id,station_id,day,capacity
9162,46,2012-04-14,19
9163,47,2012-04-14,11
9164,48,2012-04-14,15
9165,49,2012-04-14,15
9166,51,2012-04-14,14
9167,52,2012-04-14,15
9168,53,2012-04-14,15
9169,54,2012-04-14,15
9170,55,2012-04-14,15
9171,57,2012-04-14,10
9172,58,2012-04-14,18
9173,59,2012-04-14,15
9174,60,2012-04-14,15
9175,62,2012-04-14,14
9176,63,2012-04-14,15
9177,64,2012-04-14,15
9178,65,2012-04-14,18
9179,3,2012-04-15,15
9180,4,2012-04-15,14
9181,5,2012-04-15,15
9182,6,2012-04-15,15
9183,7,2012-04-15,15
9184,8,2012-04-15,15
9185,9,2012-04-15,19
9186,10,2012-04-15,19
9187,11,2012-04-15,13
9188,12,2012-04-15,15
9189,13,2012-04-15,14
9190,14,2012-04-15,17
9191,15,2012-04-15,15
9192,16,2012-04-15,19
9193,17,2012-04-15,15
9194,18,2012-04-15,15
9195,20,2012-04-15,18
9196,21,2012-04-15,25
9197,22,2012-04-15,47
9198,23,2012-04-15,19
9199,24,2012-04-15,19
9200,25,2012-04-15,14
9201,26,2012-04-15,14
9202,27,2012-04-15,15
9203,29,2012-04-15,15
9204,30,2012-04-15,15
9205,31,2012-04-15,15
9206,32,2012-04-15,11
9207,33,2012-04-15,19
9208,34,2012-04-15,15
9209,35,2012-04-15,11
9210,37,2012-04-15,15
9211,38,2012-04-15,47
9212,39,2012-04-15,19
9213,40,2012-04-15,14
9214,41,2012-04-15,19
9215,42,2012-04-15,19
9216,43,2012-04-15,15
9217,44,2012-04-15,18
9218,45,2012-04-15,19
9219,46,2012-04-15,19
9220,47,2012-04-15,11
9221,48,2012-04-15,15
9222,49,2012-04-15,15
9223,51,2012-04-15,15
9224,52,2012-04-15,14
9225,53,2012-04-15,15
9226,54,2012-04-15,15
9227,55,2012-04-15,15
9228,57,2012-04-15,11
9229,58,2012-04-15,18
9230,59,2012-04-15,15
9231,60,2012-04-15,15
9232,62,2012-04-15,14
9233,63,2012-04-15,15
9234,64,2012-04-15,15
9235,65,2012-04-15,18
9236,3,2012-04-16,15
9237,4,2012-04-16,15
9238,5,2012-04-16,15
9239,6,2012-04-16,15
9240,7,2012-04-16,15
9241,8,2012-04-16,15
9242,9,2012-04-16,19
9243,10,2012-04-16,18
9244,11,2012-04-16,13
9245,12,2012-04-16,15
9246,13,2012-04-16,15
9247,14,2012-04-16,17
9248,15,2012-04-16,15
9249,16,2012-04-16,19
9250,17,2012-04-16,15
9251,18,2012-04-16,15
9252,20,2012-04-16,19
9253,21,2012-04-16,25
9254,22,2012-04-16,47
9255,23,2012-04-16,19
9256,24,2012-04-16,19
9257,25,2012-04-16,14
9258,26,2012-04-16,15
9259,27,2012-04-16,15
9260,29,2012-04-16,15
9261,30,2012-04-16,15
9262,31,2012-04-16,15
9263,32,2012-04-16,11
9264,33,2012-04-16,19
9265,34,2012-04-16,15
9266,35,2012-04-16,11
9267,37,2012-04-16,15
9268,38,2012-04-16,47
9269,39,2012-04-16,19
9270,40,2012-04-16,15
9271,41,2012-04-16,19
9272,42,2012-04-16,18
9273,43,2012-04-16,15
9274,44,2012-04-16,18
9275,45,2012-04-16,19
9276,46,2012-04-16,19
9277,47,2012-04-16,11
9278,48,2012-04-16,15
9279,49,2012-04-16,15
9280,51,2012-04-16,15
9281,52,2012-04-16,15
9282,53,2012-04-16,15
9283,54,2012-04-16,15
9284,55,2012-04-16,15
9285,57,2012-04-16,11
9286,58,2012-04-16,19
9287,59,2012-04-16,15
9288,60,2012-04-16,15
9289,62,2012-04-16,15
9290,63,2012-04-16,15
9291,64,2012-04-16,15
9292,65,2012-04-16,19
9293,3,2012-04-17,15
9294,4,2012-04-17,15
9295,5,2012-04-17,15
9296,6,2012-04-17,15
9297,7,2012-04-17,15
9298,8,2012-04-17,14
9299,9,2012-04-17,19
9300,10,2012-04-17,19
9301,11,2012-04-17,14
9302,12,2012-04-17,15
9303,13,2012-04-17,15
9304,14,2012-04-17,17
9305,15,2012-04-17,15
9306,16,2012-04-17,19
9307,17,2012-04-17,15
9308,18,2012-04-17,15
9309,20,2012-04-17,19
9310,21,2012-04-17,25
9311,22,2012-04-17,47
9312,23,2012-04-17,19
9313,24,2012-04-17,19
9314,25,2012-04-17,15
9315,26,2012-04-17,15
9316,27,2012-04-17,15
9317,29,2012-04-17,15
9318,30,2012-04-17,15
9319,31,2012-04-17,15
9320,32,2012-04-17,10
9321,33,2012-04-17,19
9322,34,2012-04-17,15
9323,35,2012-04-17,11
9324,37,2012-04-17,15
9325,38,2012-04-17,47
9326,39,2012-04-17,19
9327,40,2012-04-17,15
9328,41,2012-04-17,18
9329,42,2012-04-17,18
9330,43,2012-04-17,15
9331,44,2012-04-17,18
9332,45,2012-04-17,19
9333,46,2012-04-17,19
9334,47,2012-04-17,11
9335,48,2012-04-17,15
9336,49,2012-04-17,14
9337,51,2012-04-17,15
9338,52,2012-04-17,15
9339,53,2012-04-17,15
9340,54,2012-04-17,15
9341,55,2012-04-17,15
9342,57,2012-04-17,11
9343,58,2012-04-17,19
9344,59,2012-04-17,15
9345,60,2012-04-17,14
9346,62,2012-04-17,15
9347,63,2012-04-17,15
9348,64,2012-04-17,15
9349,65,2012-04-17,19
9350,3,2012-04-18,15
9351,4,2012-04-18,15
9352,5,2012-04-18,15
9353,6,2012-04-18,15
9354,7,2012-04-18,15
9355,8,2012-04-18,14
9356,9,2012-04-18,19
9357,10,2012-04-18,19
9358,11,2012-04-18,15
9359,12,2012-04-18,15
9360,13,2012-04-18,15
9361,14,2012-04-18,17
9362,15,2012-04-18,15
9363,16,2012-04-18,18
9364,17,2012-04-18,15
9365,18,2012-04-18,15
9366,20,2012-04-18,18
9367,21,2012-04-18,25
9368,22,2012-04-18,47
9369,23,2012-04-18,19
9370,24,2012-04-18,19
9371,25,2012-04-18,15
9372,26,2012-04-18,15
9373,27,2012-04-18,15
9374,29,2012-04-18,15
9375,30,2012-04-18,15
9376,31,2012-04-18,15
9377,32,2012-04-18,11
9378,33,2012-04-18,19
9379,34,2012-04-18,15
9380,35,2012-04-18,11
9381,37,2012-04-18,15
9382,38,2012-04-18,46
9383,39,2012-04-18,19
9384,40,2012-04-18,15
9385,41,2012-04-18,19
9386,42,2012-04-18,19
9387,43,2012-04-18,15
9388,44,2012-04-18,18
9389,45,2012-04-18,19
9390,46,2012-04-18,19
9391,47,2012-04-18,11
9392,48,2012-04-18,15
9393,49,2012-04-18,14
9394,51,2012-04-18,15
9395,52,2012-04-18,15
9396,53,2012-04-18,15
9397,54,2012-04-18,15
9398,55,2012-04-18,15
9399,57,2012-04-18,11
9400,58,2012-04-18,18
9401,59,2012-04-18,15
9402,60,2012-04-18,15
9403,62,2012-04-18,15
9404,63,2012-04-18,15
9405,64,2012-04-18,15
9406,65,2012-04-18,19
9407,3,2012-04-19,15
9408,4,2012-04-19,15
9409,5,2012-04-19,15
9410,6,2012-04-19,15
9411,7,2012-04-19,15
9412,8,2012-04-19,14
9413,9,2012-04-19,19
9414,10,2012-04-19,19
9415,11,2012-04-19,15
9416,12,2012-04-19,15
9417,13,2012-04-19,15
9418,14,2012-04-19,17
9419,15,2012-04-19,15
9420,16,2012-04-19,19
9421,17,2012-04-19,14
9422,18,2012-04-19,15
9423,20,2012-04-19,19
9424,21,2012-04-19,25
9425,22,2012-04-19,47
9426,23,2012-04-19,19
9427,24,2012-04-19,19
9428,25,2012-04-19,15
9429,26,2012-04-19,15
9430,27,2012-04-19,15
9431,29,2012-04-19,15
9432,30,2012-04-19,15
9433,31,2012-04-19,15
9434,32,2012-04-19,11
9435,33,2012-04-19,19
9436,34,2012-04-19,15
9437,35,2012-04-19,10
9438,36,2012-04-19,25
9439,37,2012-04-19,15
9440,38,2012-04-19,47
9441,39,2012-04-19,19
9442,40,2012-04-19,15
9443,41,2012-04-19,19
9444,42,2012-04-19,19
9445,43,2012-04-19,15
9446,44,2012-04-19,18
9447,45,2012-04-19,19
9448,46,2012-04-19,18
9449,47,2012-04-19,11
9450,48,2012-04-19,15
9451,49,2012-04-19,14
9452,50,2012-04-19,15
9453,51,2012-04-19,15
9454,52,2012-04-19,15
9455,53,2012-04-19,15
9456,54,2012-04-19,15
9457,55,2012-04-19,15
9458,57,2012-04-19,11
9459,58,2012-04-19,19
9460,59,2012-04-19,15
9461,60,2012-04-19,15
9462,61,2012-04-19,19
9463,62,2012-04-19,15
9464,63,2012-04-19,15
9465,64,2012-04-19,15
9466,65,2012-04-19,19
9467,3,2012-04-20,15
9468,4,2012-04-20,15
9469,5,2012-04-20,15
9470,6,2012-04-20,15
9471,7,2012-04-20,15
9472,8,2012-04-20,14
9473,9,2012-04-20,19
9474,10,2012-04-20,19
9475,11,2012-04-20,14
9476,12,2012-04-20,15
9477,13,2012-04-20,15
9478,14,2012-04-20,17
9479,15,2012-04-20,15
9480,16,2012-04-20,19
9481,17,2012-04-20,14
9482,18,2012-04-20,15
9483,20,2012-04-20,19
9484,21,2012-04-20,25
9485,22,2012-04-20,47
9486,23,2012-04-20,19
9487,24,2012-04-20,19
9488,25,2012-04-20,15
9489,26,2012-04-20,15
9490,27,2012-04-20,15
9491,29,2012-04-20,15
9492,30,2012-04-20,15
9493,31,2012-04-20,15
9494,32,2012-04-20,11
9495,33,2012-04-20,19
9496,34,2012-04-20,15
9497,35,2012-04-20,11
9498,36,2012-04-20,25
9499,37,2012-04-20,15
9500,38,2012-04-20,47
9501,39,2012-04-20,18
9502,40,2012-04-20,15
9503,41,2012-04-20,19
9504,42,2012-04-20,19
9505,43,2012-04-20,15
9506,44,2012-04-20,18
9507,45,2012-04-20,18
9508,46,2012-04-20,18
9509,47,2012-04-20,11
9510,48,2012-04-20,15
9511,49,2012-04-20,14
9512,50,2012-04-20,15
9513,51,2012-04-20,15
9514,52,2012-04-20,14
9515,53,2012-04-20,14
9516,54,2012-04-20,15
9517,55,2012-04-20,15
9518,57,2012-04-20,11
9519,58,2012-04-20,19
9520,59,2012-04-20,14
9521,60,2012-04-20,15
9522,61,2012-04-20,19
9523,62,2012-04-20,15
9524,63,2012-04-20,14
9525,64,2012-04-20,15
9526,65,2012-04-20,19
9527,3,2012-04-21,15
9528,4,2012-04-21,15
9529,5,2012-04-21,15
9530,6,2012-04-21,15
9531,7,2012-04-21,15
9532,8,2012-04-21,15
9533,9,2012-04-21,19
9534,10,2012-04-21,19
9535,11,2012-04-21,14
9536,12,2012-04-21,15
9537,13,2012-04-21,15
9538,14,2012-04-21,17
9539,15,2012-04-21,15
9540,16,2012-04-21,19
9541,17,2012-04-21,14
9542,18,2012-04-21,14
9543,20,2012-04-21,19
9544,21,2012-04-21,25
9545,22,2012-04-21,45
9546,23,2012-04-21,19
9547,24,2012-04-21,19
9548,25,2012-04-21,15
9549,26,2012-04-21,15
9550,27,2012-04-21,15
9551,29,2012-04-21,15
9552,30,2012-04-21,15
9553,31,2012-04-21,15
9554,32,2012-04-21,11
9555,33,2012-04-21,19
9556,34,2012-04-21,15
9557,35,2012-04-21,11
9558,36,2012-04-21,25
9559,37,2012-04-21,15
9560,38,2012-04-21,45
9561,39,2012-04-21,17
9562,40,2012-04-21,15
9563,41,2012-04-21,19
9564,42,2012-04-21,19
9565,43,2012-04-21,15
9566,44,2012-04-21,18
9567,45,2012-04-21,18
9568,46,2012-04-21,19
9569,47,2012-04-21,11
9570,48,2012-04-21,15
9571,49,2012-04-21,14
9572,50,2012-04-21,15
9573,51,2012-04-21,15
9574,52,2012-04-21,13
9575,53,2012-04-21,13
9576,54,2012-04-21,15
9577,55,2012-04-21,15
9578,57,2012-04-21,11
9579,58,2012-04-21,19
9580,59,2012-04-21,14
9581,60,2012-04-21,14
9582,61,2012-04-21,19
9583,62,2012-04-21,15
9584,63,2012-04-21,14
9585,64,2012-04-21,15
9586,65,2012-04-21,19
9587,3,2012-04-22,15
9588,4,2012-04-22,15
9589,5,2012-04-22,15
9590,6,2012-04-22,15
9591,7,2012-04-22,15
9592,8,2012-04-22,14
9593,9,2012-04-22,19
9594,10,2012-04-22,19
9595,11,2012-04-22,15
9596,12,2012-04-22,15
9597,13,2012-04-22,15
9598,14,2012-04-22,17
9599,15,2012-04-22,15
9600,16,2012-04-22,19
9601,17,2012-04-22,14
9602,18,2012-04-22,14
9603,20,2012-04-22,19
9604,21,2012-04-22,25
9605,22,2012-04-22,47
9606,23,2012-04-22,19
9607,24,2012-04-22,19
9608,25,2012-04-22,15
9609,26,2012-04-22,15
9610,27,2012-04-22,15
9611,29,2012-04-22,15
9612,30,2012-04-22,15
9613,31,2012-04-22,15
9614,32,2012-04-22,11
9615,33,2012-04-22,19
9616,34,2012-04-22,15
9617,35,2012-04-22,11
9618,36,2012-04-22,24
9619,37,2012-04-22,15
9620,38,2012-04-22,45
9621,39,2012-04-22,19
9622,40,2012-04-22,15
9623,41,2012-04-22,19
9624,42,2012-04-22,19
9625,43,2012-04-22,15
9626,44,2012-04-22,17
9627,45,2012-04-22,18
9628,46,2012-04-22,19
9629,47,2012-04-22,11
9630,48,2012-04-22,15
9631,49,2012-04-22,14
9632,50,2012-04-22,15
9633,51,2012-04-22,15
9634,52,2012-04-22,13
9635,53,2012-04-22,14
9636,54,2012-04-22,15
9637,55,2012-04-22,14
9638,57,2012-04-22,11
9639,58,2012-04-22,18
9640,59,2012-04-22,14
9641,60,2012-04-22,14
9642,61,2012-04-22,19
9643,62,2012-04-22,15
9644,63,2012-04-22,14
9645,64,2012-04-22,15
9646,65,2012-04-22,19
9647,3,2012-04-23,15
9648,4,2012-04-23,15
9649,5,2012-04-23,15
9650,6,2012-04-23,15
9651,7,2012-04-23,15
9652,8,2012-04-23,14
9653,9,2012-04-23,19
9654,10,2012-04-23,18
9655,11,2012-04-23,15
9656,12,2012-04-23,15
9657,13,2012-04-23,15
9658,14,2012-04-23,17
9659,15,2012-04-23,15
9660,16,2012-04-23,19
9661,17,2012-04-23,15
9662,18,2012-04-23,15
9663,20,2012-04-23,19
9664,21,2012-04-23,25
9665,22,2012-04-23,47
9666,23,2012-04-23,19
9667,24,2012-04-23,19
9668,25,2012-04-23,15
9669,26,2012-04-23,15
9670,27,2012-04-23,15
9671,29,2012-04-23,15
9672,30,2012-04-23,15
9673,31,2012-04-23,15
9674,32,2012-04-23,11
9675,33,2012-04-23,19
9676,34,2012-04-23,15
9677,35,2012-04-23,11
9678,36,2012-04-23,25
9679,37,2012-04-23,15
9680,38,2012-04-23,46
9681,39,2012-04-23,19
9682,40,2012-04-23,15
9683,41,2012-04-23,19
9684,42,2012-04-23,19
9685,43,2012-04-23,15
9686,44,2012-04-23,19
9687,45,2012-04-23,18
9688,46,2012-04-23,19
9689,47,2012-04-23,11
9690,48,2012-04-23,15
9691,49,2012-04-23,14
9692,50,2012-04-23,15
9693,51,2012-04-23,15
9694,52,2012-04-23,15
9695,53,2012-04-23,15
9696,54,2012-04-23,15
9697,55,2012-04-23,15
9698,57,2012-04-23,11
9699,58,2012-04-23,19
9700,59,2012-04-23,15
9701,60,2012-04-23,15
9702,61,2012-04-23,19
9703,62,2012-04-23,15
9704,63,2012-04-23,15
9705,64,2012-04-23,15
9706,65,2012-04-23,19
9707,3,2012-04-24,15
9708,4,2012-04-24,15
9709,5,2012-04-24,15
9710,6,2012-04-24,15
9711,7,2012-04-24,15
9712,8,2012-04-24,15
9713,9,2012-04-24,19
9714,10,2012-04-24,19
9715,11,2012-04-24,15
9716,12,2012-04-24,15
9717,13,2012-04-24,15
9718,14,2012-04-24,17
9719,15,2012-04-24,15
9720,16,2012-04-24,19
9721,17,2012-04-24,15
9722,18,2012-04-24,15
9723,20,2012-04-24,19
9724,21,2012-04-24,25
9725,22,2012-04-24,47
9726,23,2012-04-24,19
9727,24,2012-04-24,19
9728,25,2012-04-24,15
9729,26,2012-04-24,15
9730,27,2012-04-24,15
9731,29,2012-04-24,15
9732,30,2012-04-24,15
9733,31,2012-04-24,15
9734,32,2012-04-24,11
9735,33,2012-04-24,18
9736,34,2012-04-24,15
9737,35,2012-04-24,11
9738,36,2012-04-24,25
9739,37,2012-04-24,15
9740,38,2012-04-24,47
9741,39,2012-04-24,19
9742,40,2012-04-24,15
9743,41,2012-04-24,19
9744,42,2012-04-24,19
9745,43,2012-04-24,14
9746,44,2012-04-24,19
9747,45,2012-04-24,17
9748,46,2012-04-24,19
9749,47,2012-04-24,11
9750,48,2012-04-24,15
9751,49,2012-04-24,14
9752,50,2012-04-24,15
9753,51,2012-04-24,15
9754,52,2012-04-24,15
9755,53,2012-04-24,15
9756,54,2012-04-24,15
9757,55,2012-04-24,15
9758,57,2012-04-24,11
9759,58,2012-04-24,19
9760,59,2012-04-24,15
9761,60,2012-04-24,15
9762,61,2012-04-24,19
9763,62,2012-04-24,15
9764,63,2012-04-24,15
9765,64,2012-04-24,15
9766,65,2012-04-24,19
9767,3,2012-04-25,15
9768,4,2012-04-25,15
9769,5,2012-04-25,15
9770,6,2012-04-25,14
9771,7,2012-04-25,15
9772,8,2012-04-25,15
9773,9,2012-04-25,19
9774,10,2012-04-25,19
9775,11,2012-04-25,15
9776,12,2012-04-25,15
9777,13,2012-04-25,15
9778,14,2012-04-25,17
9779,15,2012-04-25,15
9780,16,2012-04-25,19
9781,17,2012-04-25,15
9782,18,2012-04-25,15
9783,20,2012-04-25,19
9784,21,2012-04-25,25
9785,22,2012-04-25,47
9786,23,2012-04-25,19
9787,24,2012-04-25,19
9788,25,2012-04-25,15
9789,26,2012-04-25,15
9790,27,2012-04-25,14
9791,29,2012-04-25,15
9792,30,2012-04-25,15
9793,31,2012-04-25,15
9794,32,2012-04-25,11
9795,33,2012-04-25,18
9796,34,2012-04-25,15
9797,35,2012-04-25,11
9798,36,2012-04-25,25
9799,37,2012-04-25,15
9800,38,2012-04-25,47
9801,39,2012-04-25,19
9802,40,2012-04-25,15
9803,41,2012-04-25,19
9804,42,2012-04-25,19
9805,43,2012-04-25,15
9806,44,2012-04-25,19
9807,45,2012-04-25,19
9808,46,2012-04-25,19
9809,47,2012-04-25,11
9810,48,2012-04-25,15
9811,49,2012-04-25,14
9812,50,2012-04-25,15
9813,51,2012-04-25,15
9814,52,2012-04-25,15
9815,53,2012-04-25,15
9816,54,2012-04-25,15
9817,55,2012-04-25,15
9818,57,2012-04-25,11
9819,58,2012-04-25,19
9820,59,2012-04-25,15
9821,60,2012-04-25,14
9822,61,2012-04-25,19
9823,62,2012-04-25,15
9824,63,2012-04-25,15
9825,64,2012-04-25,15
9826,65,2012-04-25,19
9827,3,2012-04-26,15
9828,4,2012-04-26,15
9829,5,2012-04-26,15
9830,6,2012-04-26,14
9831,7,2012-04-26,15
9832,8,2012-04-26,15
9833,9,2012-04-26,19
9834,10,2012-04-26,19
9835,11,2012-04-26,15
9836,12,2012-04-26,15
9837,13,2012-04-26,15
9838,14,2012-04-26,17
9839,15,2012-04-26,14
9840,16,2012-04-26,19
9841,17,2012-04-26,15
9842,18,2012-04-26,15
9843,20,2012-04-26,18
9844,21,2012-04-26,25
9845,22,2012-04-26,47
9846,23,2012-04-26,19
9847,24,2012-04-26,19
9848,25,2012-04-26,15
9849,26,2012-04-26,15
9850,27,2012-04-26,14
9851,29,2012-04-26,15
9852,30,2012-04-26,15
9853,31,2012-04-26,15
9854,32,2012-04-26,11
9855,33,2012-04-26,18
9856,34,2012-04-26,15
9857,35,2012-04-26,11
9858,36,2012-04-26,24
9859,37,2012-04-26,15
9860,38,2012-04-26,47
9861,39,2012-04-26,19
9862,40,2012-04-26,15
9863,41,2012-04-26,19
9864,42,2012-04-26,19
9865,43,2012-04-26,15
9866,44,2012-04-26,19
9867,45,2012-04-26,18
9868,46,2012-04-26,17
9869,47,2012-04-26,11
9870,48,2012-04-26,15
9871,49,2012-04-26,14
9872,50,2012-04-26,15
9873,51,2012-04-26,15
9874,52,2012-04-26,14
9875,53,2012-04-26,15
9876,54,2012-04-26,15
9877,55,2012-04-26,15
9878,57,2012-04-26,11
9879,58,2012-04-26,19
9880,59,2012-04-26,15
9881,60,2012-04-26,14
9882,61,2012-04-26,19
9883,62,2012-04-26,15
9884,63,2012-04-26,15
9885,64,2012-04-26,15
9886,65,2012-04-26,19
9887,3,2012-04-27,15
9888,4,2012-04-27,15
9889,5,2012-04-27,15
9890,6,2012-04-27,14
9891,7,2012-04-27,15
9892,8,2012-04-27,15
9893,9,2012-04-27,19
9894,10,2012-04-27,19
9895,11,2012-04-27,15
9896,12,2012-04-27,15
9897,13,2012-04-27,15
9898,14,2012-04-27,17
9899,15,2012-04-27,14
9900,16,2012-04-27,19
9901,17,2012-04-27,15
9902,18,2012-04-27,15
9903,20,2012-04-27,19
9904,21,2012-04-27,25
9905,22,2012-04-27,47
9906,23,2012-04-27,19
9907,24,2012-04-27,19
9908,25,2012-04-27,15
9909,26,2012-04-27,15
9910,27,2012-04-27,15
9911,29,2012-04-27,15
9912,30,2012-04-27,15
9913,31,2012-04-27,15
9914,32,2012-04-27,11
9915,33,2012-04-27,19
9916,34,2012-04-27,15
9917,35,2012-04-27,11
9918,36,2012-04-27,25
9919,37,2012-04-27,15
9920,38,2012-04-27,47
9921,39,2012-04-27,19
9922,40,2012-04-27,15
9923,41,2012-04-27,19
9924,42,2012-04-27,19
9925,43,2012-04-27,15
9926,44,2012-04-27,19
9927,45,2012-04-27,19
9928,46,2012-04-27,19
9929,47,2012-04-27,11
9930,48,2012-04-27,15
9931,49,2012-04-27,14
9932,50,2012-04-27,15
9933,51,2012-04-27,15
9934,52,2012-04-27,14
9935,53,2012-04-27,15
9936,54,2012-04-27,15
9937,55,2012-04-27,15
9938,57,2012-04-27,11
9939,58,2012-04-27,19
9940,59,2012-04-27,15
9941,60,2012-04-27,14
9942,61,2012-04-27,19
9943,62,2012-04-27,15
9944,63,2012-04-27,15
9945,64,2012-04-27,14
9946,65,2012-04-27,19
9947,3,2012-04-28,15
9948,4,2012-04-28,15
9949,5,2012-04-28,15
9950,6,2012-04-28,14
9951,7,2012-04-28,15
9952,8,2012-04-28,15
9953,9,2012-04-28,19
9954,10,2012-04-28,19
9955,11,2012-04-28,15
9956,12,2012-04-28,15
9957,13,2012-04-28,15
9958,14,2012-04-28,17
9959,15,2012-04-28,14
9960,16,2012-04-28,19
9961,17,2012-04-28,15
9962,18,2012-04-28,15
9963,20,2012-04-28,19
9964,21,2012-04-28,25
9965,22,2012-04-28,47
9966,23,2012-04-28,19
9967,24,2012-04-28,19
9968,25,2012-04-28,15
9969,26,2012-04-28,14
9970,27,2012-04-28,15
9971,29,2012-04-28,15
9972,30,2012-04-28,15
9973,31,2012-04-28,15
9974,32,2012-04-28,11
9975,33,2012-04-28,18
9976,34,2012-04-28,15
9977,35,2012-04-28,11
9978,36,2012-04-28,25
9979,37,2012-04-28,15
9980,38,2012-04-28,47
9981,39,2012-04-28,19
9982,40,2012-04-28,15
9983,41,2012-04-28,19
9984,42,2012-04-28,19
9985,43,2012-04-28,15
9986,44,2012-04-28,19
9987,45,2012-04-28,19
9988,46,2012-04-28,19
9989,47,2012-04-28,11
9990,48,2012-04-28,15
9991,49,2012-04-28,14
9992,50,2012-04-28,15
9993,51,2012-04-28,15
9994,52,2012-04-28,14
9995,53,2012-04-28,15
9996,54,2012-04-28,15
9997,55,2012-04-28,15
9998,57,2012-04-28,11
9999,58,2012-04-28,19
10000,59,2012-04-28,15
10001,60,2012-04-28,14
10002,61,2012-04-28,19
10003,62,2012-04-28,15
10004,63,2012-04-28,15
10005,64,2012-04-28,15
10006,65,2012-04-28,19
10007,3,2012-04-29,15
10008,4,2012-04-29,15
10009,5,2012-04-29,15
10010,6,2012-04-29,14
10011,7,2012-04-29,15
10012,8,2012-04-29,15
10013,9,2012-04-29,19
10014,10,2012-04-29,19
10015,11,2012-04-29,15
10016,12,2012-04-29,15
10017,13,2012-04-29,14
10018,14,2012-04-29,17
10019,15,2012-04-29,14
10020,16,2012-04-29,19
10021,17,2012-04-29,15
10022,18,2012-04-29,15
10023,20,2012-04-29,18
10024,21,2012-04-29,25
10025,22,2012-04-29,47
10026,23,2012-04-29,19
10027,24,2012-04-29,19
10028,25,2012-04-29,15
10029,26,2012-04-29,14
10030,27,2012-04-29,15
10031,29,2012-04-29,15
10032,30,2012-04-29,15
10033,31,2012-04-29,15
10034,32,2012-04-29,10
10035,33,2012-04-29,18
10036,34,2012-04-29,15
10037,35,2012-04-29,11
10038,36,2012-04-29,25
10039,37,2012-04-29,15
10040,38,2012-04-29,47
10041,39,2012-04-29,19
10042,40,2012-04-29,15
10043,41,2012-04-29,19
10044,42,2012-04-29,19
10045,43,2012-04-29,15
10046,44,2012-04-29,19
10047,45,2012-04-29,19
10048,46,2012-04-29,19
10049,47,2012-04-29,11
10050,48,2012-04-29,15
10051,49,2012-04-29,14
10052,50,2012-04-29,14
10053,51,2012-04-29,15
10054,52,2012-04-29,15
10055,53,2012-04-29,15
10056,54,2012-04-29,15
10057,55,2012-04-29,15
10058,57,2012-04-29,11
10059,58,2012-04-29,19
10060,59,2012-04-29,15
10061,60,2012-04-29,14
10062,61,2012-04-29,19
10063,62,2012-04-29,15
10064,63,2012-04-29,15
10065,64,2012-04-29,15
10066,65,2012-04-29,19
10067,3,2012-04-30,15
10068,4,2012-04-30,15
10069,5,2012-04-30,15
10070,6,2012-04-30,15
10071,7,2012-04-30,15
10072,8,2012-04-30,15
10073,9,2012-04-30,19
10074,10,2012-04-30,19
10075,11,2012-04-30,14
10076,12,2012-04-30,15
10077,13,2012-04-30,15
10078,14,2012-04-30,17
10079,15,2012-04-30,14
10080,16,2012-04-30,19
10081,17,2012-04-30,15
10082,18,2012-04-30,15
10083,20,2012-04-30,19
10084,21,2012-04-30,25
10085,22,2012-04-30,47
10086,23,2012-04-30,19
10087,24,2012-04-30,19
10088,25,2012-04-30,15
10089,26,2012-04-30,14
10090,27,2012-04-30,15
10091,29,2012-04-30,15
10092,30,2012-04-30,15
10093,31,2012-04-30,15
10094,32,2012-04-30,11
10095,33,2012-04-30,18
10096,34,2012-04-30,15
10097,35,2012-04-30,11
10098,36,2012-04-30,25
10099,37,2012-04-30,15
10100,38,2012-04-30,47
10101,39,2012-04-30,19
10102,40,2012-04-30,15
10103,41,2012-04-30,19
10104,42,2012-04-30,19
10105,43,2012-04-30,15
10106,44,2012-04-30,18
10107,45,2012-04-30,19
10108,46,2012-04-30,19
10109,47,2012-04-30,11
10110,48,2012-04-30,15
10111,49,2012-04-30,14
10112,50,2012-04-30,14
10113,51,2012-04-30,15
10114,52,2012-04-30,15
10115,53,2012-04-30,15
10116,54,2012-04-30,15
10117,55,2012-04-30,15
10118,57,2012-04-30,11
10119,58,2012-04-30,18
10120,59,2012-04-30,15
10121,60,2012-04-30,15
10122,61,2012-04-30,19
10123,62,2012-04-30,15
10124,63,2012-04-30,15
10125,64,2012-04-30,15
10126,65,2012-04-30,19
10127,3,2012-05-01,15
10128,4,2012-05-01,15
10129,5,2012-05-01,15
10130,6,2012-05-01,15
10131,7,2012-05-01,15
10132,8,2012-05-01,15
10133,9,2012-05-01,19
10134,10,2012-05-01,19
10135,11,2012-05-01,14
10136,12,2012-05-01,15
10137,13,2012-05-01,15
10138,14,2012-05-01,17
10139,15,2012-05-01,14
10140,16,2012-05-01,19
10141,17,2012-05-01,15
10142,18,2012-05-01,15
10143,20,2012-05-01,18
10144,21,2012-05-01,25
10145,22,2012-05-01,47
10146,23,2012-05-01,19
10147,24,2012-05-01,19
10148,25,2012-05-01,15
10149,26,2012-05-01,14
10150,27,2012-05-01,14
10151,29,2012-05-01,15
10152,30,2012-05-01,15
10153,31,2012-05-01,14
10154,32,2012-05-01,10
10155,33,2012-05-01,18
10156,34,2012-05-01,15
10157,35,2012-05-01,11
10158,36,2012-05-01,25
10159,37,2012-05-01,15
10160,38,2012-05-01,47
