id,status,duration,start_date,start_station,end_date,end_station
473503,Closed,217191,2012-08-15 23:40:00-04,57,2012-08-18 12:00:00-04,4,T01339,Casual,,,
477643,Closed,375,2012-08-17 09:05:00-04,12,2012-08-17 09:12:00-04,56
477644,Closed,405,2012-08-17 09:05:00-04,45,2012-08-17 09:12:00-04,21
477645,Closed,230,2012-08-17 09:06:00-04,67,2012-08-17 09:10:00-04,80,T01327,Registered,02115,1992,Female
477646,Closed,618,2012-08-17 09:06:00-04,68,2012-08-17 09:16:00-04,68
477647,Closed,222,2012-08-17 09:06:00-04,31,2012-08-17 09:10:00-04,64
477648,Closed,388,2012-08-17 09:07:00-04,22,2012-08-17 09:14:00-04,40
477649,Closed,1431,2012-08-17 09:07:00-04,86,2012-08-17 09:31:00-04,86,T01228,Registered,02445,1976,Male
477650,Closed,709,2012-08-17 09:08:00-04,35,2012-08-17 09:20:00-04,24
477651,Closed,538,2012-08-17 09:09:00-04,40,2012-08-17 09:18:00-04,35
477652,Closed,797,2012-08-17 09:09:00-04,32,2012-08-17 09:23:00-04,13
477653,Closed,803,2012-08-17 09:09:00-04,32,2012-08-17 09:22:00-04,13
477654,Closed,488,2012-08-17 09:09:00-04,51,2012-08-17 09:17:00-04,16
477655,Closed,861,2012-08-17 09:10:00-04,41,2012-08-17 09:24:00-04,3,T01350,Registered,02134,1989,Female
477656,Closed,862,2012-08-17 09:11:00-04,22,2012-08-17 09:25:00-04,52
477657,Closed,686,2012-08-17 09:12:00-04,6,2012-08-17 09:23:00-04,50
477658,Closed,1391,2012-08-17 09:11:00-04,69,2012-08-17 09:35:00-04,74,T01402,Registered,02445,1965,Male
477659,Closed,477,2012-08-17 09:12:00-04,63,2012-08-17 09:20:00-04,50
477660,Closed,576,2012-08-17 09:12:00-04,74,2012-08-17 09:22:00-04,68
477662,Closed,1219,2012-08-17 09:13:00-04,17,2012-08-17 09:34:00-04,36,T01248,Registered,02116,1984,Male
477663,Closed,1134,2012-08-17 09:14:00-04,17,2012-08-17 09:33:00-04,80,T01056,Casual,,,
477664,Closed,667,2012-08-17 09:14:00-04,58,2012-08-17 09:25:00-04,67
477665,Closed,426,2012-08-17 09:14:00-04,6,2012-08-17 09:21:00-04,58
477666,Closed,571,2012-08-17 09:14:00-04,33,2012-08-17 09:24:00-04,80
477667,Closed,545,2012-08-17 09:15:00-04,38,2012-08-17 09:24:00-04,24,T01094,Registered,02474,1980,Male
477668,Closed,1143,2012-08-17 09:15:00-04,38,2012-08-17 09:34:00-04,35
477669,Closed,916,2012-08-17 09:15:00-04,57,2012-08-17 09:30:00-04,6,T01151,Registered,02118,1958,Female
477670,Closed,128,2012-08-17 09:15:00-04,52,2012-08-17 09:17:00-04,21
477671,Closed,297,2012-08-17 09:15:00-04,30,2012-08-17 09:20:00-04,62
477672,Closed,1244,2012-08-17 09:16:00-04,66,2012-08-17 09:37:00-04,81
477673,Closed,393,2012-08-17 09:16:00-04,16,2012-08-17 09:22:00-04,21
477674,Closed,627,2012-08-17 09:16:00-04,26,2012-08-17 09:26:00-04,63
477675,Closed,645,2012-08-17 09:16:00-04,26,2012-08-17 09:27:00-04,43
477676,Closed,721,2012-08-17 09:18:00-04,77,2012-08-17 09:30:00-04,75
477677,Closed,290,2012-08-17 09:18:00-04,21,2012-08-17 09:23:00-04,53
477678,Closed,289,2012-08-17 09:18:00-04,21,2012-08-17 09:23:00-04,53,T01190,Casual,,,
477679,Closed,225,2012-08-17 09:18:00-04,23,2012-08-17 09:22:00-04,6
477680,Closed,142,2012-08-17 09:18:00-04,81,2012-08-17 09:21:00-04,54
477681,Closed,753,2012-08-17 09:19:00-04,65,2012-08-17 09:32:00-04,38,T01296,Registered,02445,1985,Male
477683,Closed,543,2012-08-17 09:21:00-04,26,2012-08-17 09:30:00-04,22,T01006,Registered,02118,1976,Male
477684,Closed,416,2012-08-17 09:21:00-04,4,2012-08-17 09:28:00-04,59,T01334,Registered,02118,1981,Male
477685,Closed,329,2012-08-17 09:22:00-04,47,2012-08-17 09:27:00-04,22,T01442,Registered,02113,1986,Male
477686,Closed,248,2012-08-17 09:23:00-04,58,2012-08-17 09:27:00-04,4
477687,Closed,172,2012-08-17 09:24:00-04,14,2012-08-17 09:27:00-04,32,T01425,Registered,02215,1979,Male
477688,Closed,726,2012-08-17 09:24:00-04,21,2012-08-17 09:36:00-04,11
477689,Closed,211,2012-08-17 09:24:00-04,21,2012-08-17 09:27:00-04,16,T01131,Registered,02116,1988,Male
477690,Closed,216,2012-08-17 09:24:00-04,43,2012-08-17 09:28:00-04,64,T01014,Registered,02110,1982,Male
477691,Closed,1874,2012-08-17 09:24:00-04,53,2012-08-17 09:56:00-04,67
477692,Closed,300,2012-08-17 09:24:00-04,7,2012-08-17 09:29:00-04,43,T01098,Registered,01908,1958,Female
477693,Closed,1431,2012-08-17 09:26:00-04,73,2012-08-17 09:50:00-04,74,T01165,Casual,,,
477694,Closed,492,2012-08-17 09:26:00-04,22,2012-08-17 09:34:00-04,31,T01408,Registered,02026,1973,Male
477695,Closed,401,2012-08-17 09:28:00-04,80,2012-08-17 09:34:00-04,80
477696,Closed,1009,2012-08-17 09:28:00-04,33,2012-08-17 09:44:00-04,42
477697,Closed,756,2012-08-17 09:29:00-04,31,2012-08-17 09:41:00-04,23,T01193,Registered,02110,1988,Male
477698,Closed,592,2012-08-17 09:28:00-04,20,2012-08-17 09:38:00-04,24
477699,Closed,87,2012-08-17 09:29:00-04,33,2012-08-17 09:31:00-04,34
477700,Closed,445,2012-08-17 09:29:00-04,5,2012-08-17 09:37:00-04,14,T01160,Registered,02115,1977,Female
477701,Closed,2965,2012-08-17 09:30:00-04,53,2012-08-17 10:19:00-04,53,T01190,Registered,02115,1979,Female
477702,Closed,118,2012-08-17 09:30:00-04,54,2012-08-17 09:32:00-04,81
477703,Closed,452,2012-08-17 09:30:00-04,6,2012-08-17 09:38:00-04,43
477704,Closed,2889,2012-08-17 09:31:00-04,53,2012-08-17 10:19:00-04,53,T01311,Casual,,,
477705,Closed,1524,2012-08-17 09:31:00-04,20,2012-08-17 09:56:00-04,54
477706,Closed,301,2012-08-17 09:31:00-04,40,2012-08-17 09:36:00-04,22,T01206,Registered,02113,1991,Male
477707,Closed,886,2012-08-17 09:31:00-04,55,2012-08-17 09:46:00-04,9
477708,Closed,424,2012-08-17 09:32:00-04,42,2012-08-17 09:39:00-04,35
477709,Closed,400,2012-08-17 09:32:00-04,21,2012-08-17 09:39:00-04,3
477710,Closed,897,2012-08-17 09:32:00-04,55,2012-08-17 09:47:00-04,9
477711,Closed,432,2012-08-17 09:32:00-04,40,2012-08-17 09:40:00-04,22
477712,Closed,1324,2012-08-17 09:34:00-04,75,2012-08-17 09:56:00-04,5
477713,Closed,601,2012-08-17 09:33:00-04,51,2012-08-17 09:43:00-04,21,T01161,Casual,,,
477714,Closed,4957,2012-08-17 09:34:00-04,36,2012-08-17 10:57:00-04,36,T01172,Casual,,,
477715,Closed,492,2012-08-17 09:33:00-04,51,2012-08-17 09:41:00-04,13
477716,Closed,1876,2012-08-17 09:35:00-04,71,2012-08-17 10:06:00-04,33
477717,Closed,284,2012-08-17 09:34:00-04,45,2012-08-17 09:39:00-04,33
477718,Closed,274,2012-08-17 09:35:00-04,55,2012-08-17 09:39:00-04,16
477719,Closed,1494,2012-08-17 09:35:00-04,23,2012-08-17 10:00:00-04,67
477720,Closed,526,2012-08-17 09:35:00-04,69,2012-08-17 09:43:00-04,11,T01145,Registered,02446,1978,Female
477721,Closed,1500,2012-08-17 09:35:00-04,23,2012-08-17 10:00:00-04,67,T01242,Casual,,,
477722,Closed,466,2012-08-17 09:35:00-04,24,2012-08-17 09:43:00-04,44,T01094,Registered,02445,1979,Male
477723,Closed,389,2012-08-17 09:35:00-04,84,2012-08-17 09:42:00-04,80
477724,Closed,180,2012-08-17 09:35:00-04,22,2012-08-17 09:38:00-04,64,T01135,Registered,02139,1982,Male
477725,Closed,529,2012-08-17 09:35:00-04,38,2012-08-17 09:44:00-04,35,T01296,Registered,01742,1978,Male
477727,Closed,947,2012-08-17 09:36:00-04,60,2012-08-17 09:52:00-04,5
477728,Closed,431,2012-08-17 09:36:00-04,35,2012-08-17 09:43:00-04,50,T01211,Registered,01913,1981,Male
477729,Closed,384,2012-08-17 09:36:00-04,19,2012-08-17 09:43:00-04,14,T01184,Registered,02446,1981,Male
477730,Closed,846,2012-08-17 09:37:00-04,14,2012-08-17 09:51:00-04,50,T01449,Registered,02215,1985,Female
477731,Closed,1095,2012-08-17 09:38:00-04,68,2012-08-17 09:56:00-04,10
477732,Closed,401,2012-08-17 09:37:00-04,54,2012-08-17 09:44:00-04,20
477733,Closed,650,2012-08-17 09:38:00-04,60,2012-08-17 09:48:00-04,49
477734,Closed,1116,2012-08-17 09:40:00-04,54,2012-08-17 09:59:00-04,32
477735,Closed,400,2012-08-17 09:41:00-04,84,2012-08-17 09:47:00-04,60
477736,Closed,1404,2012-08-17 09:41:00-04,17,2012-08-17 10:04:00-04,12,T01232,Registered,02139,1980,Male
477737,Closed,918,2012-08-17 09:42:00-04,19,2012-08-17 09:57:00-04,70
477738,Closed,1576,2012-08-17 09:42:00-04,23,2012-08-17 10:09:00-04,48,T01351,Registered,02155,1972,Male
477739,Closed,1721,2012-08-17 09:44:00-04,22,2012-08-17 10:12:00-04,51,T01006,Casual,,,
477740,Closed,414,2012-08-17 09:43:00-04,13,2012-08-17 09:49:00-04,26
477741,Closed,743,2012-08-17 09:43:00-04,66,2012-08-17 09:55:00-04,14
477742,Closed,1726,2012-08-17 09:44:00-04,22,2012-08-17 10:13:00-04,51
477743,Closed,481,2012-08-17 09:43:00-04,30,2012-08-17 09:51:00-04,46
477744,Closed,359,2012-08-17 09:43:00-04,24,2012-08-17 09:49:00-04,35,T01110,Registered,02453,1975,Male
477745,Closed,485,2012-08-17 09:43:00-04,58,2012-08-17 09:51:00-04,54
477746,Closed,389,2012-08-17 09:43:00-04,13,2012-08-17 09:50:00-04,26,T01420,Registered,02118,1980,Female
477748,Closed,506,2012-08-17 09:44:00-04,20,2012-08-17 09:53:00-04,24
477749,Closed,328,2012-08-17 09:45:00-04,55,2012-08-17 09:51:00-04,3
477751,Closed,298,2012-08-17 09:47:00-04,12,2012-08-17 09:52:00-04,16
477752,Closed,431,2012-08-17 09:47:00-04,47,2012-08-17 09:54:00-04,24
477753,Closed,356,2012-08-17 09:47:00-04,22,2012-08-17 09:53:00-04,20
477754,Closed,866,2012-08-17 09:47:00-04,33,2012-08-17 10:02:00-04,36
477755,Closed,255,2012-08-17 09:48:00-04,32,2012-08-17 09:52:00-04,14
477756,Closed,2222,2012-08-17 09:53:00-04,42,2012-08-17 10:30:00-04,42
477757,Closed,299,2012-08-17 09:48:00-04,43,2012-08-17 09:53:00-04,23,T01098,Registered,02116,1956,Male
477758,Closed,2188,2012-08-17 09:53:00-04,42,2012-08-17 10:29:00-04,42
477759,Closed,1490,2012-08-17 09:49:00-04,4,2012-08-17 10:14:00-04,4
477760,Closed,438,2012-08-17 09:49:00-04,35,2012-08-17 09:56:00-04,64
477761,Closed,657,2012-08-17 09:49:00-04,5,2012-08-17 10:00:00-04,35,T01406,Registered,02120,1986,Male
477762,Closed,1263,2012-08-17 09:50:00-04,40,2012-08-17 10:11:00-04,72
477763,Closed,2143,2012-08-17 09:53:00-04,42,2012-08-17 10:29:00-04,42
477764,Closed,2165,2012-08-17 09:53:00-04,42,2012-08-17 10:29:00-04,42
477766,Closed,1550,2012-08-17 09:52:00-04,60,2012-08-17 10:18:00-04,70
477767,Closed,357,2012-08-17 09:52:00-04,16,2012-08-17 09:58:00-04,46
477768,Closed,421,2012-08-17 09:55:00-04,52,2012-08-17 10:02:00-04,67
477769,Closed,506,2012-08-17 09:55:00-04,86,2012-08-17 10:04:00-04,30,T01446,Registered,01778,1953,Male
477770,Closed,5243,2012-08-17 09:57:00-04,42,2012-08-17 11:25:00-04,58
477771,Closed,855,2012-08-17 09:57:00-04,69,2012-08-17 10:11:00-04,25
477772,Closed,1345,2012-08-17 09:58:00-04,67,2012-08-17 10:20:00-04,74
477773,Closed,808,2012-08-17 09:58:00-04,16,2012-08-17 10:12:00-04,14
477774,Closed,624,2012-08-17 09:59:00-04,31,2012-08-17 10:09:00-04,49,T01249,Registered,02125,1987,Male
477775,Closed,373,2012-08-17 09:59:00-04,16,2012-08-17 10:05:00-04,39,T01131,Registered,01532,1963,Male
477776,Closed,613,2012-08-17 09:59:00-04,50,2012-08-17 10:09:00-04,23,T01449,Registered,02215,1985,Female
477777,Closed,632,2012-08-17 10:00:00-04,79,2012-08-17 10:11:00-04,72
477778,Closed,363,2012-08-17 10:01:00-04,38,2012-08-17 10:07:00-04,48
477779,Closed,918,2012-08-17 10:01:00-04,74,2012-08-17 10:17:00-04,74
477780,Closed,1734,2012-08-17 10:02:00-04,58,2012-08-17 10:31:00-04,58,T01278,Registered,02108,1980,Male
477781,Closed,1172,2012-08-17 10:03:00-04,20,2012-08-17 10:22:00-04,63
477783,Closed,1137,2012-08-17 10:03:00-04,20,2012-08-17 10:22:00-04,63
477784,Closed,502,2012-08-17 10:04:00-04,35,2012-08-17 10:12:00-04,40
477785,Closed,196,2012-08-17 10:04:00-04,43,2012-08-17 10:07:00-04,22
477786,Closed,1105,2012-08-17 10:04:00-04,72,2012-08-17 10:22:00-04,60
477787,Closed,374,2012-08-17 10:05:00-04,68,2012-08-17 10:12:00-04,67
477789,Closed,1046,2012-08-17 10:05:00-04,41,2012-08-17 10:22:00-04,13
477790,Closed,525,2012-08-17 10:08:00-04,40,2012-08-17 10:16:00-04,7
477791,Closed,213,2012-08-17 10:08:00-04,53,2012-08-17 10:11:00-04,67,T01322,Registered,02215,1993,Male
477792,Closed,281,2012-08-17 10:08:00-04,16,2012-08-17 10:13:00-04,26
477793,Closed,219,2012-08-17 10:09:00-04,53,2012-08-17 10:13:00-04,55
477794,Closed,197,2012-08-17 10:09:00-04,53,2012-08-17 10:13:00-04,55
477796,Closed,1422,2012-08-17 10:09:00-04,73,2012-08-17 10:32:00-04,16,T01437,Registered,02138,1979,Female
477797,Closed,729,2012-08-17 10:11:00-04,81,2012-08-17 10:23:00-04,20,T01150,Casual,,,
477798,Closed,584,2012-08-17 10:11:00-04,22,2012-08-17 10:21:00-04,24,T01442,Registered,01239,1979,Male
477801,Closed,3536,2012-08-17 10:12:00-04,36,2012-08-17 11:11:00-04,33
477802,Closed,585,2012-08-17 10:13:00-04,52,2012-08-17 10:23:00-04,72
477803,Closed,466,2012-08-17 10:14:00-04,69,2012-08-17 10:22:00-04,14
477804,Closed,1310,2012-08-17 10:15:00-04,6,2012-08-17 10:37:00-04,21
477805,Closed,1264,2012-08-17 10:16:00-04,6,2012-08-17 10:37:00-04,21,T01012,Casual,,,
477806,Closed,636,2012-08-17 10:17:00-04,81,2012-08-17 10:27:00-04,65,T01045,Casual,,,
477807,Closed,1741,2012-08-17 10:17:00-04,49,2012-08-17 10:46:00-04,4
477808,Closed,335,2012-08-17 10:17:00-04,32,2012-08-17 10:23:00-04,14,T01425,Registered,02215,1984,Female
477809,Closed,2222,2012-08-17 10:18:00-04,50,2012-08-17 10:55:00-04,26
477810,Closed,2205,2012-08-17 10:19:00-04,74,2012-08-17 10:55:00-04,75
477811,Closed,2177,2012-08-17 10:19:00-04,74,2012-08-17 10:55:00-04,75,T01402,Casual,,,
477812,Closed,265,2012-08-17 10:19:00-04,21,2012-08-17 10:24:00-04,57,T01163,Registered,02118,1972,Male
477814,Closed,675,2012-08-17 10:20:00-04,45,2012-08-17 10:31:00-04,54,T01269,Registered,02215,1982,Male
477815,Closed,351,2012-08-17 10:24:00-04,60,2012-08-17 10:30:00-04,42
477816,Closed,526,2012-08-17 10:22:00-04,16,2012-08-17 10:30:00-04,53
477817,Closed,608,2012-08-17 10:21:00-04,26,2012-08-17 10:31:00-04,52
477818,Closed,462,2012-08-17 10:20:00-04,43,2012-08-17 10:28:00-04,40
477819,Closed,582,2012-08-17 10:21:00-04,41,2012-08-17 10:30:00-04,33
477822,Closed,1250,2012-08-17 10:21:00-04,68,2012-08-17 10:42:00-04,64
477823,Closed,131,2012-08-17 10:21:00-04,32,2012-08-17 10:23:00-04,45
477824,Closed,711,2012-08-17 10:24:00-04,17,2012-08-17 10:36:00-04,19,T01368,Casual,,,
477825,Closed,2761,2012-08-17 10:24:00-04,43,2012-08-17 11:10:00-04,53
477826,Closed,694,2012-08-17 10:23:00-04,34,2012-08-17 10:35:00-04,49
477827,Closed,2734,2012-08-17 10:24:00-04,43,2012-08-17 11:10:00-04,53
477828,Closed,409,2012-08-17 10:24:00-04,46,2012-08-17 10:31:00-04,25
477829,Closed,1065,2012-08-17 10:24:00-04,62,2012-08-17 10:42:00-04,60
477830,Closed,1189,2012-08-17 10:25:00-04,9,2012-08-17 10:45:00-04,67
477832,Closed,3173,2012-08-17 10:26:00-04,60,2012-08-17 11:19:00-04,60
477833,Closed,1376,2012-08-17 10:27:00-04,74,2012-08-17 10:50:00-04,58
477836,Closed,2315,2012-08-17 10:28:00-04,36,2012-08-17 11:07:00-04,74,T01248,Casual,,,
477837,Closed,198,2012-08-17 10:28:00-04,52,2012-08-17 10:31:00-04,36
477838,Closed,145,2012-08-17 10:27:00-04,36,2012-08-17 10:30:00-04,42
477839,Closed,2276,2012-08-17 10:28:00-04,36,2012-08-17 11:06:00-04,74,T01169,Casual,,,
477840,Closed,828,2012-08-17 10:28:00-04,22,2012-08-17 10:42:00-04,50
477841,Closed,344,2012-08-17 10:29:00-04,45,2012-08-17 10:35:00-04,11,T01329,Registered,02472,1986,Female
477842,Closed,154,2012-08-17 10:29:00-04,51,2012-08-17 10:32:00-04,13,T01006,Registered,02130,1982,Female
477843,Closed,892,2012-08-17 10:30:00-04,50,2012-08-17 10:44:00-04,22
477844,Closed,1382,2012-08-17 10:32:00-04,60,2012-08-17 10:55:00-04,38
477845,Closed,859,2012-08-17 10:31:00-04,75,2012-08-17 10:46:00-04,46,T01398,Casual,,,
477846,Closed,1368,2012-08-17 10:32:00-04,60,2012-08-17 10:55:00-04,38
477847,Closed,822,2012-08-17 10:32:00-04,75,2012-08-17 10:45:00-04,46,T01374,Casual,,,
477848,Closed,1131,2012-08-17 10:33:00-04,53,2012-08-17 10:52:00-04,38
477849,Closed,688,2012-08-17 10:33:00-04,82,2012-08-17 10:44:00-04,32
477851,Closed,520,2012-08-17 10:32:00-04,62,2012-08-17 10:41:00-04,69
477853,Closed,1290,2012-08-17 10:33:00-04,23,2012-08-17 10:55:00-04,32,T01449,Registered,02215,1985,Female
477854,Closed,2737,2012-08-17 10:34:00-04,60,2012-08-17 11:19:00-04,60,T01178,Casual,,,
477856,Closed,479,2012-08-17 10:34:00-04,46,2012-08-17 10:42:00-04,30,T01095,Registered,02120,,Male
477857,Closed,359,2012-08-17 10:34:00-04,60,2012-08-17 10:40:00-04,47
477858,Closed,435,2012-08-17 10:34:00-04,74,2012-08-17 10:41:00-04,76,T01165,Registered,02139,1970,Female
477859,Closed,1401,2012-08-17 10:34:00-04,14,2012-08-17 10:57:00-04,54,T01184,Registered,02115,1968,Female
477860,Closed,502,2012-08-17 10:34:00-04,60,2012-08-17 10:42:00-04,16
477862,Closed,687,2012-08-17 10:35:00-04,59,2012-08-17 10:46:00-04,38
477863,Closed,1537,2012-08-17 10:35:00-04,14,2012-08-17 11:00:00-04,81,T01007,Registered,02115,1954,Male
477864,Closed,1813,2012-08-17 10:36:00-04,36,2012-08-17 11:06:00-04,74
477867,Closed,627,2012-08-17 10:38:00-04,38,2012-08-17 10:48:00-04,40
477868,Closed,383,2012-08-17 10:38:00-04,59,2012-08-17 10:44:00-04,39,T01334,Registered,02118,1974,Male
477870,Closed,754,2012-08-17 10:39:00-04,49,2012-08-17 10:51:00-04,7
477871,Closed,234,2012-08-17 10:39:00-04,40,2012-08-17 10:43:00-04,43
477872,Closed,4753,2012-08-17 10:41:00-04,72,2012-08-17 12:00:00-04,84
477873,Closed,703,2012-08-17 10:40:00-04,59,2012-08-17 10:52:00-04,40,T01325,Registered,02171,,Male
477874,Closed,1172,2012-08-17 10:40:00-04,64,2012-08-17 11:00:00-04,80
477875,Closed,1224,2012-08-17 10:40:00-04,20,2012-08-17 11:01:00-04,68,T01150,Registered,02128,1986,Male
477876,Closed,782,2012-08-17 10:41:00-04,22,2012-08-17 10:54:00-04,40
477878,Closed,373,2012-08-17 10:43:00-04,35,2012-08-17 10:49:00-04,65,T01326,Casual,,,
477879,Closed,1836,2012-08-17 10:44:00-04,3,2012-08-17 11:15:00-04,5
477881,Closed,514,2012-08-17 10:46:00-04,39,2012-08-17 10:55:00-04,55,T01131,Casual,,,
477882,Closed,368,2012-08-17 10:46:00-04,9,2012-08-17 10:52:00-04,32
477883,Closed,534,2012-08-17 10:47:00-04,75,2012-08-17 10:56:00-04,74,T01276,Casual,,,
477884,Closed,549,2012-08-17 10:47:00-04,33,2012-08-17 10:57:00-04,52
477885,Closed,307,2012-08-17 10:47:00-04,54,2012-08-17 10:52:00-04,48
477886,Closed,782,2012-08-17 10:48:00-04,32,2012-08-17 11:01:00-04,36
477888,Closed,528,2012-08-17 10:47:00-04,75,2012-08-17 10:56:00-04,74,T01102,Casual,,,
477889,Closed,540,2012-08-17 10:47:00-04,57,2012-08-17 10:56:00-04,36
477890,Closed,490,2012-08-17 10:47:00-04,39,2012-08-17 10:55:00-04,55,T01334,Registered,02118,1981,Male
477891,Closed,1480,2012-08-17 10:48:00-04,33,2012-08-17 11:12:00-04,52,T01224,Casual,,,
477892,Closed,912,2012-08-17 10:48:00-04,11,2012-08-17 11:03:00-04,36
477893,Closed,617,2012-08-17 10:48:00-04,19,2012-08-17 10:59:00-04,61
477894,Closed,474,2012-08-17 10:48:00-04,16,2012-08-17 10:56:00-04,13
477895,Closed,1404,2012-08-17 10:49:00-04,69,2012-08-17 11:12:00-04,48
477896,Closed,1843,2012-08-17 10:54:00-04,49,2012-08-17 11:25:00-04,49,T01125,Casual,,,
477897,Closed,1906,2012-08-17 10:50:00-04,21,2012-08-17 11:22:00-04,67
477898,Closed,1805,2012-08-17 10:55:00-04,49,2012-08-17 11:25:00-04,49
477899,Closed,456,2012-08-17 10:50:00-04,64,2012-08-17 10:58:00-04,47
477900,Closed,338,2012-08-17 10:51:00-04,23,2012-08-17 10:57:00-04,43,T01098,Registered,02116,1956,Male
477901,Closed,241,2012-08-17 10:53:00-04,41,2012-08-17 10:57:00-04,9,T01022,Registered,02134,1978,Male
477902,Closed,1384,2012-08-17 10:54:00-04,58,2012-08-17 11:17:00-04,10
477903,Closed,101,2012-08-17 10:54:00-04,35,2012-08-17 10:55:00-04,48
477904,Closed,1345,2012-08-17 10:54:00-04,4,2012-08-17 11:17:00-04,3
477905,Closed,537,2012-08-17 10:40:00-04,36,2012-08-17 10:49:00-04,26
477906,Closed,911,2012-08-17 10:55:00-04,58,2012-08-17 11:10:00-04,45
477907,Closed,1120,2012-08-17 10:56:00-04,46,2012-08-17 11:15:00-04,42,T01374,Casual,,,
477908,Closed,1121,2012-08-17 10:56:00-04,46,2012-08-17 11:15:00-04,42,T01079,Casual,,,
477909,Closed,1156,2012-08-17 10:57:00-04,53,2012-08-17 11:16:00-04,39
477910,Closed,1006,2012-08-17 11:00:00-04,80,2012-08-17 11:16:00-04,53
477911,Closed,911,2012-08-17 10:59:00-04,9,2012-08-17 11:15:00-04,14,T01009,Registered,02134,1978,Male
477912,Closed,574,2012-08-17 11:01:00-04,32,2012-08-17 11:11:00-04,61
477913,Closed,499,2012-08-17 11:03:00-04,76,2012-08-17 11:11:00-04,55,T01165,Registered,02144,1986,Female
477914,Closed,503,2012-08-17 11:05:00-04,22,2012-08-17 11:13:00-04,40
477917,Closed,190,2012-08-17 11:05:00-04,3,2012-08-17 11:09:00-04,14,T01271,Registered,02215,1986,Male
477918,Closed,432,2012-08-17 11:06:00-04,52,2012-08-17 11:13:00-04,36
477919,Closed,324,2012-08-17 11:06:00-04,52,2012-08-17 11:11:00-04,45
477920,Closed,488,2012-08-17 11:06:00-04,27,2012-08-17 11:14:00-04,14,T01156,Registered,02322,1980,Male
477922,Closed,279,2012-08-17 11:07:00-04,14,2012-08-17 11:12:00-04,32,T01080,Registered,02116,1981,Female
477923,Closed,579,2012-08-17 11:09:00-04,61,2012-08-17 11:19:00-04,68,T01255,Registered,02139,1973,Male
477924,Closed,1079,2012-08-17 11:11:00-04,4,2012-08-17 11:29:00-04,43
477925,Closed,22167,2012-08-17 11:12:00-04,53,2012-08-17 17:22:00-04,10,T01190,Casual,,,
477926,Closed,347,2012-08-17 11:12:00-04,21,2012-08-17 11:17:00-04,34
477927,Closed,452,2012-08-17 11:13:00-04,53,2012-08-17 11:21:00-04,10,T01311,Casual,,,
477928,Closed,272,2012-08-17 11:14:00-04,33,2012-08-17 11:19:00-04,32
477930,Closed,509,2012-08-17 11:16:00-04,6,2012-08-17 11:25:00-04,22
477931,Closed,115,2012-08-17 11:17:00-04,48,2012-08-17 11:18:00-04,35
477932,Closed,236,2012-08-17 11:17:00-04,11,2012-08-17 11:21:00-04,45,T01147,Registered,02138,1980,Male
477933,Closed,215,2012-08-17 11:17:00-04,11,2012-08-17 11:20:00-04,45,T01132,Registered,02120,,Male
477934,Closed,2152,2012-08-17 11:20:00-04,58,2012-08-17 11:55:00-04,58
477935,Closed,2183,2012-08-17 11:19:00-04,58,2012-08-17 11:56:00-04,58,T01054,Casual,,,
477936,Closed,886,2012-08-17 11:21:00-04,45,2012-08-17 11:36:00-04,45
477938,Closed,1724,2012-08-17 11:22:00-04,70,2012-08-17 11:50:00-04,76
477939,Closed,1101,2012-08-17 11:22:00-04,42,2012-08-17 11:41:00-04,43,T01374,Registered,02110,1942,Male
477941,Closed,1162,2012-08-17 11:23:00-04,35,2012-08-17 11:42:00-04,19
477942,Closed,1569,2012-08-17 11:25:00-04,18,2012-08-17 11:51:00-04,67
477943,Closed,2433,2012-08-17 11:27:00-04,36,2012-08-17 12:08:00-04,29
477945,Closed,901,2012-08-17 11:25:00-04,25,2012-08-17 11:40:00-04,14
477946,Closed,2391,2012-08-17 11:28:00-04,36,2012-08-17 12:08:00-04,29
477947,Closed,1566,2012-08-17 11:26:00-04,58,2012-08-17 11:52:00-04,67,T01134,Casual,,,
477948,Closed,323,2012-08-17 11:26:00-04,39,2012-08-17 11:31:00-04,21
477949,Closed,740,2012-08-17 11:26:00-04,66,2012-08-17 11:38:00-04,32
477950,Closed,424,2012-08-17 11:27:00-04,65,2012-08-17 11:34:00-04,22
477951,Closed,1473,2012-08-17 11:28:00-04,58,2012-08-17 11:52:00-04,67,T01278,Casual,,,
477952,Closed,146,2012-08-17 11:27:00-04,25,2012-08-17 11:30:00-04,39
477953,Closed,2267,2012-08-17 11:30:00-04,36,2012-08-17 12:08:00-04,29,T01241,Casual,,,
477954,Closed,578,2012-08-17 11:28:00-04,52,2012-08-17 11:38:00-04,49
477955,Closed,1307,2012-08-17 11:28:00-04,22,2012-08-17 11:50:00-04,24
477956,Closed,525,2012-08-17 11:28:00-04,32,2012-08-17 11:37:00-04,11
477957,Closed,2266,2012-08-17 11:30:00-04,36,2012-08-17 12:08:00-04,29,T01175,Casual,,,
477959,Closed,934,2012-08-17 11:30:00-04,33,2012-08-17 11:46:00-04,74
477960,Closed,327,2012-08-17 11:30:00-04,42,2012-08-17 11:35:00-04,35,T01079,Registered,02332,1971,Male
477962,Closed,441,2012-08-17 11:30:00-04,36,2012-08-17 11:38:00-04,58
477963,Closed,257,2012-08-17 11:30:00-04,43,2012-08-17 11:35:00-04,59
477964,Closed,958,2012-08-17 11:31:00-04,52,2012-08-17 11:47:00-04,38,T01205,Registered,02144,1986,Female
