id,status,duration,start_date,start_station,end_date,end_station
589644,Closed,351152,2012-09-20 14:28:00-04,22,2012-09-24 16:01:00-04,
595669,Closed,371,2012-09-22 11:41:00-04,16,2012-09-22 11:48:00-04,52
595670,Closed,375,2012-09-22 11:42:00-04,33,2012-09-22 11:48:00-04,67
595671,Closed,1255,2012-09-22 11:43:00-04,84,2012-09-22 12:04:00-04,91,T01139,Casual,,,
595673,Closed,706,2012-09-22 11:42:00-04,85,2012-09-22 11:54:00-04,31
595674,Closed,2991,2012-09-22 11:43:00-04,59,2012-09-22 12:33:00-04,59,T01291,Casual,,,
595675,Closed,674,2012-09-22 11:43:00-04,85,2012-09-22 11:54:00-04,31
595676,Closed,751,2012-09-22 11:44:00-04,20,2012-09-22 11:57:00-04,24,T01350,Casual,,,
595677,Closed,510,2012-09-22 11:43:00-04,60,2012-09-22 11:52:00-04,52
595679,Closed,1505,2012-09-22 11:46:00-04,49,2012-09-22 12:11:00-04,49
595680,Closed,3243,2012-09-22 11:48:00-04,90,2012-09-22 12:42:00-04,97
595681,Closed,304,2012-09-22 11:44:00-04,15,2012-09-22 11:49:00-04,8,T01183,Registered,02135,1989,Male
595682,Closed,519,2012-09-22 11:45:00-04,94,2012-09-22 11:53:00-04,40
595683,Closed,755,2012-09-22 11:45:00-04,57,2012-09-22 11:57:00-04,30
595684,Closed,1480,2012-09-22 11:46:00-04,49,2012-09-22 12:11:00-04,49,T01308,Casual,,,
595685,Closed,213,2012-09-22 11:45:00-04,61,2012-09-22 11:49:00-04,50,T01327,Registered,02199,1962,Male
595686,Closed,3514,2012-09-22 11:48:00-04,90,2012-09-22 12:46:00-04,97
595687,Closed,744,2012-09-22 11:47:00-04,46,2012-09-22 12:00:00-04,68
595688,Closed,668,2012-09-22 11:47:00-04,58,2012-09-22 11:58:00-04,67
595689,Closed,407,2012-09-22 11:47:00-04,67,2012-09-22 11:54:00-04,33,T01135,Registered,02215,1991,Male
595690,Closed,305,2012-09-22 11:47:00-04,33,2012-09-22 11:52:00-04,52,T01178,Registered,02115,1982,Female
595692,Closed,79370,2012-09-22 11:48:00-04,68,2012-09-23 09:51:00-04,68,T01128,Casual,,,
595693,Closed,1578,2012-09-22 11:48:00-04,17,2012-09-22 12:14:00-04,46
595694,Closed,360,2012-09-22 11:47:00-04,81,2012-09-22 11:53:00-04,16,T01364,Registered,02116,1989,Male
595696,Closed,1333,2012-09-22 11:48:00-04,95,2012-09-22 12:10:00-04,38,T01160,Casual,,,
595697,Closed,1177,2012-09-22 11:49:00-04,7,2012-09-22 12:08:00-04,26
595698,Closed,606,2012-09-22 11:48:00-04,60,2012-09-22 11:58:00-04,61,T01373,Registered,02114,1987,Female
595699,Closed,1050,2012-09-22 11:49:00-04,5,2012-09-22 12:06:00-04,69
595700,Closed,588,2012-09-22 11:50:00-04,64,2012-09-22 12:00:00-04,20
595701,Closed,521,2012-09-22 11:49:00-04,35,2012-09-22 11:58:00-04,65,T01193,Casual,,,
595702,Closed,171,2012-09-22 11:49:00-04,67,2012-09-22 11:52:00-04,80
595703,Closed,1161,2012-09-22 11:49:00-04,7,2012-09-22 12:09:00-04,26
595704,Closed,855,2012-09-22 11:49:00-04,47,2012-09-22 12:04:00-04,58
595705,Closed,262,2012-09-22 11:50:00-04,25,2012-09-22 11:54:00-04,36
595706,Closed,1328,2012-09-22 11:51:00-04,32,2012-09-22 12:13:00-04,52
595707,Closed,429,2012-09-22 11:50:00-04,13,2012-09-22 11:58:00-04,46
595708,Closed,553,2012-09-22 11:51:00-04,68,2012-09-22 12:00:00-04,55
595709,Closed,507,2012-09-22 11:51:00-04,45,2012-09-22 11:59:00-04,61,T01050,Casual,,,
595710,Closed,811,2012-09-22 11:51:00-04,41,2012-09-22 12:04:00-04,32
595711,Closed,477,2012-09-22 11:51:00-04,45,2012-09-22 11:59:00-04,61
595712,Closed,542,2012-09-22 11:51:00-04,68,2012-09-22 12:00:00-04,55,T01298,Registered,02144,1988,Male
595713,Closed,597,2012-09-22 11:51:00-04,32,2012-09-22 12:01:00-04,68
595714,Closed,766,2012-09-22 11:52:00-04,78,2012-09-22 12:05:00-04,75
595716,Closed,550,2012-09-22 11:52:00-04,7,2012-09-22 12:01:00-04,44,T01234,Registered,02118,1959,Male
595717,Closed,485,2012-09-22 11:52:00-04,12,2012-09-22 12:00:00-04,52,T01015,Registered,02120,1992,Male
595718,Closed,1649,2012-09-22 11:52:00-04,69,2012-09-22 12:20:00-04,74,T01026,Registered,02130,1978,Male
595719,Closed,480,2012-09-22 11:54:00-04,50,2012-09-22 12:02:00-04,35,T01327,Casual,,,
595720,Closed,471,2012-09-22 11:54:00-04,81,2012-09-22 12:02:00-04,59
595721,Closed,383,2012-09-22 11:54:00-04,32,2012-09-22 12:01:00-04,12
595722,Closed,632,2012-09-22 11:54:00-04,47,2012-09-22 12:05:00-04,36,T01254,Registered,02113,1972,Male
595723,Closed,431,2012-09-22 11:55:00-04,26,2012-09-22 12:02:00-04,35,T01322,Registered,02118,1962,Male
595725,Closed,396,2012-09-22 11:56:00-04,68,2012-09-22 12:02:00-04,67
595726,Closed,500,2012-09-22 11:56:00-04,36,2012-09-22 12:04:00-04,33
595728,Closed,827,2012-09-22 12:00:00-04,67,2012-09-22 12:13:00-04,74,T01339,Casual,,,
595729,Closed,301,2012-09-22 11:59:00-04,23,2012-09-22 12:04:00-04,64,T01021,Registered,02114,1986,Male
595730,Closed,662,2012-09-22 12:00:00-04,47,2012-09-22 12:11:00-04,94
595731,Closed,412,2012-09-22 12:00:00-04,16,2012-09-22 12:07:00-04,4
595732,Closed,854,2012-09-22 12:00:00-04,89,2012-09-22 12:14:00-04,88,T01276,Registered,02139,1985,Male
595733,Closed,190,2012-09-22 12:00:00-04,12,2012-09-22 12:03:00-04,12
595734,Closed,319,2012-09-22 12:00:00-04,61,2012-09-22 12:06:00-04,46,T01211,Registered,02130,1950,Male
595735,Closed,381,2012-09-22 12:01:00-04,16,2012-09-22 12:07:00-04,4
595736,Closed,305,2012-09-22 12:01:00-04,16,2012-09-22 12:06:00-04,61,T01364,Registered,02116,1966,Female
595738,Closed,420,2012-09-22 12:01:00-04,4,2012-09-22 12:08:00-04,36,T01398,Registered,02118,1995,Female
595739,Closed,2031,2012-09-22 12:03:00-04,80,2012-09-22 12:36:00-04,45
595740,Closed,2464,2012-09-22 12:03:00-04,31,2012-09-22 12:45:00-04,36
595741,Closed,2026,2012-09-22 12:03:00-04,80,2012-09-22 12:37:00-04,45,T01182,Casual,,,
595742,Closed,2466,2012-09-22 12:03:00-04,31,2012-09-22 12:44:00-04,36
595743,Closed,831,2012-09-22 12:03:00-04,83,2012-09-22 12:17:00-04,56
595744,Closed,1667,2012-09-22 12:05:00-04,41,2012-09-22 12:33:00-04,70
595745,Closed,505,2012-09-22 12:03:00-04,55,2012-09-22 12:12:00-04,50,T01298,Registered,02115,1974,Female
595746,Closed,495,2012-09-22 12:03:00-04,55,2012-09-22 12:12:00-04,50
595747,Closed,1275,2012-09-22 12:04:00-04,33,2012-09-22 12:26:00-04,96
595749,Closed,758,2012-09-22 12:04:00-04,26,2012-09-22 12:16:00-04,61,T01098,Registered,02116,1946,Male
595750,Closed,549,2012-09-22 12:04:00-04,40,2012-09-22 12:13:00-04,40,T01445,Registered,02339,1959,Male
595751,Closed,372,2012-09-22 12:05:00-04,4,2012-09-22 12:11:00-04,25,T01121,Registered,02118,1947,Female
595752,Closed,2361,2012-09-22 12:05:00-04,69,2012-09-22 12:44:00-04,72
595753,Closed,1193,2012-09-22 12:06:00-04,33,2012-09-22 12:26:00-04,50
595754,Closed,768,2012-09-22 12:06:00-04,98,2012-09-22 12:19:00-04,44
595755,Closed,1187,2012-09-22 12:07:00-04,33,2012-09-22 12:26:00-04,50,T01049,Casual,,,
595756,Closed,285,2012-09-22 12:06:00-04,4,2012-09-22 12:11:00-04,25,T01387,Registered,02116,1946,Male
595757,Closed,1128,2012-09-22 12:07:00-04,33,2012-09-22 12:26:00-04,50
595758,Closed,1128,2012-09-22 12:07:00-04,33,2012-09-22 12:26:00-04,50
595759,Closed,451,2012-09-22 12:07:00-04,67,2012-09-22 12:15:00-04,80
595760,Closed,411,2012-09-22 12:07:00-04,67,2012-09-22 12:14:00-04,80
595761,Closed,1109,2012-09-22 12:08:00-04,33,2012-09-22 12:26:00-04,50,T01135,Casual,,,
595762,Closed,724,2012-09-22 12:07:00-04,81,2012-09-22 12:19:00-04,39,T01344,Registered,02118,1984,Male
595764,Closed,387,2012-09-22 12:07:00-04,32,2012-09-22 12:14:00-04,14
595765,Closed,712,2012-09-22 12:08:00-04,75,2012-09-22 12:19:00-04,47,T01316,Registered,02113,1990,Male
595767,Closed,1090,2012-09-22 12:08:00-04,33,2012-09-22 12:26:00-04,50
595768,Closed,1418,2012-09-22 12:08:00-04,76,2012-09-22 12:32:00-04,78
595769,Closed,606,2012-09-22 12:08:00-04,43,2012-09-22 12:18:00-04,50,T01436,Registered,02110,1977,Male
595770,Closed,1184,2012-09-22 12:09:00-04,52,2012-09-22 12:29:00-04,58,T01015,Casual,,,
595771,Closed,703,2012-09-22 12:09:00-04,60,2012-09-22 12:21:00-04,36
595772,Closed,601,2012-09-22 12:09:00-04,47,2012-09-22 12:19:00-04,59
595773,Closed,477,2012-09-22 12:09:00-04,58,2012-09-22 12:17:00-04,54
595774,Closed,469,2012-09-22 12:09:00-04,58,2012-09-22 12:16:00-04,54
595775,Closed,996,2012-09-22 12:10:00-04,9,2012-09-22 12:27:00-04,60,T01248,Registered,02114,1986,Male
595776,Closed,526,2012-09-22 12:11:00-04,40,2012-09-22 12:20:00-04,24
595777,Closed,443,2012-09-22 12:11:00-04,46,2012-09-22 12:18:00-04,13,T01315,Registered,02118,1969,Male
595778,Closed,430,2012-09-22 12:13:00-04,61,2012-09-22 12:20:00-04,50,T01251,Casual,,,
595779,Closed,313,2012-09-22 12:12:00-04,4,2012-09-22 12:18:00-04,25
595780,Closed,4697,2012-09-22 12:13:00-04,23,2012-09-22 13:32:00-04,22
595781,Closed,572,2012-09-22 12:13:00-04,71,2012-09-22 12:23:00-04,76
595782,Closed,375,2012-09-22 12:13:00-04,61,2012-09-22 12:20:00-04,50
595783,Closed,133,2012-09-22 12:14:00-04,46,2012-09-22 12:16:00-04,21,T01211,Registered,02130,1950,Male
595784,Closed,1035,2012-09-22 12:14:00-04,21,2012-09-22 12:31:00-04,54,T01056,Registered,02170,1970,Male
595786,Closed,1026,2012-09-22 12:14:00-04,21,2012-09-22 12:31:00-04,54
595787,Closed,362,2012-09-22 12:14:00-04,51,2012-09-22 12:20:00-04,27
595788,Closed,1015,2012-09-22 12:14:00-04,21,2012-09-22 12:31:00-04,54
595789,Closed,554,2012-09-22 12:14:00-04,54,2012-09-22 12:24:00-04,39
595790,Closed,845,2012-09-22 12:15:00-04,71,2012-09-22 12:29:00-04,76
595791,Closed,300,2012-09-22 12:15:00-04,80,2012-09-22 12:20:00-04,67
595792,Closed,746,2012-09-22 12:15:00-04,80,2012-09-22 12:28:00-04,80
595793,Closed,1255,2012-09-22 12:15:00-04,46,2012-09-22 12:36:00-04,26
595794,Closed,259,2012-09-22 12:15:00-04,53,2012-09-22 12:20:00-04,67,T01147,Registered,02215,1993,Male
595795,Closed,1229,2012-09-22 12:18:00-04,78,2012-09-22 12:38:00-04,33
595796,Closed,527,2012-09-22 12:17:00-04,75,2012-09-22 12:25:00-04,74
595797,Closed,654,2012-09-22 12:16:00-04,36,2012-09-22 12:27:00-04,12
595798,Closed,1158,2012-09-22 12:16:00-04,9,2012-09-22 12:36:00-04,3
595799,Closed,1848,2012-09-22 12:16:00-04,11,2012-09-22 12:47:00-04,44
595800,Closed,534,2012-09-22 12:17:00-04,75,2012-09-22 12:26:00-04,74,T01067,Casual,,,
595802,Closed,1004,2012-09-22 12:17:00-04,44,2012-09-22 12:34:00-04,75,T01234,Registered,02113,1986,Male
595803,Closed,1220,2012-09-22 12:18:00-04,78,2012-09-22 12:39:00-04,33
595804,Closed,1019,2012-09-22 12:19:00-04,9,2012-09-22 12:36:00-04,3
595805,Closed,283,2012-09-22 12:19:00-04,54,2012-09-22 12:23:00-04,4,T01408,Registered,02139,1987,Male
595806,Closed,4015,2012-09-22 12:21:00-04,41,2012-09-22 13:28:00-04,30
595807,Closed,1235,2012-09-22 12:19:00-04,58,2012-09-22 12:39:00-04,57,T01088,Registered,02118,1973,Male
595808,Closed,1153,2012-09-22 12:19:00-04,78,2012-09-22 12:39:00-04,33
595809,Closed,1217,2012-09-22 12:19:00-04,58,2012-09-22 12:39:00-04,57
595810,Closed,925,2012-09-22 12:19:00-04,68,2012-09-22 12:35:00-04,45
595811,Closed,1133,2012-09-22 12:23:00-04,69,2012-09-22 12:42:00-04,37,T01312,Casual,,,
595812,Closed,1098,2012-09-22 12:22:00-04,69,2012-09-22 12:40:00-04,37,T01025,Casual,,,
595813,Closed,257,2012-09-22 12:21:00-04,5,2012-09-22 12:25:00-04,45
595814,Closed,6864,2012-09-22 12:25:00-04,60,2012-09-22 14:19:00-04,60
595815,Closed,1551,2012-09-22 12:25:00-04,21,2012-09-22 12:51:00-04,43
595816,Closed,405,2012-09-22 12:22:00-04,36,2012-09-22 12:28:00-04,57,T01360,Registered,02120,1963,Female
595817,Closed,719,2012-09-22 12:22:00-04,55,2012-09-22 12:34:00-04,9
595818,Closed,6896,2012-09-22 12:24:00-04,60,2012-09-22 14:19:00-04,60
595819,Closed,396,2012-09-22 12:22:00-04,72,2012-09-22 12:29:00-04,84
595820,Closed,358,2012-09-22 12:23:00-04,72,2012-09-22 12:29:00-04,84,T01141,Casual,,,
595821,Closed,508,2012-09-22 12:22:00-04,22,2012-09-22 12:31:00-04,7,T01167,Registered,02111,1961,Male
595822,Closed,1336,2012-09-22 12:23:00-04,57,2012-09-22 12:45:00-04,20,T01406,Registered,02118,1973,Male
595823,Closed,1533,2012-09-22 12:25:00-04,21,2012-09-22 12:51:00-04,43
595824,Closed,1128,2012-09-22 12:23:00-04,46,2012-09-22 12:41:00-04,69,T01314,Registered,02115,1985,Female
595825,Closed,479,2012-09-22 12:23:00-04,22,2012-09-22 12:31:00-04,7
595826,Closed,464,2012-09-22 12:23:00-04,20,2012-09-22 12:31:00-04,22
595828,Closed,1539,2012-09-22 12:24:00-04,38,2012-09-22 12:49:00-04,53,T01442,Registered,02122,1985,Male
595829,Closed,1829,2012-09-22 12:24:00-04,74,2012-09-22 12:55:00-04,53
595830,Closed,436,2012-09-22 12:24:00-04,46,2012-09-22 12:31:00-04,53
595831,Closed,875,2012-09-22 12:26:00-04,39,2012-09-22 12:41:00-04,50,T01071,Casual,,,
595832,Closed,1794,2012-09-22 12:25:00-04,74,2012-09-22 12:55:00-04,53
595833,Closed,503,2012-09-22 12:25:00-04,50,2012-09-22 12:33:00-04,6
595835,Closed,562,2012-09-22 12:25:00-04,78,2012-09-22 12:35:00-04,68
595836,Closed,386,2012-09-22 12:26:00-04,87,2012-09-22 12:32:00-04,68
595837,Closed,521,2012-09-22 12:26:00-04,11,2012-09-22 12:35:00-04,52
595838,Closed,1731,2012-09-22 12:27:00-04,74,2012-09-22 12:56:00-04,33
595839,Closed,255,2012-09-22 12:27:00-04,36,2012-09-22 12:32:00-04,52,T01133,Registered,02118,1977,Female
595840,Closed,3651,2012-09-22 12:29:00-04,94,2012-09-22 13:30:00-04,79,T01273,Casual,,,
595841,Closed,3679,2012-09-22 12:29:00-04,94,2012-09-22 13:30:00-04,79
595842,Closed,875,2012-09-22 12:30:00-04,59,2012-09-22 12:45:00-04,21
595844,Closed,407,2012-09-22 12:29:00-04,68,2012-09-22 12:36:00-04,80
595845,Closed,898,2012-09-22 12:30:00-04,59,2012-09-22 12:45:00-04,21
595846,Closed,594,2012-09-22 12:30:00-04,84,2012-09-22 12:40:00-04,80,T01180,Registered,01821,1983,Male
595847,Closed,575,2012-09-22 12:30:00-04,84,2012-09-22 12:39:00-04,80
595848,Closed,492,2012-09-22 12:30:00-04,80,2012-09-22 12:38:00-04,80
595849,Closed,10679,2012-09-22 12:31:00-04,61,2012-09-22 15:29:00-04,61,T01050,Casual,,,
595850,Closed,440,2012-09-22 12:30:00-04,24,2012-09-22 12:38:00-04,20,T01350,Casual,,,
595851,Closed,5600,2012-09-22 12:32:00-04,57,2012-09-22 14:05:00-04,57,T01104,Casual,,,
595853,Closed,375,2012-09-22 12:31:00-04,24,2012-09-22 12:37:00-04,20
595855,Closed,5647,2012-09-22 12:32:00-04,57,2012-09-22 14:06:00-04,57
595856,Closed,214,2012-09-22 12:31:00-04,88,2012-09-22 12:34:00-04,96,T01173,Registered,02139,1979,Male
595857,Closed,328,2012-09-22 12:31:00-04,55,2012-09-22 12:36:00-04,67
595858,Closed,1274,2012-09-22 12:31:00-04,58,2012-09-22 12:52:00-04,22,T01015,Casual,,,
595859,Closed,161,2012-09-22 12:31:00-04,52,2012-09-22 12:34:00-04,21,T01178,Registered,02115,1986,Male
595860,Closed,352,2012-09-22 12:33:00-04,94,2012-09-22 12:39:00-04,94
595861,Closed,651,2012-09-22 12:32:00-04,26,2012-09-22 12:43:00-04,49
595862,Closed,1467,2012-09-22 12:33:00-04,17,2012-09-22 12:57:00-04,52
595863,Closed,257,2012-09-22 12:32:00-04,53,2012-09-22 12:36:00-04,67
595865,Closed,490,2012-09-22 12:32:00-04,51,2012-09-22 12:40:00-04,21,T01007,Registered,02118,1981,Male
595866,Closed,1439,2012-09-22 12:33:00-04,17,2012-09-22 12:57:00-04,52,T01161,Casual,,,
595867,Closed,261,2012-09-22 12:32:00-04,25,2012-09-22 12:37:00-04,61
595868,Closed,619,2012-09-22 12:33:00-04,26,2012-09-22 12:43:00-04,49
595870,Closed,561,2012-09-22 12:33:00-04,26,2012-09-22 12:43:00-04,49
595872,Closed,1116,2012-09-22 12:34:00-04,14,2012-09-22 12:52:00-04,69
595873,Closed,319,2012-09-22 12:35:00-04,20,2012-09-22 12:40:00-04,64
595874,Closed,600,2012-09-22 12:35:00-04,55,2012-09-22 12:45:00-04,27
595875,Closed,1073,2012-09-22 12:36:00-04,26,2012-09-22 12:54:00-04,34
595876,Closed,1491,2012-09-22 12:36:00-04,21,2012-09-22 13:00:00-04,35,T01178,Registered,02113,1972,Male
595877,Closed,1092,2012-09-22 12:36:00-04,26,2012-09-22 12:54:00-04,34
595878,Closed,805,2012-09-22 12:37:00-04,6,2012-09-22 12:50:00-04,49
595879,Closed,515,2012-09-22 12:37:00-04,10,2012-09-22 12:45:00-04,61
595880,Closed,258,2012-09-22 12:37:00-04,57,2012-09-22 12:41:00-04,12,T01097,Registered,02120,1963,Female
595881,Closed,1546,2012-09-22 12:37:00-04,81,2012-09-22 13:03:00-04,33
595882,Closed,770,2012-09-22 12:38:00-04,36,2012-09-22 12:51:00-04,53
595883,Closed,537,2012-09-22 12:38:00-04,72,2012-09-22 12:47:00-04,96
595884,Closed,1697,2012-09-22 12:39:00-04,57,2012-09-22 13:08:00-04,9
595885,Closed,210,2012-09-22 12:39:00-04,96,2012-09-22 12:43:00-04,74,T01173,Registered,02139,1979,Male
595886,Closed,503,2012-09-22 12:40:00-04,87,2012-09-22 12:48:00-04,68
595887,Closed,2206,2012-09-22 12:42:00-04,24,2012-09-22 13:19:00-04,24
595888,Closed,595,2012-09-22 12:40:00-04,60,2012-09-22 12:50:00-04,52,T01248,Casual,,,
595890,Closed,5142,2012-09-22 12:42:00-04,52,2012-09-22 14:07:00-04,36,T01133,Casual,,,
595891,Closed,9006,2012-09-22 12:41:00-04,46,2012-09-22 15:11:00-04,5
595892,Closed,367,2012-09-22 12:41:00-04,66,2012-09-22 12:47:00-04,8,T01345,Registered,02134,1988,Male
595893,Closed,4952,2012-09-22 12:43:00-04,52,2012-09-22 14:05:00-04,36
595894,Closed,3015,2012-09-22 12:41:00-04,46,2012-09-22 13:31:00-04,86,T01022,Registered,02215,1988,Female
595895,Closed,358,2012-09-22 12:41:00-04,66,2012-09-22 12:47:00-04,8
595896,Closed,1019,2012-09-22 12:42:00-04,45,2012-09-22 12:59:00-04,54,T01182,Registered,02215,1985,Female
595897,Closed,1012,2012-09-22 12:42:00-04,45,2012-09-22 12:59:00-04,54,T01144,Registered,02215,1984,Male
595898,Closed,579,2012-09-22 12:42:00-04,4,2012-09-22 12:52:00-04,59,T01040,Casual,,,
595899,Closed,547,2012-09-22 12:43:00-04,4,2012-09-22 12:52:00-04,59,T01408,Casual,,,
595900,Closed,1073,2012-09-22 12:44:00-04,78,2012-09-22 13:02:00-04,68,T01114,Registered,02138,1981,Male
595901,Closed,1203,2012-09-22 12:44:00-04,72,2012-09-22 13:04:00-04,22
595903,Closed,345,2012-09-22 12:44:00-04,40,2012-09-22 12:50:00-04,35
595905,Closed,460,2012-09-22 12:44:00-04,67,2012-09-22 12:52:00-04,53
595906,Closed,1380,2012-09-22 12:45:00-04,25,2012-09-22 13:08:00-04,60
595907,Closed,1387,2012-09-22 12:45:00-04,25,2012-09-22 13:08:00-04,60,T01091,Registered,02111,1989,Female
595908,Closed,1034,2012-09-22 12:46:00-04,39,2012-09-22 13:03:00-04,32
595909,Closed,392,2012-09-22 12:46:00-04,35,2012-09-22 12:53:00-04,49
595911,Closed,139,2012-09-22 12:46:00-04,36,2012-09-22 12:48:00-04,42
595912,Closed,960,2012-09-22 12:47:00-04,39,2012-09-22 13:03:00-04,32
595913,Closed,427,2012-09-22 12:47:00-04,9,2012-09-22 12:54:00-04,33,T01037,Registered,02134,1987,Male
595914,Closed,759,2012-09-22 12:47:00-04,50,2012-09-22 13:00:00-04,35,T01251,Casual,,,
595915,Closed,1191,2012-09-22 12:48:00-04,67,2012-09-22 13:08:00-04,3
595916,Closed,749,2012-09-22 12:47:00-04,50,2012-09-22 13:00:00-04,35,T01135,Casual,,,
595917,Closed,626,2012-09-22 12:48:00-04,79,2012-09-22 12:58:00-04,74,T01108,Casual,,,
595918,Closed,448,2012-09-22 12:47:00-04,59,2012-09-22 12:55:00-04,47
595919,Closed,818,2012-09-22 12:48:00-04,4,2012-09-22 13:01:00-04,45,T01127,Registered,02118,1949,Male
595920,Closed,1685,2012-09-22 12:48:00-04,58,2012-09-22 13:16:00-04,24
595922,Closed,660,2012-09-22 12:48:00-04,45,2012-09-22 12:59:00-04,45
595923,Closed,377,2012-09-22 12:48:00-04,57,2012-09-22 12:55:00-04,26
595924,Closed,314,2012-09-22 12:50:00-04,25,2012-09-22 12:55:00-04,39,T01387,Casual,,,
595925,Closed,1664,2012-09-22 12:49:00-04,43,2012-09-22 13:17:00-04,6,T01205,Casual,,,
595926,Closed,327,2012-09-22 12:51:00-04,17,2012-09-22 12:56:00-04,74,T01299,Registered,02163,1985,Male
595927,Closed,1545,2012-09-22 12:52:00-04,73,2012-09-22 13:18:00-04,68
595928,Closed,5372,2012-09-22 12:53:00-04,61,2012-09-22 14:22:00-04,70,T01373,Casual,,,
595929,Closed,1478,2012-09-22 12:52:00-04,53,2012-09-22 13:16:00-04,38,T01442,Registered,02122,1985,Male
595930,Closed,1239,2012-09-22 12:52:00-04,51,2012-09-22 13:13:00-04,4
595931,Closed,1099,2012-09-22 12:52:00-04,19,2012-09-22 13:10:00-04,50,T01381,Casual,,,
595932,Closed,5377,2012-09-22 12:53:00-04,61,2012-09-22 14:22:00-04,70,T01364,Casual,,,
595933,Closed,1432,2012-09-22 12:53:00-04,19,2012-09-22 13:16:00-04,38
595934,Closed,1442,2012-09-22 12:53:00-04,19,2012-09-22 13:17:00-04,38
595935,Closed,5345,2012-09-22 12:54:00-04,61,2012-09-22 14:23:00-04,70
595936,Closed,577,2012-09-22 12:53:00-04,95,2012-09-22 13:03:00-04,67,T01410,Registered,02139,1985,Female
595937,Closed,5304,2012-09-22 12:54:00-04,61,2012-09-22 14:23:00-04,70,T01098,Casual,,,
595938,Closed,293,2012-09-22 12:54:00-04,14,2012-09-22 12:59:00-04,32,T01143,Registered,02115,1984,Male
595939,Closed,696,2012-09-22 12:55:00-04,53,2012-09-22 13:06:00-04,61
595940,Closed,235,2012-09-22 12:58:00-04,67,2012-09-22 13:02:00-04,53
595941,Closed,301,2012-09-22 12:55:00-04,52,2012-09-22 13:00:00-04,67
595942,Closed,411,2012-09-22 12:56:00-04,8,2012-09-22 13:03:00-04,41,T01345,Registered,02134,1988,Male
595943,Closed,413,2012-09-22 12:56:00-04,8,2012-09-22 13:03:00-04,41
595944,Closed,1230,2012-09-22 12:57:00-04,40,2012-09-22 13:17:00-04,39,T01256,Registered,02109,1988,Male
595945,Closed,1005,2012-09-22 12:58:00-04,9,2012-09-22 13:15:00-04,14
595946,Closed,4049,2012-09-22 12:59:00-04,58,2012-09-22 14:06:00-04,41,T01266,Casual,,,
595947,Closed,3979,2012-09-22 12:59:00-04,58,2012-09-22 14:05:00-04,41
595948,Closed,484,2012-09-22 12:58:00-04,72,2012-09-22 13:06:00-04,84
595949,Closed,1061,2012-09-22 12:58:00-04,75,2012-09-22 13:16:00-04,69,T01234,Registered,02113,1986,Male
595950,Closed,459,2012-09-22 12:58:00-04,72,2012-09-22 13:06:00-04,84,T01431,Registered,02142,1987,Female
595951,Closed,1245,2012-09-22 13:01:00-04,50,2012-09-22 13:21:00-04,22,T01298,Casual,,,
595952,Closed,1450,2012-09-22 13:00:00-04,46,2012-09-22 13:24:00-04,67
595953,Closed,1255,2012-09-22 13:01:00-04,50,2012-09-22 13:21:00-04,22
595954,Closed,1518,2012-09-22 13:00:00-04,46,2012-09-22 13:25:00-04,67
595955,Closed,7228,2012-09-22 13:01:00-04,55,2012-09-22 15:02:00-04,54
595956,Closed,4106,2012-09-22 13:00:00-04,38,2012-09-22 14:08:00-04,60
595957,Closed,1414,2012-09-22 13:00:00-04,58,2012-09-22 13:23:00-04,67
595958,Closed,4107,2012-09-22 13:00:00-04,38,2012-09-22 14:08:00-04,60
595959,Closed,1911,2012-09-22 13:00:00-04,3,2012-09-22 13:32:00-04,74
595960,Closed,907,2012-09-22 13:00:00-04,4,2012-09-22 13:15:00-04,44
595961,Closed,7232,2012-09-22 13:01:00-04,55,2012-09-22 15:01:00-04,54
595965,Closed,4836,2012-09-22 13:01:00-04,36,2012-09-22 14:22:00-04,70,T01254,Casual,,,
595966,Closed,1041,2012-09-22 13:02:00-04,52,2012-09-22 13:19:00-04,19,T01248,Casual,,,
595967,Closed,506,2012-09-22 13:03:00-04,4,2012-09-22 13:11:00-04,42
595968,Closed,529,2012-09-22 13:02:00-04,4,2012-09-22 13:11:00-04,42
595969,Closed,1693,2012-09-22 13:03:00-04,98,2012-09-22 13:31:00-04,94
595970,Closed,1643,2012-09-22 13:03:00-04,98,2012-09-22 13:30:00-04,94
595972,Closed,488,2012-09-22 13:03:00-04,9,2012-09-22 13:11:00-04,33
595973,Closed,849,2012-09-22 13:03:00-04,58,2012-09-22 13:17:00-04,45
595974,Closed,267,2012-09-22 13:03:00-04,45,2012-09-22 13:08:00-04,19
595975,Closed,2700,2012-09-22 13:06:00-04,47,2012-09-22 13:51:00-04,70
595976,Closed,1005,2012-09-22 13:03:00-04,63,2012-09-22 13:20:00-04,47
595977,Closed,482,2012-09-22 13:04:00-04,39,2012-09-22 13:12:00-04,61
595978,Closed,683,2012-09-22 13:04:00-04,75,2012-09-22 13:15:00-04,78,T01057,Registered,02143,1969,Female
595979,Closed,491,2012-09-22 13:04:00-04,39,2012-09-22 13:12:00-04,61,T01344,Registered,02114,1978,Female
595980,Closed,369,2012-09-22 13:05:00-04,30,2012-09-22 13:11:00-04,32,T01137,Casual,,,
595982,Closed,1061,2012-09-22 13:04:00-04,19,2012-09-22 13:22:00-04,61
595984,Closed,286,2012-09-22 13:06:00-04,72,2012-09-22 13:11:00-04,67
