id,status,duration,start_date,start_station,end_date,end_station
522737,Closed,125412,2012-08-31 04:12:00-04,39,2012-09-01 15:02:00-04,22
526587,Closed,534,2012-09-01 11:33:00-04,40,2012-09-01 11:42:00-04,60,T01447,Registered,02109,1985,Male
526589,Closed,914,2012-09-01 11:33:00-04,36,2012-09-01 11:48:00-04,45
526590,Closed,1695,2012-09-01 11:34:00-04,21,2012-09-01 12:03:00-04,38,T01098,Casual,,,
526591,Closed,1053,2012-09-01 11:34:00-04,84,2012-09-01 11:51:00-04,72
526592,Closed,686,2012-09-01 11:34:00-04,60,2012-09-01 11:45:00-04,61,T01381,Registered,02199,1988,Female
526593,Closed,1006,2012-09-01 11:35:00-04,84,2012-09-01 11:51:00-04,72
526595,Closed,655,2012-09-01 11:35:00-04,50,2012-09-01 11:46:00-04,59
526596,Closed,641,2012-09-01 11:35:00-04,50,2012-09-01 11:46:00-04,59
526597,Closed,513,2012-09-01 11:35:00-04,36,2012-09-01 11:43:00-04,36
526598,Closed,5131,2012-09-01 11:38:00-04,71,2012-09-01 13:03:00-04,85
526599,Closed,685,2012-09-01 11:36:00-04,84,2012-09-01 11:48:00-04,72
526600,Closed,837,2012-09-01 11:37:00-04,55,2012-09-01 11:51:00-04,9
526601,Closed,1241,2012-09-01 11:36:00-04,78,2012-09-01 11:57:00-04,45
526602,Closed,402,2012-09-01 11:36:00-04,86,2012-09-01 11:43:00-04,11
526603,Closed,1709,2012-09-01 11:38:00-04,35,2012-09-01 12:07:00-04,24,T01190,Casual,,,
526604,Closed,1699,2012-09-01 11:39:00-04,35,2012-09-01 12:07:00-04,24
526605,Closed,2886,2012-09-01 11:38:00-04,36,2012-09-01 12:27:00-04,36,T01365,Casual,,,
526606,Closed,2841,2012-09-01 11:39:00-04,36,2012-09-01 12:26:00-04,36,T01161,Casual,,,
526607,Closed,2118,2012-09-01 11:40:00-04,8,2012-09-01 12:15:00-04,58
526609,Closed,1633,2012-09-01 11:42:00-04,64,2012-09-01 12:09:00-04,40,T01002,Casual,,,
526610,Closed,717,2012-09-01 11:39:00-04,76,2012-09-01 11:51:00-04,74
526611,Closed,2095,2012-09-01 11:40:00-04,8,2012-09-01 12:15:00-04,58,T01291,Casual,,,
526612,Closed,627,2012-09-01 11:39:00-04,36,2012-09-01 11:50:00-04,57
526613,Closed,1602,2012-09-01 11:41:00-04,35,2012-09-01 12:07:00-04,24
526615,Closed,973,2012-09-01 11:41:00-04,29,2012-09-01 11:57:00-04,10,T01406,Casual,,,
526617,Closed,1069,2012-09-01 11:41:00-04,58,2012-09-01 11:59:00-04,68,T01014,Registered,02115,1971,Male
526618,Closed,4794,2012-09-01 11:42:00-04,40,2012-09-01 13:02:00-04,35
526619,Closed,371,2012-09-01 11:41:00-04,57,2012-09-01 11:47:00-04,27
526621,Closed,1481,2012-09-01 11:43:00-04,80,2012-09-01 12:08:00-04,71
526622,Closed,1497,2012-09-01 11:43:00-04,32,2012-09-01 12:08:00-04,22
526623,Closed,1313,2012-09-01 11:43:00-04,31,2012-09-01 12:05:00-04,24
526624,Closed,1299,2012-09-01 11:43:00-04,31,2012-09-01 12:05:00-04,24
526625,Closed,173,2012-09-01 11:43:00-04,26,2012-09-01 11:46:00-04,39
526626,Closed,940,2012-09-01 11:43:00-04,74,2012-09-01 11:59:00-04,68,T01248,Casual,,,
526627,Closed,677,2012-09-01 11:43:00-04,26,2012-09-01 11:54:00-04,60,T01097,Registered,02118,1982,Male
526628,Closed,920,2012-09-01 11:44:00-04,74,2012-09-01 11:59:00-04,68,T01235,Casual,,,
526629,Closed,1462,2012-09-01 11:44:00-04,46,2012-09-01 12:08:00-04,45
526630,Closed,809,2012-09-01 11:44:00-04,49,2012-09-01 11:58:00-04,63,T01180,Casual,,,
526631,Closed,1554,2012-09-01 11:46:00-04,38,2012-09-01 12:12:00-04,38
526632,Closed,561,2012-09-01 11:44:00-04,32,2012-09-01 11:53:00-04,61
526633,Closed,1591,2012-09-01 11:45:00-04,38,2012-09-01 12:12:00-04,38,T01439,Casual,,,
526634,Closed,638,2012-09-01 11:44:00-04,27,2012-09-01 11:55:00-04,61
526635,Closed,523,2012-09-01 11:44:00-04,32,2012-09-01 11:53:00-04,61,T01193,Registered,02215,1986,Male
526637,Closed,335,2012-09-01 11:45:00-04,6,2012-09-01 11:50:00-04,54
526638,Closed,3081,2012-09-01 11:46:00-04,19,2012-09-01 12:37:00-04,19
526640,Closed,747,2012-09-01 11:47:00-04,48,2012-09-01 11:59:00-04,59,T01119,Casual,,,
526642,Closed,1084,2012-09-01 11:46:00-04,91,2012-09-01 12:04:00-04,59
526643,Closed,3986,2012-09-01 11:48:00-04,3,2012-09-01 12:54:00-04,3
526644,Closed,284,2012-09-01 11:47:00-04,47,2012-09-01 11:52:00-04,23
526646,Closed,276,2012-09-01 11:48:00-04,21,2012-09-01 11:53:00-04,33,T01135,Registered,02116,1972,Male
526647,Closed,902,2012-09-01 11:48:00-04,80,2012-09-01 12:03:00-04,81
526648,Closed,926,2012-09-01 11:49:00-04,74,2012-09-01 12:05:00-04,67,T01374,Casual,,,
526650,Closed,922,2012-09-01 11:50:00-04,74,2012-09-01 12:05:00-04,67,T01169,Casual,,,
526651,Closed,1118,2012-09-01 11:50:00-04,52,2012-09-01 12:08:00-04,31,T01050,Casual,,,
526652,Closed,564,2012-09-01 11:50:00-04,21,2012-09-01 11:59:00-04,11
526653,Closed,518,2012-09-01 11:50:00-04,39,2012-09-01 11:59:00-04,39,T01080,Registered,02135,1982,Male
526654,Closed,3360,2012-09-01 11:52:00-04,38,2012-09-01 12:48:00-04,44
526655,Closed,3345,2012-09-01 11:52:00-04,38,2012-09-01 12:47:00-04,44
526656,Closed,429,2012-09-01 11:51:00-04,5,2012-09-01 11:58:00-04,16
526657,Closed,1670,2012-09-01 11:51:00-04,38,2012-09-01 12:19:00-04,43
526658,Closed,1670,2012-09-01 11:51:00-04,38,2012-09-01 12:19:00-04,43,T01360,Registered,01890,1961,Female
526659,Closed,1996,2012-09-01 11:56:00-04,67,2012-09-01 12:29:00-04,70
526660,Closed,1223,2012-09-01 11:52:00-04,90,2012-09-01 12:13:00-04,43,T01069,Casual,,,
526661,Closed,355,2012-09-01 11:52:00-04,21,2012-09-01 11:58:00-04,39
526662,Closed,2043,2012-09-01 11:54:00-04,67,2012-09-01 12:28:00-04,70
526663,Closed,418,2012-09-01 11:53:00-04,63,2012-09-01 12:00:00-04,81
526665,Closed,527,2012-09-01 11:53:00-04,52,2012-09-01 12:02:00-04,53
526667,Closed,252,2012-09-01 11:53:00-04,45,2012-09-01 11:58:00-04,32,T01145,Registered,02215,1977,Male
526668,Closed,1980,2012-09-01 11:54:00-04,67,2012-09-01 12:27:00-04,70,T01367,Casual,,,
526669,Closed,1141,2012-09-01 11:54:00-04,90,2012-09-01 12:13:00-04,43,T01139,Registered,02141,1980,Male
526670,Closed,706,2012-09-01 11:55:00-04,35,2012-09-01 12:07:00-04,58
526671,Closed,1429,2012-09-01 11:55:00-04,74,2012-09-01 12:18:00-04,68
526672,Closed,711,2012-09-01 11:55:00-04,35,2012-09-01 12:07:00-04,58
526673,Closed,2040,2012-09-01 11:55:00-04,67,2012-09-01 12:29:00-04,70
526674,Closed,447,2012-09-01 11:55:00-04,54,2012-09-01 12:02:00-04,26
526675,Closed,782,2012-09-01 11:56:00-04,32,2012-09-01 12:09:00-04,55,T01298,Casual,,,
526676,Closed,1829,2012-09-01 11:56:00-04,67,2012-09-01 12:27:00-04,70
526677,Closed,358,2012-09-01 11:55:00-04,21,2012-09-01 12:01:00-04,33
526678,Closed,1922,2012-09-01 11:57:00-04,67,2012-09-01 12:29:00-04,70,T01021,Casual,,,
526679,Closed,828,2012-09-01 11:56:00-04,60,2012-09-01 12:10:00-04,78,T01097,Registered,02118,1982,Male
526680,Closed,914,2012-09-01 11:56:00-04,51,2012-09-01 12:12:00-04,21
526681,Closed,578,2012-09-01 11:57:00-04,47,2012-09-01 12:06:00-04,58
526682,Closed,902,2012-09-01 11:57:00-04,51,2012-09-01 12:12:00-04,21
526683,Closed,750,2012-09-01 11:58:00-04,52,2012-09-01 12:11:00-04,75
526684,Closed,694,2012-09-01 11:59:00-04,52,2012-09-01 12:11:00-04,75,T01136,Casual,,,
526685,Closed,1200,2012-09-01 11:59:00-04,74,2012-09-01 12:19:00-04,68
526686,Closed,1813,2012-09-01 11:59:00-04,67,2012-09-01 12:29:00-04,70
526688,Closed,579,2012-09-01 11:59:00-04,10,2012-09-01 12:09:00-04,32
526689,Closed,484,2012-09-01 11:59:00-04,49,2012-09-01 12:07:00-04,63,T01214,Registered,02171,1994,Male
526690,Closed,993,2012-09-01 12:01:00-04,90,2012-09-01 12:18:00-04,88,T01172,Casual,,,
526691,Closed,161,2012-09-01 11:59:00-04,23,2012-09-01 12:02:00-04,44,T01022,Registered,02148,1965,Male
526692,Closed,2103,2012-09-01 12:00:00-04,52,2012-09-01 12:35:00-04,88,T01314,Casual,,,
526693,Closed,2075,2012-09-01 12:00:00-04,52,2012-09-01 12:35:00-04,88,T01184,Casual,,,
526694,Closed,923,2012-09-01 12:01:00-04,72,2012-09-01 12:16:00-04,55
526695,Closed,1010,2012-09-01 12:01:00-04,4,2012-09-01 12:17:00-04,11
526696,Closed,417,2012-09-01 12:01:00-04,55,2012-09-01 12:08:00-04,67
526697,Closed,947,2012-09-01 12:01:00-04,52,2012-09-01 12:17:00-04,6,T01312,Casual,,,
526698,Closed,369,2012-09-01 12:01:00-04,33,2012-09-01 12:08:00-04,21,T01135,Registered,02116,1972,Male
526699,Closed,1881,2012-09-01 12:02:00-04,68,2012-09-01 12:33:00-04,76,T01014,Registered,02115,1971,Male
526700,Closed,1587,2012-09-01 12:03:00-04,76,2012-09-01 12:30:00-04,25
526701,Closed,470,2012-09-01 12:02:00-04,57,2012-09-01 12:10:00-04,59
526702,Closed,6687,2012-09-01 12:04:00-04,21,2012-09-01 13:56:00-04,74,T01310,Casual,,,
526703,Closed,1739,2012-09-01 12:04:00-04,21,2012-09-01 12:33:00-04,58
526704,Closed,1533,2012-09-01 12:03:00-04,36,2012-09-01 12:29:00-04,58,T01328,Registered,02116,1953,Male
526705,Closed,1334,2012-09-01 12:07:00-04,44,2012-09-01 12:29:00-04,72,T01323,Casual,,,
526706,Closed,876,2012-09-01 12:03:00-04,6,2012-09-01 12:18:00-04,36
526707,Closed,776,2012-09-01 12:04:00-04,68,2012-09-01 12:17:00-04,67,T01248,Casual,,,
526708,Closed,1401,2012-09-01 12:06:00-04,44,2012-09-01 12:30:00-04,72
526709,Closed,752,2012-09-01 12:04:00-04,68,2012-09-01 12:17:00-04,67
526710,Closed,3862,2012-09-01 12:04:00-04,47,2012-09-01 13:09:00-04,74,T01012,Casual,,,
526711,Closed,490,2012-09-01 12:04:00-04,19,2012-09-01 12:13:00-04,36,T01205,Registered,02215,1983,Male
526712,Closed,3844,2012-09-01 12:05:00-04,47,2012-09-01 13:09:00-04,74
526713,Closed,1614,2012-09-01 12:07:00-04,36,2012-09-01 12:34:00-04,18
526714,Closed,592,2012-09-01 12:07:00-04,76,2012-09-01 12:16:00-04,73
526715,Closed,756,2012-09-01 12:07:00-04,24,2012-09-01 12:20:00-04,20
526716,Closed,688,2012-09-01 12:08:00-04,24,2012-09-01 12:20:00-04,20
526717,Closed,410,2012-09-01 12:08:00-04,74,2012-09-01 12:15:00-04,76,T01194,Casual,,,
526718,Closed,492,2012-09-01 12:08:00-04,76,2012-09-01 12:16:00-04,73
526719,Closed,371,2012-09-01 12:08:00-04,11,2012-09-01 12:14:00-04,86
526721,Closed,280,2012-09-01 12:09:00-04,25,2012-09-01 12:14:00-04,16
526722,Closed,1024,2012-09-01 12:11:00-04,86,2012-09-01 12:28:00-04,10
526723,Closed,529,2012-09-01 12:10:00-04,61,2012-09-01 12:19:00-04,45,T01193,Registered,02199,1987,Male
526724,Closed,704,2012-09-01 12:10:00-04,61,2012-09-01 12:22:00-04,60,T01340,Registered,02199,1988,Female
526725,Closed,3354,2012-09-01 12:13:00-04,76,2012-09-01 13:09:00-04,20
526726,Closed,3327,2012-09-01 12:13:00-04,76,2012-09-01 13:09:00-04,20
526727,Closed,712,2012-09-01 12:12:00-04,45,2012-09-01 12:24:00-04,36
526728,Closed,901,2012-09-01 12:13:00-04,60,2012-09-01 12:28:00-04,61,T01447,Registered,02114,1982,Female
526730,Closed,646,2012-09-01 12:15:00-04,22,2012-09-01 12:26:00-04,36
526731,Closed,1197,2012-09-01 12:15:00-04,86,2012-09-01 12:35:00-04,69
526733,Closed,433,2012-09-01 12:16:00-04,46,2012-09-01 12:23:00-04,51
526734,Closed,938,2012-09-01 12:17:00-04,67,2012-09-01 12:32:00-04,45
526735,Closed,980,2012-09-01 12:17:00-04,26,2012-09-01 12:33:00-04,24
526736,Closed,941,2012-09-01 12:17:00-04,67,2012-09-01 12:33:00-04,45
526737,Closed,960,2012-09-01 12:17:00-04,26,2012-09-01 12:33:00-04,24
526738,Closed,743,2012-09-01 12:17:00-04,17,2012-09-01 12:30:00-04,68,T01071,Casual,,,
526739,Closed,818,2012-09-01 12:17:00-04,57,2012-09-01 12:31:00-04,57
526740,Closed,1117,2012-09-01 12:18:00-04,42,2012-09-01 12:37:00-04,32,T01026,Registered,02128,1992,Male
526741,Closed,1115,2012-09-01 12:18:00-04,42,2012-09-01 12:37:00-04,32
526742,Closed,416,2012-09-01 12:18:00-04,68,2012-09-01 12:25:00-04,53,T01192,Registered,02139,1987,Male
526743,Closed,1146,2012-09-01 12:18:00-04,43,2012-09-01 12:38:00-04,63,T01308,Registered,02109,1979,Female
526744,Closed,725,2012-09-01 12:19:00-04,84,2012-09-01 12:31:00-04,44
526745,Closed,274,2012-09-01 12:19:00-04,42,2012-09-01 12:23:00-04,54
526746,Closed,1688,2012-09-01 12:20:00-04,53,2012-09-01 12:48:00-04,73,T01334,Casual,,,
526747,Closed,189,2012-09-01 12:19:00-04,16,2012-09-01 12:22:00-04,57
526748,Closed,1013,2012-09-01 12:20:00-04,73,2012-09-01 12:37:00-04,88
526749,Closed,1017,2012-09-01 12:20:00-04,73,2012-09-01 12:37:00-04,88,T01399,Casual,,,
526750,Closed,1735,2012-09-01 12:21:00-04,21,2012-09-01 12:50:00-04,76
526751,Closed,1341,2012-09-01 12:20:00-04,51,2012-09-01 12:42:00-04,44
526752,Closed,1329,2012-09-01 12:20:00-04,51,2012-09-01 12:43:00-04,44
526753,Closed,1733,2012-09-01 12:21:00-04,21,2012-09-01 12:50:00-04,76
526754,Closed,1633,2012-09-01 12:21:00-04,73,2012-09-01 12:49:00-04,90
526756,Closed,529,2012-09-01 12:22:00-04,69,2012-09-01 12:31:00-04,66,T01350,Registered,02134,1984,Male
526757,Closed,1458,2012-09-01 12:22:00-04,23,2012-09-01 12:47:00-04,44,T01110,Casual,,,
526758,Closed,776,2012-09-01 12:22:00-04,67,2012-09-01 12:35:00-04,46,T01248,Casual,,,
526759,Closed,748,2012-09-01 12:23:00-04,67,2012-09-01 12:35:00-04,46
526760,Closed,610,2012-09-01 12:24:00-04,39,2012-09-01 12:34:00-04,36
526761,Closed,136,2012-09-01 12:23:00-04,55,2012-09-01 12:26:00-04,61,T01298,Casual,,,
526762,Closed,561,2012-09-01 12:24:00-04,39,2012-09-01 12:33:00-04,36,T01433,Casual,,,
526763,Closed,1274,2012-09-01 12:25:00-04,33,2012-09-01 12:47:00-04,33
526764,Closed,451,2012-09-01 12:25:00-04,43,2012-09-01 12:32:00-04,43
526765,Closed,941,2012-09-01 12:25:00-04,17,2012-09-01 12:41:00-04,76
526766,Closed,483,2012-09-01 12:25:00-04,43,2012-09-01 12:33:00-04,43,T01315,Casual,,,
526767,Closed,919,2012-09-01 12:26:00-04,17,2012-09-01 12:41:00-04,76
526768,Closed,562,2012-09-01 12:24:00-04,39,2012-09-01 12:33:00-04,36,T01025,Registered,02114,1983,Male
526769,Closed,968,2012-09-01 12:25:00-04,72,2012-09-01 12:41:00-04,74
526770,Closed,823,2012-09-01 12:25:00-04,72,2012-09-01 12:39:00-04,59
526773,Closed,329,2012-09-01 12:26:00-04,45,2012-09-01 12:32:00-04,5
526774,Closed,494,2012-09-01 12:26:00-04,36,2012-09-01 12:35:00-04,39
526776,Closed,1506,2012-09-01 12:28:00-04,45,2012-09-01 12:53:00-04,22,T01193,Registered,02215,1979,Male
526777,Closed,406,2012-09-01 12:29:00-04,53,2012-09-01 12:36:00-04,68,T01192,Registered,02139,1987,Male
526778,Closed,996,2012-09-01 12:29:00-04,9,2012-09-01 12:45:00-04,46
526779,Closed,144,2012-09-01 12:29:00-04,32,2012-09-01 12:32:00-04,45,T01145,Registered,02215,1977,Male
526780,Closed,128,2012-09-01 12:30:00-04,53,2012-09-01 12:32:00-04,52
526781,Closed,472,2012-09-01 12:31:00-04,61,2012-09-01 12:38:00-04,33
526782,Closed,1593,2012-09-01 12:33:00-04,73,2012-09-01 13:00:00-04,67
526783,Closed,1763,2012-09-01 12:30:00-04,54,2012-09-01 13:00:00-04,58
526784,Closed,1746,2012-09-01 12:31:00-04,54,2012-09-01 13:00:00-04,58
526785,Closed,1596,2012-09-01 12:33:00-04,73,2012-09-01 13:00:00-04,67
526786,Closed,418,2012-09-01 12:31:00-04,58,2012-09-01 12:38:00-04,38
526787,Closed,445,2012-09-01 12:35:00-04,47,2012-09-01 12:42:00-04,47
526788,Closed,423,2012-09-01 12:35:00-04,47,2012-09-01 12:42:00-04,47
526789,Closed,1598,2012-09-01 12:33:00-04,73,2012-09-01 13:00:00-04,67,T01132,Casual,,,
526790,Closed,437,2012-09-01 12:35:00-04,47,2012-09-01 12:42:00-04,47
526791,Closed,2485,2012-09-01 12:36:00-04,19,2012-09-01 13:17:00-04,42
526792,Closed,433,2012-09-01 12:35:00-04,47,2012-09-01 12:42:00-04,47
526793,Closed,844,2012-09-01 12:32:00-04,42,2012-09-01 12:47:00-04,23,T01276,Casual,,,
526794,Closed,1636,2012-09-01 12:33:00-04,73,2012-09-01 13:00:00-04,67
526795,Closed,3865,2012-09-01 12:36:00-04,77,2012-09-01 13:41:00-04,77,T01437,Casual,,,
526796,Closed,832,2012-09-01 12:33:00-04,42,2012-09-01 12:47:00-04,23,T01270,Casual,,,
526797,Closed,866,2012-09-01 12:34:00-04,36,2012-09-01 12:48:00-04,44,T01365,Casual,,,
526799,Closed,2483,2012-09-01 12:36:00-04,19,2012-09-01 13:17:00-04,42
526801,Closed,845,2012-09-01 12:34:00-04,36,2012-09-01 12:48:00-04,44,T01137,Casual,,,
526802,Closed,1164,2012-09-01 12:33:00-04,17,2012-09-01 12:52:00-04,53,T01446,Registered,02163,1985,Male
526803,Closed,449,2012-09-01 12:34:00-04,43,2012-09-01 12:41:00-04,64,T01342,Casual,,,
526804,Closed,1423,2012-09-01 12:34:00-04,23,2012-09-01 12:57:00-04,9
526805,Closed,440,2012-09-01 12:33:00-04,12,2012-09-01 12:40:00-04,14
526806,Closed,403,2012-09-01 12:34:00-04,43,2012-09-01 12:41:00-04,64
526807,Closed,446,2012-09-01 12:34:00-04,81,2012-09-01 12:41:00-04,39
526808,Closed,444,2012-09-01 12:34:00-04,81,2012-09-01 12:42:00-04,39
526809,Closed,4785,2012-09-01 12:36:00-04,58,2012-09-01 13:55:00-04,74,T01328,Casual,,,
526810,Closed,743,2012-09-01 12:35:00-04,27,2012-09-01 12:48:00-04,36
526811,Closed,2476,2012-09-01 12:36:00-04,19,2012-09-01 13:17:00-04,42
526812,Closed,1499,2012-09-01 12:35:00-04,76,2012-09-01 13:00:00-04,45,T01014,Registered,02115,1971,Male
526813,Closed,2484,2012-09-01 12:36:00-04,19,2012-09-01 13:18:00-04,42
526815,Closed,653,2012-09-01 12:36:00-04,61,2012-09-01 12:46:00-04,22,T01298,Registered,02128,1982,Male
526816,Closed,2016,2012-09-01 12:37:00-04,54,2012-09-01 13:10:00-04,72
526817,Closed,1178,2012-09-01 12:37:00-04,72,2012-09-01 12:56:00-04,23,T01323,Casual,,,
526819,Closed,1370,2012-09-01 12:37:00-04,73,2012-09-01 13:00:00-04,67
526820,Closed,532,2012-09-01 12:36:00-04,50,2012-09-01 12:45:00-04,50
526821,Closed,1353,2012-09-01 12:38:00-04,73,2012-09-01 13:00:00-04,67
526822,Closed,414,2012-09-01 12:38:00-04,61,2012-09-01 12:45:00-04,33,T01149,Casual,,,
526824,Closed,514,2012-09-01 12:39:00-04,30,2012-09-01 12:47:00-04,12
526825,Closed,486,2012-09-01 12:39:00-04,46,2012-09-01 12:47:00-04,61
526826,Closed,573,2012-09-01 12:39:00-04,88,2012-09-01 12:48:00-04,90,T01244,Casual,,,
526827,Closed,999,2012-09-01 12:39:00-04,63,2012-09-01 12:56:00-04,42,T01167,Registered,02127,1976,Male
526828,Closed,996,2012-09-01 12:39:00-04,63,2012-09-01 12:56:00-04,42,T01219,Registered,02127,1981,Female
526829,Closed,2277,2012-09-01 12:42:00-04,40,2012-09-01 13:20:00-04,40
526830,Closed,2183,2012-09-01 12:42:00-04,66,2012-09-01 13:18:00-04,66
526831,Closed,2260,2012-09-01 12:42:00-04,40,2012-09-01 13:20:00-04,40,T01151,Casual,,,
526832,Closed,1171,2012-09-01 12:43:00-04,81,2012-09-01 13:02:00-04,36
526833,Closed,159,2012-09-01 12:42:00-04,39,2012-09-01 12:45:00-04,25
526834,Closed,523,2012-09-01 12:43:00-04,6,2012-09-01 12:52:00-04,59,T01312,Registered,02111,1986,Male
526835,Closed,1314,2012-09-01 12:46:00-04,14,2012-09-01 13:08:00-04,37
526836,Closed,1160,2012-09-01 12:44:00-04,52,2012-09-01 13:04:00-04,47,T01448,Registered,02050,1988,Male
526837,Closed,909,2012-09-01 12:45:00-04,46,2012-09-01 13:00:00-04,4,T01285,Casual,,,
526838,Closed,872,2012-09-01 12:46:00-04,46,2012-09-01 13:00:00-04,4
526839,Closed,642,2012-09-01 12:45:00-04,68,2012-09-01 12:56:00-04,73
526840,Closed,237,2012-09-01 12:46:00-04,23,2012-09-01 12:50:00-04,48
526841,Closed,1493,2012-09-01 12:46:00-04,22,2012-09-01 13:11:00-04,85
526846,Closed,1638,2012-09-01 12:48:00-04,78,2012-09-01 13:15:00-04,4
526847,Closed,317,2012-09-01 12:48:00-04,67,2012-09-01 12:53:00-04,33,T01089,Registered,02125,1980,Female
526848,Closed,1209,2012-09-01 12:48:00-04,44,2012-09-01 13:08:00-04,45
526849,Closed,1788,2012-09-01 12:49:00-04,16,2012-09-01 13:19:00-04,33
526850,Closed,1306,2012-09-01 12:50:00-04,32,2012-09-01 13:12:00-04,21
526851,Closed,562,2012-09-01 12:49:00-04,46,2012-09-01 12:58:00-04,25,T01183,Registered,02116,1972,Male
526852,Closed,1347,2012-09-01 12:50:00-04,32,2012-09-01 13:12:00-04,21
526853,Closed,1916,2012-09-01 12:50:00-04,24,2012-09-01 13:22:00-04,42
526854,Closed,1863,2012-09-01 12:51:00-04,24,2012-09-01 13:22:00-04,42,T01436,Casual,,,
526855,Closed,675,2012-09-01 12:51:00-04,26,2012-09-01 13:02:00-04,83
526856,Closed,383,2012-09-01 12:51:00-04,33,2012-09-01 12:57:00-04,9
526857,Closed,1859,2012-09-01 12:51:00-04,24,2012-09-01 13:22:00-04,42
526858,Closed,375,2012-09-01 12:51:00-04,57,2012-09-01 12:58:00-04,50,T01326,Casual,,,
526859,Closed,3544,2012-09-01 12:53:00-04,38,2012-09-01 13:52:00-04,3
526860,Closed,253,2012-09-01 12:52:00-04,64,2012-09-01 12:56:00-04,22,T01342,Casual,,,
526861,Closed,1102,2012-09-01 12:51:00-04,67,2012-09-01 13:10:00-04,36
526862,Closed,1083,2012-09-01 12:51:00-04,67,2012-09-01 13:10:00-04,36
526863,Closed,213,2012-09-01 12:52:00-04,57,2012-09-01 12:55:00-04,16
526864,Closed,253,2012-09-01 12:52:00-04,64,2012-09-01 12:56:00-04,22
526865,Closed,3544,2012-09-01 12:52:00-04,38,2012-09-01 13:52:00-04,3,T01347,Casual,,,
526866,Closed,1208,2012-09-01 12:52:00-04,36,2012-09-01 13:12:00-04,80,T01161,Registered,02116,1980,Male
526867,Closed,2290,2012-09-01 12:54:00-04,70,2012-09-01 13:32:00-04,70
526868,Closed,556,2012-09-01 12:53:00-04,39,2012-09-01 13:02:00-04,22
526869,Closed,2293,2012-09-01 12:54:00-04,70,2012-09-01 13:32:00-04,70,T01343,Casual,,,
526870,Closed,248,2012-09-01 12:53:00-04,53,2012-09-01 12:57:00-04,52,T01446,Registered,02215,1986,Male
526871,Closed,571,2012-09-01 12:54:00-04,33,2012-09-01 13:04:00-04,52,T01009,Casual,,,
526872,Closed,560,2012-09-01 12:54:00-04,33,2012-09-01 13:04:00-04,52
526873,Closed,840,2012-09-01 12:55:00-04,61,2012-09-01 13:09:00-04,47,T01040,Casual,,,
526874,Closed,1846,2012-09-01 12:57:00-04,78,2012-09-01 13:27:00-04,54
526876,Closed,460,2012-09-01 12:56:00-04,54,2012-09-01 13:04:00-04,44
526877,Closed,587,2012-09-01 12:56:00-04,53,2012-09-01 13:06:00-04,42,T01373,Registered,02163,1985,Male
526878,Closed,632,2012-09-01 12:57:00-04,47,2012-09-01 13:08:00-04,24
526879,Closed,1523,2012-09-01 12:57:00-04,46,2012-09-01 13:23:00-04,77
526881,Closed,742,2012-09-01 12:58:00-04,52,2012-09-01 13:10:00-04,42
526882,Closed,748,2012-09-01 12:58:00-04,52,2012-09-01 13:11:00-04,42,T01446,Registered,02118,1987,Female
526883,Closed,1863,2012-09-01 13:01:00-04,74,2012-09-01 13:32:00-04,53
526884,Closed,563,2012-09-01 12:59:00-04,19,2012-09-01 13:08:00-04,5
526885,Closed,1739,2012-09-01 13:02:00-04,72,2012-09-01 13:31:00-04,4
526886,Closed,1912,2012-09-01 13:01:00-04,74,2012-09-01 13:33:00-04,53
526887,Closed,454,2012-09-01 13:01:00-04,40,2012-09-01 13:08:00-04,22
526888,Closed,386,2012-09-01 13:01:00-04,54,2012-09-01 13:07:00-04,4
526889,Closed,1763,2012-09-01 13:03:00-04,74,2012-09-01 13:32:00-04,53
526890,Closed,1752,2012-09-01 13:03:00-04,74,2012-09-01 13:32:00-04,53
526891,Closed,579,2012-09-01 13:02:00-04,52,2012-09-01 13:11:00-04,32
526892,Closed,1061,2012-09-01 13:05:00-04,72,2012-09-01 13:22:00-04,74
526893,Closed,1711,2012-09-01 13:02:00-04,33,2012-09-01 13:31:00-04,67
526894,Closed,632,2012-09-01 13:03:00-04,60,2012-09-01 13:13:00-04,10,T01340,Registered,02114,1986,Male
526895,Closed,454,2012-09-01 13:03:00-04,33,2012-09-01 13:11:00-04,61
526896,Closed,487,2012-09-01 13:03:00-04,72,2012-09-01 13:11:00-04,67
526897,Closed,1294,2012-09-01 13:05:00-04,39,2012-09-01 13:27:00-04,44
526899,Closed,1703,2012-09-01 13:04:00-04,74,2012-09-01 13:32:00-04,53
526900,Closed,337,2012-09-01 13:03:00-04,56,2012-09-01 13:09:00-04,39,T01212,Registered,02119,1994,Male
526901,Closed,1275,2012-09-01 13:06:00-04,39,2012-09-01 13:27:00-04,44,T01080,Casual,,,
526902,Closed,958,2012-09-01 13:04:00-04,4,2012-09-01 13:20:00-04,58,T01285,Casual,,,
526903,Closed,932,2012-09-01 13:04:00-04,4,2012-09-01 13:20:00-04,58
526904,Closed,1254,2012-09-01 13:04:00-04,31,2012-09-01 13:25:00-04,44
526905,Closed,1238,2012-09-01 13:05:00-04,31,2012-09-01 13:25:00-04,44,T01050,Registered,01890,1961,Female
526906,Closed,1106,2012-09-01 13:05:00-04,45,2012-09-01 13:24:00-04,25,T01014,Registered,02115,1971,Male
526907,Closed,1200,2012-09-01 13:07:00-04,39,2012-09-01 13:27:00-04,44
