id,status,duration,start_date,start_station,end_date,end_station
589644,Closed,351152,2012-09-20 14:28:00-04,22,2012-09-24 16:01:00-04,
599081,Closed,478,2012-09-23 11:48:00-04,36,2012-09-23 11:56:00-04,81
599082,Closed,2022,2012-09-23 11:49:00-04,51,2012-09-23 12:22:00-04,51,T01124,Registered,02118,1960,Male
599083,Closed,842,2012-09-23 11:51:00-04,43,2012-09-23 12:05:00-04,49,T01099,Casual,,,
599084,Closed,590,2012-09-23 11:49:00-04,53,2012-09-23 11:59:00-04,67
599085,Closed,585,2012-09-23 11:50:00-04,14,2012-09-23 12:00:00-04,55
599086,Closed,295,2012-09-23 11:50:00-04,52,2012-09-23 11:55:00-04,46,T01137,Registered,02134,1989,Female
599087,Closed,1801,2012-09-23 11:54:00-04,67,2012-09-23 12:24:00-04,68
599088,Closed,750,2012-09-23 11:51:00-04,17,2012-09-23 12:03:00-04,67,T01401,Registered,02163,1984,Male
599089,Closed,1047,2012-09-23 11:51:00-04,32,2012-09-23 12:08:00-04,4
599090,Closed,971,2012-09-23 11:51:00-04,32,2012-09-23 12:08:00-04,4,T01188,Registered,02118,1982,Male
599091,Closed,2605,2012-09-23 11:54:00-04,61,2012-09-23 12:37:00-04,97,T01101,Casual,,,
599092,Closed,1286,2012-09-23 11:52:00-04,32,2012-09-23 12:13:00-04,42
599093,Closed,249,2012-09-23 11:52:00-04,10,2012-09-23 11:56:00-04,9,T01281,Registered,02113,1988,Male
599094,Closed,1284,2012-09-23 11:52:00-04,17,2012-09-23 12:13:00-04,36
599095,Closed,1253,2012-09-23 11:53:00-04,17,2012-09-23 12:13:00-04,36
599096,Closed,1943,2012-09-23 11:54:00-04,43,2012-09-23 12:27:00-04,43
599097,Closed,1272,2012-09-23 11:55:00-04,36,2012-09-23 12:16:00-04,45,T01071,Casual,,,
599098,Closed,822,2012-09-23 11:54:00-04,5,2012-09-23 12:08:00-04,41,T01276,Registered,02115,1989,Male
599099,Closed,852,2012-09-23 11:54:00-04,11,2012-09-23 12:08:00-04,4
599100,Closed,1277,2012-09-23 11:55:00-04,36,2012-09-23 12:16:00-04,45
599101,Closed,603,2012-09-23 11:55:00-04,25,2012-09-23 12:05:00-04,54
599102,Closed,420,2012-09-23 11:55:00-04,54,2012-09-23 12:02:00-04,16
599103,Closed,1536,2012-09-23 11:57:00-04,4,2012-09-23 12:22:00-04,94,T01327,Casual,,,
599105,Closed,13,2012-09-23 11:56:00-04,55,2012-09-23 11:56:00-04,55
599106,Closed,1546,2012-09-23 11:57:00-04,4,2012-09-23 12:22:00-04,94
599107,Closed,880,2012-09-23 11:56:00-04,27,2012-09-23 12:11:00-04,16
599108,Closed,379,2012-09-23 11:56:00-04,25,2012-09-23 12:03:00-04,50
599109,Closed,571,2012-09-23 11:57:00-04,61,2012-09-23 12:06:00-04,39
599110,Closed,1758,2012-09-23 11:57:00-04,26,2012-09-23 12:26:00-04,52
599111,Closed,802,2012-09-23 11:57:00-04,59,2012-09-23 12:10:00-04,42
599112,Closed,1536,2012-09-23 12:00:00-04,15,2012-09-23 12:25:00-04,73,T01085,Casual,,,
599114,Closed,1273,2012-09-23 11:58:00-04,47,2012-09-23 12:20:00-04,26,T01345,Registered,02113,1968,Female
599115,Closed,1662,2012-09-23 12:01:00-04,77,2012-09-23 12:29:00-04,71,T01155,Casual,,,
599116,Closed,1107,2012-09-23 11:59:00-04,97,2012-09-23 12:17:00-04,70,T01025,Casual,,,
599117,Closed,420,2012-09-23 11:59:00-04,33,2012-09-23 12:06:00-04,67
599118,Closed,1262,2012-09-23 11:59:00-04,47,2012-09-23 12:20:00-04,26
599119,Closed,1076,2012-09-23 11:59:00-04,97,2012-09-23 12:17:00-04,70,T01218,Casual,,,
599120,Closed,546,2012-09-23 11:59:00-04,60,2012-09-23 12:08:00-04,33
599121,Closed,1481,2012-09-23 12:04:00-04,77,2012-09-23 12:28:00-04,71,T01156,Casual,,,
599122,Closed,1044,2012-09-23 12:00:00-04,74,2012-09-23 12:17:00-04,67
599123,Closed,290,2012-09-23 12:00:00-04,43,2012-09-23 12:05:00-04,22,T01285,Registered,02113,1956,Female
599124,Closed,1465,2012-09-23 12:01:00-04,69,2012-09-23 12:25:00-04,55
599125,Closed,173,2012-09-23 12:00:00-04,21,2012-09-23 12:03:00-04,61
599126,Closed,1357,2012-09-23 12:01:00-04,69,2012-09-23 12:24:00-04,55
599127,Closed,1642,2012-09-23 12:01:00-04,44,2012-09-23 12:28:00-04,47
599129,Closed,1616,2012-09-23 12:01:00-04,44,2012-09-23 12:28:00-04,47
599130,Closed,1611,2012-09-23 12:02:00-04,19,2012-09-23 12:29:00-04,59
599131,Closed,402,2012-09-23 12:01:00-04,45,2012-09-23 12:08:00-04,61
599132,Closed,352,2012-09-23 12:02:00-04,88,2012-09-23 12:07:00-04,91
599133,Closed,1587,2012-09-23 12:02:00-04,44,2012-09-23 12:28:00-04,47
599134,Closed,434,2012-09-23 12:02:00-04,5,2012-09-23 12:09:00-04,33
599135,Closed,2529,2012-09-23 12:02:00-04,54,2012-09-23 12:44:00-04,58
599137,Closed,642,2012-09-23 12:03:00-04,16,2012-09-23 12:13:00-04,60
599138,Closed,727,2012-09-23 12:05:00-04,46,2012-09-23 12:17:00-04,33,T01261,Casual,,,
599139,Closed,1134,2012-09-23 12:04:00-04,36,2012-09-23 12:23:00-04,24
599140,Closed,583,2012-09-23 12:05:00-04,61,2012-09-23 12:15:00-04,26
599143,Closed,210,2012-09-23 12:05:00-04,61,2012-09-23 12:08:00-04,50
599144,Closed,1576,2012-09-23 12:06:00-04,42,2012-09-23 12:32:00-04,53,T01406,Casual,,,
599145,Closed,353,2012-09-23 12:06:00-04,36,2012-09-23 12:12:00-04,57,T01248,Registered,02118,1972,Male
599146,Closed,399,2012-09-23 12:06:00-04,61,2012-09-23 12:13:00-04,5
599147,Closed,453,2012-09-23 12:06:00-04,33,2012-09-23 12:14:00-04,32,T01178,Casual,,,
599148,Closed,601,2012-09-23 12:06:00-04,82,2012-09-23 12:16:00-04,19,T01111,Registered,02447,1950,Male
599149,Closed,1265,2012-09-23 12:08:00-04,44,2012-09-23 12:29:00-04,31
599150,Closed,9507,2012-09-23 12:08:00-04,97,2012-09-23 14:46:00-04,97,T01160,Casual,,,
599151,Closed,432,2012-09-23 12:07:00-04,4,2012-09-23 12:15:00-04,58
599152,Closed,1261,2012-09-23 12:08:00-04,44,2012-09-23 12:29:00-04,31,T01040,Casual,,,
599153,Closed,531,2012-09-23 12:07:00-04,89,2012-09-23 12:16:00-04,76
599154,Closed,1058,2012-09-23 12:08:00-04,15,2012-09-23 12:25:00-04,73,T01208,Casual,,,
599155,Closed,9481,2012-09-23 12:08:00-04,97,2012-09-23 14:46:00-04,97
599156,Closed,1251,2012-09-23 12:07:00-04,18,2012-09-23 12:28:00-04,32
599157,Closed,371,2012-09-23 12:08:00-04,4,2012-09-23 12:14:00-04,58,T01135,Casual,,,
599158,Closed,1878,2012-09-23 12:08:00-04,70,2012-09-23 12:39:00-04,38
599159,Closed,591,2012-09-23 12:08:00-04,47,2012-09-23 12:18:00-04,31
599161,Closed,1102,2012-09-23 12:09:00-04,25,2012-09-23 12:27:00-04,38,T01094,Casual,,,
599162,Closed,620,2012-09-23 12:10:00-04,71,2012-09-23 12:20:00-04,73,T01011,Casual,,,
599165,Closed,593,2012-09-23 12:09:00-04,46,2012-09-23 12:18:00-04,30,T01137,Registered,02120,1986,Male
599166,Closed,1154,2012-09-23 12:09:00-04,77,2012-09-23 12:28:00-04,74,T01056,Registered,02114,1985,Male
599167,Closed,296,2012-09-23 12:09:00-04,3,2012-09-23 12:14:00-04,12,T01216,Registered,02215,1991,Male
599168,Closed,335,2012-09-23 12:09:00-04,47,2012-09-23 12:15:00-04,6
599170,Closed,2059,2012-09-23 12:12:00-04,67,2012-09-23 12:47:00-04,67,T01339,Casual,,,
599171,Closed,105,2012-09-23 12:11:00-04,16,2012-09-23 12:13:00-04,36
599172,Closed,402,2012-09-23 12:12:00-04,50,2012-09-23 12:19:00-04,61,T01272,Casual,,,
599173,Closed,1657,2012-09-23 12:14:00-04,70,2012-09-23 12:41:00-04,70
599174,Closed,1707,2012-09-23 12:13:00-04,70,2012-09-23 12:42:00-04,70,T01364,Casual,,,
599175,Closed,253,2012-09-23 12:12:00-04,53,2012-09-23 12:16:00-04,67,T01163,Registered,02067,1989,Male
599176,Closed,1408,2012-09-23 12:13:00-04,71,2012-09-23 12:36:00-04,6
599177,Closed,1556,2012-09-23 12:13:00-04,70,2012-09-23 12:39:00-04,70
599178,Closed,9843,2012-09-23 12:13:00-04,36,2012-09-23 14:57:00-04,48,T01141,Registered,01720,1960,Female
599179,Closed,3,2012-09-23 12:13:00-04,23,2012-09-23 12:13:00-04,23,T01219,Registered,02109,1950,Female
599180,Closed,4904,2012-09-23 12:15:00-04,47,2012-09-23 13:37:00-04,30,T01143,Casual,,,
599181,Closed,1880,2012-09-23 12:14:00-04,70,2012-09-23 12:46:00-04,73,T01047,Casual,,,
599182,Closed,932,2012-09-23 12:14:00-04,23,2012-09-23 12:29:00-04,40,T01219,Registered,02109,1950,Female
599183,Closed,1096,2012-09-23 12:14:00-04,76,2012-09-23 12:32:00-04,51
599184,Closed,971,2012-09-23 12:14:00-04,61,2012-09-23 12:30:00-04,40
599185,Closed,3829,2012-09-23 12:15:00-04,36,2012-09-23 13:19:00-04,36
599187,Closed,8748,2012-09-23 12:17:00-04,38,2012-09-23 14:43:00-04,21
599188,Closed,1380,2012-09-23 12:18:00-04,75,2012-09-23 12:41:00-04,74
599189,Closed,11,2012-09-23 12:16:00-04,20,2012-09-23 12:16:00-04,20,T01311,Registered,02199,1986,Male
599190,Closed,615,2012-09-23 12:16:00-04,42,2012-09-23 12:26:00-04,52
599191,Closed,832,2012-09-23 12:16:00-04,81,2012-09-23 12:30:00-04,52,T01106,Registered,02114,1983,Female
599192,Closed,717,2012-09-23 12:17:00-04,20,2012-09-23 12:29:00-04,63
599194,Closed,435,2012-09-23 12:17:00-04,95,2012-09-23 12:24:00-04,68,T01269,Registered,02139,1989,Male
599195,Closed,954,2012-09-23 12:17:00-04,54,2012-09-23 12:33:00-04,26
599196,Closed,1230,2012-09-23 12:17:00-04,94,2012-09-23 12:38:00-04,36
599197,Closed,932,2012-09-23 12:17:00-04,19,2012-09-23 12:33:00-04,97,T01111,Registered,02447,1950,Male
599198,Closed,968,2012-09-23 12:18:00-04,36,2012-09-23 12:34:00-04,60,T01279,Registered,02169,1980,Male
599199,Closed,411,2012-09-23 12:19:00-04,73,2012-09-23 12:26:00-04,18,T01439,Casual,,,
599200,Closed,300,2012-09-23 12:18:00-04,68,2012-09-23 12:23:00-04,88,T01128,Casual,,,
599201,Closed,409,2012-09-23 12:19:00-04,73,2012-09-23 12:25:00-04,18,T01306,Casual,,,
599202,Closed,1038,2012-09-23 12:21:00-04,24,2012-09-23 12:38:00-04,40
599204,Closed,381,2012-09-23 12:20:00-04,61,2012-09-23 12:26:00-04,26,T01272,Registered,02118,1980,Male
599205,Closed,1039,2012-09-23 12:20:00-04,24,2012-09-23 12:38:00-04,40,T01271,Casual,,,
599207,Closed,814,2012-09-23 12:20:00-04,81,2012-09-23 12:34:00-04,53
599208,Closed,10779,2012-09-23 12:22:00-04,49,2012-09-23 15:21:00-04,42,T01193,Casual,,,
599209,Closed,7064,2012-09-23 12:21:00-04,89,2012-09-23 14:19:00-04,36
599210,Closed,1026,2012-09-23 12:20:00-04,41,2012-09-23 12:37:00-04,30,T01276,Registered,02142,1980,Male
599211,Closed,1394,2012-09-23 12:20:00-04,9,2012-09-23 12:43:00-04,81
599212,Closed,11010,2012-09-23 12:21:00-04,49,2012-09-23 15:25:00-04,36,T01099,Casual,,,
599213,Closed,2231,2012-09-23 12:22:00-04,67,2012-09-23 12:59:00-04,61
599214,Closed,1352,2012-09-23 12:22:00-04,52,2012-09-23 12:45:00-04,97,T01448,Casual,,,
599215,Closed,2222,2012-09-23 12:22:00-04,67,2012-09-23 12:59:00-04,61
599216,Closed,1302,2012-09-23 12:22:00-04,52,2012-09-23 12:44:00-04,97,T01365,Casual,,,
599217,Closed,1316,2012-09-23 12:22:00-04,81,2012-09-23 12:44:00-04,26
599220,Closed,1396,2012-09-23 12:23:00-04,94,2012-09-23 12:46:00-04,24,T01327,Casual,,,
599221,Closed,367,2012-09-23 12:22:00-04,53,2012-09-23 12:28:00-04,61
599222,Closed,1271,2012-09-23 12:23:00-04,52,2012-09-23 12:44:00-04,97,T01410,Casual,,,
599224,Closed,625,2012-09-23 12:22:00-04,53,2012-09-23 12:33:00-04,60
599225,Closed,396,2012-09-23 12:22:00-04,50,2012-09-23 12:29:00-04,61
599226,Closed,1400,2012-09-23 12:23:00-04,94,2012-09-23 12:46:00-04,24
599227,Closed,1072,2012-09-23 12:22:00-04,16,2012-09-23 12:40:00-04,86,T01026,Registered,02215,1979,Female
599228,Closed,987,2012-09-23 12:23:00-04,67,2012-09-23 12:40:00-04,13
599229,Closed,1433,2012-09-23 12:23:00-04,55,2012-09-23 12:47:00-04,14,T01295,Registered,02115,1984,Male
599230,Closed,832,2012-09-23 12:23:00-04,13,2012-09-23 12:37:00-04,55
599231,Closed,426,2012-09-23 12:23:00-04,86,2012-09-23 12:30:00-04,32
599233,Closed,1340,2012-09-23 12:24:00-04,81,2012-09-23 12:46:00-04,26
599234,Closed,2699,2012-09-23 12:24:00-04,51,2012-09-23 13:09:00-04,51
599235,Closed,666,2012-09-23 12:24:00-04,4,2012-09-23 12:35:00-04,60
599236,Closed,6835,2012-09-23 12:25:00-04,89,2012-09-23 14:19:00-04,36
599237,Closed,260,2012-09-23 12:25:00-04,55,2012-09-23 12:29:00-04,57
599238,Closed,495,2012-09-23 12:26:00-04,33,2012-09-23 12:34:00-04,21,T01377,Casual,,,
599239,Closed,432,2012-09-23 12:27:00-04,4,2012-09-23 12:34:00-04,81,T01188,Casual,,,
599240,Closed,1861,2012-09-23 12:26:00-04,86,2012-09-23 12:57:00-04,41,T01234,Registered,02130,1984,Male
599241,Closed,694,2012-09-23 12:27:00-04,38,2012-09-23 12:39:00-04,4
599242,Closed,1077,2012-09-23 12:28:00-04,75,2012-09-23 12:46:00-04,86
599243,Closed,543,2012-09-23 12:29:00-04,64,2012-09-23 12:38:00-04,20
599244,Closed,621,2012-09-23 12:29:00-04,79,2012-09-23 12:39:00-04,74
599245,Closed,2211,2012-09-23 12:33:00-04,6,2012-09-23 13:10:00-04,98
599246,Closed,494,2012-09-23 12:29:00-04,64,2012-09-23 12:37:00-04,20,T01184,Casual,,,
599247,Closed,1080,2012-09-23 12:29:00-04,46,2012-09-23 12:47:00-04,65
599248,Closed,1406,2012-09-23 12:30:00-04,33,2012-09-23 12:53:00-04,42
599249,Closed,504,2012-09-23 12:30:00-04,64,2012-09-23 12:38:00-04,20,T01347,Casual,,,
599250,Closed,2165,2012-09-23 12:34:00-04,6,2012-09-23 13:10:00-04,98
599251,Closed,591,2012-09-23 12:29:00-04,79,2012-09-23 12:39:00-04,74
599253,Closed,447,2012-09-23 12:30:00-04,64,2012-09-23 12:37:00-04,20,T01121,Casual,,,
599255,Closed,1394,2012-09-23 12:30:00-04,33,2012-09-23 12:53:00-04,42,T01167,Registered,02134,1968,Male
599256,Closed,1054,2012-09-23 12:30:00-04,4,2012-09-23 12:47:00-04,11
599257,Closed,1840,2012-09-23 12:30:00-04,33,2012-09-23 13:01:00-04,38
599258,Closed,1887,2012-09-23 12:30:00-04,45,2012-09-23 13:02:00-04,4,T01243,Registered,02199,1988,Male
599259,Closed,1618,2012-09-23 12:32:00-04,31,2012-09-23 12:59:00-04,24,T01040,Casual,,,
599260,Closed,1883,2012-09-23 12:30:00-04,45,2012-09-23 13:02:00-04,4
599261,Closed,1823,2012-09-23 12:30:00-04,33,2012-09-23 13:01:00-04,38
599262,Closed,302,2012-09-23 12:31:00-04,4,2012-09-23 12:36:00-04,36
599263,Closed,296,2012-09-23 12:31:00-04,4,2012-09-23 12:36:00-04,36
599264,Closed,247,2012-09-23 12:31:00-04,62,2012-09-23 12:35:00-04,32
599265,Closed,1608,2012-09-23 12:32:00-04,31,2012-09-23 12:59:00-04,24
599266,Closed,526,2012-09-23 12:31:00-04,54,2012-09-23 12:40:00-04,25
599267,Closed,837,2012-09-23 12:32:00-04,85,2012-09-23 12:46:00-04,46
599268,Closed,979,2012-09-23 12:32:00-04,47,2012-09-23 12:48:00-04,88
599269,Closed,729,2012-09-23 12:33:00-04,81,2012-09-23 12:45:00-04,81
599270,Closed,1352,2012-09-23 12:33:00-04,71,2012-09-23 12:56:00-04,77
599271,Closed,820,2012-09-23 12:32:00-04,66,2012-09-23 12:46:00-04,10
599273,Closed,945,2012-09-23 12:33:00-04,18,2012-09-23 12:49:00-04,74,T01439,Casual,,,
599274,Closed,1226,2012-09-23 12:34:00-04,71,2012-09-23 12:55:00-04,77,T01155,Casual,,,
599275,Closed,2536,2012-09-23 12:34:00-04,66,2012-09-23 13:16:00-04,10
599276,Closed,716,2012-09-23 12:34:00-04,18,2012-09-23 12:46:00-04,74,T01054,Casual,,,
599277,Closed,959,2012-09-23 12:35:00-04,14,2012-09-23 12:51:00-04,36,T01308,Casual,,,
599278,Closed,391,2012-09-23 12:33:00-04,59,2012-09-23 12:39:00-04,26
599279,Closed,383,2012-09-23 12:33:00-04,59,2012-09-23 12:40:00-04,26,T01059,Registered,02111,1969,Male
599281,Closed,956,2012-09-23 12:35:00-04,14,2012-09-23 12:51:00-04,36,T01080,Casual,,,
599282,Closed,524,2012-09-23 12:34:00-04,22,2012-09-23 12:43:00-04,7
599283,Closed,3619,2012-09-23 12:36:00-04,46,2012-09-23 13:36:00-04,55
599284,Closed,1231,2012-09-23 12:34:00-04,58,2012-09-23 12:55:00-04,33,T01322,Registered,02116,1986,Female
599285,Closed,3628,2012-09-23 12:35:00-04,46,2012-09-23 13:36:00-04,55
599286,Closed,2939,2012-09-23 12:36:00-04,74,2012-09-23 13:25:00-04,58
599287,Closed,77,2012-09-23 12:35:00-04,40,2012-09-23 12:37:00-04,40
599288,Closed,1023,2012-09-23 12:36:00-04,36,2012-09-23 12:53:00-04,86
599289,Closed,865,2012-09-23 12:39:00-04,86,2012-09-23 12:54:00-04,32,T01045,Casual,,,
599290,Closed,2830,2012-09-23 12:38:00-04,74,2012-09-23 13:25:00-04,58
599291,Closed,2895,2012-09-23 12:37:00-04,74,2012-09-23 13:26:00-04,58
599292,Closed,708,2012-09-23 12:37:00-04,44,2012-09-23 12:48:00-04,60,T01371,Registered,02115,1984,Male
599293,Closed,1143,2012-09-23 12:37:00-04,40,2012-09-23 12:56:00-04,53,T01219,Registered,02116,1984,Male
599294,Closed,1237,2012-09-23 12:37:00-04,98,2012-09-23 12:58:00-04,7,T01136,Registered,02129,1975,Female
599295,Closed,75,2012-09-23 12:37:00-04,87,2012-09-23 12:39:00-04,87
599296,Closed,546,2012-09-23 12:38:00-04,36,2012-09-23 12:47:00-04,36
599297,Closed,603,2012-09-23 12:38:00-04,95,2012-09-23 12:48:00-04,91,T01024,Casual,,,
599298,Closed,266,2012-09-23 12:38:00-04,25,2012-09-23 12:42:00-04,46,T01442,Registered,02118,1983,Male
599299,Closed,1144,2012-09-23 12:39:00-04,7,2012-09-23 12:58:00-04,7
599301,Closed,816,2012-09-23 12:39:00-04,86,2012-09-23 12:53:00-04,32,T01209,Casual,,,
599302,Closed,1065,2012-09-23 12:39:00-04,55,2012-09-23 12:57:00-04,84
599303,Closed,26914,2012-09-23 12:40:00-04,59,2012-09-23 20:08:00-04,43
599304,Closed,512,2012-09-23 12:40:00-04,23,2012-09-23 12:48:00-04,31
599306,Closed,1719,2012-09-23 12:41:00-04,74,2012-09-23 13:09:00-04,84
599307,Closed,584,2012-09-23 12:40:00-04,39,2012-09-23 12:50:00-04,49,T01344,Casual,,,
599308,Closed,709,2012-09-23 12:41:00-04,67,2012-09-23 12:53:00-04,61
599309,Closed,4377,2012-09-23 12:42:00-04,60,2012-09-23 13:54:00-04,60
599310,Closed,360,2012-09-23 12:40:00-04,4,2012-09-23 12:46:00-04,50
599311,Closed,1680,2012-09-23 12:41:00-04,74,2012-09-23 13:09:00-04,84
599312,Closed,713,2012-09-23 12:41:00-04,86,2012-09-23 12:53:00-04,32,T01330,Casual,,,
599313,Closed,548,2012-09-23 12:40:00-04,32,2012-09-23 12:49:00-04,53
599314,Closed,691,2012-09-23 12:41:00-04,67,2012-09-23 12:53:00-04,61,T01316,Casual,,,
599315,Closed,4327,2012-09-23 12:43:00-04,60,2012-09-23 13:55:00-04,60
599317,Closed,422,2012-09-23 12:41:00-04,40,2012-09-23 12:48:00-04,94
599318,Closed,3166,2012-09-23 12:41:00-04,13,2012-09-23 13:34:00-04,65
599319,Closed,4108,2012-09-23 12:42:00-04,52,2012-09-23 13:50:00-04,70,T01106,Casual,,,
599320,Closed,836,2012-09-23 12:42:00-04,16,2012-09-23 12:56:00-04,6
599321,Closed,1000,2012-09-23 12:42:00-04,47,2012-09-23 12:59:00-04,39
599322,Closed,1761,2012-09-23 12:42:00-04,58,2012-09-23 13:12:00-04,42,T01135,Casual,,,
599323,Closed,1734,2012-09-23 12:43:00-04,58,2012-09-23 13:12:00-04,42
599324,Closed,4064,2012-09-23 12:42:00-04,52,2012-09-23 13:50:00-04,70
599325,Closed,466,2012-09-23 12:43:00-04,55,2012-09-23 12:51:00-04,3
599326,Closed,326,2012-09-23 12:43:00-04,67,2012-09-23 12:48:00-04,53,T01401,Registered,02215,1987,Male
599327,Closed,755,2012-09-23 12:43:00-04,5,2012-09-23 12:56:00-04,33
599328,Closed,1432,2012-09-23 12:44:00-04,98,2012-09-23 13:08:00-04,59
599329,Closed,754,2012-09-23 12:45:00-04,38,2012-09-23 12:57:00-04,94
599330,Closed,210,2012-09-23 12:43:00-04,52,2012-09-23 12:47:00-04,52
599331,Closed,1404,2012-09-23 12:44:00-04,98,2012-09-23 13:08:00-04,59
599332,Closed,721,2012-09-23 12:45:00-04,38,2012-09-23 12:57:00-04,94
599333,Closed,2013,2012-09-23 12:45:00-04,10,2012-09-23 13:19:00-04,36
599334,Closed,376,2012-09-23 12:44:00-04,12,2012-09-23 12:50:00-04,46
599335,Closed,1244,2012-09-23 12:45:00-04,53,2012-09-23 13:06:00-04,48
599336,Closed,1245,2012-09-23 12:44:00-04,60,2012-09-23 13:05:00-04,9
599337,Closed,126,2012-09-23 12:44:00-04,35,2012-09-23 12:46:00-04,59,T01241,Registered,02109,1988,Male
599338,Closed,781,2012-09-23 12:45:00-04,44,2012-09-23 12:58:00-04,36
599339,Closed,720,2012-09-23 12:46:00-04,7,2012-09-23 12:58:00-04,7
599340,Closed,891,2012-09-23 12:45:00-04,11,2012-09-23 13:00:00-04,8
599341,Closed,274,2012-09-23 12:45:00-04,46,2012-09-23 12:50:00-04,36
599342,Closed,543,2012-09-23 12:45:00-04,6,2012-09-23 12:54:00-04,24
599344,Closed,1514,2012-09-23 12:46:00-04,26,2012-09-23 13:11:00-04,59,T01059,Casual,,,
599345,Closed,1445,2012-09-23 12:47:00-04,31,2012-09-23 13:11:00-04,45,T01172,Casual,,,
599346,Closed,1366,2012-09-23 12:46:00-04,5,2012-09-23 13:09:00-04,44
599347,Closed,1440,2012-09-23 12:47:00-04,31,2012-09-23 13:11:00-04,45
599348,Closed,2676,2012-09-23 12:46:00-04,58,2012-09-23 13:31:00-04,75
599349,Closed,1682,2012-09-23 12:47:00-04,47,2012-09-23 13:16:00-04,26,T01425,Casual,,,
599350,Closed,266,2012-09-23 12:47:00-04,53,2012-09-23 12:52:00-04,67,T01406,Registered,02215,1987,Male
599351,Closed,658,2012-09-23 12:47:00-04,21,2012-09-23 12:58:00-04,45,T01377,Registered,02115,1980,Male
599352,Closed,1691,2012-09-23 12:48:00-04,47,2012-09-23 13:16:00-04,26
599353,Closed,5933,2012-09-23 12:50:00-04,11,2012-09-23 14:29:00-04,91
599355,Closed,1364,2012-09-23 12:48:00-04,26,2012-09-23 13:11:00-04,59
599356,Closed,1026,2012-09-23 12:48:00-04,74,2012-09-23 13:05:00-04,71
599357,Closed,8445,2012-09-23 12:49:00-04,11,2012-09-23 15:10:00-04,69,T01445,Casual,,,
599358,Closed,585,2012-09-23 12:48:00-04,60,2012-09-23 12:58:00-04,90,T01279,Registered,02114,1983,Female
599359,Closed,576,2012-09-23 12:49:00-04,60,2012-09-23 12:58:00-04,90,T01371,Registered,02114,1983,Male
599360,Closed,448,2012-09-23 12:49:00-04,98,2012-09-23 12:56:00-04,40
599361,Closed,650,2012-09-23 12:49:00-04,52,2012-09-23 12:59:00-04,75
599362,Closed,959,2012-09-23 12:49:00-04,23,2012-09-23 13:05:00-04,36
599363,Closed,258,2012-09-23 12:49:00-04,38,2012-09-23 12:54:00-04,40,T01094,Registered,02109,1984,Male
599365,Closed,1694,2012-09-23 12:50:00-04,3,2012-09-23 13:18:00-04,98,T01360,Casual,,,
599366,Closed,388,2012-09-23 12:50:00-04,30,2012-09-23 12:56:00-04,45,T01049,Registered,02120,1990,Female
599367,Closed,1330,2012-09-23 12:50:00-04,66,2012-09-23 13:12:00-04,36,T01314,Registered,02446,1982,Male
599370,Closed,202,2012-09-23 12:51:00-04,5,2012-09-23 12:54:00-04,55
599371,Closed,6633,2012-09-23 12:54:00-04,74,2012-09-23 14:44:00-04,19,T01439,Casual,,,
599372,Closed,180,2012-09-23 12:51:00-04,26,2012-09-23 12:54:00-04,39
599373,Closed,612,2012-09-23 12:52:00-04,39,2012-09-23 13:02:00-04,26
599374,Closed,1042,2012-09-23 12:51:00-04,68,2012-09-23 13:08:00-04,36
599375,Closed,1303,2012-09-23 12:51:00-04,66,2012-09-23 13:13:00-04,36,T01015,Registered,02446,1982,Female
599376,Closed,6573,2012-09-23 12:55:00-04,74,2012-09-23 14:44:00-04,19
599377,Closed,630,2012-09-23 12:52:00-04,39,2012-09-23 13:03:00-04,26
599378,Closed,2560,2012-09-23 12:52:00-04,23,2012-09-23 13:34:00-04,65
599379,Closed,692,2012-09-23 12:51:00-04,53,2012-09-23 13:03:00-04,75
599380,Closed,1817,2012-09-23 12:52:00-04,97,2012-09-23 13:23:00-04,97,T01111,Casual,,,
599381,Closed,1065,2012-09-23 12:53:00-04,46,2012-09-23 13:11:00-04,46
599382,Closed,1012,2012-09-23 12:53:00-04,84,2012-09-23 13:10:00-04,23
599383,Closed,1263,2012-09-23 12:53:00-04,68,2012-09-23 13:14:00-04,84
599384,Closed,596,2012-09-23 12:53:00-04,47,2012-09-23 13:03:00-04,38
599385,Closed,728,2012-09-23 12:54:00-04,9,2012-09-23 13:06:00-04,67
599386,Closed,884,2012-09-23 12:57:00-04,26,2012-09-23 13:12:00-04,26,T01272,Casual,,,
599387,Closed,2451,2012-09-23 12:53:00-04,36,2012-09-23 13:34:00-04,60,T01080,Casual,,,
599388,Closed,710,2012-09-23 12:53:00-04,23,2012-09-23 13:05:00-04,36
599389,Closed,2670,2012-09-23 12:54:00-04,50,2012-09-23 13:38:00-04,85
599391,Closed,1113,2012-09-23 12:57:00-04,33,2012-09-23 13:15:00-04,42
599392,Closed,2410,2012-09-23 12:54:00-04,36,2012-09-23 13:34:00-04,60,T01308,Casual,,,
599393,Closed,2420,2012-09-23 12:54:00-04,23,2012-09-23 13:34:00-04,65
599394,Closed,508,2012-09-23 12:54:00-04,46,2012-09-23 13:02:00-04,53,T01442,Casual,,,
599395,Closed,466,2012-09-23 12:55:00-04,97,2012-09-23 13:03:00-04,70
599397,Closed,1807,2012-09-23 12:55:00-04,23,2012-09-23 13:25:00-04,5
599398,Closed,699,2012-09-23 12:54:00-04,76,2012-09-23 13:06:00-04,33
