id,status,duration,start_date,start_station,end_date,end_station
602278,Closed,91584,2012-09-24 09:17:00-04,9,2012-09-25 10:43:00-04,41,T01106,Casual,,,
605748,Closed,510,2012-09-25 09:26:00-04,54,2012-09-25 09:35:00-04,21,T01311,Registered,01945,1958,Male
605749,Closed,1422,2012-09-25 09:26:00-04,38,2012-09-25 09:50:00-04,10
605750,Closed,313,2012-09-25 09:27:00-04,53,2012-09-25 09:32:00-04,67,T01037,Registered,02139,1989,Male
605751,Closed,203,2012-09-25 09:27:00-04,13,2012-09-25 09:31:00-04,26
605752,Closed,1052,2012-09-25 09:28:00-04,16,2012-09-25 09:45:00-04,11
605753,Closed,1678,2012-09-25 09:31:00-04,20,2012-09-25 09:59:00-04,98
605754,Closed,510,2012-09-25 09:29:00-04,91,2012-09-25 09:38:00-04,76
605755,Closed,416,2012-09-25 09:29:00-04,6,2012-09-25 09:36:00-04,43
605756,Closed,968,2012-09-25 09:29:00-04,67,2012-09-25 09:45:00-04,89
605757,Closed,803,2012-09-25 09:30:00-04,12,2012-09-25 09:43:00-04,75
605759,Closed,136,2012-09-25 09:30:00-04,22,2012-09-25 09:32:00-04,64,T01386,Registered,02139,1982,Male
605761,Closed,639,2012-09-25 09:30:00-04,62,2012-09-25 09:41:00-04,5,T01108,Registered,02115,1991,Female
605762,Closed,520,2012-09-25 09:31:00-04,90,2012-09-25 09:40:00-04,38
605763,Closed,409,2012-09-25 09:31:00-04,53,2012-09-25 09:38:00-04,80
605764,Closed,313,2012-09-25 09:31:00-04,4,2012-09-25 09:36:00-04,26
605765,Closed,7917,2012-09-25 09:32:00-04,3,2012-09-25 11:44:00-04,3,T01036,Casual,,,
605766,Closed,615,2012-09-25 09:31:00-04,30,2012-09-25 09:41:00-04,9,T01446,Registered,02215,1967,Male
605767,Closed,471,2012-09-25 09:31:00-04,79,2012-09-25 09:39:00-04,76
605768,Closed,475,2012-09-25 09:32:00-04,63,2012-09-25 09:40:00-04,48
605769,Closed,649,2012-09-25 09:32:00-04,79,2012-09-25 09:43:00-04,80,T01128,Registered,02143,1978,Female
605770,Closed,679,2012-09-25 09:32:00-04,85,2012-09-25 09:44:00-04,56
605771,Closed,287,2012-09-25 09:32:00-04,49,2012-09-25 09:37:00-04,36,T01233,Registered,02116,1962,Male
605772,Closed,1336,2012-09-25 09:32:00-04,98,2012-09-25 09:55:00-04,36,T01067,Registered,02129,1963,Female
605773,Closed,1431,2012-09-25 09:33:00-04,66,2012-09-25 09:56:00-04,7,T01200,Registered,02134,1984,Male
605774,Closed,1106,2012-09-25 09:33:00-04,72,2012-09-25 09:52:00-04,70
605777,Closed,721,2012-09-25 09:34:00-04,33,2012-09-25 09:46:00-04,72,T01137,Registered,02215,1986,Male
605779,Closed,130,2012-09-25 09:34:00-04,74,2012-09-25 09:37:00-04,89
605780,Closed,610,2012-09-25 09:34:00-04,53,2012-09-25 09:44:00-04,60
605784,Closed,428,2012-09-25 09:35:00-04,55,2012-09-25 09:42:00-04,14,T01234,Registered,02115,1976,Male
605786,Closed,458,2012-09-25 09:36:00-04,46,2012-09-25 09:43:00-04,13
605787,Closed,302,2012-09-25 09:36:00-04,57,2012-09-25 09:41:00-04,39
605788,Closed,17977,2012-09-25 09:36:00-04,8,2012-09-25 14:36:00-04,37,T01218,Registered,02446,1989,Female
605789,Closed,722,2012-09-25 09:36:00-04,8,2012-09-25 09:48:00-04,10
605790,Closed,477,2012-09-25 09:36:00-04,88,2012-09-25 09:44:00-04,73
605791,Closed,853,2012-09-25 09:37:00-04,23,2012-09-25 09:51:00-04,72
605792,Closed,331,2012-09-25 09:37:00-04,31,2012-09-25 09:43:00-04,22,T01007,Registered,02210,1988,Male
605793,Closed,314,2012-09-25 09:37:00-04,31,2012-09-25 09:43:00-04,22,T01369,Registered,02110,1988,Male
605794,Closed,689,2012-09-25 09:38:00-04,38,2012-09-25 09:49:00-04,7
605795,Closed,1166,2012-09-25 09:38:00-04,66,2012-09-25 09:57:00-04,52,T01256,Registered,02135,1948,Male
605796,Closed,854,2012-09-25 09:38:00-04,38,2012-09-25 09:52:00-04,22
605797,Closed,874,2012-09-25 09:38:00-04,51,2012-09-25 09:53:00-04,14
605798,Closed,827,2012-09-25 09:39:00-04,46,2012-09-25 09:53:00-04,23
605799,Closed,255,2012-09-25 09:39:00-04,22,2012-09-25 09:44:00-04,20,T01400,Registered,03079,1970,Male
605800,Closed,414,2012-09-25 09:40:00-04,47,2012-09-25 09:46:00-04,60,T01306,Registered,02109,1983,Male
605802,Closed,380,2012-09-25 09:41:00-04,79,2012-09-25 09:47:00-04,68,T01425,Casual,,,
605803,Closed,242,2012-09-25 09:40:00-04,38,2012-09-25 09:44:00-04,38
605804,Closed,230,2012-09-25 09:40:00-04,43,2012-09-25 09:44:00-04,47
605805,Closed,1162,2012-09-25 09:40:00-04,26,2012-09-25 09:59:00-04,4
605806,Closed,638,2012-09-25 09:40:00-04,68,2012-09-25 09:51:00-04,29
605807,Closed,352,2012-09-25 09:41:00-04,48,2012-09-25 09:47:00-04,40
605808,Closed,4343,2012-09-25 09:41:00-04,33,2012-09-25 10:53:00-04,80
605809,Closed,101,2012-09-25 09:42:00-04,46,2012-09-25 09:43:00-04,21
605810,Closed,264,2012-09-25 09:42:00-04,42,2012-09-25 09:47:00-04,22,T01030,Casual,,,
605811,Closed,268,2012-09-25 09:42:00-04,7,2012-09-25 09:47:00-04,43,T01178,Registered,02048,1975,Male
605812,Closed,484,2012-09-25 09:42:00-04,16,2012-09-25 09:50:00-04,22
605813,Closed,439,2012-09-25 09:42:00-04,20,2012-09-25 09:50:00-04,31
605814,Closed,865,2012-09-25 09:43:00-04,33,2012-09-25 09:58:00-04,91,T01296,Registered,02215,1989,Male
605816,Closed,773,2012-09-25 09:43:00-04,6,2012-09-25 09:56:00-04,61
605818,Closed,288,2012-09-25 09:45:00-04,39,2012-09-25 09:50:00-04,21
605819,Closed,964,2012-09-25 09:46:00-04,77,2012-09-25 10:02:00-04,84
605821,Closed,906,2012-09-25 09:47:00-04,97,2012-09-25 10:02:00-04,10
605822,Closed,1267,2012-09-25 09:47:00-04,41,2012-09-25 10:08:00-04,48
605823,Closed,589,2012-09-25 09:47:00-04,95,2012-09-25 09:57:00-04,72
605824,Closed,831,2012-09-25 09:47:00-04,33,2012-09-25 10:01:00-04,72
605825,Closed,704,2012-09-25 09:49:00-04,68,2012-09-25 10:01:00-04,53
605826,Closed,751,2012-09-25 09:49:00-04,68,2012-09-25 10:02:00-04,53
605827,Closed,791,2012-09-25 09:49:00-04,45,2012-09-25 10:02:00-04,35
605828,Closed,666,2012-09-25 09:49:00-04,55,2012-09-25 10:00:00-04,75
605829,Closed,515,2012-09-25 09:49:00-04,38,2012-09-25 09:58:00-04,98
605830,Closed,491,2012-09-25 09:50:00-04,38,2012-09-25 09:58:00-04,98
605831,Closed,868,2012-09-25 09:50:00-04,19,2012-09-25 10:05:00-04,70
605832,Closed,726,2012-09-25 09:51:00-04,34,2012-09-25 10:03:00-04,91
605833,Closed,402,2012-09-25 09:51:00-04,22,2012-09-25 09:58:00-04,42,T01030,Registered,02111,1975,Male
605834,Closed,10269,2012-09-25 09:52:00-04,74,2012-09-25 12:43:00-04,73
605835,Closed,253,2012-09-25 09:52:00-04,45,2012-09-25 09:56:00-04,19
605836,Closed,525,2012-09-25 09:52:00-04,85,2012-09-25 10:01:00-04,13
605837,Closed,582,2012-09-25 09:54:00-04,40,2012-09-25 10:03:00-04,42,T01188,Registered,02113,1973,Male
605838,Closed,287,2012-09-25 09:54:00-04,60,2012-09-25 09:58:00-04,72
605839,Closed,486,2012-09-25 09:54:00-04,19,2012-09-25 10:02:00-04,53
605840,Closed,521,2012-09-25 09:54:00-04,45,2012-09-25 10:03:00-04,42
605841,Closed,891,2012-09-25 09:54:00-04,90,2012-09-25 10:09:00-04,59,T01271,Registered,02141,1971,Male
605842,Closed,259,2012-09-25 09:54:00-04,9,2012-09-25 09:58:00-04,10,T01022,Registered,02215,1991,Male
605843,Closed,612,2012-09-25 09:54:00-04,16,2012-09-25 10:05:00-04,12,T01408,Registered,01760,1973,Male
605844,Closed,847,2012-09-25 09:55:00-04,26,2012-09-25 10:09:00-04,98,T01248,Registered,02118,1959,Male
605845,Closed,694,2012-09-25 09:55:00-04,22,2012-09-25 10:07:00-04,85,T01111,Registered,02127,1963,Male
605846,Closed,318,2012-09-25 09:55:00-04,59,2012-09-25 10:01:00-04,44,T01335,Registered,02135,1978,Male
605847,Closed,642,2012-09-25 09:56:00-04,46,2012-09-25 10:07:00-04,68,T01155,Registered,02115,1990,Male
605848,Closed,740,2012-09-25 09:56:00-04,17,2012-09-25 10:08:00-04,80
605849,Closed,559,2012-09-25 09:56:00-04,61,2012-09-25 10:06:00-04,35
605850,Closed,614,2012-09-25 09:57:00-04,76,2012-09-25 10:07:00-04,33
605851,Closed,619,2012-09-25 09:57:00-04,47,2012-09-25 10:07:00-04,72
605852,Closed,563,2012-09-25 10:00:00-04,98,2012-09-25 10:10:00-04,38
605853,Closed,410,2012-09-25 09:58:00-04,49,2012-09-25 10:05:00-04,43,T01192,Registered,02116,1982,Male
605854,Closed,1193,2012-09-25 09:58:00-04,78,2012-09-25 10:18:00-04,54
605855,Closed,609,2012-09-25 10:00:00-04,98,2012-09-25 10:10:00-04,38
605856,Closed,368,2012-09-25 09:59:00-04,12,2012-09-25 10:05:00-04,56,T01183,Registered,02120,1964,Male
605857,Closed,274,2012-09-25 09:59:00-04,89,2012-09-25 10:03:00-04,70
605859,Closed,734,2012-09-25 10:00:00-04,78,2012-09-25 10:12:00-04,67,T01261,Registered,02143,1984,Male
605860,Closed,300,2012-09-25 10:00:00-04,24,2012-09-25 10:05:00-04,48,T01364,Registered,02445,1979,Male
605861,Closed,229,2012-09-25 10:00:00-04,38,2012-09-25 10:04:00-04,98
605863,Closed,2181,2012-09-25 10:01:00-04,98,2012-09-25 10:37:00-04,44,T01325,Casual,,,
605864,Closed,402,2012-09-25 10:01:00-04,60,2012-09-25 10:07:00-04,47,T01306,Registered,02109,1985,Male
605865,Closed,1421,2012-09-25 10:01:00-04,58,2012-09-25 10:25:00-04,9,T01184,Registered,02108,1986,Male
605866,Closed,680,2012-09-25 10:01:00-04,66,2012-09-25 10:12:00-04,19,T01002,Registered,02134,1985,Male
605867,Closed,265,2012-09-25 10:01:00-04,22,2012-09-25 10:05:00-04,20
605869,Closed,705,2012-09-25 10:02:00-04,38,2012-09-25 10:14:00-04,22
605870,Closed,1000,2012-09-25 10:03:00-04,66,2012-09-25 10:20:00-04,76
605871,Closed,891,2012-09-25 10:04:00-04,38,2012-09-25 10:19:00-04,59,T01035,Casual,,,
605872,Closed,1058,2012-09-25 10:03:00-04,46,2012-09-25 10:21:00-04,8
605873,Closed,282,2012-09-25 10:04:00-04,42,2012-09-25 10:09:00-04,16,T01030,Registered,01915,1957,Male
605874,Closed,707,2012-09-25 10:05:00-04,41,2012-09-25 10:16:00-04,14
605875,Closed,858,2012-09-25 10:05:00-04,94,2012-09-25 10:20:00-04,20
605876,Closed,272,2012-09-25 10:06:00-04,7,2012-09-25 10:11:00-04,48,T01255,Registered,02453,1975,Male
605877,Closed,908,2012-09-25 10:06:00-04,80,2012-09-25 10:21:00-04,22
605879,Closed,594,2012-09-25 10:07:00-04,30,2012-09-25 10:17:00-04,34
605880,Closed,8920,2012-09-25 10:09:00-04,30,2012-09-25 12:38:00-04,66
605881,Closed,623,2012-09-25 10:07:00-04,26,2012-09-25 10:17:00-04,48
605884,Closed,826,2012-09-25 10:08:00-04,76,2012-09-25 10:22:00-04,36
605885,Closed,184,2012-09-25 10:08:00-04,64,2012-09-25 10:11:00-04,43
605886,Closed,316,2012-09-25 10:09:00-04,53,2012-09-25 10:14:00-04,67
605887,Closed,320,2012-09-25 10:09:00-04,88,2012-09-25 10:15:00-04,91
605888,Closed,1190,2012-09-25 10:11:00-04,91,2012-09-25 10:31:00-04,14
605892,Closed,347,2012-09-25 10:10:00-04,86,2012-09-25 10:16:00-04,30
605893,Closed,364,2012-09-25 10:10:00-04,52,2012-09-25 10:16:00-04,36,T01256,Registered,02215,1981,Female
605894,Closed,292,2012-09-25 10:10:00-04,60,2012-09-25 10:15:00-04,47
605896,Closed,2603,2012-09-25 10:11:00-04,83,2012-09-25 10:54:00-04,39
605897,Closed,1063,2012-09-25 10:11:00-04,13,2012-09-25 10:28:00-04,72
605898,Closed,905,2012-09-25 10:11:00-04,50,2012-09-25 10:26:00-04,9
605899,Closed,376,2012-09-25 10:11:00-04,39,2012-09-25 10:18:00-04,36
605900,Closed,842,2012-09-25 10:12:00-04,43,2012-09-25 10:26:00-04,61
605901,Closed,768,2012-09-25 10:12:00-04,46,2012-09-25 10:25:00-04,23
605902,Closed,306,2012-09-25 10:12:00-04,43,2012-09-25 10:17:00-04,23
605903,Closed,1395,2012-09-25 10:12:00-04,68,2012-09-25 10:36:00-04,14,T01425,Registered,02139,1989,Female
605904,Closed,514,2012-09-25 10:14:00-04,22,2012-09-25 10:22:00-04,42
605905,Closed,25188,2012-09-25 10:14:00-04,68,2012-09-25 17:14:00-04,88,T01419,Casual,,,
605906,Closed,971,2012-09-25 10:15:00-04,64,2012-09-25 10:31:00-04,36,T01386,Registered,02025,1979,Male
605908,Closed,1380,2012-09-25 10:18:00-04,36,2012-09-25 10:41:00-04,84
605909,Closed,1355,2012-09-25 10:18:00-04,36,2012-09-25 10:41:00-04,84,T01101,Casual,,,
605910,Closed,767,2012-09-25 10:17:00-04,3,2012-09-25 10:29:00-04,9
605911,Closed,449,2012-09-25 10:17:00-04,75,2012-09-25 10:24:00-04,74,T01399,Registered,02138,1981,Male
605912,Closed,894,2012-09-25 10:18:00-04,39,2012-09-25 10:32:00-04,44
605913,Closed,1256,2012-09-25 10:18:00-04,86,2012-09-25 10:39:00-04,54
605914,Closed,171,2012-09-25 10:18:00-04,16,2012-09-25 10:21:00-04,50,T01030,Registered,01915,1957,Male
605915,Closed,239,2012-09-25 10:20:00-04,4,2012-09-25 10:24:00-04,39
605916,Closed,289,2012-09-25 10:20:00-04,42,2012-09-25 10:24:00-04,35,T01071,Registered,02215,1954,Male
605917,Closed,1589,2012-09-25 10:20:00-04,84,2012-09-25 10:46:00-04,36
605918,Closed,483,2012-09-25 10:20:00-04,79,2012-09-25 10:28:00-04,91,T01257,Registered,02143,1989,Male
605919,Closed,818,2012-09-25 10:21:00-04,38,2012-09-25 10:34:00-04,59
605920,Closed,499,2012-09-25 10:21:00-04,48,2012-09-25 10:29:00-04,54,T01443,Registered,02110,1984,Male
605921,Closed,339,2012-09-25 10:22:00-04,14,2012-09-25 10:28:00-04,32
605922,Closed,285,2012-09-25 10:24:00-04,38,2012-09-25 10:28:00-04,98
605923,Closed,829,2012-09-25 10:24:00-04,79,2012-09-25 10:38:00-04,80,T01182,Registered,02143,1982,Male
605924,Closed,133,2012-09-25 10:24:00-04,35,2012-09-25 10:26:00-04,48,T01015,Registered,02124,1974,Male
605925,Closed,499,2012-09-25 10:26:00-04,87,2012-09-25 10:34:00-04,70
605928,Closed,521,2012-09-25 10:27:00-04,56,2012-09-25 10:35:00-04,4,T01183,Registered,02119,1980,Female
605929,Closed,402,2012-09-25 10:27:00-04,19,2012-09-25 10:34:00-04,9,T01002,Registered,02116,1984,Male
605930,Closed,1099,2012-09-25 10:28:00-04,98,2012-09-25 10:46:00-04,42
605931,Closed,185,2012-09-25 10:28:00-04,43,2012-09-25 10:31:00-04,22
605932,Closed,342,2012-09-25 10:29:00-04,33,2012-09-25 10:35:00-04,52,T01133,Casual,,,
605933,Closed,798,2012-09-25 10:29:00-04,61,2012-09-25 10:43:00-04,84,T01228,Registered,02116,1969,Female
605935,Closed,238,2012-09-25 10:30:00-04,20,2012-09-25 10:34:00-04,47,T01400,Registered,02341,1948,Male
605936,Closed,781,2012-09-25 10:34:00-04,94,2012-09-25 10:47:00-04,47,T01374,Casual,,,
605937,Closed,247,2012-09-25 10:33:00-04,38,2012-09-25 10:37:00-04,44
605938,Closed,779,2012-09-25 10:34:00-04,94,2012-09-25 10:47:00-04,47
605939,Closed,546,2012-09-25 10:34:00-04,27,2012-09-25 10:43:00-04,55,T01143,Registered,02119,1986,Male
605940,Closed,379,2012-09-25 10:34:00-04,41,2012-09-25 10:40:00-04,8
605941,Closed,1498,2012-09-25 10:37:00-04,38,2012-09-25 11:02:00-04,19
605942,Closed,300,2012-09-25 10:36:00-04,38,2012-09-25 10:41:00-04,6
605943,Closed,111,2012-09-25 10:36:00-04,22,2012-09-25 10:38:00-04,59
605944,Closed,796,2012-09-25 10:38:00-04,9,2012-09-25 10:51:00-04,32
605945,Closed,416,2012-09-25 10:37:00-04,56,2012-09-25 10:44:00-04,25
605946,Closed,1379,2012-09-25 10:37:00-04,20,2012-09-25 11:00:00-04,68
605947,Closed,353,2012-09-25 10:38:00-04,20,2012-09-25 10:44:00-04,22
605948,Closed,263,2012-09-25 10:38:00-04,53,2012-09-25 10:42:00-04,67
605949,Closed,851,2012-09-25 10:38:00-04,94,2012-09-25 10:52:00-04,23,T01277,Casual,,,
605950,Closed,1365,2012-09-25 10:38:00-04,96,2012-09-25 11:00:00-04,43
605951,Closed,806,2012-09-25 10:38:00-04,96,2012-09-25 10:51:00-04,72
605952,Closed,1572,2012-09-25 10:39:00-04,80,2012-09-25 11:05:00-04,10,T01128,Casual,,,
605953,Closed,2686,2012-09-25 10:40:00-04,76,2012-09-25 11:25:00-04,36
605954,Closed,297,2012-09-25 10:38:00-04,20,2012-09-25 10:43:00-04,7
605955,Closed,528,2012-09-25 10:38:00-04,47,2012-09-25 10:47:00-04,22,T01306,Registered,02113,1974,Male
605956,Closed,256,2012-09-25 10:38:00-04,61,2012-09-25 10:42:00-04,53
605957,Closed,2698,2012-09-25 10:39:00-04,76,2012-09-25 11:24:00-04,36
605959,Closed,1501,2012-09-25 10:41:00-04,78,2012-09-25 11:06:00-04,52
605961,Closed,193,2012-09-25 10:41:00-04,14,2012-09-25 10:44:00-04,32
605962,Closed,459,2012-09-25 10:41:00-04,88,2012-09-25 10:49:00-04,80
605963,Closed,745,2012-09-25 10:42:00-04,66,2012-09-25 10:54:00-04,19
605964,Closed,504,2012-09-25 10:42:00-04,63,2012-09-25 10:51:00-04,20,T01130,Registered,02205,1965,Female
605965,Closed,506,2012-09-25 10:43:00-04,33,2012-09-25 10:51:00-04,67,T01339,Registered,02215,1991,Male
605966,Closed,687,2012-09-25 10:44:00-04,22,2012-09-25 10:55:00-04,36,T01091,Registered,01027,1957,Male
605968,Closed,1889,2012-09-25 10:46:00-04,42,2012-09-25 11:17:00-04,54
605969,Closed,1876,2012-09-25 10:46:00-04,42,2012-09-25 11:17:00-04,54
605970,Closed,811,2012-09-25 10:45:00-04,41,2012-09-25 10:59:00-04,52
605971,Closed,3869,2012-09-25 10:45:00-04,4,2012-09-25 11:50:00-04,4
605972,Closed,4351,2012-09-25 10:48:00-04,58,2012-09-25 12:01:00-04,58
605973,Closed,275,2012-09-25 10:47:00-04,11,2012-09-25 10:52:00-04,34,T01251,Registered,02445,1960,Male
605974,Closed,304,2012-09-25 10:48:00-04,33,2012-09-25 10:53:00-04,52,T01377,Registered,02115,1992,Male
605975,Closed,568,2012-09-25 10:50:00-04,34,2012-09-25 10:59:00-04,46
605976,Closed,656,2012-09-25 10:50:00-04,41,2012-09-25 11:01:00-04,33
605977,Closed,409,2012-09-25 10:50:00-04,60,2012-09-25 10:57:00-04,72
605979,Closed,644,2012-09-25 10:50:00-04,19,2012-09-25 11:01:00-04,67
605980,Closed,227,2012-09-25 10:51:00-04,45,2012-09-25 10:55:00-04,55
605981,Closed,472,2012-09-25 10:53:00-04,91,2012-09-25 11:01:00-04,60
605982,Closed,1972,2012-09-25 10:54:00-04,68,2012-09-25 11:27:00-04,61
605983,Closed,1940,2012-09-25 10:55:00-04,68,2012-09-25 11:27:00-04,61
605984,Closed,264,2012-09-25 10:54:00-04,32,2012-09-25 10:58:00-04,14
605985,Closed,383,2012-09-25 10:55:00-04,53,2012-09-25 11:01:00-04,80
605986,Closed,188,2012-09-25 10:55:00-04,11,2012-09-25 10:58:00-04,32
605987,Closed,1082,2012-09-25 10:55:00-04,81,2012-09-25 11:13:00-04,12,T01088,Registered,02128,1977,Male
605988,Closed,286,2012-09-25 10:55:00-04,23,2012-09-25 11:00:00-04,6,T01277,Registered,02215,1982,Female
605989,Closed,643,2012-09-25 10:56:00-04,40,2012-09-25 11:06:00-04,44,T01371,Casual,,,
605990,Closed,581,2012-09-25 10:56:00-04,80,2012-09-25 11:05:00-04,6
605991,Closed,490,2012-09-25 10:57:00-04,87,2012-09-25 11:05:00-04,73
605992,Closed,363,2012-09-25 10:58:00-04,14,2012-09-25 11:04:00-04,32,T01110,Registered,02215,1986,Male
605993,Closed,1177,2012-09-25 11:03:00-04,52,2012-09-25 11:22:00-04,73,T01133,Casual,,,
605994,Closed,398,2012-09-25 11:00:00-04,5,2012-09-25 11:07:00-04,61,T01113,Casual,,,
605995,Closed,977,2012-09-25 11:04:00-04,46,2012-09-25 11:20:00-04,93
605996,Closed,1803,2012-09-25 11:05:00-04,32,2012-09-25 11:35:00-04,32
605997,Closed,619,2012-09-25 11:06:00-04,21,2012-09-25 11:17:00-04,54,T01105,Registered,02115,1990,Male
605998,Closed,520,2012-09-25 11:07:00-04,32,2012-09-25 11:16:00-04,36
605999,Closed,1184,2012-09-25 11:08:00-04,40,2012-09-25 11:28:00-04,36
606000,Closed,858,2012-09-25 11:11:00-04,25,2012-09-25 11:25:00-04,36
606002,Closed,336,2012-09-25 11:09:00-04,81,2012-09-25 11:14:00-04,26
606003,Closed,1286,2012-09-25 11:11:00-04,4,2012-09-25 11:32:00-04,23,T01183,Registered,02116,1970,Male
606004,Closed,243,2012-09-25 11:11:00-04,39,2012-09-25 11:15:00-04,4
606005,Closed,465,2012-09-25 11:12:00-04,45,2012-09-25 11:20:00-04,14,T01310,Registered,02467,1957,Female
606006,Closed,252,2012-09-25 11:12:00-04,65,2012-09-25 11:16:00-04,22
606007,Closed,1151,2012-09-25 11:13:00-04,52,2012-09-25 11:32:00-04,72
606008,Closed,824,2012-09-25 11:13:00-04,64,2012-09-25 11:27:00-04,90,T01450,Registered,02132,1967,Male
606009,Closed,2018,2012-09-25 11:14:00-04,84,2012-09-25 11:48:00-04,53
606010,Closed,1976,2012-09-25 11:15:00-04,84,2012-09-25 11:48:00-04,53
606012,Closed,276,2012-09-25 11:15:00-04,17,2012-09-25 11:20:00-04,87
606013,Closed,476,2012-09-25 11:17:00-04,25,2012-09-25 11:25:00-04,36,T01269,Casual,,,
606014,Closed,887,2012-09-25 11:17:00-04,7,2012-09-25 11:31:00-04,7
606015,Closed,1814,2012-09-25 11:18:00-04,35,2012-09-25 11:48:00-04,60
606016,Closed,159,2012-09-25 11:17:00-04,31,2012-09-25 11:20:00-04,64,T01216,Registered,02110,1982,Male
606017,Closed,1851,2012-09-25 11:18:00-04,35,2012-09-25 11:49:00-04,60,T01315,Casual,,,
606018,Closed,272,2012-09-25 11:20:00-04,26,2012-09-25 11:24:00-04,16
606019,Closed,388,2012-09-25 11:20:00-04,67,2012-09-25 11:26:00-04,55,T01059,Registered,02215,1989,Male
606021,Closed,420,2012-09-25 11:21:00-04,38,2012-09-25 11:28:00-04,23
606022,Closed,1896,2012-09-25 11:21:00-04,82,2012-09-25 11:53:00-04,81,T01045,Registered,02215,1990,Male
606023,Closed,692,2012-09-25 11:22:00-04,49,2012-09-25 11:33:00-04,55
606024,Closed,305,2012-09-25 11:22:00-04,36,2012-09-25 11:27:00-04,57
606025,Closed,298,2012-09-25 11:22:00-04,13,2012-09-25 11:27:00-04,25
606026,Closed,839,2012-09-25 11:25:00-04,20,2012-09-25 11:39:00-04,42
606027,Closed,908,2012-09-25 11:24:00-04,25,2012-09-25 11:39:00-04,11
606028,Closed,816,2012-09-25 11:25:00-04,20,2012-09-25 11:39:00-04,42,T01026,Casual,,,
606029,Closed,420,2012-09-25 11:25:00-04,61,2012-09-25 11:32:00-04,33
606030,Closed,1243,2012-09-25 11:25:00-04,27,2012-09-25 11:46:00-04,24,T01360,Registered,02119,1959,Male
606031,Closed,109,2012-09-25 11:25:00-04,45,2012-09-25 11:27:00-04,32,T01311,Registered,02215,1985,Female
606032,Closed,360,2012-09-25 11:26:00-04,75,2012-09-25 11:32:00-04,80
606033,Closed,589,2012-09-25 11:27:00-04,79,2012-09-25 11:37:00-04,74
606034,Closed,685,2012-09-25 11:26:00-04,54,2012-09-25 11:38:00-04,26,T01105,Registered,02118,1957,Male
606035,Closed,765,2012-09-25 11:26:00-04,80,2012-09-25 11:39:00-04,73
606036,Closed,469,2012-09-25 11:27:00-04,26,2012-09-25 11:35:00-04,58
606037,Closed,1034,2012-09-25 11:29:00-04,36,2012-09-25 11:46:00-04,41
606038,Closed,368,2012-09-25 11:29:00-04,26,2012-09-25 11:35:00-04,49
606039,Closed,1055,2012-09-25 11:29:00-04,85,2012-09-25 11:47:00-04,36,T01193,Registered,02127,1986,Female
606040,Closed,791,2012-09-25 11:30:00-04,68,2012-09-25 11:43:00-04,5,T01155,Casual,,,
606041,Closed,307,2012-09-25 11:29:00-04,61,2012-09-25 11:35:00-04,42,T01113,Registered,02116,1992,Female
606042,Closed,414,2012-09-25 11:30:00-04,72,2012-09-25 11:37:00-04,68
606043,Closed,2037,2012-09-25 11:31:00-04,89,2012-09-25 12:05:00-04,60
606044,Closed,224,2012-09-25 11:30:00-04,57,2012-09-25 11:34:00-04,16,T01234,Registered,02118,1989,Male
606045,Closed,1290,2012-09-25 11:31:00-04,23,2012-09-25 11:52:00-04,70
606046,Closed,268,2012-09-25 11:31:00-04,72,2012-09-25 11:35:00-04,90
606048,Closed,261,2012-09-25 11:31:00-04,72,2012-09-25 11:35:00-04,90
606049,Closed,824,2012-09-25 11:31:00-04,9,2012-09-25 11:45:00-04,14,T01002,Registered,02215,1967,Male
606053,Closed,362,2012-09-25 11:32:00-04,87,2012-09-25 11:38:00-04,70
606054,Closed,281,2012-09-25 11:33:00-04,61,2012-09-25 11:38:00-04,36
606056,Closed,1436,2012-09-25 11:33:00-04,98,2012-09-25 11:57:00-04,5,T01248,Registered,02129,1983,Male
606057,Closed,783,2012-09-25 11:33:00-04,12,2012-09-25 11:46:00-04,19,T01408,Registered,02492,1975,Female
606058,Closed,227,2012-09-25 11:33:00-04,67,2012-09-25 11:37:00-04,53
606059,Closed,1592,2012-09-25 11:34:00-04,11,2012-09-25 12:00:00-04,11
606060,Closed,671,2012-09-25 11:35:00-04,47,2012-09-25 11:46:00-04,38,T01254,Registered,02341,1948,Male
606061,Closed,1111,2012-09-25 11:36:00-04,97,2012-09-25 11:55:00-04,67
606062,Closed,441,2012-09-25 11:35:00-04,42,2012-09-25 11:42:00-04,25
606063,Closed,1142,2012-09-25 11:36:00-04,97,2012-09-25 11:55:00-04,67
606064,Closed,4182,2012-09-25 11:35:00-04,24,2012-09-25 12:45:00-04,24
606065,Closed,1144,2012-09-25 11:35:00-04,74,2012-09-25 11:54:00-04,18
606066,Closed,408,2012-09-25 11:35:00-04,64,2012-09-25 11:42:00-04,6,T01343,Registered,02114,1987,Female
606067,Closed,904,2012-09-25 11:36:00-04,70,2012-09-25 11:51:00-04,80
606068,Closed,774,2012-09-25 11:36:00-04,84,2012-09-25 11:49:00-04,81
606069,Closed,1015,2012-09-25 11:38:00-04,97,2012-09-25 11:55:00-04,67,T01365,Casual,,,
606070,Closed,479,2012-09-25 11:37:00-04,4,2012-09-25 11:45:00-04,36
606071,Closed,979,2012-09-25 11:37:00-04,18,2012-09-25 11:54:00-04,55,T01367,Registered,02134,1985,Male
