id,status,duration,start_date,start_station,end_date,end_station
554530,Closed,469,2012-09-10 17:32:00-04,40,2012-09-10 17:40:00-04,22
554531,Closed,561,2012-09-10 17:32:00-04,16,2012-09-10 17:42:00-04,22
554533,Closed,611,2012-09-10 17:33:00-04,50,2012-09-10 17:43:00-04,33,T01439,Registered,02215,,Male
554534,Closed,312,2012-09-10 17:33:00-04,50,2012-09-10 17:38:00-04,22
554535,Closed,351,2012-09-10 17:35:00-04,53,2012-09-10 17:41:00-04,10
554536,Closed,1017,2012-09-10 17:33:00-04,71,2012-09-10 17:50:00-04,36
554537,Closed,312,2012-09-10 17:35:00-04,53,2012-09-10 17:40:00-04,10
554539,Closed,704,2012-09-10 17:34:00-04,61,2012-09-10 17:45:00-04,68
554540,Closed,4238,2012-09-10 17:35:00-04,45,2012-09-10 18:46:00-04,45
554541,Closed,432,2012-09-10 17:34:00-04,22,2012-09-10 17:41:00-04,40
554542,Closed,1000,2012-09-10 17:34:00-04,91,2012-09-10 17:50:00-04,25
554544,Closed,925,2012-09-10 17:34:00-04,89,2012-09-10 17:50:00-04,75,T01374,Registered,02138,1981,Male
554546,Closed,248,2012-09-10 17:35:00-04,26,2012-09-10 17:39:00-04,16,T01433,Registered,02118,1975,Male
554547,Closed,143,2012-09-10 17:35:00-04,26,2012-09-10 17:37:00-04,39
554550,Closed,356,2012-09-10 17:35:00-04,91,2012-09-10 17:41:00-04,68
554553,Closed,1058,2012-09-10 17:36:00-04,8,2012-09-10 17:53:00-04,70
554554,Closed,1059,2012-09-10 17:36:00-04,67,2012-09-10 17:53:00-04,38
554555,Closed,2696,2012-09-10 17:36:00-04,58,2012-09-10 18:21:00-04,58
554556,Closed,1171,2012-09-10 17:36:00-04,59,2012-09-10 17:55:00-04,33
554557,Closed,426,2012-09-10 17:36:00-04,42,2012-09-10 17:43:00-04,60,T01183,Registered,02474,1972,Male
554560,Closed,317,2012-09-10 17:36:00-04,20,2012-09-10 17:41:00-04,22
554563,Closed,471,2012-09-10 17:37:00-04,43,2012-09-10 17:45:00-04,63
554565,Closed,1922,2012-09-10 17:37:00-04,29,2012-09-10 18:09:00-04,27
554566,Closed,452,2012-09-10 17:37:00-04,42,2012-09-10 17:44:00-04,63
554567,Closed,303,2012-09-10 17:37:00-04,25,2012-09-10 17:42:00-04,26,T01151,Registered,02116,1995,Male
554568,Closed,415,2012-09-10 17:37:00-04,81,2012-09-10 17:44:00-04,65
554569,Closed,399,2012-09-10 17:37:00-04,20,2012-09-10 17:44:00-04,38,T01343,Registered,02476,1957,Female
554570,Closed,434,2012-09-10 17:37:00-04,21,2012-09-10 17:44:00-04,34,T01125,Registered,02215,1988,Female
554572,Closed,647,2012-09-10 17:37:00-04,3,2012-09-10 17:48:00-04,46
554573,Closed,669,2012-09-10 17:37:00-04,35,2012-09-10 17:48:00-04,36
554574,Closed,554,2012-09-10 17:37:00-04,24,2012-09-10 17:46:00-04,38
554575,Closed,1208,2012-09-10 17:37:00-04,11,2012-09-10 17:57:00-04,60,T01244,Registered,02128,1979,Male
554577,Closed,954,2012-09-10 17:37:00-04,31,2012-09-10 17:53:00-04,39
554579,Closed,4028,2012-09-10 17:39:00-04,45,2012-09-10 18:46:00-04,45
554580,Closed,644,2012-09-10 17:38:00-04,21,2012-09-10 17:48:00-04,22
554581,Closed,497,2012-09-10 17:38:00-04,54,2012-09-10 17:46:00-04,36,T01152,Registered,02114,1987,Female
554582,Closed,201,2012-09-10 17:38:00-04,44,2012-09-10 17:41:00-04,38,T01099,Registered,01886,1977,Male
554584,Closed,602,2012-09-10 17:38:00-04,22,2012-09-10 17:48:00-04,58
554586,Closed,583,2012-09-10 17:38:00-04,34,2012-09-10 17:48:00-04,36
554587,Closed,1183,2012-09-10 17:39:00-04,10,2012-09-10 17:58:00-04,20
554588,Closed,372,2012-09-10 17:39:00-04,61,2012-09-10 17:45:00-04,25
554591,Closed,1372,2012-09-10 17:39:00-04,9,2012-09-10 18:02:00-04,38,T01296,Registered,01907,1949,Male
554592,Closed,937,2012-09-10 17:40:00-04,26,2012-09-10 17:55:00-04,34,T01172,Casual,,,
554593,Closed,477,2012-09-10 17:39:00-04,3,2012-09-10 17:47:00-04,46
554594,Closed,765,2012-09-10 17:40:00-04,21,2012-09-10 17:52:00-04,35,T01155,Registered,01945,1958,Male
554595,Closed,239,2012-09-10 17:40:00-04,21,2012-09-10 17:44:00-04,36
554596,Closed,635,2012-09-10 17:40:00-04,76,2012-09-10 17:51:00-04,73
554597,Closed,738,2012-09-10 17:40:00-04,11,2012-09-10 17:53:00-04,61,T01071,Registered,02116,1966,Female
554598,Closed,1775,2012-09-10 17:40:00-04,74,2012-09-10 18:10:00-04,19,T01144,Registered,02446,1987,Male
554599,Closed,198,2012-09-10 17:40:00-04,44,2012-09-10 17:44:00-04,38
554601,Closed,282,2012-09-10 17:41:00-04,43,2012-09-10 17:45:00-04,47
554602,Closed,897,2012-09-10 17:41:00-04,22,2012-09-10 17:56:00-04,38,T01057,Registered,01944,1950,Male
554603,Closed,455,2012-09-10 17:41:00-04,47,2012-09-10 17:48:00-04,59
554604,Closed,1390,2012-09-10 17:41:00-04,61,2012-09-10 18:04:00-04,40,T01103,Registered,02113,1990,Male
554605,Closed,984,2012-09-10 17:42:00-04,5,2012-09-10 17:58:00-04,9
554606,Closed,714,2012-09-10 17:42:00-04,46,2012-09-10 17:53:00-04,22
554607,Closed,1057,2012-09-10 17:42:00-04,46,2012-09-10 17:59:00-04,38,T01360,Registered,01970,1979,Female
554609,Closed,375,2012-09-10 17:42:00-04,25,2012-09-10 17:48:00-04,16
554610,Closed,524,2012-09-10 17:43:00-04,22,2012-09-10 17:52:00-04,38
554611,Closed,249,2012-09-10 17:43:00-04,11,2012-09-10 17:47:00-04,32
554612,Closed,459,2012-09-10 17:43:00-04,54,2012-09-10 17:51:00-04,16
554613,Closed,912,2012-09-10 17:46:00-04,16,2012-09-10 18:01:00-04,27,T01015,Casual,,,
554614,Closed,239,2012-09-10 17:43:00-04,49,2012-09-10 17:47:00-04,50
554615,Closed,994,2012-09-10 17:43:00-04,30,2012-09-10 18:00:00-04,66
554616,Closed,381,2012-09-10 17:44:00-04,22,2012-09-10 17:51:00-04,54
554617,Closed,1676,2012-09-10 17:44:00-04,35,2012-09-10 18:12:00-04,32
554618,Closed,652,2012-09-10 17:44:00-04,84,2012-09-10 17:55:00-04,38
554619,Closed,377,2012-09-10 17:44:00-04,31,2012-09-10 17:51:00-04,22,T01114,Registered,02026,1973,Male
554620,Closed,985,2012-09-10 17:44:00-04,16,2012-09-10 18:01:00-04,27
554621,Closed,673,2012-09-10 17:46:00-04,42,2012-09-10 17:58:00-04,16,T01388,Casual,,,
554622,Closed,359,2012-09-10 17:45:00-04,22,2012-09-10 17:51:00-04,49,T01078,Registered,02116,1988,Female
554624,Closed,356,2012-09-10 17:45:00-04,26,2012-09-10 17:51:00-04,16
554625,Closed,213,2012-09-10 17:45:00-04,10,2012-09-10 17:49:00-04,9
554626,Closed,700,2012-09-10 17:46:00-04,42,2012-09-10 17:58:00-04,16
554628,Closed,697,2012-09-10 17:46:00-04,42,2012-09-10 17:58:00-04,16
554629,Closed,200,2012-09-10 17:46:00-04,44,2012-09-10 17:49:00-04,38
554632,Closed,377,2012-09-10 17:46:00-04,53,2012-09-10 17:52:00-04,16
554634,Closed,485,2012-09-10 17:46:00-04,50,2012-09-10 17:54:00-04,61,T01150,Registered,02116,1955,Male
554635,Closed,488,2012-09-10 17:47:00-04,75,2012-09-10 17:55:00-04,74
554637,Closed,425,2012-09-10 17:46:00-04,75,2012-09-10 17:53:00-04,88
554638,Closed,667,2012-09-10 17:46:00-04,50,2012-09-10 17:58:00-04,38
554639,Closed,1429,2012-09-10 17:46:00-04,21,2012-09-10 18:10:00-04,44
554640,Closed,376,2012-09-10 17:47:00-04,20,2012-09-10 17:53:00-04,24
554641,Closed,887,2012-09-10 17:48:00-04,90,2012-09-10 18:03:00-04,72
554642,Closed,521,2012-09-10 17:48:00-04,38,2012-09-10 17:56:00-04,43,T01339,Registered,02129,1972,Female
554643,Closed,1206,2012-09-10 17:48:00-04,88,2012-09-10 18:08:00-04,68
554644,Closed,669,2012-09-10 17:49:00-04,31,2012-09-10 18:00:00-04,47
554645,Closed,1095,2012-09-10 17:48:00-04,20,2012-09-10 18:07:00-04,26
554646,Closed,449,2012-09-10 17:49:00-04,17,2012-09-10 17:56:00-04,15
554647,Closed,746,2012-09-10 17:48:00-04,54,2012-09-10 18:01:00-04,33
554648,Closed,365,2012-09-10 17:49:00-04,68,2012-09-10 17:55:00-04,88
554649,Closed,429,2012-09-10 17:49:00-04,51,2012-09-10 17:56:00-04,16
554650,Closed,270,2012-09-10 17:49:00-04,48,2012-09-10 17:53:00-04,40
554651,Closed,238,2012-09-10 17:49:00-04,16,2012-09-10 17:53:00-04,57
554652,Closed,1597,2012-09-10 17:50:00-04,9,2012-09-10 18:16:00-04,74
554653,Closed,1246,2012-09-10 17:50:00-04,9,2012-09-10 18:10:00-04,60
554654,Closed,1676,2012-09-10 17:50:00-04,54,2012-09-10 18:18:00-04,53,T01331,Registered,02134,1985,Male
554655,Closed,809,2012-09-10 17:51:00-04,35,2012-09-10 18:04:00-04,21
554656,Closed,876,2012-09-10 17:51:00-04,20,2012-09-10 18:06:00-04,39,T01131,Casual,,,
554657,Closed,308,2012-09-10 17:50:00-04,20,2012-09-10 17:56:00-04,24,T01445,Registered,02030,1966,Male
554659,Closed,469,2012-09-10 17:51:00-04,44,2012-09-10 17:59:00-04,22
554660,Closed,3675,2012-09-10 17:52:00-04,74,2012-09-10 18:54:00-04,49,T01006,Casual,,,
554661,Closed,335,2012-09-10 17:51:00-04,36,2012-09-10 17:57:00-04,53
554662,Closed,569,2012-09-10 17:51:00-04,54,2012-09-10 18:01:00-04,21,T01224,Registered,02116,1988,Male
554663,Closed,731,2012-09-10 17:52:00-04,68,2012-09-10 18:04:00-04,84
554664,Closed,464,2012-09-10 17:52:00-04,75,2012-09-10 18:00:00-04,88
554667,Closed,424,2012-09-10 17:52:00-04,54,2012-09-10 17:59:00-04,36
554668,Closed,756,2012-09-10 17:52:00-04,7,2012-09-10 18:05:00-04,63,T01130,Registered,02170,1964,Female
554669,Closed,147,2012-09-10 17:53:00-04,55,2012-09-10 17:55:00-04,53
554670,Closed,1288,2012-09-10 17:53:00-04,35,2012-09-10 18:15:00-04,41,T01243,Registered,02135,1989,Male
554673,Closed,602,2012-09-10 17:54:00-04,48,2012-09-10 18:04:00-04,24
554674,Closed,504,2012-09-10 17:54:00-04,59,2012-09-10 18:03:00-04,50
554675,Closed,512,2012-09-10 17:54:00-04,60,2012-09-10 18:03:00-04,53,T01183,Registered,02115,1990,Male
554676,Closed,778,2012-09-10 17:54:00-04,48,2012-09-10 18:07:00-04,39
554677,Closed,1589,2012-09-10 17:55:00-04,24,2012-09-10 18:21:00-04,88,T01135,Registered,02143,1985,Male
554678,Closed,463,2012-09-10 17:55:00-04,22,2012-09-10 18:03:00-04,4
554679,Closed,1040,2012-09-10 17:58:00-04,54,2012-09-10 18:16:00-04,10
554680,Closed,404,2012-09-10 17:56:00-04,6,2012-09-10 18:02:00-04,72
554681,Closed,394,2012-09-10 17:56:00-04,38,2012-09-10 18:02:00-04,20
554682,Closed,231,2012-09-10 17:56:00-04,22,2012-09-10 18:00:00-04,81,T01211,Registered,01945,1969,Male
554683,Closed,806,2012-09-10 17:56:00-04,6,2012-09-10 18:10:00-04,39
554684,Closed,1224,2012-09-10 17:56:00-04,46,2012-09-10 18:17:00-04,59
554685,Closed,673,2012-09-10 17:57:00-04,10,2012-09-10 18:08:00-04,66
554686,Closed,125,2012-09-10 17:57:00-04,21,2012-09-10 17:59:00-04,52,T01089,Registered,02118,1982,Male
554688,Closed,553,2012-09-10 17:57:00-04,35,2012-09-10 18:06:00-04,38,T01155,Registered,01945,1958,Male
554690,Closed,1103,2012-09-10 17:58:00-04,53,2012-09-10 18:16:00-04,70
554691,Closed,461,2012-09-10 17:58:00-04,66,2012-09-10 18:06:00-04,69,T01234,Casual,,,
554692,Closed,354,2012-09-10 17:58:00-04,26,2012-09-10 18:04:00-04,39,T01151,Registered,02118,1981,Male
554693,Closed,414,2012-09-10 17:58:00-04,65,2012-09-10 18:05:00-04,35
554694,Closed,1419,2012-09-10 17:59:00-04,85,2012-09-10 18:22:00-04,52
554695,Closed,658,2012-09-10 17:59:00-04,24,2012-09-10 18:10:00-04,6
554696,Closed,464,2012-09-10 17:59:00-04,36,2012-09-10 18:07:00-04,26
554698,Closed,759,2012-09-10 17:59:00-04,22,2012-09-10 18:12:00-04,38
554699,Closed,209,2012-09-10 17:59:00-04,21,2012-09-10 18:03:00-04,16
554700,Closed,909,2012-09-10 17:59:00-04,30,2012-09-10 18:14:00-04,26
554701,Closed,787,2012-09-10 17:59:00-04,46,2012-09-10 18:12:00-04,75
554703,Closed,436,2012-09-10 18:00:00-04,24,2012-09-10 18:07:00-04,44,T01445,Registered,03062,1988,Male
554704,Closed,559,2012-09-10 18:00:00-04,61,2012-09-10 18:10:00-04,49,T01071,Casual,,,
554705,Closed,580,2012-09-10 18:00:00-04,32,2012-09-10 18:10:00-04,67
554707,Closed,191,2012-09-10 18:00:00-04,38,2012-09-10 18:03:00-04,6
554708,Closed,298,2012-09-10 18:01:00-04,24,2012-09-10 18:06:00-04,44
554709,Closed,394,2012-09-10 18:01:00-04,42,2012-09-10 18:08:00-04,22
554710,Closed,459,2012-09-10 18:01:00-04,43,2012-09-10 18:09:00-04,81,T01339,Registered,02210,1983,Male
554711,Closed,1075,2012-09-10 18:02:00-04,17,2012-09-10 18:20:00-04,61,T01080,Casual,,,
554712,Closed,705,2012-09-10 18:01:00-04,48,2012-09-10 18:13:00-04,61,T01298,Registered,02118,1975,Male
554713,Closed,225,2012-09-10 18:02:00-04,44,2012-09-10 18:06:00-04,38
554714,Closed,462,2012-09-10 18:02:00-04,11,2012-09-10 18:10:00-04,45
554715,Closed,751,2012-09-10 18:02:00-04,31,2012-09-10 18:14:00-04,20
554716,Closed,1087,2012-09-10 18:03:00-04,48,2012-09-10 18:21:00-04,16
554717,Closed,740,2012-09-10 18:03:00-04,72,2012-09-10 18:15:00-04,22
554719,Closed,1565,2012-09-10 18:03:00-04,74,2012-09-10 18:29:00-04,78
554720,Closed,844,2012-09-10 18:03:00-04,76,2012-09-10 18:17:00-04,4
554721,Closed,628,2012-09-10 18:03:00-04,59,2012-09-10 18:14:00-04,38,T01054,Registered,01880,1978,Male
554722,Closed,230,2012-09-10 18:03:00-04,44,2012-09-10 18:07:00-04,40
554723,Closed,128,2012-09-10 18:03:00-04,16,2012-09-10 18:06:00-04,36
554724,Closed,1122,2012-09-10 18:04:00-04,84,2012-09-10 18:22:00-04,48,T01242,Registered,02110,1964,Male
554725,Closed,568,2012-09-10 18:04:00-04,84,2012-09-10 18:13:00-04,38
554726,Closed,862,2012-09-10 18:04:00-04,6,2012-09-10 18:18:00-04,53
554727,Closed,835,2012-09-10 18:04:00-04,45,2012-09-10 18:18:00-04,49
554728,Closed,832,2012-09-10 18:05:00-04,61,2012-09-10 18:18:00-04,10
554729,Closed,393,2012-09-10 18:05:00-04,64,2012-09-10 18:11:00-04,47,T01228,Registered,02113,1986,Male
554730,Closed,532,2012-09-10 18:05:00-04,54,2012-09-10 18:14:00-04,25
554731,Closed,893,2012-09-10 18:05:00-04,3,2012-09-10 18:20:00-04,41,T01074,Registered,02446,1984,Male
554732,Closed,680,2012-09-10 18:05:00-04,27,2012-09-10 18:16:00-04,32,T01015,Registered,02119,1981,Male
554733,Closed,532,2012-09-10 18:05:00-04,75,2012-09-10 18:14:00-04,79,T01190,Registered,02143,1973,Male
554734,Closed,693,2012-09-10 18:05:00-04,59,2012-09-10 18:17:00-04,57
554735,Closed,842,2012-09-10 18:05:00-04,32,2012-09-10 18:19:00-04,68,T01344,Registered,02138,1980,Male
554736,Closed,279,2012-09-10 18:05:00-04,54,2012-09-10 18:10:00-04,50,T01410,Registered,02118,1982,Male
554737,Closed,422,2012-09-10 18:06:00-04,61,2012-09-10 18:13:00-04,50,T01150,Registered,02116,1955,Male
554738,Closed,1916,2012-09-10 18:06:00-04,20,2012-09-10 18:37:00-04,63,T01326,Registered,02205,1965,Female
554740,Closed,493,2012-09-10 18:06:00-04,75,2012-09-10 18:14:00-04,88
554742,Closed,195,2012-09-10 18:06:00-04,64,2012-09-10 18:10:00-04,22,T01009,Registered,02420,1960,Male
554743,Closed,602,2012-09-10 18:06:00-04,60,2012-09-10 18:16:00-04,20,T01244,Registered,02128,1979,Male
554744,Closed,437,2012-09-10 18:07:00-04,36,2012-09-10 18:14:00-04,58
554745,Closed,589,2012-09-10 18:07:00-04,42,2012-09-10 18:17:00-04,38,T01097,Registered,01876,1975,Male
554746,Closed,1123,2012-09-10 18:07:00-04,61,2012-09-10 18:25:00-04,74
554747,Closed,859,2012-09-10 18:07:00-04,11,2012-09-10 18:21:00-04,52
554748,Closed,284,2012-09-10 18:07:00-04,20,2012-09-10 18:12:00-04,38
554749,Closed,486,2012-09-10 18:07:00-04,60,2012-09-10 18:15:00-04,38
554750,Closed,378,2012-09-10 18:07:00-04,35,2012-09-10 18:13:00-04,31
554751,Closed,993,2012-09-10 18:07:00-04,42,2012-09-10 18:24:00-04,69
554754,Closed,378,2012-09-10 18:07:00-04,35,2012-09-10 18:14:00-04,31
554755,Closed,205,2012-09-10 18:07:00-04,46,2012-09-10 18:11:00-04,21,T01159,Registered,02115,1976,Female
554756,Closed,379,2012-09-10 18:08:00-04,38,2012-09-10 18:14:00-04,40,T01296,Registered,02110,1975,Male
554757,Closed,774,2012-09-10 18:08:00-04,22,2012-09-10 18:20:00-04,57
554758,Closed,317,2012-09-10 18:08:00-04,70,2012-09-10 18:13:00-04,18,T01231,Registered,02134,1986,Male
554759,Closed,760,2012-09-10 18:08:00-04,61,2012-09-10 18:20:00-04,20,T01161,Registered,02045,1976,Male
554760,Closed,1328,2012-09-10 18:10:00-04,74,2012-09-10 18:32:00-04,60
554761,Closed,867,2012-09-10 18:08:00-04,24,2012-09-10 18:22:00-04,42
554762,Closed,149,2012-09-10 18:08:00-04,46,2012-09-10 18:11:00-04,21,T01069,Registered,02115,1979,Male
554763,Closed,980,2012-09-10 18:08:00-04,48,2012-09-10 18:24:00-04,25,T01012,Registered,02118,1968,Male
554764,Closed,958,2012-09-10 18:08:00-04,32,2012-09-10 18:24:00-04,57
554765,Closed,187,2012-09-10 18:08:00-04,44,2012-09-10 18:12:00-04,38
554766,Closed,1636,2012-09-10 18:08:00-04,49,2012-09-10 18:36:00-04,66,T01072,Registered,02134,1989,Female
554767,Closed,536,2012-09-10 18:09:00-04,17,2012-09-10 18:18:00-04,15
554768,Closed,1337,2012-09-10 18:09:00-04,60,2012-09-10 18:31:00-04,9
554769,Closed,648,2012-09-10 18:09:00-04,42,2012-09-10 18:20:00-04,43,T01241,Registered,02043,1971,Male
554770,Closed,651,2012-09-10 18:09:00-04,36,2012-09-10 18:20:00-04,64
554771,Closed,517,2012-09-10 18:09:00-04,22,2012-09-10 18:18:00-04,47
554772,Closed,1338,2012-09-10 18:10:00-04,74,2012-09-10 18:32:00-04,60,T01310,Casual,,,
554773,Closed,1006,2012-09-10 18:10:00-04,16,2012-09-10 18:27:00-04,38
554774,Closed,767,2012-09-10 18:10:00-04,68,2012-09-10 18:23:00-04,5
554775,Closed,441,2012-09-10 18:10:00-04,70,2012-09-10 18:17:00-04,79
554776,Closed,703,2012-09-10 18:11:00-04,12,2012-09-10 18:23:00-04,32
554777,Closed,964,2012-09-10 18:11:00-04,36,2012-09-10 18:27:00-04,9,T01011,Casual,,,
554778,Closed,346,2012-09-10 18:10:00-04,36,2012-09-10 18:16:00-04,53,T01325,Registered,02215,1986,Male
554779,Closed,770,2012-09-10 18:11:00-04,21,2012-09-10 18:24:00-04,68
554780,Closed,1300,2012-09-10 18:11:00-04,25,2012-09-10 18:33:00-04,69
554781,Closed,714,2012-09-10 18:11:00-04,60,2012-09-10 18:23:00-04,26
554782,Closed,497,2012-09-10 18:11:00-04,64,2012-09-10 18:20:00-04,40
554783,Closed,488,2012-09-10 18:11:00-04,64,2012-09-10 18:19:00-04,40,T01335,Registered,02109,1982,Male
554784,Closed,274,2012-09-10 18:11:00-04,44,2012-09-10 18:16:00-04,38,T01328,Registered,01890,1969,Male
554785,Closed,621,2012-09-10 18:12:00-04,55,2012-09-10 18:22:00-04,14,T01341,Registered,02115,1984,Male
554786,Closed,461,2012-09-10 18:12:00-04,31,2012-09-10 18:20:00-04,43
554787,Closed,900,2012-09-10 18:12:00-04,61,2012-09-10 18:27:00-04,38,T01450,Registered,01949,1961,Male
554788,Closed,536,2012-09-10 18:12:00-04,3,2012-09-10 18:21:00-04,25,T01352,Registered,02118,1981,Male
554789,Closed,685,2012-09-10 18:13:00-04,44,2012-09-10 18:24:00-04,16,T01445,Registered,02118,1987,Male
554790,Closed,547,2012-09-10 18:13:00-04,10,2012-09-10 18:22:00-04,36
554791,Closed,1239,2012-09-10 18:13:00-04,22,2012-09-10 18:34:00-04,68
554794,Closed,1570,2012-09-10 18:13:00-04,72,2012-09-10 18:39:00-04,72
554795,Closed,527,2012-09-10 18:13:00-04,48,2012-09-10 18:22:00-04,4,T01311,Registered,02118,1974,Male
554796,Closed,625,2012-09-10 18:14:00-04,40,2012-09-10 18:24:00-04,54
554797,Closed,3387,2012-09-10 18:18:00-04,58,2012-09-10 19:14:00-04,58,T01088,Casual,,,
554798,Closed,1464,2012-09-10 18:14:00-04,7,2012-09-10 18:38:00-04,7
554799,Closed,375,2012-09-10 18:14:00-04,48,2012-09-10 18:20:00-04,63,T01156,Registered,02043,1974,Male
554800,Closed,860,2012-09-10 18:14:00-04,52,2012-09-10 18:28:00-04,69,T01089,Registered,02215,1989,Female
554801,Closed,325,2012-09-10 18:14:00-04,40,2012-09-10 18:19:00-04,38
554802,Closed,565,2012-09-10 18:14:00-04,67,2012-09-10 18:24:00-04,16
554803,Closed,407,2012-09-10 18:15:00-04,32,2012-09-10 18:21:00-04,52
554804,Closed,656,2012-09-10 18:15:00-04,36,2012-09-10 18:26:00-04,43
554805,Closed,641,2012-09-10 18:15:00-04,75,2012-09-10 18:25:00-04,60
554806,Closed,975,2012-09-10 18:16:00-04,50,2012-09-10 18:32:00-04,76,T01410,Casual,,,
554807,Closed,659,2012-09-10 18:15:00-04,61,2012-09-10 18:26:00-04,60,T01223,Registered,02114,1987,Female
554808,Closed,1881,2012-09-10 18:16:00-04,48,2012-09-10 18:47:00-04,11,T01342,Registered,02116,1946,Male
554809,Closed,493,2012-09-10 18:16:00-04,40,2012-09-10 18:24:00-04,22,T01103,Casual,,,
554810,Closed,419,2012-09-10 18:16:00-04,68,2012-09-10 18:23:00-04,88
554812,Closed,1233,2012-09-10 18:16:00-04,59,2012-09-10 18:37:00-04,90
554813,Closed,377,2012-09-10 18:16:00-04,4,2012-09-10 18:22:00-04,50,T01026,Registered,02118,1974,Male
554814,Closed,1028,2012-09-10 18:16:00-04,36,2012-09-10 18:33:00-04,47
554815,Closed,267,2012-09-10 18:17:00-04,11,2012-09-10 18:21:00-04,34
554816,Closed,764,2012-09-10 18:17:00-04,21,2012-09-10 18:30:00-04,22
554817,Closed,1460,2012-09-10 18:18:00-04,32,2012-09-10 18:42:00-04,76,T01015,Registered,02139,1967,Female
554818,Closed,936,2012-09-10 18:18:00-04,13,2012-09-10 18:34:00-04,41
554819,Closed,338,2012-09-10 18:18:00-04,75,2012-09-10 18:24:00-04,80,T01059,Registered,02053,1991,Male
554820,Closed,1622,2012-09-10 18:18:00-04,60,2012-09-10 18:45:00-04,17
554821,Closed,245,2012-09-10 18:18:00-04,41,2012-09-10 18:23:00-04,8,T01243,Registered,02135,1989,Male
554822,Closed,945,2012-09-10 18:18:00-04,26,2012-09-10 18:34:00-04,62
554823,Closed,331,2012-09-10 18:19:00-04,47,2012-09-10 18:24:00-04,22
554824,Closed,869,2012-09-10 18:19:00-04,57,2012-09-10 18:33:00-04,24
554825,Closed,378,2012-09-10 18:19:00-04,61,2012-09-10 18:25:00-04,58
554826,Closed,542,2012-09-10 18:19:00-04,22,2012-09-10 18:28:00-04,38
554827,Closed,980,2012-09-10 18:19:00-04,11,2012-09-10 18:36:00-04,4
554828,Closed,4,2012-09-10 18:19:00-04,60,2012-09-10 18:19:00-04,60
554829,Closed,1136,2012-09-10 18:20:00-04,11,2012-09-10 18:39:00-04,76
554830,Closed,1581,2012-09-10 18:20:00-04,3,2012-09-10 18:46:00-04,26,T01104,Registered,02118,1963,Male
554831,Closed,728,2012-09-10 18:20:00-04,75,2012-09-10 18:32:00-04,6
554833,Closed,767,2012-09-10 18:20:00-04,5,2012-09-10 18:33:00-04,86
554834,Closed,1351,2012-09-10 18:21:00-04,48,2012-09-10 18:43:00-04,45,T01315,Registered,02215,1984,Male
554835,Closed,1816,2012-09-10 18:21:00-04,46,2012-09-10 18:51:00-04,46,T01024,Registered,02115,1958,Female
554837,Closed,237,2012-09-10 18:21:00-04,64,2012-09-10 18:25:00-04,48
554838,Closed,668,2012-09-10 18:21:00-04,24,2012-09-10 18:32:00-04,38
554839,Closed,330,2012-09-10 18:21:00-04,44,2012-09-10 18:27:00-04,22
554840,Closed,236,2012-09-10 18:22:00-04,64,2012-09-10 18:26:00-04,48
554841,Closed,148,2012-09-10 18:22:00-04,60,2012-09-10 18:24:00-04,6
554842,Closed,728,2012-09-10 18:22:00-04,36,2012-09-10 18:35:00-04,9,T01176,Registered,02446,1972,Male
554843,Closed,341,2012-09-10 18:23:00-04,48,2012-09-10 18:28:00-04,40,T01350,Casual,,,
554844,Closed,548,2012-09-10 18:22:00-04,22,2012-09-10 18:32:00-04,39
554845,Closed,645,2012-09-10 18:23:00-04,64,2012-09-10 18:33:00-04,85
554846,Closed,1041,2012-09-10 18:27:00-04,38,2012-09-10 18:44:00-04,35
554847,Closed,1148,2012-09-10 18:23:00-04,84,2012-09-10 18:42:00-04,33
554848,Closed,857,2012-09-10 18:23:00-04,63,2012-09-10 18:37:00-04,39,T01130,Registered,02143,1988,Male
554849,Closed,512,2012-09-10 18:23:00-04,55,2012-09-10 18:31:00-04,68
554850,Closed,1319,2012-09-10 18:23:00-04,74,2012-09-10 18:45:00-04,90,T01113,Registered,02141,1970,Female
554851,Closed,337,2012-09-10 18:23:00-04,72,2012-09-10 18:29:00-04,67
554852,Closed,1562,2012-09-10 18:23:00-04,6,2012-09-10 18:49:00-04,86
554853,Closed,1096,2012-09-10 18:23:00-04,32,2012-09-10 18:42:00-04,37
554854,Closed,547,2012-09-10 18:24:00-04,14,2012-09-10 18:34:00-04,69,T01341,Casual,,,
554855,Closed,327,2012-09-10 18:23:00-04,16,2012-09-10 18:29:00-04,26,T01433,Registered,02118,1962,Male
554857,Closed,362,2012-09-10 18:26:00-04,22,2012-09-10 18:32:00-04,65
554858,Closed,1191,2012-09-10 18:24:00-04,60,2012-09-10 18:44:00-04,25
554859,Closed,1313,2012-09-10 18:24:00-04,44,2012-09-10 18:46:00-04,68,T01371,Registered,02139,1986,Male
554861,Closed,1584,2012-09-10 18:24:00-04,70,2012-09-10 18:51:00-04,46,T01182,Registered,02115,1982,Male
554862,Closed,1403,2012-09-10 18:27:00-04,38,2012-09-10 18:50:00-04,48
554863,Closed,245,2012-09-10 18:25:00-04,22,2012-09-10 18:29:00-04,24
554865,Closed,1314,2012-09-10 18:25:00-04,4,2012-09-10 18:47:00-04,36
554866,Closed,348,2012-09-10 18:26:00-04,20,2012-09-10 18:32:00-04,20,T01184,Casual,,,
554867,Closed,324,2012-09-10 18:25:00-04,88,2012-09-10 18:31:00-04,76
