id,status,duration,start_date,start_station,end_date,end_station
501278,Closed,35681,2012-08-24 14:58:00-04,61,2012-08-25 00:53:00-04,6
503761,Closed,976,2012-08-25 11:12:00-04,20,2012-08-25 11:28:00-04,36
503762,Closed,1073,2012-08-25 11:11:00-04,21,2012-08-25 11:29:00-04,68
503763,Closed,299,2012-08-25 11:12:00-04,46,2012-08-25 11:17:00-04,61,T01432,Casual,,,
503764,Closed,287,2012-08-25 11:12:00-04,46,2012-08-25 11:16:00-04,61
503765,Closed,473,2012-08-25 11:12:00-04,29,2012-08-25 11:19:00-04,73
503766,Closed,949,2012-08-25 11:12:00-04,20,2012-08-25 11:28:00-04,36,T01021,Casual,,,
503767,Closed,1439,2012-08-25 11:11:00-04,46,2012-08-25 11:35:00-04,64,T01399,Registered,02115,1954,Male
503768,Closed,1645,2012-08-25 11:13:00-04,60,2012-08-25 11:41:00-04,58
503769,Closed,950,2012-08-25 11:12:00-04,20,2012-08-25 11:28:00-04,36
503770,Closed,1667,2012-08-25 11:13:00-04,60,2012-08-25 11:41:00-04,58
503771,Closed,1358,2012-08-25 11:13:00-04,81,2012-08-25 11:35:00-04,42,T01175,Casual,,,
503772,Closed,1612,2012-08-25 11:13:00-04,52,2012-08-25 11:40:00-04,24
503773,Closed,1647,2012-08-25 11:14:00-04,60,2012-08-25 11:41:00-04,58
503774,Closed,1638,2012-08-25 11:18:00-04,42,2012-08-25 11:45:00-04,5
503775,Closed,725,2012-08-25 11:15:00-04,52,2012-08-25 11:27:00-04,42,T01299,Casual,,,
503776,Closed,119,2012-08-25 11:14:00-04,14,2012-08-25 11:16:00-04,3
503778,Closed,1643,2012-08-25 11:18:00-04,42,2012-08-25 11:46:00-04,5
503780,Closed,369,2012-08-25 11:15:00-04,39,2012-08-25 11:21:00-04,21,T01351,Registered,02118,1987,Male
503781,Closed,818,2012-08-25 11:15:00-04,23,2012-08-25 11:29:00-04,47
503782,Closed,3105,2012-08-25 11:17:00-04,60,2012-08-25 12:08:00-04,58
503783,Closed,774,2012-08-25 11:16:00-04,23,2012-08-25 11:29:00-04,47,T01054,Casual,,,
503784,Closed,3101,2012-08-25 11:17:00-04,60,2012-08-25 12:08:00-04,58,T01145,Casual,,,
503785,Closed,869,2012-08-25 11:16:00-04,46,2012-08-25 11:31:00-04,46
503786,Closed,448,2012-08-25 11:16:00-04,32,2012-08-25 11:24:00-04,30
503787,Closed,704,2012-08-25 11:17:00-04,23,2012-08-25 11:29:00-04,47
503788,Closed,452,2012-08-25 11:17:00-04,4,2012-08-25 11:25:00-04,22
503790,Closed,1620,2012-08-25 11:17:00-04,46,2012-08-25 11:44:00-04,85,T01400,Registered,02115,1974,Male
503792,Closed,1426,2012-08-25 11:19:00-04,18,2012-08-25 11:43:00-04,53,T01157,Casual,,,
503793,Closed,646,2012-08-25 11:18:00-04,26,2012-08-25 11:29:00-04,20
503794,Closed,1563,2012-08-25 11:18:00-04,46,2012-08-25 11:44:00-04,85
503795,Closed,1463,2012-08-25 11:19:00-04,18,2012-08-25 11:43:00-04,53,T01152,Casual,,,
503796,Closed,1644,2012-08-25 11:19:00-04,53,2012-08-25 11:46:00-04,58,T01449,Casual,,,
503797,Closed,2140,2012-08-25 11:21:00-04,78,2012-08-25 11:56:00-04,53
503798,Closed,1579,2012-08-25 11:22:00-04,44,2012-08-25 11:48:00-04,42,T01098,Casual,,,
503799,Closed,2144,2012-08-25 11:21:00-04,78,2012-08-25 11:56:00-04,53
503800,Closed,645,2012-08-25 11:20:00-04,44,2012-08-25 11:30:00-04,26,T01139,Registered,02118,1989,Male
503801,Closed,4038,2012-08-25 11:24:00-04,16,2012-08-25 12:31:00-04,70,T01335,Casual,,,
503802,Closed,1663,2012-08-25 11:21:00-04,84,2012-08-25 11:49:00-04,36,T01074,Casual,,,
503803,Closed,291,2012-08-25 11:20:00-04,42,2012-08-25 11:25:00-04,60
503804,Closed,4045,2012-08-25 11:24:00-04,16,2012-08-25 12:31:00-04,70,T01110,Casual,,,
503805,Closed,1621,2012-08-25 11:22:00-04,84,2012-08-25 11:49:00-04,36,T01099,Casual,,,
503806,Closed,2286,2012-08-25 11:23:00-04,50,2012-08-25 12:01:00-04,42
503807,Closed,2276,2012-08-25 11:23:00-04,50,2012-08-25 12:01:00-04,42
503808,Closed,318,2012-08-25 11:23:00-04,41,2012-08-25 11:28:00-04,66
503809,Closed,276,2012-08-25 11:22:00-04,19,2012-08-25 11:27:00-04,33,T01095,Registered,02215,1986,Female
503810,Closed,999,2012-08-25 11:24:00-04,66,2012-08-25 11:41:00-04,10,T01442,Casual,,,
503811,Closed,1642,2012-08-25 11:24:00-04,22,2012-08-25 11:51:00-04,54
503812,Closed,995,2012-08-25 11:24:00-04,66,2012-08-25 11:41:00-04,10
503813,Closed,4046,2012-08-25 11:24:00-04,16,2012-08-25 12:31:00-04,70,T01445,Casual,,,
503814,Closed,1498,2012-08-25 11:23:00-04,44,2012-08-25 11:48:00-04,42
503816,Closed,2477,2012-08-25 11:24:00-04,60,2012-08-25 12:06:00-04,67
503817,Closed,325,2012-08-25 11:25:00-04,46,2012-08-25 11:30:00-04,61,T01352,Registered,02116,1946,Male
503818,Closed,3955,2012-08-25 11:25:00-04,16,2012-08-25 12:31:00-04,70
503822,Closed,297,2012-08-25 11:26:00-04,20,2012-08-25 11:31:00-04,24
503823,Closed,1566,2012-08-25 11:30:00-04,18,2012-08-25 11:56:00-04,53
503824,Closed,3920,2012-08-25 11:26:00-04,16,2012-08-25 12:31:00-04,70,T01258,Casual,,,
503825,Closed,1734,2012-08-25 11:30:00-04,38,2012-08-25 11:59:00-04,48
503826,Closed,3889,2012-08-25 11:26:00-04,16,2012-08-25 12:31:00-04,70,T01367,Casual,,,
503827,Closed,1311,2012-08-25 11:29:00-04,38,2012-08-25 11:50:00-04,44
503828,Closed,665,2012-08-25 11:27:00-04,52,2012-08-25 11:38:00-04,10
503829,Closed,646,2012-08-25 11:27:00-04,52,2012-08-25 11:38:00-04,10
503830,Closed,1548,2012-08-25 11:30:00-04,18,2012-08-25 11:56:00-04,53
503831,Closed,378,2012-08-25 11:27:00-04,5,2012-08-25 11:34:00-04,32,T01270,Registered,02120,1986,Male
503832,Closed,584,2012-08-25 11:28:00-04,75,2012-08-25 11:37:00-04,55
503834,Closed,3,2012-08-25 11:28:00-04,76,2012-08-25 11:28:00-04,76,T01050,Registered,02139,1986,Male
503835,Closed,2077,2012-08-25 11:29:00-04,74,2012-08-25 12:04:00-04,80,T01436,Casual,,,
503836,Closed,423,2012-08-25 11:29:00-04,21,2012-08-25 11:36:00-04,16,T01351,Casual,,,
503837,Closed,1196,2012-08-25 11:28:00-04,76,2012-08-25 11:48:00-04,54
503838,Closed,2086,2012-08-25 11:29:00-04,74,2012-08-25 12:04:00-04,80,T01114,Casual,,,
503839,Closed,2097,2012-08-25 11:29:00-04,50,2012-08-25 12:04:00-04,33
503840,Closed,1945,2012-08-25 11:30:00-04,7,2012-08-25 12:03:00-04,40
503841,Closed,1544,2012-08-25 11:34:00-04,38,2012-08-25 11:59:00-04,48
503842,Closed,1476,2012-08-25 11:29:00-04,68,2012-08-25 11:54:00-04,68,T01128,Casual,,,
503843,Closed,1565,2012-08-25 11:30:00-04,18,2012-08-25 11:56:00-04,53,T01235,Casual,,,
503845,Closed,2119,2012-08-25 11:31:00-04,73,2012-08-25 12:06:00-04,73
503846,Closed,1571,2012-08-25 11:33:00-04,38,2012-08-25 11:59:00-04,48
503847,Closed,387,2012-08-25 11:29:00-04,21,2012-08-25 11:36:00-04,16
503849,Closed,1987,2012-08-25 11:31:00-04,74,2012-08-25 12:04:00-04,80
503850,Closed,705,2012-08-25 11:30:00-04,68,2012-08-25 11:42:00-04,78
503851,Closed,2146,2012-08-25 11:31:00-04,73,2012-08-25 12:07:00-04,73,T01276,Casual,,,
503852,Closed,1994,2012-08-25 11:31:00-04,74,2012-08-25 12:04:00-04,80
503853,Closed,1042,2012-08-25 11:30:00-04,57,2012-08-25 11:47:00-04,72
503854,Closed,341,2012-08-25 11:31:00-04,21,2012-08-25 11:36:00-04,16
503855,Closed,907,2012-08-25 11:30:00-04,25,2012-08-25 11:45:00-04,34,T01146,Registered,02199,1988,Male
503856,Closed,471,2012-08-25 11:30:00-04,39,2012-08-25 11:38:00-04,81,T01243,Registered,02118,1985,Male
503857,Closed,729,2012-08-25 11:31:00-04,12,2012-08-25 11:44:00-04,3,T01261,Casual,,,
503858,Closed,466,2012-08-25 11:33:00-04,21,2012-08-25 11:41:00-04,61
503859,Closed,524,2012-08-25 11:32:00-04,21,2012-08-25 11:41:00-04,61
503862,Closed,1535,2012-08-25 11:34:00-04,38,2012-08-25 11:59:00-04,48,T01310,Casual,,,
503863,Closed,2148,2012-08-25 11:32:00-04,17,2012-08-25 12:08:00-04,47
503864,Closed,460,2012-08-25 11:32:00-04,33,2012-08-25 11:40:00-04,25,T01080,Registered,02118,1979,Male
503865,Closed,1574,2012-08-25 11:33:00-04,38,2012-08-25 11:59:00-04,48,T01433,Casual,,,
503867,Closed,930,2012-08-25 11:33:00-04,46,2012-08-25 11:49:00-04,42
503868,Closed,1299,2012-08-25 11:34:00-04,38,2012-08-25 11:55:00-04,4,T01025,Casual,,,
503869,Closed,1810,2012-08-25 11:35:00-04,36,2012-08-25 12:05:00-04,38,T01021,Casual,,,
503870,Closed,629,2012-08-25 11:34:00-04,14,2012-08-25 11:44:00-04,14
503871,Closed,1070,2012-08-25 11:34:00-04,38,2012-08-25 11:52:00-04,4
503873,Closed,1017,2012-08-25 11:35:00-04,38,2012-08-25 11:52:00-04,4,T01149,Casual,,,
503875,Closed,2495,2012-08-25 11:35:00-04,6,2012-08-25 12:16:00-04,60
503876,Closed,597,2012-08-25 11:34:00-04,75,2012-08-25 11:44:00-04,70
503877,Closed,343,2012-08-25 11:37:00-04,41,2012-08-25 11:42:00-04,8
503878,Closed,397,2012-08-25 11:35:00-04,41,2012-08-25 11:42:00-04,8
503879,Closed,1246,2012-08-25 11:36:00-04,86,2012-08-25 11:57:00-04,10
503880,Closed,647,2012-08-25 11:36:00-04,20,2012-08-25 11:47:00-04,7
503881,Closed,1132,2012-08-25 11:41:00-04,78,2012-08-25 12:00:00-04,53,T01224,Casual,,,
503882,Closed,768,2012-08-25 11:37:00-04,29,2012-08-25 11:50:00-04,76
503884,Closed,1653,2012-08-25 11:38:00-04,9,2012-08-25 12:05:00-04,67
503885,Closed,863,2012-08-25 11:39:00-04,80,2012-08-25 11:53:00-04,74
503886,Closed,1631,2012-08-25 11:38:00-04,9,2012-08-25 12:05:00-04,67,T01296,Casual,,,
503887,Closed,1459,2012-08-25 11:39:00-04,60,2012-08-25 12:04:00-04,38
503888,Closed,870,2012-08-25 11:39:00-04,80,2012-08-25 11:53:00-04,74
503889,Closed,463,2012-08-25 11:38:00-04,42,2012-08-25 11:46:00-04,52,T01175,Casual,,,
503890,Closed,1482,2012-08-25 11:39:00-04,60,2012-08-25 12:04:00-04,38,T01002,Casual,,,
503891,Closed,858,2012-08-25 11:39:00-04,80,2012-08-25 11:54:00-04,74,T01088,Casual,,,
503892,Closed,5587,2012-08-25 11:40:00-04,72,2012-08-25 13:13:00-04,60
503893,Closed,1209,2012-08-25 11:39:00-04,52,2012-08-25 11:59:00-04,75
503894,Closed,5518,2012-08-25 11:40:00-04,72,2012-08-25 13:12:00-04,60
503895,Closed,1129,2012-08-25 11:41:00-04,78,2012-08-25 12:00:00-04,53
503896,Closed,1114,2012-08-25 11:40:00-04,64,2012-08-25 11:58:00-04,4
503897,Closed,1495,2012-08-25 11:41:00-04,7,2012-08-25 12:06:00-04,7
503898,Closed,7986,2012-08-25 11:41:00-04,42,2012-08-25 13:54:00-04,74
503899,Closed,1028,2012-08-25 11:40:00-04,74,2012-08-25 11:57:00-04,67
503900,Closed,8017,2012-08-25 11:42:00-04,42,2012-08-25 13:55:00-04,74
503901,Closed,1388,2012-08-25 11:42:00-04,9,2012-08-25 12:05:00-04,67
503904,Closed,1525,2012-08-25 11:43:00-04,42,2012-08-25 12:08:00-04,31
503905,Closed,1465,2012-08-25 11:43:00-04,42,2012-08-25 12:08:00-04,31
503906,Closed,1061,2012-08-25 11:47:00-04,7,2012-08-25 12:05:00-04,7
503907,Closed,1493,2012-08-25 11:44:00-04,10,2012-08-25 12:09:00-04,84,T01442,Casual,,,
503908,Closed,241,2012-08-25 11:43:00-04,47,2012-08-25 11:47:00-04,35
503909,Closed,1476,2012-08-25 11:44:00-04,10,2012-08-25 12:09:00-04,84
503910,Closed,1105,2012-08-25 11:44:00-04,7,2012-08-25 12:03:00-04,7
503913,Closed,4718,2012-08-25 11:46:00-04,50,2012-08-25 13:05:00-04,75,T01113,Casual,,,
503914,Closed,1350,2012-08-25 11:45:00-04,42,2012-08-25 12:08:00-04,31
503915,Closed,1698,2012-08-25 11:46:00-04,30,2012-08-25 12:14:00-04,81,T01347,Casual,,,
503916,Closed,44,2012-08-25 11:45:00-04,26,2012-08-25 11:46:00-04,26
503917,Closed,4774,2012-08-25 11:46:00-04,50,2012-08-25 13:05:00-04,75
503918,Closed,265,2012-08-25 11:46:00-04,6,2012-08-25 11:50:00-04,38,T01398,Registered,02114,1980,Male
503919,Closed,933,2012-08-25 11:46:00-04,36,2012-08-25 12:02:00-04,49,T01182,Casual,,,
503920,Closed,1631,2012-08-25 11:48:00-04,61,2012-08-25 12:16:00-04,42,T01364,Casual,,,
503921,Closed,763,2012-08-25 11:46:00-04,53,2012-08-25 11:59:00-04,75,T01157,Registered,02115,1985,Female
503923,Closed,1672,2012-08-25 11:48:00-04,61,2012-08-25 12:16:00-04,42,T01325,Casual,,,
503924,Closed,815,2012-08-25 11:47:00-04,26,2012-08-25 12:01:00-04,65,T01284,Casual,,,
503925,Closed,2710,2012-08-25 11:48:00-04,23,2012-08-25 12:33:00-04,38,T01305,Casual,,,
503926,Closed,328,2012-08-25 11:47:00-04,32,2012-08-25 11:52:00-04,30,T01270,Registered,02120,1986,Male
503927,Closed,743,2012-08-25 11:47:00-04,47,2012-08-25 11:59:00-04,31
503928,Closed,7248,2012-08-25 11:49:00-04,20,2012-08-25 13:50:00-04,20
503929,Closed,1574,2012-08-25 11:49:00-04,24,2012-08-25 12:15:00-04,40
503930,Closed,1038,2012-08-25 11:48:00-04,36,2012-08-25 12:06:00-04,26
503931,Closed,2723,2012-08-25 11:48:00-04,23,2012-08-25 12:33:00-04,38
503933,Closed,1042,2012-08-25 11:48:00-04,36,2012-08-25 12:06:00-04,26
503934,Closed,453,2012-08-25 11:49:00-04,42,2012-08-25 11:56:00-04,36,T01299,Casual,,,
503935,Closed,421,2012-08-25 11:49:00-04,42,2012-08-25 11:56:00-04,36
503936,Closed,569,2012-08-25 11:49:00-04,61,2012-08-25 11:58:00-04,58,T01352,Casual,,,
503937,Closed,1374,2012-08-25 11:49:00-04,54,2012-08-25 12:12:00-04,72
503938,Closed,719,2012-08-25 11:51:00-04,75,2012-08-25 12:03:00-04,74
503939,Closed,725,2012-08-25 11:51:00-04,75,2012-08-25 12:03:00-04,74
503940,Closed,5437,2012-08-25 11:51:00-04,74,2012-08-25 13:22:00-04,74,T01160,Casual,,,
503941,Closed,146,2012-08-25 11:50:00-04,46,2012-08-25 11:53:00-04,55
503942,Closed,269,2012-08-25 11:51:00-04,19,2012-08-25 11:56:00-04,11
503943,Closed,698,2012-08-25 11:52:00-04,26,2012-08-25 12:03:00-04,6
503944,Closed,320,2012-08-25 11:52:00-04,58,2012-08-25 11:58:00-04,61,T01449,Registered,02116,1977,Male
503945,Closed,6228,2012-08-25 11:55:00-04,74,2012-08-25 13:39:00-04,73
503946,Closed,467,2012-08-25 11:53:00-04,4,2012-08-25 12:01:00-04,61
503947,Closed,760,2012-08-25 11:15:00-04,63,2012-08-25 11:27:00-04,6,T01165,Registered,02114,1970,Male
503948,Closed,7998,2012-08-25 11:54:00-04,58,2012-08-25 14:07:00-04,70
503949,Closed,2503,2012-08-25 11:55:00-04,4,2012-08-25 12:37:00-04,44,T01242,Casual,,,
503950,Closed,1720,2012-08-25 11:58:00-04,38,2012-08-25 12:27:00-04,36
503951,Closed,2281,2012-08-25 11:55:00-04,4,2012-08-25 12:34:00-04,44,T01149,Casual,,,
503952,Closed,1316,2012-08-25 11:55:00-04,26,2012-08-25 12:16:00-04,7
503954,Closed,1131,2012-08-25 11:55:00-04,64,2012-08-25 12:14:00-04,57
503955,Closed,1276,2012-08-25 11:55:00-04,26,2012-08-25 12:16:00-04,7,T01139,Registered,02118,1959,Male
503956,Closed,5352,2012-08-25 11:57:00-04,74,2012-08-25 13:26:00-04,73,T01135,Casual,,,
503957,Closed,7881,2012-08-25 11:56:00-04,58,2012-08-25 14:07:00-04,70,T01127,Casual,,,
503958,Closed,568,2012-08-25 11:59:00-04,42,2012-08-25 12:09:00-04,42
503959,Closed,380,2012-08-25 11:56:00-04,45,2012-08-25 12:02:00-04,5
503960,Closed,963,2012-08-25 11:56:00-04,66,2012-08-25 12:12:00-04,70
503961,Closed,431,2012-08-25 11:57:00-04,68,2012-08-25 12:04:00-04,76,T01128,Casual,,,
503962,Closed,1212,2012-08-25 11:56:00-04,16,2012-08-25 12:16:00-04,72
503963,Closed,1207,2012-08-25 11:56:00-04,16,2012-08-25 12:16:00-04,72
503964,Closed,358,2012-08-25 11:57:00-04,27,2012-08-25 12:03:00-04,30,T01030,Registered,02121,1972,Male
503966,Closed,465,2012-08-25 11:58:00-04,26,2012-08-25 12:06:00-04,63
503967,Closed,438,2012-08-25 11:58:00-04,26,2012-08-25 12:05:00-04,63
503968,Closed,4996,2012-08-25 11:59:00-04,74,2012-08-25 13:22:00-04,74,T01257,Casual,,,
503969,Closed,518,2012-08-25 11:58:00-04,61,2012-08-25 12:07:00-04,42
503970,Closed,172,2012-08-25 11:58:00-04,48,2012-08-25 12:01:00-04,22
503971,Closed,474,2012-08-25 11:58:00-04,61,2012-08-25 12:06:00-04,42
503972,Closed,104,2012-08-25 11:58:00-04,14,2012-08-25 12:00:00-04,3
503973,Closed,540,2012-08-25 12:00:00-04,42,2012-08-25 12:09:00-04,42
503974,Closed,526,2012-08-25 12:00:00-04,42,2012-08-25 12:09:00-04,42,T01098,Casual,,,
503975,Closed,1843,2012-08-25 12:00:00-04,25,2012-08-25 12:30:00-04,25,T01371,Casual,,,
503976,Closed,40,2012-08-25 12:04:00-04,17,2012-08-25 12:05:00-04,17
503977,Closed,1205,2012-08-25 12:01:00-04,70,2012-08-25 12:21:00-04,75
503978,Closed,1350,2012-08-25 12:01:00-04,70,2012-08-25 12:23:00-04,75
503979,Closed,2602,2012-08-25 12:04:00-04,70,2012-08-25 12:47:00-04,47
503980,Closed,840,2012-08-25 12:02:00-04,58,2012-08-25 12:16:00-04,42
503982,Closed,814,2012-08-25 12:02:00-04,58,2012-08-25 12:15:00-04,42,T01352,Casual,,,
503983,Closed,222,2012-08-25 12:02:00-04,36,2012-08-25 12:06:00-04,49,T01299,Registered,02116,1987,Male
503984,Closed,433,2012-08-25 12:02:00-04,54,2012-08-25 12:09:00-04,42
503985,Closed,404,2012-08-25 12:02:00-04,71,2012-08-25 12:09:00-04,78
503986,Closed,404,2012-08-25 12:02:00-04,54,2012-08-25 12:09:00-04,42,T01439,Registered,02111,1988,Male
503987,Closed,411,2012-08-25 12:02:00-04,54,2012-08-25 12:09:00-04,42
503988,Closed,667,2012-08-25 12:04:00-04,23,2012-08-25 12:16:00-04,47
503989,Closed,689,2012-08-25 12:04:00-04,23,2012-08-25 12:16:00-04,47
503991,Closed,1084,2012-08-25 12:03:00-04,52,2012-08-25 12:21:00-04,58,T01175,Registered,02115,1971,Female
503992,Closed,1111,2012-08-25 12:04:00-04,70,2012-08-25 12:23:00-04,75
503993,Closed,1672,2012-08-25 12:04:00-04,36,2012-08-25 12:32:00-04,32,T01099,Registered,02116,1955,Female
503994,Closed,1659,2012-08-25 12:04:00-04,36,2012-08-25 12:32:00-04,32,T01074,Registered,02116,1947,Female
503995,Closed,1669,2012-08-25 12:04:00-04,36,2012-08-25 12:32:00-04,32
503996,Closed,1140,2012-08-25 12:07:00-04,53,2012-08-25 12:26:00-04,60,T01235,Casual,,,
503998,Closed,570,2012-08-25 12:05:00-04,9,2012-08-25 12:14:00-04,68,T01233,Casual,,,
503999,Closed,1207,2012-08-25 12:05:00-04,53,2012-08-25 12:25:00-04,60
504001,Closed,1015,2012-08-25 12:05:00-04,29,2012-08-25 12:22:00-04,73
504002,Closed,996,2012-08-25 12:05:00-04,29,2012-08-25 12:22:00-04,73,T01342,Casual,,,
504003,Closed,1091,2012-08-25 12:07:00-04,53,2012-08-25 12:25:00-04,60
504004,Closed,431,2012-08-25 12:05:00-04,61,2012-08-25 12:13:00-04,26
504005,Closed,1122,2012-08-25 12:07:00-04,53,2012-08-25 12:26:00-04,60
504007,Closed,1989,2012-08-25 12:08:00-04,80,2012-08-25 12:42:00-04,21,T01114,Casual,,,
504010,Closed,141,2012-08-25 12:06:00-04,6,2012-08-25 12:09:00-04,60
504011,Closed,2085,2012-08-25 12:07:00-04,80,2012-08-25 12:42:00-04,21,T01436,Casual,,,
504012,Closed,762,2012-08-25 12:06:00-04,39,2012-08-25 12:19:00-04,45
504014,Closed,751,2012-08-25 12:06:00-04,39,2012-08-25 12:19:00-04,45,T01047,Registered,02118,1962,Male
504018,Closed,142,2012-08-25 12:07:00-04,39,2012-08-25 12:10:00-04,26
504019,Closed,2016,2012-08-25 12:08:00-04,80,2012-08-25 12:42:00-04,21
504020,Closed,1141,2012-08-25 12:08:00-04,53,2012-08-25 12:27:00-04,3,T01152,Casual,,,
504021,Closed,1998,2012-08-25 12:08:00-04,80,2012-08-25 12:42:00-04,21
504022,Closed,1108,2012-08-25 12:08:00-04,53,2012-08-25 12:27:00-04,3
504023,Closed,948,2012-08-25 12:09:00-04,25,2012-08-25 12:25:00-04,22
504024,Closed,1158,2012-08-25 12:09:00-04,78,2012-08-25 12:28:00-04,72
504025,Closed,1190,2012-08-25 12:09:00-04,78,2012-08-25 12:28:00-04,72
504026,Closed,419,2012-08-25 12:10:00-04,6,2012-08-25 12:17:00-04,47
504027,Closed,1080,2012-08-25 12:10:00-04,38,2012-08-25 12:28:00-04,40,T01021,Casual,,,
504028,Closed,414,2012-08-25 12:10:00-04,6,2012-08-25 12:17:00-04,47
504029,Closed,1112,2012-08-25 12:11:00-04,61,2012-08-25 12:29:00-04,20
504030,Closed,925,2012-08-25 12:09:00-04,25,2012-08-25 12:25:00-04,22,T01080,Registered,02116,1973,Female
504031,Closed,1078,2012-08-25 12:10:00-04,38,2012-08-25 12:28:00-04,40,T01014,Casual,,,
504032,Closed,1072,2012-08-25 12:10:00-04,78,2012-08-25 12:28:00-04,72
504033,Closed,1357,2012-08-25 12:12:00-04,60,2012-08-25 12:35:00-04,4
504034,Closed,1062,2012-08-25 12:12:00-04,61,2012-08-25 12:29:00-04,20,T01432,Casual,,,
504036,Closed,1114,2012-08-25 12:11:00-04,61,2012-08-25 12:29:00-04,20
504037,Closed,315,2012-08-25 12:10:00-04,39,2012-08-25 12:16:00-04,16
504038,Closed,1621,2012-08-25 12:12:00-04,84,2012-08-25 12:39:00-04,67,T01442,Casual,,,
504039,Closed,1595,2012-08-25 12:13:00-04,84,2012-08-25 12:39:00-04,67
504040,Closed,1767,2012-08-25 12:12:00-04,80,2012-08-25 12:41:00-04,21
504042,Closed,738,2012-08-25 12:12:00-04,60,2012-08-25 12:25:00-04,4
504044,Closed,1405,2012-08-25 12:12:00-04,61,2012-08-25 12:36:00-04,76,T01449,Casual,,,
504045,Closed,395,2012-08-25 12:12:00-04,16,2012-08-25 12:19:00-04,52
504046,Closed,1229,2012-08-25 12:13:00-04,38,2012-08-25 12:34:00-04,40,T01002,Casual,,,
504047,Closed,1199,2012-08-25 12:14:00-04,38,2012-08-25 12:34:00-04,40
504049,Closed,730,2012-08-25 12:14:00-04,17,2012-08-25 12:26:00-04,73,T01447,Casual,,,
504051,Closed,6637,2012-08-25 12:14:00-04,25,2012-08-25 14:05:00-04,38,T01440,Registered,02118,1961,Female
504052,Closed,2763,2012-08-25 12:17:00-04,53,2012-08-25 13:03:00-04,78,T01224,Casual,,,
504053,Closed,192,2012-08-25 12:15:00-04,57,2012-08-25 12:18:00-04,21
504055,Closed,1623,2012-08-25 12:15:00-04,17,2012-08-25 12:42:00-04,35
504056,Closed,1391,2012-08-25 12:15:00-04,39,2012-08-25 12:39:00-04,22
504057,Closed,762,2012-08-25 12:16:00-04,46,2012-08-25 12:28:00-04,19
504058,Closed,6,2012-08-25 12:16:00-04,66,2012-08-25 12:16:00-04,66,T01178,Registered,02134,1983,Male
504059,Closed,6486,2012-08-25 12:17:00-04,25,2012-08-25 14:05:00-04,38,T01125,Casual,,,
504060,Closed,6462,2012-08-25 12:17:00-04,25,2012-08-25 14:05:00-04,38,T01272,Casual,,,
504061,Closed,666,2012-08-25 12:16:00-04,66,2012-08-25 12:27:00-04,11,T01279,Registered,02134,1983,Male
504062,Closed,1576,2012-08-25 12:17:00-04,43,2012-08-25 12:44:00-04,31,T01350,Casual,,,
504063,Closed,1176,2012-08-25 12:17:00-04,41,2012-08-25 12:36:00-04,58,T01406,Registered,02134,1985,Male
504065,Closed,1693,2012-08-25 12:20:00-04,74,2012-08-25 12:48:00-04,74
504066,Closed,2997,2012-08-25 12:19:00-04,31,2012-08-25 13:09:00-04,7
504069,Closed,2949,2012-08-25 12:20:00-04,31,2012-08-25 13:09:00-04,7,T01322,Casual,,,
504070,Closed,1699,2012-08-25 12:18:00-04,72,2012-08-25 12:47:00-04,84
504071,Closed,1690,2012-08-25 12:19:00-04,72,2012-08-25 12:47:00-04,84
504072,Closed,1753,2012-08-25 12:20:00-04,78,2012-08-25 12:50:00-04,32
504073,Closed,6280,2012-08-25 12:20:00-04,25,2012-08-25 14:05:00-04,38
504074,Closed,6263,2012-08-25 12:20:00-04,25,2012-08-25 14:05:00-04,38,T01026,Casual,,,
504076,Closed,1014,2012-08-25 12:20:00-04,23,2012-08-25 12:36:00-04,42
504077,Closed,1201,2012-08-25 12:21:00-04,42,2012-08-25 12:41:00-04,67
504078,Closed,1016,2012-08-25 12:20:00-04,23,2012-08-25 12:37:00-04,42
504079,Closed,257,2012-08-25 12:20:00-04,38,2012-08-25 12:24:00-04,6,T01398,Registered,02114,1980,Male
504080,Closed,2441,2012-08-25 12:23:00-04,29,2012-08-25 13:03:00-04,73,T01132,Casual,,,
504081,Closed,2466,2012-08-25 12:22:00-04,29,2012-08-25 13:03:00-04,73
504082,Closed,1046,2012-08-25 12:20:00-04,64,2012-08-25 12:38:00-04,80
504083,Closed,803,2012-08-25 12:20:00-04,86,2012-08-25 12:34:00-04,30
504084,Closed,822,2012-08-25 12:21:00-04,59,2012-08-25 12:35:00-04,21
504085,Closed,1709,2012-08-25 12:21:00-04,75,2012-08-25 12:50:00-04,36,T01248,Casual,,,
504086,Closed,5011,2012-08-25 12:23:00-04,81,2012-08-25 13:47:00-04,47,T01347,Casual,,,
504088,Closed,165,2012-08-25 12:21:00-04,23,2012-08-25 12:24:00-04,6
504089,Closed,350,2012-08-25 12:21:00-04,77,2012-08-25 12:27:00-04,79,T01314,Registered,02145,1971,Female
504090,Closed,4854,2012-08-25 12:26:00-04,81,2012-08-25 13:47:00-04,47,T01243,Casual,,,
504091,Closed,399,2012-08-25 12:22:00-04,65,2012-08-25 12:29:00-04,35
504092,Closed,1770,2012-08-25 12:26:00-04,42,2012-08-25 12:56:00-04,24,T01325,Casual,,,
504093,Closed,210,2012-08-25 12:22:00-04,46,2012-08-25 12:25:00-04,57,T01437,Registered,02115,1976,Male
504094,Closed,216,2012-08-25 12:22:00-04,46,2012-08-25 12:25:00-04,57
