id,status,duration,start_date,start_station,end_date,end_station
537923,Closed,434698,2012-09-05 12:38:00-04,31,2012-09-10 13:23:00-04,
541481,Closed,321,2012-09-06 15:22:00-04,12,2012-09-06 15:28:00-04,32,T01160,Registered,01826,1993,Male
541482,Closed,398,2012-09-06 15:22:00-04,22,2012-09-06 15:29:00-04,23
541483,Closed,382,2012-09-06 15:23:00-04,33,2012-09-06 15:29:00-04,9
541484,Closed,415,2012-09-06 15:23:00-04,72,2012-09-06 15:30:00-04,6,T01410,Registered,02152,1969,Male
541485,Closed,1615,2012-09-06 15:23:00-04,82,2012-09-06 15:50:00-04,16,T01195,Registered,02447,1950,Male
541486,Closed,353,2012-09-06 15:23:00-04,20,2012-09-06 15:29:00-04,64
541487,Closed,750,2012-09-06 15:24:00-04,88,2012-09-06 15:36:00-04,53,T01365,Casual,,,
541488,Closed,221,2012-09-06 15:24:00-04,6,2012-09-06 15:27:00-04,23
541489,Closed,286,2012-09-06 15:24:00-04,42,2012-09-06 15:28:00-04,60,T01141,Registered,02114,1987,Male
541490,Closed,1413,2012-09-06 15:24:00-04,41,2012-09-06 15:48:00-04,41
541491,Closed,991,2012-09-06 15:25:00-04,5,2012-09-06 15:42:00-04,16,T01312,Casual,,,
541492,Closed,743,2012-09-06 15:25:00-04,41,2012-09-06 15:37:00-04,46
541493,Closed,893,2012-09-06 15:25:00-04,70,2012-09-06 15:40:00-04,67
541494,Closed,254,2012-09-06 15:25:00-04,67,2012-09-06 15:30:00-04,75
541495,Closed,2877,2012-09-06 15:28:00-04,60,2012-09-06 16:16:00-04,60
541496,Closed,591,2012-09-06 15:26:00-04,33,2012-09-06 15:36:00-04,55,T01276,Registered,02115,1992,Male
541497,Closed,907,2012-09-06 15:27:00-04,5,2012-09-06 15:42:00-04,16
541498,Closed,1940,2012-09-06 15:28:00-04,36,2012-09-06 16:01:00-04,74,T01021,Casual,,,
541499,Closed,435,2012-09-06 15:27:00-04,74,2012-09-06 15:34:00-04,76,T01080,Registered,02139,1986,Male
541500,Closed,1916,2012-09-06 15:29:00-04,36,2012-09-06 16:01:00-04,74
541501,Closed,748,2012-09-06 15:28:00-04,6,2012-09-06 15:40:00-04,50
541502,Closed,1016,2012-09-06 15:28:00-04,36,2012-09-06 15:45:00-04,60
541503,Closed,33,2012-09-06 15:28:00-04,48,2012-09-06 15:28:00-04,48,T01103,Registered,02124,1983,Male
541504,Closed,2767,2012-09-06 15:29:00-04,60,2012-09-06 16:15:00-04,60
541505,Closed,1315,2012-09-06 15:28:00-04,23,2012-09-06 15:50:00-04,76,T01125,Registered,02139,1967,Male
541506,Closed,1232,2012-09-06 15:28:00-04,62,2012-09-06 15:49:00-04,22,T01159,Registered,02050,1957,Male
541507,Closed,862,2012-09-06 15:29:00-04,48,2012-09-06 15:43:00-04,48,T01190,Registered,02124,1983,Male
541508,Closed,261,2012-09-06 15:29:00-04,53,2012-09-06 15:33:00-04,61
541509,Closed,1096,2012-09-06 15:29:00-04,72,2012-09-06 15:48:00-04,4
541510,Closed,350,2012-09-06 15:30:00-04,13,2012-09-06 15:35:00-04,85
541511,Closed,830,2012-09-06 15:32:00-04,79,2012-09-06 15:46:00-04,75
541512,Closed,799,2012-09-06 15:32:00-04,24,2012-09-06 15:46:00-04,24,T01450,Casual,,,
541513,Closed,793,2012-09-06 15:32:00-04,24,2012-09-06 15:46:00-04,24,T01110,Casual,,,
541514,Closed,535,2012-09-06 15:33:00-04,55,2012-09-06 15:41:00-04,30,T01180,Registered,02210,1973,Male
541515,Closed,359,2012-09-06 15:33:00-04,22,2012-09-06 15:39:00-04,24,T01327,Registered,02494,1964,Male
541516,Closed,1966,2012-09-06 15:33:00-04,12,2012-09-06 16:06:00-04,12,T01328,Registered,02120,1964,Male
541517,Closed,485,2012-09-06 15:33:00-04,65,2012-09-06 15:41:00-04,54
541518,Closed,374,2012-09-06 15:33:00-04,10,2012-09-06 15:39:00-04,41
541519,Closed,3756,2012-09-06 15:34:00-04,58,2012-09-06 16:36:00-04,60
541521,Closed,764,2012-09-06 15:34:00-04,31,2012-09-06 15:47:00-04,38
541522,Closed,689,2012-09-06 15:34:00-04,58,2012-09-06 15:46:00-04,52
541523,Closed,797,2012-09-06 15:35:00-04,43,2012-09-06 15:49:00-04,47,T01108,Casual,,,
541524,Closed,2220,2012-09-06 15:36:00-04,73,2012-09-06 16:13:00-04,52,T01214,Casual,,,
541525,Closed,2135,2012-09-06 15:38:00-04,73,2012-09-06 16:13:00-04,52
541526,Closed,364,2012-09-06 15:37:00-04,35,2012-09-06 15:43:00-04,6
541527,Closed,788,2012-09-06 15:36:00-04,14,2012-09-06 15:49:00-04,5
541528,Closed,615,2012-09-06 15:37:00-04,62,2012-09-06 15:47:00-04,69,T01049,Casual,,,
541530,Closed,794,2012-09-06 15:37:00-04,10,2012-09-06 15:50:00-04,70
541531,Closed,454,2012-09-06 15:37:00-04,38,2012-09-06 15:44:00-04,22
541532,Closed,449,2012-09-06 15:37:00-04,52,2012-09-06 15:44:00-04,42
541535,Closed,1120,2012-09-06 15:37:00-04,80,2012-09-06 15:56:00-04,49,T01420,Registered,02176,1979,Male
541536,Closed,310,2012-09-06 15:37:00-04,50,2012-09-06 15:42:00-04,52
541538,Closed,728,2012-09-06 15:38:00-04,49,2012-09-06 15:50:00-04,44
541540,Closed,1154,2012-09-06 15:38:00-04,11,2012-09-06 15:57:00-04,38
541541,Closed,224,2012-09-06 15:39:00-04,12,2012-09-06 15:43:00-04,27
541543,Closed,1845,2012-09-06 15:40:00-04,74,2012-09-06 16:11:00-04,23,T01149,Casual,,,
541544,Closed,308,2012-09-06 15:40:00-04,74,2012-09-06 15:45:00-04,76,T01106,Registered,02116,1987,Male
541545,Closed,720,2012-09-06 15:41:00-04,11,2012-09-06 15:53:00-04,36,T01439,Registered,02120,1986,Male
541546,Closed,229,2012-09-06 15:41:00-04,62,2012-09-06 15:45:00-04,30,T01332,Registered,02115,1989,Female
541547,Closed,388,2012-09-06 15:41:00-04,30,2012-09-06 15:47:00-04,32,T01211,Registered,02135,1985,Male
541548,Closed,1143,2012-09-06 15:41:00-04,14,2012-09-06 16:00:00-04,37
541549,Closed,346,2012-09-06 15:41:00-04,50,2012-09-06 15:47:00-04,61,T01445,Registered,02043,1973,Male
541550,Closed,471,2012-09-06 15:41:00-04,32,2012-09-06 15:49:00-04,5,T01408,Registered,01826,1993,Male
541551,Closed,660,2012-09-06 15:42:00-04,38,2012-09-06 15:53:00-04,54
541552,Closed,666,2012-09-06 15:43:00-04,62,2012-09-06 15:54:00-04,66,T01257,Casual,,,
541553,Closed,401,2012-09-06 15:42:00-04,55,2012-09-06 15:49:00-04,67,T01228,Registered,02215,1989,Male
541554,Closed,565,2012-09-06 15:43:00-04,22,2012-09-06 15:52:00-04,38,T01419,Registered,01907,1960,Male
541555,Closed,373,2012-09-06 15:43:00-04,20,2012-09-06 15:49:00-04,23
541556,Closed,831,2012-09-06 15:43:00-04,10,2012-09-06 15:57:00-04,80
541557,Closed,1390,2012-09-06 15:45:00-04,36,2012-09-06 16:08:00-04,17
541558,Closed,487,2012-09-06 15:44:00-04,33,2012-09-06 15:52:00-04,41
541559,Closed,901,2012-09-06 15:44:00-04,48,2012-09-06 15:59:00-04,52
541560,Closed,1351,2012-09-06 15:45:00-04,36,2012-09-06 16:08:00-04,17
541561,Closed,1089,2012-09-06 15:44:00-04,49,2012-09-06 16:02:00-04,13
541562,Closed,192,2012-09-06 15:44:00-04,81,2012-09-06 15:47:00-04,22
541563,Closed,282,2012-09-06 15:44:00-04,51,2012-09-06 15:49:00-04,12
541564,Closed,366,2012-09-06 15:44:00-04,59,2012-09-06 15:50:00-04,50
541565,Closed,461,2012-09-06 15:44:00-04,36,2012-09-06 15:52:00-04,22
541566,Closed,439,2012-09-06 15:45:00-04,64,2012-09-06 15:52:00-04,38
541567,Closed,937,2012-09-06 15:45:00-04,14,2012-09-06 16:01:00-04,22,T01099,Registered,02360,1962,Male
541569,Closed,412,2012-09-06 15:45:00-04,33,2012-09-06 15:52:00-04,36
541570,Closed,761,2012-09-06 15:46:00-04,31,2012-09-06 15:58:00-04,85,T01114,Registered,02125,1983,Male
541573,Closed,1105,2012-09-06 15:46:00-04,54,2012-09-06 16:05:00-04,6
541574,Closed,206,2012-09-06 15:46:00-04,44,2012-09-06 15:50:00-04,38
541575,Closed,833,2012-09-06 15:47:00-04,45,2012-09-06 16:01:00-04,67
541576,Closed,597,2012-09-06 15:47:00-04,32,2012-09-06 15:57:00-04,36
541577,Closed,852,2012-09-06 15:47:00-04,42,2012-09-06 16:01:00-04,46
541578,Closed,827,2012-09-06 15:48:00-04,22,2012-09-06 16:01:00-04,47
541579,Closed,346,2012-09-06 15:49:00-04,65,2012-09-06 15:55:00-04,22,T01270,Registered,02478,1958,Female
541580,Closed,1045,2012-09-06 15:51:00-04,47,2012-09-06 16:08:00-04,23,T01108,Casual,,,
541581,Closed,283,2012-09-06 15:51:00-04,48,2012-09-06 15:55:00-04,40
541582,Closed,992,2012-09-06 15:52:00-04,41,2012-09-06 16:09:00-04,10
541583,Closed,273,2012-09-06 15:51:00-04,16,2012-09-06 15:55:00-04,58
541584,Closed,988,2012-09-06 15:52:00-04,41,2012-09-06 16:08:00-04,10
541585,Closed,3096,2012-09-06 15:51:00-04,80,2012-09-06 16:43:00-04,73
541586,Closed,873,2012-09-06 15:52:00-04,18,2012-09-06 16:06:00-04,91,T01078,Registered,02125,1982,Male
541587,Closed,1483,2012-09-06 15:52:00-04,69,2012-09-06 16:17:00-04,41,T01049,Casual,,,
541588,Closed,926,2012-09-06 15:52:00-04,16,2012-09-06 16:08:00-04,43,T01195,Registered,02447,1950,Male
541589,Closed,903,2012-09-06 15:53:00-04,80,2012-09-06 16:08:00-04,16,T01071,Casual,,,
541590,Closed,322,2012-09-06 15:53:00-04,14,2012-09-06 15:58:00-04,12
541591,Closed,527,2012-09-06 15:54:00-04,30,2012-09-06 16:03:00-04,12,T01332,Registered,02120,1990,Male
541592,Closed,977,2012-09-06 15:55:00-04,54,2012-09-06 16:11:00-04,21
541593,Closed,222,2012-09-06 15:55:00-04,43,2012-09-06 15:59:00-04,22
541594,Closed,287,2012-09-06 15:55:00-04,21,2012-09-06 16:00:00-04,46,T01401,Registered,02115,1958,Female
541596,Closed,229,2012-09-06 15:56:00-04,21,2012-09-06 16:00:00-04,16,T01388,Registered,02356,1959,Male
541597,Closed,1065,2012-09-06 15:56:00-04,14,2012-09-06 16:14:00-04,38
541598,Closed,566,2012-09-06 15:56:00-04,72,2012-09-06 16:06:00-04,33,T01360,Registered,02215,1984,Female
541599,Closed,380,2012-09-06 15:57:00-04,80,2012-09-06 16:03:00-04,75,T01007,Registered,02139,1986,Male
541600,Closed,2615,2012-09-06 15:58:00-04,4,2012-09-06 16:41:00-04,73
541601,Closed,1100,2012-09-06 15:59:00-04,17,2012-09-06 16:17:00-04,74
541602,Closed,1107,2012-09-06 15:58:00-04,17,2012-09-06 16:17:00-04,74
541603,Closed,848,2012-09-06 15:59:00-04,91,2012-09-06 16:13:00-04,57,T01127,Registered,02120,1989,Male
541604,Closed,779,2012-09-06 16:01:00-04,44,2012-09-06 16:14:00-04,60,T01006,Casual,,,
541606,Closed,519,2012-09-06 16:01:00-04,22,2012-09-06 16:09:00-04,38
541607,Closed,432,2012-09-06 16:01:00-04,72,2012-09-06 16:09:00-04,6
541608,Closed,2608,2012-09-06 16:01:00-04,22,2012-09-06 16:45:00-04,74
541609,Closed,2109,2012-09-06 16:02:00-04,58,2012-09-06 16:37:00-04,16
541610,Closed,882,2012-09-06 16:02:00-04,80,2012-09-06 16:16:00-04,36
541611,Closed,1047,2012-09-06 16:02:00-04,34,2012-09-06 16:19:00-04,22
541612,Closed,431,2012-09-06 16:02:00-04,13,2012-09-06 16:09:00-04,46
541613,Closed,519,2012-09-06 16:02:00-04,13,2012-09-06 16:11:00-04,36,T01298,Registered,02122,1970,Female
541614,Closed,765,2012-09-06 16:03:00-04,58,2012-09-06 16:16:00-04,36
541615,Closed,539,2012-09-06 16:02:00-04,41,2012-09-06 16:11:00-04,33
541616,Closed,760,2012-09-06 16:03:00-04,58,2012-09-06 16:16:00-04,36
541618,Closed,1817,2012-09-06 16:03:00-04,30,2012-09-06 16:34:00-04,22,T01180,Registered,01581,1974,Female
541619,Closed,1810,2012-09-06 16:05:00-04,72,2012-09-06 16:35:00-04,73,T01368,Casual,,,
541622,Closed,245,2012-09-06 16:05:00-04,57,2012-09-06 16:09:00-04,12
541623,Closed,518,2012-09-06 16:08:00-04,55,2012-09-06 16:16:00-04,45
541624,Closed,448,2012-09-06 16:06:00-04,61,2012-09-06 16:13:00-04,58
541625,Closed,151,2012-09-06 16:06:00-04,48,2012-09-06 16:09:00-04,35,T01273,Registered,02445,1970,Male
541626,Closed,998,2012-09-06 16:06:00-04,84,2012-09-06 16:23:00-04,9,T01200,Registered,02446,1954,Male
541628,Closed,639,2012-09-06 16:07:00-04,11,2012-09-06 16:18:00-04,9,T01088,Registered,02130,1976,Female
541629,Closed,457,2012-09-06 16:07:00-04,46,2012-09-06 16:15:00-04,50
541630,Closed,534,2012-09-06 16:07:00-04,12,2012-09-06 16:16:00-04,56,T01332,Registered,02120,1964,Male
541631,Closed,1339,2012-09-06 16:07:00-04,80,2012-09-06 16:30:00-04,86,T01233,Registered,02466,1964,Male
541632,Closed,323,2012-09-06 16:08:00-04,13,2012-09-06 16:14:00-04,26
541633,Closed,916,2012-09-06 16:08:00-04,13,2012-09-06 16:23:00-04,75
541634,Closed,311,2012-09-06 16:08:00-04,24,2012-09-06 16:13:00-04,44
541635,Closed,1200,2012-09-06 16:09:00-04,75,2012-09-06 16:29:00-04,17,T01057,Casual,,,
541636,Closed,361,2012-09-06 16:08:00-04,48,2012-09-06 16:14:00-04,38,T01130,Registered,02110,1982,Male
541637,Closed,421,2012-09-06 16:09:00-04,80,2012-09-06 16:16:00-04,84,T01026,Casual,,,
541638,Closed,735,2012-09-06 16:09:00-04,40,2012-09-06 16:21:00-04,4
541639,Closed,1076,2012-09-06 16:10:00-04,36,2012-09-06 16:28:00-04,76
541640,Closed,347,2012-09-06 16:10:00-04,48,2012-09-06 16:16:00-04,38,T01190,Registered,01867,1962,Male
541641,Closed,287,2012-09-06 16:10:00-04,23,2012-09-06 16:15:00-04,54
541642,Closed,771,2012-09-06 16:11:00-04,47,2012-09-06 16:24:00-04,42
541643,Closed,1096,2012-09-06 16:11:00-04,32,2012-09-06 16:30:00-04,22
541644,Closed,717,2012-09-06 16:12:00-04,36,2012-09-06 16:24:00-04,30
541645,Closed,1064,2012-09-06 16:12:00-04,26,2012-09-06 16:30:00-04,26
541646,Closed,271,2012-09-06 16:12:00-04,43,2012-09-06 16:17:00-04,35
541647,Closed,815,2012-09-06 16:13:00-04,6,2012-09-06 16:26:00-04,36,T01113,Registered,02215,1989,Female
541648,Closed,535,2012-09-06 16:13:00-04,7,2012-09-06 16:22:00-04,38,T01135,Registered,01720,1975,Male
541649,Closed,1201,2012-09-06 16:13:00-04,80,2012-09-06 16:33:00-04,22,T01432,Registered,02021,1971,Female
541650,Closed,1237,2012-09-06 16:13:00-04,20,2012-09-06 16:34:00-04,22
541652,Closed,1046,2012-09-06 16:14:00-04,37,2012-09-06 16:32:00-04,32
541653,Closed,922,2012-09-06 16:14:00-04,9,2012-09-06 16:30:00-04,30,T01165,Registered,02130,1976,Male
541654,Closed,2502,2012-09-06 16:19:00-04,61,2012-09-06 17:01:00-04,52
541655,Closed,1453,2012-09-06 16:15:00-04,82,2012-09-06 16:39:00-04,55
541656,Closed,2506,2012-09-06 16:19:00-04,61,2012-09-06 17:01:00-04,52
541657,Closed,599,2012-09-06 16:15:00-04,35,2012-09-06 16:25:00-04,60,T01429,Registered,02114,1986,Female
541658,Closed,1638,2012-09-06 16:18:00-04,20,2012-09-06 16:45:00-04,38
541659,Closed,1034,2012-09-06 16:16:00-04,55,2012-09-06 16:33:00-04,13,T01415,Registered,02116,1984,Female
541661,Closed,1511,2012-09-06 16:20:00-04,20,2012-09-06 16:45:00-04,38
541662,Closed,527,2012-09-06 16:17:00-04,39,2012-09-06 16:26:00-04,46,T01089,Registered,02118,1987,Male
541663,Closed,1197,2012-09-06 16:17:00-04,82,2012-09-06 16:37:00-04,55
541664,Closed,2453,2012-09-06 16:20:00-04,61,2012-09-06 17:01:00-04,52,T01269,Casual,,,
541665,Closed,1658,2012-09-06 16:18:00-04,20,2012-09-06 16:46:00-04,38,T01059,Casual,,,
541668,Closed,313,2012-09-06 16:18:00-04,48,2012-09-06 16:23:00-04,24,T01367,Registered,02481,1970,Male
541669,Closed,935,2012-09-06 16:18:00-04,75,2012-09-06 16:34:00-04,38
541670,Closed,927,2012-09-06 16:18:00-04,36,2012-09-06 16:34:00-04,43
541671,Closed,637,2012-09-06 16:19:00-04,60,2012-09-06 16:30:00-04,35
541672,Closed,1416,2012-09-06 16:21:00-04,33,2012-09-06 16:45:00-04,58
541674,Closed,213,2012-09-06 16:20:00-04,80,2012-09-06 16:24:00-04,72,T01012,Registered,02215,1987,Male
541675,Closed,200,2012-09-06 16:21:00-04,64,2012-09-06 16:24:00-04,48
541676,Closed,1379,2012-09-06 16:21:00-04,33,2012-09-06 16:44:00-04,58,T01360,Casual,,,
541677,Closed,955,2012-09-06 16:21:00-04,32,2012-09-06 16:37:00-04,6
541678,Closed,767,2012-09-06 16:22:00-04,74,2012-09-06 16:34:00-04,80,T01143,Registered,02215,1989,Male
541679,Closed,2785,2012-09-06 16:23:00-04,54,2012-09-06 17:09:00-04,71,T01212,Casual,,,
541680,Closed,375,2012-09-06 16:22:00-04,67,2012-09-06 16:28:00-04,33
541681,Closed,244,2012-09-06 16:22:00-04,59,2012-09-06 16:26:00-04,64
541682,Closed,553,2012-09-06 16:22:00-04,61,2012-09-06 16:31:00-04,32
541683,Closed,371,2012-09-06 16:22:00-04,14,2012-09-06 16:28:00-04,12
541684,Closed,412,2012-09-06 16:22:00-04,50,2012-09-06 16:29:00-04,52
541685,Closed,4465,2012-09-06 16:24:00-04,60,2012-09-06 17:38:00-04,74
541686,Closed,4448,2012-09-06 16:24:00-04,60,2012-09-06 17:38:00-04,74,T01141,Casual,,,
541687,Closed,222,2012-09-06 16:23:00-04,62,2012-09-06 16:27:00-04,32
541688,Closed,1286,2012-09-06 16:24:00-04,20,2012-09-06 16:46:00-04,38,T01381,Casual,,,
541689,Closed,669,2012-09-06 16:23:00-04,38,2012-09-06 16:35:00-04,22
541690,Closed,670,2012-09-06 16:24:00-04,17,2012-09-06 16:35:00-04,73
541691,Closed,470,2012-09-06 16:24:00-04,17,2012-09-06 16:32:00-04,74
541692,Closed,310,2012-09-06 16:24:00-04,39,2012-09-06 16:29:00-04,16
541693,Closed,479,2012-09-06 16:25:00-04,7,2012-09-06 16:33:00-04,38,T01152,Registered,01720,1964,Male
541694,Closed,1093,2012-09-06 16:25:00-04,71,2012-09-06 16:43:00-04,60,T01192,Casual,,,
541695,Closed,480,2012-09-06 16:25:00-04,9,2012-09-06 16:33:00-04,69,T01200,Registered,02446,1954,Male
541696,Closed,1032,2012-09-06 16:26:00-04,53,2012-09-06 16:43:00-04,84
541697,Closed,1678,2012-09-06 16:26:00-04,47,2012-09-06 16:54:00-04,45
541698,Closed,492,2012-09-06 16:25:00-04,38,2012-09-06 16:33:00-04,60
541699,Closed,1045,2012-09-06 16:26:00-04,53,2012-09-06 16:43:00-04,84,T01365,Casual,,,
541700,Closed,1280,2012-09-06 16:25:00-04,10,2012-09-06 16:47:00-04,38
541701,Closed,596,2012-09-06 16:25:00-04,42,2012-09-06 16:35:00-04,40,T01163,Registered,02113,1973,Male
541702,Closed,220,2012-09-06 16:26:00-04,50,2012-09-06 16:29:00-04,49,T01295,Registered,02141,1977,Female
541703,Closed,2141,2012-09-06 16:26:00-04,41,2012-09-06 17:01:00-04,41,T01399,Registered,02135,1982,Male
541704,Closed,261,2012-09-06 16:26:00-04,16,2012-09-06 16:31:00-04,21
541705,Closed,124,2012-09-06 16:26:00-04,48,2012-09-06 16:28:00-04,35
541706,Closed,1506,2012-09-06 16:26:00-04,48,2012-09-06 16:51:00-04,30
541707,Closed,1133,2012-09-06 16:27:00-04,10,2012-09-06 16:46:00-04,10,T01324,Casual,,,
541708,Closed,1308,2012-09-06 16:27:00-04,14,2012-09-06 16:49:00-04,74
541709,Closed,273,2012-09-06 16:27:00-04,72,2012-09-06 16:31:00-04,84,T01012,Registered,02215,1988,Male
541710,Closed,467,2012-09-06 16:27:00-04,38,2012-09-06 16:35:00-04,40
541711,Closed,398,2012-09-06 16:27:00-04,46,2012-09-06 16:34:00-04,45,T01089,Registered,02215,1961,Male
541712,Closed,256,2012-09-06 16:28:00-04,10,2012-09-06 16:32:00-04,9,T01442,Registered,02446,1981,Male
541713,Closed,731,2012-09-06 16:31:00-04,33,2012-09-06 16:43:00-04,61
541714,Closed,473,2012-09-06 16:28:00-04,16,2012-09-06 16:36:00-04,22
541715,Closed,577,2012-09-06 16:28:00-04,48,2012-09-06 16:38:00-04,26
541716,Closed,520,2012-09-06 16:28:00-04,11,2012-09-06 16:37:00-04,12,T01095,Registered,02115,1992,Female
541717,Closed,325,2012-09-06 16:29:00-04,20,2012-09-06 16:34:00-04,22
541719,Closed,1605,2012-09-06 16:30:00-04,58,2012-09-06 16:56:00-04,86
541720,Closed,823,2012-09-06 16:30:00-04,35,2012-09-06 16:43:00-04,57,T01273,Registered,02118,1959,Female
541721,Closed,669,2012-09-06 16:30:00-04,67,2012-09-06 16:41:00-04,36,T01102,Registered,02081,1967,Male
541722,Closed,1120,2012-09-06 16:30:00-04,13,2012-09-06 16:48:00-04,10
541723,Closed,885,2012-09-06 16:30:00-04,8,2012-09-06 16:45:00-04,55
541724,Closed,766,2012-09-06 16:30:00-04,30,2012-09-06 16:43:00-04,26,T01133,Registered,02118,1968,Male
541725,Closed,1432,2012-09-06 16:31:00-04,16,2012-09-06 16:55:00-04,35,T01312,Casual,,,
541726,Closed,338,2012-09-06 16:30:00-04,49,2012-09-06 16:36:00-04,22
541728,Closed,206,2012-09-06 16:30:00-04,35,2012-09-06 16:34:00-04,43
541730,Closed,430,2012-09-06 16:31:00-04,12,2012-09-06 16:38:00-04,25
541731,Closed,1410,2012-09-06 16:32:00-04,16,2012-09-06 16:55:00-04,35
541734,Closed,301,2012-09-06 16:32:00-04,22,2012-09-06 16:37:00-04,20
541736,Closed,534,2012-09-06 16:32:00-04,81,2012-09-06 16:41:00-04,38
541737,Closed,588,2012-09-06 16:32:00-04,10,2012-09-06 16:42:00-04,5
541738,Closed,383,2012-09-06 16:35:00-04,23,2012-09-06 16:42:00-04,54
541739,Closed,170,2012-09-06 16:33:00-04,44,2012-09-06 16:36:00-04,38
541740,Closed,1131,2012-09-06 16:33:00-04,32,2012-09-06 16:52:00-04,51
541741,Closed,466,2012-09-06 16:33:00-04,22,2012-09-06 16:41:00-04,38,T01433,Registered,03833,1967,Male
541742,Closed,701,2012-09-06 16:34:00-04,64,2012-09-06 16:46:00-04,38
541743,Closed,726,2012-09-06 16:34:00-04,19,2012-09-06 16:46:00-04,76,T01139,Registered,02139,1983,Male
541744,Closed,642,2012-09-06 16:34:00-04,48,2012-09-06 16:45:00-04,84
541745,Closed,570,2012-09-06 16:34:00-04,6,2012-09-06 16:44:00-04,36,T01218,Registered,02210,1991,Male
541747,Closed,370,2012-09-06 16:35:00-04,23,2012-09-06 16:42:00-04,54
541748,Closed,534,2012-09-06 16:35:00-04,26,2012-09-06 16:44:00-04,58
541749,Closed,1187,2012-09-06 16:36:00-04,81,2012-09-06 16:56:00-04,36
541750,Closed,505,2012-09-06 16:35:00-04,36,2012-09-06 16:44:00-04,57,T01439,Casual,,,
541751,Closed,1049,2012-09-06 16:35:00-04,80,2012-09-06 16:53:00-04,38,T01143,Registered,01938,1971,Female
541752,Closed,265,2012-09-06 16:36:00-04,49,2012-09-06 16:41:00-04,36
541753,Closed,246,2012-09-06 16:36:00-04,14,2012-09-06 16:40:00-04,34
541755,Closed,1129,2012-09-06 16:36:00-04,21,2012-09-06 16:55:00-04,38
541756,Closed,360,2012-09-06 16:36:00-04,42,2012-09-06 16:42:00-04,22
541757,Closed,525,2012-09-06 16:37:00-04,5,2012-09-06 16:45:00-04,53
541758,Closed,741,2012-09-06 16:37:00-04,61,2012-09-06 16:49:00-04,38
541759,Closed,748,2012-09-06 16:37:00-04,51,2012-09-06 16:49:00-04,22,T01156,Registered,02332,1950,Male
541760,Closed,787,2012-09-06 16:37:00-04,19,2012-09-06 16:50:00-04,82,T01449,Registered,02215,1987,Female
541761,Closed,353,2012-09-06 16:37:00-04,19,2012-09-06 16:43:00-04,9,T01326,Registered,02215,1991,Male
541762,Closed,411,2012-09-06 16:37:00-04,23,2012-09-06 16:44:00-04,22
541763,Closed,477,2012-09-06 16:38:00-04,5,2012-09-06 16:46:00-04,53
541765,Closed,1279,2012-09-06 16:40:00-04,67,2012-09-06 17:01:00-04,45
541766,Closed,513,2012-09-06 16:38:00-04,19,2012-09-06 16:47:00-04,12,T01261,Registered,02494,1975,Male
541767,Closed,512,2012-09-06 16:38:00-04,22,2012-09-06 16:47:00-04,20,T01180,Casual,,,
541768,Closed,692,2012-09-06 16:39:00-04,37,2012-09-06 16:50:00-04,70
541769,Closed,645,2012-09-06 16:39:00-04,38,2012-09-06 16:49:00-04,42,T01130,Registered,02118,1978,Female
541770,Closed,441,2012-09-06 16:39:00-04,9,2012-09-06 16:46:00-04,33
541771,Closed,1080,2012-09-06 16:39:00-04,13,2012-09-06 16:57:00-04,44,T01255,Casual,,,
541772,Closed,168,2012-09-06 16:39:00-04,27,2012-09-06 16:42:00-04,12
541773,Closed,574,2012-09-06 16:39:00-04,22,2012-09-06 16:49:00-04,42
541774,Closed,1272,2012-09-06 16:40:00-04,91,2012-09-06 17:01:00-04,38,T01122,Registered,01915,1953,Male
541775,Closed,1509,2012-09-06 16:41:00-04,74,2012-09-06 17:06:00-04,67
541776,Closed,963,2012-09-06 16:40:00-04,20,2012-09-06 16:56:00-04,22
541777,Closed,951,2012-09-06 16:40:00-04,10,2012-09-06 16:56:00-04,26
541779,Closed,400,2012-09-06 16:40:00-04,76,2012-09-06 16:47:00-04,74,T01436,Registered,02135,1989,Female
541780,Closed,283,2012-09-06 16:41:00-04,50,2012-09-06 16:45:00-04,57,T01094,Registered,02120,1991,Male
541781,Closed,690,2012-09-06 16:43:00-04,41,2012-09-06 16:55:00-04,10,T01155,Casual,,,
541782,Closed,263,2012-09-06 16:41:00-04,4,2012-09-06 16:45:00-04,25
541784,Closed,1095,2012-09-06 16:41:00-04,62,2012-09-06 17:00:00-04,60
541785,Closed,240,2012-09-06 16:42:00-04,53,2012-09-06 16:46:00-04,67
541786,Closed,582,2012-09-06 16:41:00-04,33,2012-09-06 16:51:00-04,66,T01296,Registered,02135,1982,Male
541787,Closed,308,2012-09-06 16:42:00-04,40,2012-09-06 16:47:00-04,43,T01163,Casual,,,
541788,Closed,369,2012-09-06 16:42:00-04,80,2012-09-06 16:48:00-04,53
541789,Closed,494,2012-09-06 16:42:00-04,84,2012-09-06 16:50:00-04,47,T01144,Registered,02215,1988,Male
541790,Closed,2062,2012-09-06 16:42:00-04,10,2012-09-06 17:17:00-04,19
541791,Closed,713,2012-09-06 16:44:00-04,35,2012-09-06 16:56:00-04,38,T01249,Casual,,,
541793,Closed,344,2012-09-06 16:42:00-04,9,2012-09-06 16:48:00-04,10,T01299,Registered,02215,1994,Male
541794,Closed,967,2012-09-06 16:43:00-04,84,2012-09-06 16:59:00-04,38
541796,Closed,392,2012-09-06 16:44:00-04,21,2012-09-06 16:51:00-04,39
