id,status,duration,start_date,start_station,end_date,end_station
558583,Closed,334397,2012-09-11 18:52:00-04,12,2012-09-15 15:45:00-04,84,T01223,Casual,,,
572034,Closed,1215,2012-09-15 12:31:00-04,36,2012-09-15 12:51:00-04,64
572035,Closed,1264,2012-09-15 12:31:00-04,20,2012-09-15 12:52:00-04,58,T01446,Registered,02113,1983,Male
572036,Closed,1429,2012-09-15 12:32:00-04,13,2012-09-15 12:56:00-04,12
572037,Closed,993,2012-09-15 12:33:00-04,61,2012-09-15 12:50:00-04,68
572039,Closed,121,2012-09-15 12:33:00-04,21,2012-09-15 12:35:00-04,46
572040,Closed,2534,2012-09-15 12:34:00-04,36,2012-09-15 13:16:00-04,44,T01429,Casual,,,
572041,Closed,537,2012-09-15 12:34:00-04,47,2012-09-15 12:43:00-04,98
572042,Closed,1217,2012-09-15 12:34:00-04,71,2012-09-15 12:54:00-04,38
572043,Closed,2509,2012-09-15 12:35:00-04,36,2012-09-15 13:16:00-04,44,T01104,Casual,,,
572044,Closed,787,2012-09-15 12:34:00-04,47,2012-09-15 12:47:00-04,35,T01296,Registered,02113,1980,Male
572045,Closed,1395,2012-09-15 12:34:00-04,41,2012-09-15 12:58:00-04,42,T01278,Casual,,,
572046,Closed,302,2012-09-15 12:34:00-04,32,2012-09-15 12:39:00-04,3
572047,Closed,772,2012-09-15 12:34:00-04,47,2012-09-15 12:47:00-04,35
572048,Closed,355,2012-09-15 12:34:00-04,59,2012-09-15 12:40:00-04,43
572049,Closed,1365,2012-09-15 12:35:00-04,41,2012-09-15 12:58:00-04,42
572050,Closed,1518,2012-09-15 12:35:00-04,36,2012-09-15 13:01:00-04,87
572051,Closed,1484,2012-09-15 12:36:00-04,36,2012-09-15 13:01:00-04,87
572052,Closed,6502,2012-09-15 12:38:00-04,74,2012-09-15 14:26:00-04,74
572053,Closed,1743,2012-09-15 12:37:00-04,98,2012-09-15 13:06:00-04,20,T01127,Casual,,,
572055,Closed,6560,2012-09-15 12:37:00-04,74,2012-09-15 14:27:00-04,74
572056,Closed,3326,2012-09-15 12:37:00-04,29,2012-09-15 13:32:00-04,33
572057,Closed,3334,2012-09-15 12:37:00-04,76,2012-09-15 13:33:00-04,42
572058,Closed,3273,2012-09-15 12:38:00-04,76,2012-09-15 13:33:00-04,42
572060,Closed,1035,2012-09-15 12:38:00-04,54,2012-09-15 12:55:00-04,27,T01266,Registered,02120,1988,Male
572061,Closed,878,2012-09-15 12:39:00-04,71,2012-09-15 12:53:00-04,68,T01089,Casual,,,
572062,Closed,1311,2012-09-15 12:38:00-04,9,2012-09-15 13:00:00-04,86
572063,Closed,1304,2012-09-15 12:38:00-04,9,2012-09-15 13:00:00-04,86
572064,Closed,638,2012-09-15 12:39:00-04,88,2012-09-15 12:49:00-04,89,T01200,Casual,,,
572065,Closed,3250,2012-09-15 12:39:00-04,29,2012-09-15 13:33:00-04,33
572066,Closed,2019,2012-09-15 12:38:00-04,4,2012-09-15 13:12:00-04,26
572068,Closed,2016,2012-09-15 12:38:00-04,4,2012-09-15 13:12:00-04,26
572069,Closed,942,2012-09-15 12:39:00-04,36,2012-09-15 12:54:00-04,76,T01367,Registered,02116,1980,Male
572071,Closed,2619,2012-09-15 12:43:00-04,52,2012-09-15 13:27:00-04,97
572073,Closed,3184,2012-09-15 12:40:00-04,29,2012-09-15 13:33:00-04,33
572074,Closed,880,2012-09-15 12:41:00-04,22,2012-09-15 12:55:00-04,26
572076,Closed,1512,2012-09-15 12:40:00-04,96,2012-09-15 13:05:00-04,33
572077,Closed,3107,2012-09-15 12:41:00-04,29,2012-09-15 13:33:00-04,33
572078,Closed,3030,2012-09-15 12:42:00-04,29,2012-09-15 13:33:00-04,33,T01124,Casual,,,
572079,Closed,2636,2012-09-15 12:43:00-04,52,2012-09-15 13:27:00-04,97,T01445,Casual,,,
572080,Closed,879,2012-09-15 12:41:00-04,52,2012-09-15 12:56:00-04,27
572081,Closed,1719,2012-09-15 12:42:00-04,17,2012-09-15 13:11:00-04,72
572082,Closed,638,2012-09-15 12:42:00-04,45,2012-09-15 12:52:00-04,81
572083,Closed,1697,2012-09-15 12:42:00-04,43,2012-09-15 13:10:00-04,36,T01038,Casual,,,
572084,Closed,3037,2012-09-15 12:42:00-04,29,2012-09-15 13:33:00-04,33
572085,Closed,1063,2012-09-15 12:42:00-04,60,2012-09-15 12:59:00-04,67,T01324,Registered,02110,1963,Female
572086,Closed,2702,2012-09-15 12:43:00-04,52,2012-09-15 13:28:00-04,97,T01254,Casual,,,
572087,Closed,227,2012-09-15 12:42:00-04,45,2012-09-15 12:46:00-04,5
572088,Closed,619,2012-09-15 12:42:00-04,54,2012-09-15 12:52:00-04,50,T01205,Registered,02110,1977,Male
572089,Closed,1549,2012-09-15 12:44:00-04,43,2012-09-15 13:10:00-04,36
572090,Closed,314,2012-09-15 12:42:00-04,67,2012-09-15 12:48:00-04,53,T01433,Registered,02215,1993,Male
572091,Closed,446,2012-09-15 12:42:00-04,16,2012-09-15 12:50:00-04,39
572092,Closed,3015,2012-09-15 12:43:00-04,29,2012-09-15 13:33:00-04,33
572093,Closed,458,2012-09-15 12:42:00-04,46,2012-09-15 12:50:00-04,33,T01134,Registered,02115,1982,Female
572094,Closed,1243,2012-09-15 12:43:00-04,72,2012-09-15 13:04:00-04,54
572095,Closed,682,2012-09-15 12:43:00-04,39,2012-09-15 12:54:00-04,33,T01079,Registered,02115,1985,Male
572096,Closed,1443,2012-09-15 12:43:00-04,20,2012-09-15 13:07:00-04,44
572097,Closed,1238,2012-09-15 12:43:00-04,72,2012-09-15 13:03:00-04,54
572098,Closed,1412,2012-09-15 12:44:00-04,20,2012-09-15 13:07:00-04,44
572100,Closed,751,2012-09-15 12:44:00-04,52,2012-09-15 12:56:00-04,27
572104,Closed,2475,2012-09-15 12:47:00-04,52,2012-09-15 13:28:00-04,97
572105,Closed,1536,2012-09-15 12:45:00-04,6,2012-09-15 13:10:00-04,75
572106,Closed,436,2012-09-15 12:44:00-04,39,2012-09-15 12:51:00-04,50
572107,Closed,564,2012-09-15 12:44:00-04,69,2012-09-15 12:54:00-04,8
572108,Closed,686,2012-09-15 12:44:00-04,36,2012-09-15 12:56:00-04,43
572109,Closed,2355,2012-09-15 12:49:00-04,52,2012-09-15 13:28:00-04,97
572110,Closed,456,2012-09-15 12:45:00-04,72,2012-09-15 12:53:00-04,75
572111,Closed,520,2012-09-15 12:46:00-04,45,2012-09-15 12:54:00-04,21,T01360,Registered,02115,1959,Male
572112,Closed,496,2012-09-15 12:46:00-04,45,2012-09-15 12:54:00-04,21
572113,Closed,4699,2012-09-15 12:47:00-04,7,2012-09-15 14:05:00-04,7,T01284,Casual,,,
572114,Closed,1592,2012-09-15 12:48:00-04,78,2012-09-15 13:14:00-04,81,T01108,Casual,,,
572115,Closed,1221,2012-09-15 12:50:00-04,80,2012-09-15 13:11:00-04,46
572116,Closed,714,2012-09-15 12:47:00-04,43,2012-09-15 12:59:00-04,40
572117,Closed,1641,2012-09-15 12:47:00-04,19,2012-09-15 13:15:00-04,69,T01184,Registered,02446,1987,Male
572118,Closed,2334,2012-09-15 12:48:00-04,33,2012-09-15 13:27:00-04,23,T01080,Casual,,,
572119,Closed,663,2012-09-15 12:48:00-04,45,2012-09-15 12:59:00-04,19
572125,Closed,552,2012-09-15 12:49:00-04,67,2012-09-15 12:58:00-04,72
572126,Closed,6950,2012-09-15 12:52:00-04,78,2012-09-15 14:48:00-04,20
572127,Closed,1015,2012-09-15 12:50:00-04,20,2012-09-15 13:07:00-04,44,T01050,Casual,,,
572128,Closed,1024,2012-09-15 12:51:00-04,20,2012-09-15 13:08:00-04,44
572129,Closed,7038,2012-09-15 12:51:00-04,78,2012-09-15 14:48:00-04,20,T01334,Casual,,,
572131,Closed,1507,2012-09-15 12:51:00-04,67,2012-09-15 13:16:00-04,68
572132,Closed,622,2012-09-15 12:51:00-04,57,2012-09-15 13:01:00-04,67,T01128,Registered,02118,1983,Male
572133,Closed,1478,2012-09-15 12:53:00-04,23,2012-09-15 13:17:00-04,42
572134,Closed,701,2012-09-15 12:51:00-04,6,2012-09-15 13:03:00-04,33
572135,Closed,1551,2012-09-15 12:52:00-04,23,2012-09-15 13:18:00-04,42
572136,Closed,308,2012-09-15 12:51:00-04,45,2012-09-15 12:56:00-04,61
572137,Closed,420,2012-09-15 12:51:00-04,9,2012-09-15 12:59:00-04,8,T01121,Registered,02134,1983,Male
572138,Closed,910,2012-09-15 12:52:00-04,20,2012-09-15 13:07:00-04,44
572139,Closed,1160,2012-09-15 12:53:00-04,26,2012-09-15 13:13:00-04,23
572140,Closed,1444,2012-09-15 12:53:00-04,23,2012-09-15 13:17:00-04,42
572141,Closed,1390,2012-09-15 12:54:00-04,23,2012-09-15 13:17:00-04,42
572142,Closed,353,2012-09-15 12:54:00-04,46,2012-09-15 13:00:00-04,21
572143,Closed,14,2012-09-15 12:54:00-04,59,2012-09-15 12:54:00-04,59
572144,Closed,191,2012-09-15 12:55:00-04,9,2012-09-15 12:58:00-04,41,T01009,Casual,,,
572145,Closed,321,2012-09-15 12:54:00-04,4,2012-09-15 12:59:00-04,49,T01211,Registered,02118,1953,Male
572146,Closed,1219,2012-09-15 12:56:00-04,84,2012-09-15 13:16:00-04,76,T01151,Casual,,,
572147,Closed,1258,2012-09-15 12:55:00-04,97,2012-09-15 13:16:00-04,53
572148,Closed,471,2012-09-15 12:54:00-04,53,2012-09-15 13:02:00-04,72,T01433,Registered,02215,1984,Male
572149,Closed,1218,2012-09-15 12:55:00-04,97,2012-09-15 13:16:00-04,53
572150,Closed,1835,2012-09-15 12:57:00-04,61,2012-09-15 13:27:00-04,97
572151,Closed,227,2012-09-15 12:56:00-04,9,2012-09-15 13:00:00-04,41
572152,Closed,3652,2012-09-15 12:57:00-04,42,2012-09-15 13:58:00-04,42
572153,Closed,1082,2012-09-15 12:56:00-04,97,2012-09-15 13:15:00-04,97,T01241,Casual,,,
572154,Closed,3637,2012-09-15 12:57:00-04,42,2012-09-15 13:58:00-04,42
572156,Closed,952,2012-09-15 12:57:00-04,62,2012-09-15 13:13:00-04,66,T01323,Registered,02134,1987,Female
572157,Closed,919,2012-09-15 12:58:00-04,54,2012-09-15 13:13:00-04,36
572158,Closed,902,2012-09-15 12:58:00-04,54,2012-09-15 13:13:00-04,36
572159,Closed,318,2012-09-15 12:58:00-04,50,2012-09-15 13:03:00-04,21
572160,Closed,415,2012-09-15 12:58:00-04,57,2012-09-15 13:05:00-04,26
572161,Closed,870,2012-09-15 12:59:00-04,54,2012-09-15 13:13:00-04,36
572162,Closed,336,2012-09-15 12:58:00-04,67,2012-09-15 13:04:00-04,33
572164,Closed,195,2012-09-15 12:58:00-04,36,2012-09-15 13:02:00-04,52,T01341,Registered,02138,1985,Male
572165,Closed,1152,2012-09-15 13:01:00-04,45,2012-09-15 13:20:00-04,58,T01135,Casual,,,
572167,Closed,446,2012-09-15 12:59:00-04,70,2012-09-15 13:06:00-04,76
572168,Closed,910,2012-09-15 12:59:00-04,42,2012-09-15 13:14:00-04,20
572169,Closed,1324,2012-09-15 12:59:00-04,47,2012-09-15 13:21:00-04,42
572170,Closed,864,2012-09-15 13:00:00-04,42,2012-09-15 13:14:00-04,20,T01278,Casual,,,
572171,Closed,519,2012-09-15 13:00:00-04,68,2012-09-15 13:09:00-04,74
572172,Closed,1473,2012-09-15 13:01:00-04,22,2012-09-15 13:26:00-04,38
572173,Closed,504,2012-09-15 13:00:00-04,68,2012-09-15 13:09:00-04,74
572174,Closed,1153,2012-09-15 13:01:00-04,45,2012-09-15 13:20:00-04,58
572175,Closed,464,2012-09-15 13:01:00-04,88,2012-09-15 13:08:00-04,80,T01342,Registered,02143,1967,Male
572176,Closed,2246,2012-09-15 13:01:00-04,49,2012-09-15 13:39:00-04,58
572177,Closed,984,2012-09-15 13:02:00-04,21,2012-09-15 13:19:00-04,68,T01360,Casual,,,
572178,Closed,1474,2012-09-15 13:01:00-04,67,2012-09-15 13:26:00-04,89,T01324,Registered,02110,1963,Female
572179,Closed,931,2012-09-15 13:01:00-04,14,2012-09-15 13:17:00-04,9,T01173,Casual,,,
572180,Closed,723,2012-09-15 13:03:00-04,25,2012-09-15 13:15:00-04,42
572181,Closed,1363,2012-09-15 13:03:00-04,35,2012-09-15 13:25:00-04,35,T01111,Casual,,,
572182,Closed,840,2012-09-15 13:01:00-04,56,2012-09-15 13:15:00-04,36,T01178,Registered,02116,1992,Male
572183,Closed,969,2012-09-15 13:02:00-04,21,2012-09-15 13:18:00-04,68
572184,Closed,1360,2012-09-15 13:05:00-04,74,2012-09-15 13:27:00-04,84
572185,Closed,735,2012-09-15 13:02:00-04,26,2012-09-15 13:14:00-04,50
572186,Closed,1345,2012-09-15 13:04:00-04,74,2012-09-15 13:27:00-04,84
572187,Closed,703,2012-09-15 13:03:00-04,25,2012-09-15 13:15:00-04,42,T01193,Registered,02116,1989,Male
572188,Closed,1679,2012-09-15 13:04:00-04,30,2012-09-15 13:32:00-04,43,T01306,Registered,02120,1990,Male
572189,Closed,462,2012-09-15 13:05:00-04,22,2012-09-15 13:12:00-04,24
572190,Closed,310,2012-09-15 13:05:00-04,57,2012-09-15 13:10:00-04,21
572191,Closed,1227,2012-09-15 13:05:00-04,35,2012-09-15 13:25:00-04,35,T01021,Casual,,,
572192,Closed,7638,2012-09-15 13:05:00-04,27,2012-09-15 15:13:00-04,27
572193,Closed,323,2012-09-15 13:05:00-04,55,2012-09-15 13:10:00-04,25
572194,Closed,364,2012-09-15 13:06:00-04,75,2012-09-15 13:12:00-04,80
572198,Closed,659,2012-09-15 13:06:00-04,9,2012-09-15 13:17:00-04,19
572200,Closed,1370,2012-09-15 13:08:00-04,5,2012-09-15 13:30:00-04,58
572201,Closed,1006,2012-09-15 13:08:00-04,45,2012-09-15 13:25:00-04,12
572202,Closed,872,2012-09-15 13:07:00-04,61,2012-09-15 13:22:00-04,81
572203,Closed,1326,2012-09-15 13:11:00-04,49,2012-09-15 13:33:00-04,47
572204,Closed,968,2012-09-15 13:08:00-04,45,2012-09-15 13:24:00-04,12
572205,Closed,1360,2012-09-15 13:10:00-04,49,2012-09-15 13:33:00-04,47
572206,Closed,1945,2012-09-15 13:08:00-04,40,2012-09-15 13:41:00-04,98
572207,Closed,2,2012-09-15 13:10:00-04,56,2012-09-15 13:10:00-04,56,T01399,Registered,02119,1975,Female
572208,Closed,7316,2012-09-15 13:12:00-04,54,2012-09-15 15:14:00-04,8
572209,Closed,1091,2012-09-15 13:11:00-04,58,2012-09-15 13:29:00-04,59
572210,Closed,7262,2012-09-15 13:12:00-04,54,2012-09-15 15:13:00-04,8
572211,Closed,1540,2012-09-15 13:11:00-04,63,2012-09-15 13:37:00-04,84
572212,Closed,5095,2012-09-15 13:13:00-04,20,2012-09-15 14:37:00-04,40,T01127,Casual,,,
572213,Closed,722,2012-09-15 13:11:00-04,80,2012-09-15 13:23:00-04,53
572214,Closed,297,2012-09-15 13:11:00-04,16,2012-09-15 13:16:00-04,26
572215,Closed,5109,2012-09-15 13:12:00-04,20,2012-09-15 14:38:00-04,40
572216,Closed,298,2012-09-15 13:11:00-04,16,2012-09-15 13:16:00-04,26
572217,Closed,799,2012-09-15 13:11:00-04,9,2012-09-15 13:25:00-04,61
572218,Closed,2507,2012-09-15 13:13:00-04,65,2012-09-15 13:55:00-04,40
572219,Closed,1285,2012-09-15 13:12:00-04,88,2012-09-15 13:33:00-04,54,T01233,Registered,02143,1976,Female
572220,Closed,1445,2012-09-15 13:12:00-04,63,2012-09-15 13:36:00-04,84,T01110,Casual,,,
572221,Closed,467,2012-09-15 13:12:00-04,36,2012-09-15 13:20:00-04,58,T01139,Registered,02116,1983,Male
572223,Closed,758,2012-09-15 13:12:00-04,60,2012-09-15 13:25:00-04,4
572224,Closed,1035,2012-09-15 13:13:00-04,72,2012-09-15 13:30:00-04,74,T01182,Casual,,,
572225,Closed,517,2012-09-15 13:12:00-04,46,2012-09-15 13:21:00-04,16
572226,Closed,522,2012-09-15 13:13:00-04,46,2012-09-15 13:21:00-04,16
572227,Closed,7195,2012-09-15 13:13:00-04,27,2012-09-15 15:13:00-04,27
572228,Closed,459,2012-09-15 13:13:00-04,21,2012-09-15 13:21:00-04,12
572230,Closed,396,2012-09-15 13:14:00-04,17,2012-09-15 13:20:00-04,70,T01122,Registered,02163,1985,Female
572231,Closed,385,2012-09-15 13:14:00-04,33,2012-09-15 13:20:00-04,19,T01134,Registered,02215,1988,Female
572232,Closed,421,2012-09-15 13:14:00-04,61,2012-09-15 13:21:00-04,42
572233,Closed,442,2012-09-15 13:14:00-04,21,2012-09-15 13:21:00-04,12
572234,Closed,430,2012-09-15 13:15:00-04,39,2012-09-15 13:22:00-04,36
572238,Closed,512,2012-09-15 13:14:00-04,44,2012-09-15 13:23:00-04,47
572239,Closed,1494,2012-09-15 13:14:00-04,7,2012-09-15 13:39:00-04,60
572240,Closed,508,2012-09-15 13:14:00-04,44,2012-09-15 13:23:00-04,47,T01050,Registered,02113,,Female
572241,Closed,1473,2012-09-15 13:15:00-04,7,2012-09-15 13:39:00-04,60
572243,Closed,3946,2012-09-15 13:16:00-04,35,2012-09-15 14:21:00-04,17
572244,Closed,1205,2012-09-15 13:15:00-04,44,2012-09-15 13:35:00-04,54
572245,Closed,5471,2012-09-15 13:16:00-04,74,2012-09-15 14:47:00-04,74
572248,Closed,857,2012-09-15 13:16:00-04,67,2012-09-15 13:30:00-04,54
572249,Closed,842,2012-09-15 13:16:00-04,41,2012-09-15 13:30:00-04,14
572250,Closed,893,2012-09-15 13:19:00-04,53,2012-09-15 13:34:00-04,42
572251,Closed,901,2012-09-15 13:19:00-04,53,2012-09-15 13:34:00-04,42
572252,Closed,943,2012-09-15 13:20:00-04,74,2012-09-15 13:35:00-04,53
572254,Closed,992,2012-09-15 13:19:00-04,72,2012-09-15 13:35:00-04,53
572255,Closed,561,2012-09-15 13:19:00-04,75,2012-09-15 13:28:00-04,45
572256,Closed,942,2012-09-15 13:20:00-04,74,2012-09-15 13:35:00-04,53
572257,Closed,3815,2012-09-15 13:23:00-04,80,2012-09-15 14:26:00-04,80,T01160,Casual,,,
572258,Closed,179,2012-09-15 13:20:00-04,81,2012-09-15 13:23:00-04,49
572259,Closed,2213,2012-09-15 13:20:00-04,20,2012-09-15 13:57:00-04,31,T01278,Registered,02109,1959,Female
572260,Closed,3829,2012-09-15 13:22:00-04,80,2012-09-15 14:26:00-04,80,T01342,Casual,,,
572261,Closed,1087,2012-09-15 13:22:00-04,80,2012-09-15 13:40:00-04,61
572262,Closed,127,2012-09-15 13:22:00-04,80,2012-09-15 13:24:00-04,67,T01311,Registered,02142,1992,Male
572263,Closed,1083,2012-09-15 13:22:00-04,80,2012-09-15 13:40:00-04,61
572264,Closed,797,2012-09-15 13:22:00-04,49,2012-09-15 13:35:00-04,51,T01211,Registered,02116,1985,Male
572265,Closed,1198,2012-09-15 13:23:00-04,4,2012-09-15 13:43:00-04,54
572266,Closed,122,2012-09-15 13:22:00-04,16,2012-09-15 13:24:00-04,36,T01071,Registered,02127,1988,Male
572267,Closed,772,2012-09-15 13:23:00-04,49,2012-09-15 13:36:00-04,51,T01388,Registered,02114,1983,Female
572268,Closed,1129,2012-09-15 13:24:00-04,4,2012-09-15 13:42:00-04,54,T01231,Casual,,,
572269,Closed,1807,2012-09-15 13:23:00-04,73,2012-09-15 13:54:00-04,75,T01057,Casual,,,
572270,Closed,1110,2012-09-15 13:24:00-04,4,2012-09-15 13:43:00-04,54
572271,Closed,711,2012-09-15 13:24:00-04,78,2012-09-15 13:36:00-04,73
572272,Closed,1038,2012-09-15 13:25:00-04,4,2012-09-15 13:42:00-04,54
572274,Closed,669,2012-09-15 13:25:00-04,44,2012-09-15 13:36:00-04,50,T01104,Casual,,,
572275,Closed,226,2012-09-15 13:25:00-04,26,2012-09-15 13:28:00-04,39
572276,Closed,302,2012-09-15 13:25:00-04,26,2012-09-15 13:30:00-04,39
572277,Closed,794,2012-09-15 13:25:00-04,35,2012-09-15 13:39:00-04,6,T01329,Registered,02114,1984,Male
572278,Closed,1776,2012-09-15 13:26:00-04,42,2012-09-15 13:56:00-04,23
572279,Closed,593,2012-09-15 13:26:00-04,44,2012-09-15 13:36:00-04,50,T01429,Casual,,,
572280,Closed,1056,2012-09-15 13:26:00-04,83,2012-09-15 13:43:00-04,21,T01432,Registered,02199,1952,Male
572281,Closed,503,2012-09-15 13:26:00-04,43,2012-09-15 13:34:00-04,7
572283,Closed,1764,2012-09-15 13:26:00-04,42,2012-09-15 13:56:00-04,23
572285,Closed,999,2012-09-15 13:28:00-04,23,2012-09-15 13:45:00-04,36,T01080,Casual,,,
572289,Closed,538,2012-09-15 13:27:00-04,35,2012-09-15 13:36:00-04,44,T01021,Casual,,,
572290,Closed,798,2012-09-15 13:30:00-04,50,2012-09-15 13:43:00-04,24,T01205,Casual,,,
572291,Closed,6375,2012-09-15 13:28:00-04,81,2012-09-15 15:14:00-04,8
572292,Closed,491,2012-09-15 13:28:00-04,35,2012-09-15 13:36:00-04,44,T01111,Casual,,,
572293,Closed,181,2012-09-15 13:28:00-04,9,2012-09-15 13:31:00-04,10,T01078,Registered,02215,1982,Male
572294,Closed,46,2012-09-15 13:28:00-04,34,2012-09-15 13:29:00-04,34
572295,Closed,1210,2012-09-15 13:30:00-04,49,2012-09-15 13:51:00-04,53,T01152,Casual,,,
572296,Closed,1784,2012-09-15 13:30:00-04,36,2012-09-15 14:00:00-04,44
572297,Closed,535,2012-09-15 13:29:00-04,10,2012-09-15 13:37:00-04,53
572298,Closed,2099,2012-09-15 13:29:00-04,89,2012-09-15 14:04:00-04,89
572299,Closed,1244,2012-09-15 13:30:00-04,49,2012-09-15 13:50:00-04,53
572300,Closed,1770,2012-09-15 13:30:00-04,36,2012-09-15 14:00:00-04,44
572301,Closed,2849,2012-09-15 13:31:00-04,53,2012-09-15 14:19:00-04,53
572302,Closed,519,2012-09-15 13:29:00-04,10,2012-09-15 13:37:00-04,53
572303,Closed,782,2012-09-15 13:30:00-04,50,2012-09-15 13:44:00-04,24
572304,Closed,638,2012-09-15 13:29:00-04,34,2012-09-15 13:40:00-04,57
572305,Closed,2901,2012-09-15 13:31:00-04,53,2012-09-15 14:19:00-04,53,T01314,Casual,,,
572306,Closed,3408,2012-09-15 13:30:00-04,16,2012-09-15 14:27:00-04,74
572307,Closed,564,2012-09-15 13:29:00-04,12,2012-09-15 13:39:00-04,61
572308,Closed,1745,2012-09-15 13:31:00-04,36,2012-09-15 14:00:00-04,44
572309,Closed,3306,2012-09-15 13:31:00-04,16,2012-09-15 14:27:00-04,74
572310,Closed,5169,2012-09-15 13:31:00-04,6,2012-09-15 14:57:00-04,43,T01217,Casual,,,
572311,Closed,1736,2012-09-15 13:30:00-04,36,2012-09-15 13:59:00-04,44,T01178,Casual,,,
572312,Closed,5036,2012-09-15 13:32:00-04,6,2012-09-15 14:56:00-04,43
572314,Closed,562,2012-09-15 13:30:00-04,69,2012-09-15 13:39:00-04,14,T01184,Registered,02446,1984,Female
572315,Closed,1742,2012-09-15 13:31:00-04,47,2012-09-15 14:00:00-04,60
572316,Closed,1055,2012-09-15 13:31:00-04,38,2012-09-15 13:49:00-04,60
572317,Closed,2318,2012-09-15 13:33:00-04,97,2012-09-15 14:11:00-04,33
572318,Closed,1830,2012-09-15 13:32:00-04,36,2012-09-15 14:02:00-04,58
572319,Closed,2342,2012-09-15 13:32:00-04,97,2012-09-15 14:11:00-04,33,T01445,Casual,,,
572320,Closed,1808,2012-09-15 13:32:00-04,36,2012-09-15 14:02:00-04,58,T01038,Registered,02139,1984,Male
572321,Closed,2775,2012-09-15 13:33:00-04,36,2012-09-15 14:19:00-04,76
572322,Closed,811,2012-09-15 13:33:00-04,43,2012-09-15 13:46:00-04,98,T01306,Casual,,,
572323,Closed,2754,2012-09-15 13:33:00-04,36,2012-09-15 14:19:00-04,76
572324,Closed,1426,2012-09-15 13:33:00-04,31,2012-09-15 13:57:00-04,31
572325,Closed,721,2012-09-15 13:34:00-04,43,2012-09-15 13:46:00-04,98
572326,Closed,5674,2012-09-15 13:34:00-04,53,2012-09-15 15:08:00-04,53
572327,Closed,1590,2012-09-15 13:34:00-04,47,2012-09-15 14:00:00-04,60
572328,Closed,1583,2012-09-15 13:34:00-04,39,2012-09-15 14:00:00-04,20
572329,Closed,775,2012-09-15 13:33:00-04,52,2012-09-15 13:46:00-04,11,T01341,Casual,,,
572330,Closed,197,2012-09-15 13:33:00-04,4,2012-09-15 13:36:00-04,16
572331,Closed,1608,2012-09-15 13:34:00-04,39,2012-09-15 14:01:00-04,20
572332,Closed,4798,2012-09-15 13:33:00-04,36,2012-09-15 14:53:00-04,52,T01408,Casual,,,
572333,Closed,564,2012-09-15 13:34:00-04,98,2012-09-15 13:43:00-04,47
572334,Closed,977,2012-09-15 13:34:00-04,11,2012-09-15 13:50:00-04,66,T01448,Registered,02134,1956,Female
572335,Closed,566,2012-09-15 13:34:00-04,98,2012-09-15 13:43:00-04,47
572336,Closed,1263,2012-09-15 13:37:00-04,29,2012-09-15 13:59:00-04,68,T01209,Casual,,,
572337,Closed,1057,2012-09-15 13:34:00-04,64,2012-09-15 13:52:00-04,26
572339,Closed,1049,2012-09-15 13:34:00-04,64,2012-09-15 13:52:00-04,26
572341,Closed,4652,2012-09-15 13:36:00-04,36,2012-09-15 14:54:00-04,52,T01155,Casual,,,
572342,Closed,4649,2012-09-15 13:36:00-04,36,2012-09-15 14:54:00-04,52,T01071,Casual,,,
572343,Closed,451,2012-09-15 13:35:00-04,16,2012-09-15 13:43:00-04,46
572344,Closed,250,2012-09-15 13:36:00-04,25,2012-09-15 13:40:00-04,26
572345,Closed,5363,2012-09-15 13:39:00-04,53,2012-09-15 15:08:00-04,53
572346,Closed,437,2012-09-15 13:36:00-04,33,2012-09-15 13:43:00-04,9
572347,Closed,184,2012-09-15 13:36:00-04,33,2012-09-15 13:39:00-04,10
572348,Closed,1405,2012-09-15 13:36:00-04,72,2012-09-15 13:59:00-04,41,T01235,Registered,02446,1984,Male
572349,Closed,1295,2012-09-15 13:37:00-04,29,2012-09-15 13:58:00-04,68
572350,Closed,1470,2012-09-15 13:36:00-04,16,2012-09-15 14:01:00-04,74
572351,Closed,1179,2012-09-15 13:37:00-04,61,2012-09-15 13:56:00-04,60
572352,Closed,1298,2012-09-15 13:37:00-04,29,2012-09-15 13:58:00-04,68
572353,Closed,352,2012-09-15 13:36:00-04,26,2012-09-15 13:42:00-04,36
572356,Closed,1547,2012-09-15 13:38:00-04,53,2012-09-15 14:04:00-04,53
572358,Closed,231,2012-09-15 13:39:00-04,36,2012-09-15 13:43:00-04,36
572359,Closed,1292,2012-09-15 13:38:00-04,47,2012-09-15 14:00:00-04,60
572360,Closed,1972,2012-09-15 13:40:00-04,58,2012-09-15 14:13:00-04,42,T01446,Casual,,,
572361,Closed,737,2012-09-15 13:38:00-04,69,2012-09-15 13:50:00-04,69
572362,Closed,4469,2012-09-15 13:40:00-04,36,2012-09-15 14:54:00-04,36,T01295,Casual,,,
572363,Closed,2037,2012-09-15 13:41:00-04,58,2012-09-15 14:15:00-04,42
572364,Closed,812,2012-09-15 13:40:00-04,54,2012-09-15 13:53:00-04,57,T01233,Casual,,,
572365,Closed,567,2012-09-15 13:40:00-04,5,2012-09-15 13:49:00-04,19
572366,Closed,847,2012-09-15 13:40:00-04,39,2012-09-15 13:54:00-04,33
572367,Closed,783,2012-09-15 13:40:00-04,54,2012-09-15 13:53:00-04,57
572368,Closed,903,2012-09-15 13:41:00-04,47,2012-09-15 13:56:00-04,22,T01050,Registered,02111,1984,Male
