id,status,duration,start_date,start_station,end_date,end_station
589644,Closed,351152,2012-09-20 14:28:00-04,22,2012-09-24 16:01:00-04,
602396,Closed,173,2012-09-24 09:56:00-04,67,2012-09-24 09:59:00-04,80,T01022,Registered,02139,1993,Female
602397,Closed,1019,2012-09-24 09:56:00-04,66,2012-09-24 10:13:00-04,52,T01387,Registered,02135,1948,Male
602398,Closed,239,2012-09-24 09:56:00-04,22,2012-09-24 10:00:00-04,54
602399,Closed,345,2012-09-24 09:56:00-04,75,2012-09-24 10:02:00-04,80,T01298,Registered,02142,1990,Female
602400,Closed,1053,2012-09-24 09:56:00-04,46,2012-09-24 10:14:00-04,93
602401,Closed,510,2012-09-24 09:57:00-04,50,2012-09-24 10:06:00-04,33
602402,Closed,1334,2012-09-24 09:57:00-04,81,2012-09-24 10:19:00-04,14,T01340,Registered,02481,1994,Male
602404,Closed,1129,2012-09-24 09:58:00-04,91,2012-09-24 10:16:00-04,49
602405,Closed,281,2012-09-24 09:58:00-04,55,2012-09-24 10:02:00-04,36
602406,Closed,453,2012-09-24 09:58:00-04,69,2012-09-24 10:06:00-04,33
602407,Closed,3752,2012-09-24 10:00:00-04,36,2012-09-24 11:02:00-04,36
602408,Closed,1346,2012-09-24 09:59:00-04,43,2012-09-24 10:22:00-04,68
602409,Closed,191,2012-09-24 10:00:00-04,6,2012-09-24 10:03:00-04,38
602410,Closed,424,2012-09-24 10:00:00-04,27,2012-09-24 10:07:00-04,32,T01122,Registered,02379,1985,Male
602411,Closed,740,2012-09-24 10:00:00-04,78,2012-09-24 10:12:00-04,67
602412,Closed,738,2012-09-24 10:01:00-04,26,2012-09-24 10:13:00-04,64,T01261,Casual,,,
602413,Closed,1004,2012-09-24 10:00:00-04,18,2012-09-24 10:17:00-04,55,T01371,Registered,02134,1985,Male
602414,Closed,177,2012-09-24 10:01:00-04,27,2012-09-24 10:04:00-04,12,T01377,Registered,02120,1992,Male
602415,Closed,838,2012-09-24 10:02:00-04,23,2012-09-24 10:16:00-04,84,T01315,Casual,,,
602416,Closed,239,2012-09-24 10:01:00-04,53,2012-09-24 10:05:00-04,67,T01400,Registered,02215,1992,Male
602417,Closed,735,2012-09-24 10:01:00-04,38,2012-09-24 10:14:00-04,24,T01167,Registered,01907,1962,Male
602419,Closed,396,2012-09-24 10:02:00-04,67,2012-09-24 10:09:00-04,33
602420,Closed,815,2012-09-24 10:02:00-04,38,2012-09-24 10:15:00-04,44
602421,Closed,533,2012-09-24 10:02:00-04,61,2012-09-24 10:11:00-04,22,T01316,Registered,02116,1971,Male
602422,Closed,209,2012-09-24 10:03:00-04,53,2012-09-24 10:07:00-04,61
602423,Closed,834,2012-09-24 10:04:00-04,39,2012-09-24 10:18:00-04,44
602425,Closed,276,2012-09-24 10:04:00-04,53,2012-09-24 10:09:00-04,67
602426,Closed,666,2012-09-24 10:04:00-04,48,2012-09-24 10:15:00-04,16,T01279,Registered,01867,1952,Male
602427,Closed,631,2012-09-24 10:04:00-04,38,2012-09-24 10:15:00-04,81
602428,Closed,1113,2012-09-24 10:07:00-04,20,2012-09-24 10:25:00-04,43
602429,Closed,1099,2012-09-24 10:07:00-04,20,2012-09-24 10:25:00-04,43,T01188,Casual,,,
602430,Closed,549,2012-09-24 10:06:00-04,52,2012-09-24 10:15:00-04,54,T01147,Registered,02215,1971,Male
602431,Closed,1001,2012-09-24 10:06:00-04,4,2012-09-24 10:23:00-04,72,T01408,Registered,02118,1975,Male
602432,Closed,1966,2012-09-24 10:10:00-04,43,2012-09-24 10:43:00-04,5
602433,Closed,356,2012-09-24 10:08:00-04,65,2012-09-24 10:14:00-04,35
602434,Closed,627,2012-09-24 10:08:00-04,35,2012-09-24 10:18:00-04,4
602435,Closed,2006,2012-09-24 10:09:00-04,43,2012-09-24 10:43:00-04,5
602437,Closed,406,2012-09-24 10:10:00-04,51,2012-09-24 10:16:00-04,51
602438,Closed,871,2012-09-24 10:10:00-04,22,2012-09-24 10:24:00-04,42
602439,Closed,283,2012-09-24 10:11:00-04,17,2012-09-24 10:16:00-04,70
602441,Closed,868,2012-09-24 10:12:00-04,68,2012-09-24 10:26:00-04,46,T01231,Registered,02140,1980,Female
602442,Closed,854,2012-09-24 10:12:00-04,75,2012-09-24 10:27:00-04,5,T01040,Registered,02139,1982,Male
602443,Closed,646,2012-09-24 10:12:00-04,34,2012-09-24 10:23:00-04,36
602444,Closed,808,2012-09-24 10:13:00-04,35,2012-09-24 10:26:00-04,35
602445,Closed,731,2012-09-24 10:13:00-04,52,2012-09-24 10:25:00-04,62,T01228,Registered,02116,1982,Male
602446,Closed,576,2012-09-24 10:13:00-04,41,2012-09-24 10:23:00-04,33,T01327,Registered,02215,1991,Male
602447,Closed,1600,2012-09-24 10:14:00-04,84,2012-09-24 10:41:00-04,97
602448,Closed,350,2012-09-24 10:14:00-04,4,2012-09-24 10:20:00-04,21,T01137,Registered,02116,1968,Male
602449,Closed,288,2012-09-24 10:14:00-04,26,2012-09-24 10:19:00-04,25
602450,Closed,1240,2012-09-24 10:15:00-04,33,2012-09-24 10:36:00-04,24,T01276,Registered,02215,1987,Male
602451,Closed,591,2012-09-24 10:16:00-04,45,2012-09-24 10:25:00-04,67
602452,Closed,205,2012-09-24 10:16:00-04,36,2012-09-24 10:19:00-04,61
602453,Closed,306,2012-09-24 10:16:00-04,25,2012-09-24 10:21:00-04,36
602454,Closed,8539,2012-09-24 10:18:00-04,25,2012-09-24 12:40:00-04,47
602455,Closed,439,2012-09-24 10:19:00-04,45,2012-09-24 10:26:00-04,52
602456,Closed,1125,2012-09-24 10:19:00-04,81,2012-09-24 10:38:00-04,43
602457,Closed,186,2012-09-24 10:19:00-04,27,2012-09-24 10:22:00-04,12,T01135,Registered,02118,1992,Male
602459,Closed,613,2012-09-24 10:21:00-04,14,2012-09-24 10:31:00-04,69
602461,Closed,213,2012-09-24 10:21:00-04,16,2012-09-24 10:25:00-04,21
602462,Closed,442,2012-09-24 09:19:00-04,37,2012-09-24 09:26:00-04,41,T01242,Registered,02135,1988,Male
602463,Closed,1471,2012-09-24 09:20:00-04,37,2012-09-24 09:45:00-04,49
602464,Closed,586,2012-09-24 10:22:00-04,75,2012-09-24 10:32:00-04,74,T01108,Casual,,,
602465,Closed,549,2012-09-24 10:23:00-04,75,2012-09-24 10:32:00-04,74
602466,Closed,329,2012-09-24 10:22:00-04,55,2012-09-24 10:28:00-04,67,T01371,Registered,02215,1990,Male
602467,Closed,439,2012-09-24 10:23:00-04,30,2012-09-24 10:30:00-04,12
602468,Closed,1330,2012-09-24 10:22:00-04,17,2012-09-24 10:45:00-04,52
602469,Closed,572,2012-09-24 10:23:00-04,61,2012-09-24 10:33:00-04,34,T01388,Registered,02215,1985,Male
602470,Closed,18738,2012-09-24 10:25:00-04,68,2012-09-24 15:37:00-04,88
602471,Closed,399,2012-09-24 10:26:00-04,43,2012-09-24 10:32:00-04,6
602472,Closed,460,2012-09-24 10:26:00-04,47,2012-09-24 10:34:00-04,22,T01150,Registered,02113,1971,Male
602473,Closed,499,2012-09-24 10:26:00-04,16,2012-09-24 10:35:00-04,53,T01279,Registered,02115,1986,Male
602474,Closed,356,2012-09-24 10:27:00-04,22,2012-09-24 10:33:00-04,31,T01316,Registered,02026,1973,Male
602475,Closed,210,2012-09-24 10:27:00-04,38,2012-09-24 10:30:00-04,44,T01401,Registered,01773,1962,Male
602478,Closed,912,2012-09-24 10:28:00-04,38,2012-09-24 10:43:00-04,61
602479,Closed,669,2012-09-24 10:28:00-04,9,2012-09-24 10:39:00-04,11
602480,Closed,291,2012-09-24 10:28:00-04,42,2012-09-24 10:33:00-04,58
602482,Closed,478,2012-09-24 10:30:00-04,78,2012-09-24 10:38:00-04,68
602483,Closed,1558,2012-09-24 10:30:00-04,9,2012-09-24 10:56:00-04,85
602484,Closed,705,2012-09-24 10:31:00-04,4,2012-09-24 10:43:00-04,61
602485,Closed,938,2012-09-24 10:31:00-04,98,2012-09-24 10:47:00-04,91,T01339,Registered,02129,1967,Male
602486,Closed,421,2012-09-24 10:31:00-04,12,2012-09-24 10:38:00-04,55
602487,Closed,211,2012-09-24 10:32:00-04,43,2012-09-24 10:35:00-04,40,T01188,Registered,02109,1985,Female
602488,Closed,486,2012-09-24 10:32:00-04,50,2012-09-24 10:40:00-04,26,T01266,Registered,02116,1982,Male
602489,Closed,696,2012-09-24 10:33:00-04,67,2012-09-24 10:44:00-04,72,T01371,Casual,,,
602490,Closed,387,2012-09-24 10:34:00-04,10,2012-09-24 10:41:00-04,41,T01067,Registered,02215,1991,Male
602491,Closed,681,2012-09-24 10:35:00-04,82,2012-09-24 10:46:00-04,10
602492,Closed,955,2012-09-24 10:37:00-04,85,2012-09-24 10:52:00-04,50
602493,Closed,721,2012-09-24 10:37:00-04,85,2012-09-24 10:49:00-04,50
602494,Closed,979,2012-09-24 10:38:00-04,56,2012-09-24 10:54:00-04,35
602495,Closed,893,2012-09-24 10:38:00-04,56,2012-09-24 10:52:00-04,59,T01342,Registered,02119,1979,Male
602496,Closed,477,2012-09-24 10:38:00-04,63,2012-09-24 10:45:00-04,22
602497,Closed,930,2012-09-24 10:38:00-04,19,2012-09-24 10:53:00-04,22
602498,Closed,367,2012-09-24 10:39:00-04,47,2012-09-24 10:45:00-04,22
602499,Closed,1137,2012-09-24 10:40:00-04,69,2012-09-24 10:59:00-04,74,T01205,Casual,,,
602500,Closed,183,2012-09-24 10:39:00-04,38,2012-09-24 10:42:00-04,6,T01338,Registered,02114,1978,Female
602501,Closed,504,2012-09-24 10:40:00-04,4,2012-09-24 10:48:00-04,48
602502,Closed,807,2012-09-24 10:40:00-04,13,2012-09-24 10:53:00-04,30,T01138,Registered,02138,1983,Male
602503,Closed,146,2012-09-24 10:40:00-04,33,2012-09-24 10:42:00-04,53,T01272,Registered,02215,1991,Male
602504,Closed,459,2012-09-24 10:40:00-04,61,2012-09-24 10:48:00-04,67
602505,Closed,941,2012-09-24 10:42:00-04,48,2012-09-24 10:58:00-04,26
602506,Closed,355,2012-09-24 10:42:00-04,96,2012-09-24 10:48:00-04,89
602507,Closed,851,2012-09-24 10:43:00-04,61,2012-09-24 10:57:00-04,80
602508,Closed,225,2012-09-24 10:43:00-04,22,2012-09-24 10:46:00-04,64
602509,Closed,198,2012-09-24 10:43:00-04,53,2012-09-24 10:46:00-04,67,T01279,Registered,02139,1987,Female
602510,Closed,617,2012-09-24 10:45:00-04,63,2012-09-24 10:55:00-04,20,T01075,Registered,02205,1965,Female
602511,Closed,710,2012-09-24 10:45:00-04,52,2012-09-24 10:56:00-04,80
602512,Closed,484,2012-09-24 10:45:00-04,50,2012-09-24 10:53:00-04,26
602513,Closed,485,2012-09-24 10:45:00-04,6,2012-09-24 10:53:00-04,43
602514,Closed,2607,2012-09-24 10:46:00-04,65,2012-09-24 11:29:00-04,6
602515,Closed,490,2012-09-24 10:46:00-04,58,2012-09-24 10:54:00-04,6
602516,Closed,318,2012-09-24 10:46:00-04,61,2012-09-24 10:52:00-04,33
602517,Closed,1648,2012-09-24 10:46:00-04,32,2012-09-24 11:14:00-04,3,T01122,Registered,02155,1947,Male
602518,Closed,744,2012-09-24 10:47:00-04,59,2012-09-24 10:59:00-04,40,T01405,Registered,02171,,Male
602519,Closed,1936,2012-09-24 10:48:00-04,65,2012-09-24 11:20:00-04,23
602520,Closed,995,2012-09-24 10:47:00-04,33,2012-09-24 11:04:00-04,43,T01367,Registered,02215,1979,Female
602521,Closed,263,2012-09-24 10:48:00-04,35,2012-09-24 10:52:00-04,20,T01296,Registered,02124,1974,Male
602522,Closed,250,2012-09-24 10:49:00-04,3,2012-09-24 10:53:00-04,32
602523,Closed,1358,2012-09-24 10:50:00-04,12,2012-09-24 11:13:00-04,41,T01135,Registered,02120,1963,Female
602525,Closed,466,2012-09-24 10:50:00-04,46,2012-09-24 10:58:00-04,13,T01231,Registered,02115,1984,Male
602527,Closed,310,2012-09-24 10:50:00-04,12,2012-09-24 10:56:00-04,3
602529,Closed,1167,2012-09-24 10:51:00-04,78,2012-09-24 11:10:00-04,52
602530,Closed,505,2012-09-24 10:52:00-04,58,2012-09-24 11:00:00-04,6
602531,Closed,174,2012-09-24 10:52:00-04,10,2012-09-24 10:55:00-04,9
602532,Closed,315,2012-09-24 10:53:00-04,43,2012-09-24 10:58:00-04,22
602533,Closed,706,2012-09-24 10:53:00-04,84,2012-09-24 11:05:00-04,72
602534,Closed,1745,2012-09-24 10:54:00-04,78,2012-09-24 11:23:00-04,48,T01132,Casual,,,
602535,Closed,330,2012-09-24 10:54:00-04,47,2012-09-24 10:59:00-04,54
602536,Closed,1457,2012-09-24 10:54:00-04,41,2012-09-24 11:19:00-04,39
602537,Closed,409,2012-09-24 10:55:00-04,25,2012-09-24 11:02:00-04,61
602538,Closed,531,2012-09-24 10:55:00-04,47,2012-09-24 11:04:00-04,59
602539,Closed,241,2012-09-24 10:56:00-04,21,2012-09-24 11:00:00-04,39,T01432,Registered,02118,1982,Male
602541,Closed,565,2012-09-24 10:57:00-04,41,2012-09-24 11:07:00-04,10,T01067,Registered,02135,1990,Female
602542,Closed,226,2012-09-24 10:58:00-04,45,2012-09-24 11:02:00-04,55
602544,Closed,137,2012-09-24 11:00:00-04,53,2012-09-24 11:03:00-04,55
602545,Closed,566,2012-09-24 11:01:00-04,67,2012-09-24 11:10:00-04,76,T01400,Registered,02139,1989,Female
602546,Closed,218,2012-09-24 11:01:00-04,53,2012-09-24 11:05:00-04,67,T01272,Registered,02215,1993,Male
602548,Closed,839,2012-09-24 11:01:00-04,25,2012-09-24 11:15:00-04,11
602551,Closed,826,2012-09-24 11:02:00-04,55,2012-09-24 11:15:00-04,90,T01101,Registered,02115,1986,Male
602552,Closed,1444,2012-09-24 11:03:00-04,20,2012-09-24 11:28:00-04,20,T01296,Casual,,,
602553,Closed,1481,2012-09-24 11:03:00-04,20,2012-09-24 11:27:00-04,20,T01075,Casual,,,
602554,Closed,457,2012-09-24 11:02:00-04,59,2012-09-24 11:10:00-04,40,T01425,Registered,02113,1984,Male
602556,Closed,355,2012-09-24 11:03:00-04,4,2012-09-24 11:09:00-04,54
602557,Closed,486,2012-09-24 11:03:00-04,63,2012-09-24 11:11:00-04,44,T01322,Registered,02127,1953,Male
602558,Closed,557,2012-09-24 11:04:00-04,21,2012-09-24 11:14:00-04,54
602559,Closed,218,2012-09-24 11:05:00-04,6,2012-09-24 11:08:00-04,38,T01338,Registered,02114,1978,Female
602560,Closed,378,2012-09-24 11:05:00-04,33,2012-09-24 11:12:00-04,67
602561,Closed,679,2012-09-24 11:06:00-04,58,2012-09-24 11:17:00-04,10
602562,Closed,862,2012-09-24 11:06:00-04,67,2012-09-24 11:20:00-04,75
602563,Closed,555,2012-09-24 11:07:00-04,14,2012-09-24 11:17:00-04,61
602564,Closed,1176,2012-09-24 11:08:00-04,43,2012-09-24 11:28:00-04,20
602565,Closed,1559,2012-09-24 11:09:00-04,74,2012-09-24 11:35:00-04,58
602566,Closed,544,2012-09-24 11:09:00-04,59,2012-09-24 11:19:00-04,39
602567,Closed,1572,2012-09-24 11:09:00-04,74,2012-09-24 11:35:00-04,58,T01108,Casual,,,
602569,Closed,336,2012-09-24 11:10:00-04,23,2012-09-24 11:16:00-04,6
602570,Closed,763,2012-09-24 11:12:00-04,39,2012-09-24 11:25:00-04,65,T01432,Registered,02118,1959,Male
602571,Closed,344,2012-09-24 11:13:00-04,36,2012-09-24 11:18:00-04,55
602572,Closed,1303,2012-09-24 11:14:00-04,68,2012-09-24 11:35:00-04,65
602573,Closed,275,2012-09-24 11:15:00-04,19,2012-09-24 11:20:00-04,45,T01089,Registered,02215,1992,Male
602574,Closed,1275,2012-09-24 11:19:00-04,21,2012-09-24 11:40:00-04,58,T01094,Casual,,,
602575,Closed,231,2012-09-24 11:18:00-04,89,2012-09-24 11:22:00-04,70,T01352,Registered,02138,1986,Female
602576,Closed,1273,2012-09-24 11:19:00-04,21,2012-09-24 11:40:00-04,58
602577,Closed,245,2012-09-24 11:18:00-04,48,2012-09-24 11:22:00-04,20
602578,Closed,1017,2012-09-24 11:18:00-04,4,2012-09-24 11:35:00-04,76
602579,Closed,641,2012-09-24 11:18:00-04,39,2012-09-24 11:29:00-04,83
602581,Closed,564,2012-09-24 11:21:00-04,86,2012-09-24 11:31:00-04,30
602582,Closed,203,2012-09-24 11:22:00-04,43,2012-09-24 11:26:00-04,22,T01367,Registered,02110,1988,Male
602583,Closed,818,2012-09-24 11:23:00-04,58,2012-09-24 11:36:00-04,72
602584,Closed,3975,2012-09-24 11:24:00-04,84,2012-09-24 12:30:00-04,74
602586,Closed,311,2012-09-24 11:24:00-04,23,2012-09-24 11:29:00-04,6
602587,Closed,322,2012-09-24 11:25:00-04,7,2012-09-24 11:30:00-04,20
602588,Closed,467,2012-09-24 11:26:00-04,55,2012-09-24 11:34:00-04,10
602589,Closed,1915,2012-09-24 11:28:00-04,98,2012-09-24 12:00:00-04,5,T01285,Registered,02129,1983,Male
602590,Closed,356,2012-09-24 11:28:00-04,23,2012-09-24 11:34:00-04,40
602591,Closed,2214,2012-09-24 11:30:00-04,20,2012-09-24 12:07:00-04,33
602592,Closed,153,2012-09-24 11:29:00-04,48,2012-09-24 11:31:00-04,59
602593,Closed,32558,2012-09-24 11:30:00-04,20,2012-09-24 20:32:00-04,34,T01296,Casual,,,
602594,Closed,1602,2012-09-24 11:29:00-04,50,2012-09-24 11:56:00-04,17,T01270,Registered,02163,1983,Male
602595,Closed,294,2012-09-24 11:29:00-04,20,2012-09-24 11:34:00-04,7,T01075,Registered,02128,1977,Male
602596,Closed,2202,2012-09-24 11:30:00-04,20,2012-09-24 12:07:00-04,33
602598,Closed,834,2012-09-24 11:30:00-04,69,2012-09-24 11:44:00-04,30
602599,Closed,156,2012-09-24 11:33:00-04,33,2012-09-24 11:36:00-04,10
602601,Closed,951,2012-09-24 11:34:00-04,36,2012-09-24 11:49:00-04,76
602602,Closed,1076,2012-09-24 11:34:00-04,97,2012-09-24 11:52:00-04,10
602603,Closed,223,2012-09-24 11:35:00-04,64,2012-09-24 11:39:00-04,43
602604,Closed,329,2012-09-24 11:38:00-04,64,2012-09-24 11:43:00-04,64,T01261,Casual,,,
602605,Closed,1007,2012-09-24 11:38:00-04,58,2012-09-24 11:55:00-04,59
602606,Closed,974,2012-09-24 11:38:00-04,58,2012-09-24 11:55:00-04,59,T01108,Casual,,,
602607,Closed,438,2012-09-24 11:38:00-04,30,2012-09-24 11:45:00-04,34,T01161,Registered,02134,1983,Male
602608,Closed,313,2012-09-24 11:39:00-04,70,2012-09-24 11:44:00-04,29
602609,Closed,266,2012-09-24 11:39:00-04,67,2012-09-24 11:44:00-04,53
602610,Closed,646,2012-09-24 11:39:00-04,53,2012-09-24 11:50:00-04,72
602611,Closed,402,2012-09-24 11:41:00-04,42,2012-09-24 11:47:00-04,36
602612,Closed,1005,2012-09-24 11:40:00-04,44,2012-09-24 11:57:00-04,52,T01401,Registered,02115,1989,Male
602613,Closed,666,2012-09-24 11:41:00-04,41,2012-09-24 11:52:00-04,10
602614,Closed,492,2012-09-24 11:41:00-04,43,2012-09-24 11:49:00-04,81
602615,Closed,602,2012-09-24 11:41:00-04,52,2012-09-24 11:51:00-04,68
602616,Closed,2934,2012-09-24 11:42:00-04,39,2012-09-24 12:31:00-04,84
602617,Closed,1478,2012-09-24 11:42:00-04,23,2012-09-24 12:07:00-04,65,T01059,Casual,,,
602618,Closed,313,2012-09-24 11:42:00-04,72,2012-09-24 11:47:00-04,60
602619,Closed,1213,2012-09-24 11:42:00-04,41,2012-09-24 12:02:00-04,53
602620,Closed,433,2012-09-24 11:42:00-04,18,2012-09-24 11:50:00-04,70
602621,Closed,218,2012-09-24 11:43:00-04,35,2012-09-24 11:46:00-04,23
602622,Closed,1123,2012-09-24 11:44:00-04,91,2012-09-24 12:03:00-04,54
602623,Closed,2049,2012-09-24 11:44:00-04,58,2012-09-24 12:18:00-04,38
602624,Closed,437,2012-09-24 11:43:00-04,44,2012-09-24 11:51:00-04,54
602625,Closed,2023,2012-09-24 11:44:00-04,58,2012-09-24 12:18:00-04,38,T01094,Casual,,,
602626,Closed,357,2012-09-24 11:44:00-04,52,2012-09-24 11:50:00-04,42,T01387,Registered,02171,1984,Female
602627,Closed,409,2012-09-24 11:44:00-04,72,2012-09-24 11:50:00-04,84
602629,Closed,838,2012-09-24 11:44:00-04,78,2012-09-24 11:58:00-04,38
602630,Closed,297,2012-09-24 11:45:00-04,16,2012-09-24 11:50:00-04,57
602631,Closed,772,2012-09-24 11:45:00-04,48,2012-09-24 11:58:00-04,16
602632,Closed,412,2012-09-24 11:45:00-04,26,2012-09-24 11:52:00-04,49,T01266,Registered,02118,1959,Male
602634,Closed,376,2012-09-24 11:45:00-04,55,2012-09-24 11:52:00-04,50
602635,Closed,491,2012-09-24 11:46:00-04,5,2012-09-24 11:54:00-04,32
602636,Closed,1140,2012-09-24 11:47:00-04,83,2012-09-24 12:06:00-04,39
602637,Closed,13821,2012-09-24 11:48:00-04,84,2012-09-24 15:39:00-04,84
602638,Closed,303,2012-09-24 11:47:00-04,58,2012-09-24 11:52:00-04,36,T01256,Registered,02108,1983,Female
602639,Closed,394,2012-09-24 11:47:00-04,61,2012-09-24 11:54:00-04,34,T01314,Registered,02703,1979,Male
602641,Closed,172,2012-09-24 11:48:00-04,11,2012-09-24 11:51:00-04,32
602644,Closed,711,2012-09-24 11:49:00-04,22,2012-09-24 12:01:00-04,38
602645,Closed,412,2012-09-24 11:50:00-04,48,2012-09-24 11:57:00-04,20
602646,Closed,421,2012-09-24 11:49:00-04,33,2012-09-24 11:56:00-04,9
602647,Closed,400,2012-09-24 11:50:00-04,48,2012-09-24 11:57:00-04,20,T01305,Casual,,,
602648,Closed,297,2012-09-24 11:51:00-04,10,2012-09-24 11:56:00-04,9,T01200,Registered,02214,1992,Male
602649,Closed,790,2012-09-24 11:54:00-04,21,2012-09-24 12:07:00-04,3
602651,Closed,301,2012-09-24 11:52:00-04,72,2012-09-24 11:57:00-04,84,T01371,Registered,02110,1964,Male
602652,Closed,830,2012-09-24 11:53:00-04,21,2012-09-24 12:07:00-04,3,T01080,Casual,,,
602653,Closed,410,2012-09-24 11:52:00-04,36,2012-09-24 11:59:00-04,39
602654,Closed,24643,2012-09-24 11:54:00-04,44,2012-09-24 18:45:00-04,44,T01322,Casual,,,
602655,Closed,257,2012-09-24 11:53:00-04,43,2012-09-24 11:57:00-04,35
602656,Closed,317,2012-09-24 11:53:00-04,84,2012-09-24 11:59:00-04,72
602657,Closed,654,2012-09-24 11:54:00-04,64,2012-09-24 12:05:00-04,26
602658,Closed,958,2012-09-24 11:56:00-04,21,2012-09-24 12:12:00-04,67,T01137,Casual,,,
602659,Closed,322,2012-09-24 11:54:00-04,48,2012-09-24 11:59:00-04,47
602660,Closed,914,2012-09-24 11:56:00-04,21,2012-09-24 12:11:00-04,67
602661,Closed,1766,2012-09-24 11:55:00-04,66,2012-09-24 12:24:00-04,36,T01184,Registered,02135,1988,Female
602662,Closed,552,2012-09-24 11:55:00-04,36,2012-09-24 12:04:00-04,48,T01071,Registered,02481,1954,Male
602667,Closed,761,2012-09-24 11:57:00-04,54,2012-09-24 12:09:00-04,4,T01147,Registered,02135,1983,Male
602669,Closed,193,2012-09-24 11:57:00-04,59,2012-09-24 12:00:00-04,48,T01406,Registered,02116,1961,Male
602671,Closed,179,2012-09-24 11:58:00-04,97,2012-09-24 12:01:00-04,87,T01255,Registered,02138,1983,Female
602672,Closed,489,2012-09-24 11:58:00-04,21,2012-09-24 12:06:00-04,14,T01241,Registered,02116,1980,Female
602673,Closed,227,2012-09-24 11:58:00-04,50,2012-09-24 12:02:00-04,61
602674,Closed,452,2012-09-24 11:58:00-04,40,2012-09-24 12:06:00-04,59,T01188,Registered,02113,1984,Male
602675,Closed,627,2012-09-24 11:59:00-04,6,2012-09-24 12:09:00-04,50
602676,Closed,959,2012-09-24 11:59:00-04,52,2012-09-24 12:15:00-04,22,T01401,Registered,02115,1989,Male
602677,Closed,434,2012-09-24 11:59:00-04,59,2012-09-24 12:06:00-04,23,T01108,Registered,02139,1985,Male
602678,Closed,163,2012-09-24 11:59:00-04,49,2012-09-24 12:02:00-04,50,T01266,Registered,02090,1954,Male
602679,Closed,221,2012-09-24 12:00:00-04,95,2012-09-24 12:04:00-04,88
602680,Closed,1467,2012-09-24 12:00:00-04,72,2012-09-24 12:25:00-04,58
602681,Closed,419,2012-09-24 12:01:00-04,56,2012-09-24 12:08:00-04,25
602682,Closed,894,2012-09-24 12:01:00-04,36,2012-09-24 12:16:00-04,67,T01105,Casual,,,
602683,Closed,191,2012-09-24 12:01:00-04,67,2012-09-24 12:04:00-04,53
602684,Closed,304,2012-09-24 12:01:00-04,35,2012-09-24 12:06:00-04,43
602685,Closed,1863,2012-09-24 12:03:00-04,35,2012-09-24 12:34:00-04,49
602686,Closed,972,2012-09-24 12:01:00-04,66,2012-09-24 12:18:00-04,52
602687,Closed,1874,2012-09-24 12:03:00-04,35,2012-09-24 12:34:00-04,49
602688,Closed,281,2012-09-24 12:02:00-04,75,2012-09-24 12:07:00-04,91
602690,Closed,698,2012-09-24 12:03:00-04,51,2012-09-24 12:14:00-04,22,T01012,Registered,02118,1960,Male
602691,Closed,671,2012-09-24 12:04:00-04,36,2012-09-24 12:15:00-04,48,T01256,Registered,01867,1952,Male
602692,Closed,146,2012-09-24 12:04:00-04,18,2012-09-24 12:07:00-04,29
602693,Closed,426,2012-09-24 12:05:00-04,50,2012-09-24 12:12:00-04,57,T01266,Registered,02115,1989,Male
602694,Closed,155,2012-09-24 12:05:00-04,12,2012-09-24 12:08:00-04,27,T01091,Registered,02118,1992,Male
602695,Closed,927,2012-09-24 12:06:00-04,91,2012-09-24 12:21:00-04,98,T01339,Registered,02129,1967,Male
602696,Closed,506,2012-09-24 12:06:00-04,11,2012-09-24 12:14:00-04,9
602697,Closed,869,2012-09-24 12:06:00-04,75,2012-09-24 12:21:00-04,74,T01445,Casual,,,
602698,Closed,1064,2012-09-24 12:06:00-04,42,2012-09-24 12:24:00-04,24,T01387,Registered,02109,1977,Male
602699,Closed,393,2012-09-24 12:06:00-04,38,2012-09-24 12:13:00-04,35
602700,Closed,367,2012-09-24 12:06:00-04,61,2012-09-24 12:12:00-04,4
602701,Closed,293,2012-09-24 12:07:00-04,98,2012-09-24 12:12:00-04,38,T01374,Casual,,,
602702,Closed,331,2012-09-24 12:07:00-04,39,2012-09-24 12:12:00-04,4
602703,Closed,989,2012-09-24 12:06:00-04,36,2012-09-24 12:23:00-04,43
602704,Closed,534,2012-09-24 12:07:00-04,95,2012-09-24 12:16:00-04,53
602705,Closed,963,2012-09-24 12:07:00-04,36,2012-09-24 12:23:00-04,43
602706,Closed,657,2012-09-24 12:07:00-04,30,2012-09-24 12:18:00-04,57
602707,Closed,728,2012-09-24 12:08:00-04,50,2012-09-24 12:20:00-04,6,T01295,Casual,,,
602708,Closed,1182,2012-09-24 12:08:00-04,14,2012-09-24 12:28:00-04,17
602709,Closed,526,2012-09-24 12:08:00-04,72,2012-09-24 12:16:00-04,67
602710,Closed,202,2012-09-24 12:08:00-04,44,2012-09-24 12:11:00-04,40
602712,Closed,2068,2012-09-24 12:09:00-04,23,2012-09-24 12:43:00-04,76,T01095,Registered,02130,1969,Female
602713,Closed,429,2012-09-24 12:09:00-04,19,2012-09-24 12:16:00-04,14
602714,Closed,8789,2012-09-24 12:10:00-04,85,2012-09-24 14:36:00-04,85
602715,Closed,1225,2012-09-24 12:10:00-04,96,2012-09-24 12:31:00-04,75
602716,Closed,1236,2012-09-24 12:11:00-04,22,2012-09-24 12:31:00-04,32,T01144,Registered,02215,1983,Male
