id,status,duration,start_date,start_station,end_date,end_station
485135,Closed,44863,2012-08-19 18:35:00-04,52,2012-08-20 07:02:00-04,4,T01328,Casual,,,
486513,Closed,743,2012-08-20 09:38:00-04,4,2012-08-20 09:51:00-04,43,T01325,Registered,02118,1979,Male
486514,Closed,377,2012-08-20 09:39:00-04,40,2012-08-20 09:45:00-04,22
486515,Closed,374,2012-08-20 09:40:00-04,4,2012-08-20 09:46:00-04,59
486516,Closed,1282,2012-08-20 09:41:00-04,8,2012-08-20 10:02:00-04,78,T01298,Registered,02143,1978,Female
486517,Closed,697,2012-08-20 09:41:00-04,6,2012-08-20 09:52:00-04,61,T01141,Registered,02116,1986,Male
486518,Closed,764,2012-08-20 09:42:00-04,71,2012-08-20 09:55:00-04,84,T01024,Registered,02143,1986,Male
486519,Closed,829,2012-08-20 09:44:00-04,22,2012-08-20 09:57:00-04,22
486520,Closed,268,2012-08-20 09:43:00-04,22,2012-08-20 09:47:00-04,20
486521,Closed,447,2012-08-20 09:43:00-04,6,2012-08-20 09:50:00-04,58
486522,Closed,1571,2012-08-20 09:43:00-04,27,2012-08-20 10:09:00-04,54
486523,Closed,1913,2012-08-20 09:45:00-04,70,2012-08-20 10:17:00-04,26
486525,Closed,782,2012-08-20 09:45:00-04,75,2012-08-20 09:58:00-04,5,T01054,Registered,02139,1982,Male
486526,Closed,745,2012-08-20 09:46:00-04,35,2012-08-20 09:58:00-04,4,T01119,Registered,02127,1965,Female
486527,Closed,726,2012-08-20 09:46:00-04,35,2012-08-20 09:58:00-04,4
486528,Closed,219,2012-08-20 09:47:00-04,33,2012-08-20 09:50:00-04,10
486530,Closed,871,2012-08-20 09:47:00-04,19,2012-08-20 10:01:00-04,70
486531,Closed,485,2012-08-20 09:49:00-04,79,2012-08-20 09:57:00-04,70
486532,Closed,493,2012-08-20 09:47:00-04,42,2012-08-20 09:56:00-04,22,T01322,Registered,02116,1974,Female
486533,Closed,655,2012-08-20 09:47:00-04,35,2012-08-20 09:58:00-04,4,T01296,Registered,02129,1980,Female
486534,Closed,460,2012-08-20 09:48:00-04,36,2012-08-20 09:55:00-04,34,T01216,Registered,02116,1977,Male
486537,Closed,414,2012-08-20 09:49:00-04,32,2012-08-20 09:56:00-04,61
486538,Closed,6994,2012-08-20 09:50:00-04,61,2012-08-20 11:46:00-04,61
486539,Closed,433,2012-08-20 09:50:00-04,33,2012-08-20 09:58:00-04,45
486540,Closed,526,2012-08-20 09:50:00-04,38,2012-08-20 09:59:00-04,43
486541,Closed,391,2012-08-20 09:51:00-04,77,2012-08-20 09:58:00-04,71,T01233,Registered,20912,1988,Male
486543,Closed,1021,2012-08-20 09:52:00-04,57,2012-08-20 10:09:00-04,23
486544,Closed,379,2012-08-20 09:52:00-04,35,2012-08-20 09:58:00-04,24,T01094,Registered,01966,1971,Male
486545,Closed,496,2012-08-20 09:52:00-04,60,2012-08-20 10:00:00-04,35
486547,Closed,909,2012-08-20 09:53:00-04,11,2012-08-20 10:08:00-04,60
486549,Closed,696,2012-08-20 09:53:00-04,52,2012-08-20 10:05:00-04,35
486551,Closed,884,2012-08-20 09:53:00-04,19,2012-08-20 10:08:00-04,68
486552,Closed,827,2012-08-20 09:54:00-04,58,2012-08-20 10:08:00-04,10
486553,Closed,603,2012-08-20 09:54:00-04,68,2012-08-20 10:04:00-04,45
486554,Closed,677,2012-08-20 09:54:00-04,22,2012-08-20 10:05:00-04,38
486555,Closed,354,2012-08-20 09:55:00-04,46,2012-08-20 10:01:00-04,36,T01342,Registered,02215,1985,Male
486556,Closed,900,2012-08-20 09:55:00-04,35,2012-08-20 10:10:00-04,75,T01172,Registered,02139,1982,Male
486557,Closed,944,2012-08-20 09:55:00-04,55,2012-08-20 10:11:00-04,67
486558,Closed,185,2012-08-20 09:55:00-04,54,2012-08-20 09:58:00-04,35
486559,Closed,1990,2012-08-20 09:56:00-04,52,2012-08-20 10:29:00-04,36
486560,Closed,1500,2012-08-20 09:57:00-04,42,2012-08-20 10:22:00-04,75
486561,Closed,1939,2012-08-20 09:57:00-04,52,2012-08-20 10:30:00-04,36
486562,Closed,1454,2012-08-20 09:57:00-04,42,2012-08-20 10:22:00-04,75,T01368,Casual,,,
486563,Closed,1940,2012-08-20 09:57:00-04,52,2012-08-20 10:30:00-04,36,T01257,Casual,,,
486564,Closed,170,2012-08-20 09:57:00-04,51,2012-08-20 10:00:00-04,13,T01138,Registered,02130,1982,Female
486565,Closed,131,2012-08-20 09:57:00-04,46,2012-08-20 10:00:00-04,21
486566,Closed,1912,2012-08-20 09:57:00-04,52,2012-08-20 10:29:00-04,36
486567,Closed,467,2012-08-20 09:59:00-04,35,2012-08-20 10:07:00-04,24
486568,Closed,416,2012-08-20 10:00:00-04,22,2012-08-20 10:07:00-04,54
486569,Closed,1305,2012-08-20 10:03:00-04,75,2012-08-20 10:25:00-04,20
486570,Closed,144,2012-08-20 10:00:00-04,48,2012-08-20 10:02:00-04,35,T01369,Registered,02110,1989,Female
486571,Closed,1303,2012-08-20 10:03:00-04,75,2012-08-20 10:25:00-04,20,T01235,Casual,,,
486572,Closed,1305,2012-08-20 10:03:00-04,75,2012-08-20 10:25:00-04,20,T01437,Casual,,,
486573,Closed,574,2012-08-20 10:03:00-04,42,2012-08-20 10:13:00-04,54
486574,Closed,1318,2012-08-20 10:03:00-04,75,2012-08-20 10:25:00-04,20
486575,Closed,594,2012-08-20 10:03:00-04,42,2012-08-20 10:12:00-04,54
486576,Closed,1305,2012-08-20 10:03:00-04,75,2012-08-20 10:25:00-04,20
486577,Closed,188,2012-08-20 10:02:00-04,71,2012-08-20 10:05:00-04,79,T01233,Registered,20912,1988,Male
486578,Closed,404,2012-08-20 10:03:00-04,70,2012-08-20 10:10:00-04,17
486579,Closed,1221,2012-08-20 10:04:00-04,45,2012-08-20 10:25:00-04,55
486581,Closed,294,2012-08-20 10:05:00-04,20,2012-08-20 10:10:00-04,24
486582,Closed,596,2012-08-20 10:05:00-04,46,2012-08-20 10:15:00-04,3
486583,Closed,359,2012-08-20 10:05:00-04,52,2012-08-20 10:11:00-04,45,T01195,Registered,02115,1979,Male
486584,Closed,977,2012-08-20 10:06:00-04,60,2012-08-20 10:22:00-04,48,T01256,Registered,02114,1985,Female
486585,Closed,639,2012-08-20 10:07:00-04,38,2012-08-20 10:17:00-04,42
486586,Closed,524,2012-08-20 10:07:00-04,61,2012-08-20 10:16:00-04,32
486587,Closed,612,2012-08-20 10:08:00-04,35,2012-08-20 10:18:00-04,24
486588,Closed,1058,2012-08-20 10:08:00-04,35,2012-08-20 10:26:00-04,13
486589,Closed,591,2012-08-20 10:08:00-04,55,2012-08-20 10:18:00-04,22,T01347,Registered,02118,1982,Female
486590,Closed,557,2012-08-20 10:08:00-04,46,2012-08-20 10:18:00-04,32,T01334,Registered,02115,1987,Female
486591,Closed,1037,2012-08-20 10:09:00-04,35,2012-08-20 10:26:00-04,13
486592,Closed,435,2012-08-20 10:09:00-04,79,2012-08-20 10:16:00-04,74,T01233,Registered,20912,1988,Male
486593,Closed,303,2012-08-20 10:10:00-04,36,2012-08-20 10:15:00-04,58
486594,Closed,170,2012-08-20 10:10:00-04,43,2012-08-20 10:13:00-04,22
486595,Closed,1054,2012-08-20 10:11:00-04,46,2012-08-20 10:28:00-04,40
486597,Closed,788,2012-08-20 10:12:00-04,23,2012-08-20 10:25:00-04,46
486598,Closed,1053,2012-08-20 10:12:00-04,16,2012-08-20 10:30:00-04,3,T01163,Registered,02021,1968,Male
486599,Closed,212,2012-08-20 10:13:00-04,11,2012-08-20 10:16:00-04,32
486600,Closed,525,2012-08-20 10:13:00-04,41,2012-08-20 10:22:00-04,33
486601,Closed,1135,2012-08-20 10:14:00-04,55,2012-08-20 10:33:00-04,41
486602,Closed,873,2012-08-20 10:15:00-04,43,2012-08-20 10:29:00-04,80,T01243,Registered,01760,1974,Female
486603,Closed,1143,2012-08-20 10:15:00-04,59,2012-08-20 10:34:00-04,10,T01151,Registered,02111,1969,Male
486605,Closed,80,2012-08-20 10:16:00-04,36,2012-08-20 10:17:00-04,36
486606,Closed,1449,2012-08-20 10:18:00-04,52,2012-08-20 10:42:00-04,60
486607,Closed,2197,2012-08-20 10:19:00-04,36,2012-08-20 10:55:00-04,70
486608,Closed,1446,2012-08-20 10:18:00-04,52,2012-08-20 10:42:00-04,60,T01211,Casual,,,
486609,Closed,2247,2012-08-20 10:18:00-04,36,2012-08-20 10:55:00-04,70,T01342,Casual,,,
486610,Closed,436,2012-08-20 10:18:00-04,36,2012-08-20 10:25:00-04,54,T01323,Registered,02108,1949,Male
486611,Closed,619,2012-08-20 10:18:00-04,70,2012-08-20 10:29:00-04,41
486612,Closed,402,2012-08-20 10:18:00-04,4,2012-08-20 10:25:00-04,35,T01219,Registered,02116,1962,Male
486613,Closed,1296,2012-08-20 10:20:00-04,17,2012-08-20 10:42:00-04,12,T01224,Registered,02139,1980,Male
486614,Closed,400,2012-08-20 10:20:00-04,4,2012-08-20 10:27:00-04,22,T01119,Registered,02116,1976,Male
486615,Closed,978,2012-08-20 10:21:00-04,9,2012-08-20 10:37:00-04,80,T01114,Registered,02114,1976,Female
486616,Closed,486,2012-08-20 10:21:00-04,55,2012-08-20 10:30:00-04,80
486617,Closed,736,2012-08-20 10:22:00-04,17,2012-08-20 10:34:00-04,74
486618,Closed,365,2012-08-20 10:22:00-04,9,2012-08-20 10:28:00-04,32,T01306,Registered,02420,1992,Female
486619,Closed,679,2012-08-20 10:23:00-04,17,2012-08-20 10:34:00-04,74
486620,Closed,266,2012-08-20 10:22:00-04,4,2012-08-20 10:26:00-04,42,T01296,Registered,02118,1983,Female
486621,Closed,1196,2012-08-20 10:24:00-04,22,2012-08-20 10:44:00-04,52,T01322,Casual,,,
486622,Closed,110,2012-08-20 10:24:00-04,74,2012-08-20 10:26:00-04,73,T01233,Registered,20912,1988,Male
486623,Closed,452,2012-08-20 10:26:00-04,41,2012-08-20 10:33:00-04,32
486624,Closed,7465,2012-08-20 10:26:00-04,8,2012-08-20 12:31:00-04,8,T01040,Casual,,,
486626,Closed,2181,2012-08-20 10:28:00-04,64,2012-08-20 11:04:00-04,24
486627,Closed,402,2012-08-20 10:28:00-04,27,2012-08-20 10:35:00-04,32
486628,Closed,308,2012-08-20 10:28:00-04,35,2012-08-20 10:33:00-04,42
486631,Closed,260,2012-08-20 10:29:00-04,48,2012-08-20 10:34:00-04,24,T01069,Registered,02210,1988,Male
486632,Closed,1331,2012-08-20 10:30:00-04,3,2012-08-20 10:52:00-04,25
486633,Closed,1324,2012-08-20 10:30:00-04,3,2012-08-20 10:52:00-04,25
486634,Closed,561,2012-08-20 10:31:00-04,55,2012-08-20 10:41:00-04,42
486635,Closed,232,2012-08-20 10:32:00-04,48,2012-08-20 10:36:00-04,6
486636,Closed,557,2012-08-20 10:34:00-04,48,2012-08-20 10:43:00-04,6
486637,Closed,2146,2012-08-20 10:34:00-04,54,2012-08-20 11:10:00-04,3
486638,Closed,674,2012-08-20 10:34:00-04,41,2012-08-20 10:45:00-04,55
486639,Closed,2071,2012-08-20 10:35:00-04,54,2012-08-20 11:10:00-04,3
486640,Closed,599,2012-08-20 10:35:00-04,20,2012-08-20 10:45:00-04,84
486641,Closed,985,2012-08-20 10:37:00-04,30,2012-08-20 10:53:00-04,25
486642,Closed,333,2012-08-20 10:39:00-04,44,2012-08-20 10:45:00-04,24
486643,Closed,633,2012-08-20 10:40:00-04,17,2012-08-20 10:50:00-04,19,T01159,Casual,,,
486644,Closed,1145,2012-08-20 10:40:00-04,40,2012-08-20 10:59:00-04,12
486645,Closed,936,2012-08-20 10:41:00-04,36,2012-08-20 10:56:00-04,6,T01295,Registered,02116,1956,Female
486646,Closed,555,2012-08-20 10:41:00-04,33,2012-08-20 10:50:00-04,30,T01122,Registered,02215,1976,Male
486647,Closed,528,2012-08-20 10:41:00-04,70,2012-08-20 10:50:00-04,17,T01059,Registered,20912,1988,Male
486648,Closed,719,2012-08-20 10:41:00-04,40,2012-08-20 10:53:00-04,4
486650,Closed,778,2012-08-20 10:41:00-04,32,2012-08-20 10:54:00-04,57,T01334,Registered,02115,1987,Female
486652,Closed,759,2012-08-20 10:42:00-04,67,2012-08-20 10:54:00-04,67
486653,Closed,1024,2012-08-20 10:46:00-04,23,2012-08-20 11:03:00-04,22,T01433,Casual,,,
486655,Closed,1864,2012-08-20 10:44:00-04,42,2012-08-20 11:15:00-04,44,T01296,Casual,,,
486656,Closed,312,2012-08-20 10:43:00-04,20,2012-08-20 10:49:00-04,22
486657,Closed,192,2012-08-20 10:47:00-04,36,2012-08-20 10:50:00-04,16
486658,Closed,522,2012-08-20 10:43:00-04,45,2012-08-20 10:52:00-04,12
486659,Closed,604,2012-08-20 10:44:00-04,59,2012-08-20 10:54:00-04,36
486660,Closed,185,2012-08-20 10:47:00-04,36,2012-08-20 10:50:00-04,16
486661,Closed,992,2012-08-20 10:46:00-04,23,2012-08-20 11:02:00-04,22
486662,Closed,1007,2012-08-20 10:46:00-04,23,2012-08-20 11:03:00-04,22,T01150,Casual,,,
486663,Closed,1031,2012-08-20 10:46:00-04,23,2012-08-20 11:03:00-04,22,T01228,Casual,,,
486664,Closed,160,2012-08-20 10:45:00-04,22,2012-08-20 10:48:00-04,59
486665,Closed,239,2012-08-20 10:45:00-04,22,2012-08-20 10:49:00-04,43,T01119,Registered,02116,1956,Male
486666,Closed,5947,2012-08-20 10:48:00-04,36,2012-08-20 12:27:00-04,36,T01173,Casual,,,
486667,Closed,203,2012-08-20 10:47:00-04,43,2012-08-20 10:50:00-04,47,T01325,Registered,02110,1973,Male
486669,Closed,265,2012-08-20 10:47:00-04,75,2012-08-20 10:52:00-04,67,T01172,Registered,02139,1981,Male
486671,Closed,580,2012-08-20 10:48:00-04,59,2012-08-20 10:57:00-04,40,T01258,Registered,02171,,Male
486672,Closed,2134,2012-08-20 10:48:00-04,73,2012-08-20 11:23:00-04,58,T01078,Registered,02144,1988,Male
486673,Closed,2110,2012-08-20 10:48:00-04,73,2012-08-20 11:23:00-04,58,T01233,Registered,02144,1988,Female
486674,Closed,397,2012-08-20 10:49:00-04,17,2012-08-20 10:55:00-04,70
486675,Closed,489,2012-08-20 10:49:00-04,59,2012-08-20 10:57:00-04,6
486676,Closed,609,2012-08-20 10:51:00-04,8,2012-08-20 11:01:00-04,10
486677,Closed,1056,2012-08-20 10:51:00-04,6,2012-08-20 11:09:00-04,14
486678,Closed,2580,2012-08-20 10:53:00-04,50,2012-08-20 11:36:00-04,38
486679,Closed,217,2012-08-20 10:52:00-04,17,2012-08-20 10:56:00-04,29,T01056,Registered,20912,1988,Male
486680,Closed,711,2012-08-20 10:56:00-04,46,2012-08-20 11:08:00-04,33
486681,Closed,2530,2012-08-20 10:53:00-04,50,2012-08-20 11:36:00-04,38
486682,Closed,359,2012-08-20 10:53:00-04,60,2012-08-20 10:59:00-04,47
486683,Closed,1397,2012-08-20 10:54:00-04,60,2012-08-20 11:17:00-04,67,T01211,Casual,,,
486684,Closed,1365,2012-08-20 10:54:00-04,60,2012-08-20 11:17:00-04,67
486685,Closed,597,2012-08-20 10:54:00-04,47,2012-08-20 11:04:00-04,64,T01325,Casual,,,
486686,Closed,2309,2012-08-20 10:55:00-04,41,2012-08-20 11:33:00-04,56
486687,Closed,1323,2012-08-20 10:57:00-04,6,2012-08-20 11:19:00-04,9
486688,Closed,1010,2012-08-20 10:58:00-04,52,2012-08-20 11:15:00-04,26,T01232,Casual,,,
486689,Closed,116,2012-08-20 10:59:00-04,29,2012-08-20 11:00:00-04,18,T01056,Registered,20912,1988,Male
486690,Closed,947,2012-08-20 10:59:00-04,25,2012-08-20 11:15:00-04,11
486691,Closed,240,2012-08-20 11:00:00-04,57,2012-08-20 11:04:00-04,16,T01334,Registered,02118,1969,Male
486692,Closed,793,2012-08-20 11:02:00-04,40,2012-08-20 11:15:00-04,24
486693,Closed,1668,2012-08-20 11:03:00-04,33,2012-08-20 11:31:00-04,60
486694,Closed,1624,2012-08-20 11:04:00-04,33,2012-08-20 11:31:00-04,60
486695,Closed,446,2012-08-20 11:05:00-04,6,2012-08-20 11:13:00-04,48,T01339,Casual,,,
486696,Closed,727,2012-08-20 11:05:00-04,4,2012-08-20 11:17:00-04,40
486697,Closed,1466,2012-08-20 11:05:00-04,45,2012-08-20 11:30:00-04,38
486698,Closed,191,2012-08-20 11:07:00-04,18,2012-08-20 11:11:00-04,15,T01056,Registered,20912,1988,Male
486699,Closed,298,2012-08-20 11:08:00-04,14,2012-08-20 11:13:00-04,45,T01344,Registered,02120,,Male
486700,Closed,1025,2012-08-20 11:13:00-04,79,2012-08-20 11:30:00-04,84
486701,Closed,531,2012-08-20 11:13:00-04,47,2012-08-20 11:21:00-04,60
486702,Closed,181,2012-08-20 11:13:00-04,20,2012-08-20 11:16:00-04,47,T01437,Registered,02128,1980,Male
486703,Closed,914,2012-08-20 11:14:00-04,4,2012-08-20 11:30:00-04,27
486704,Closed,870,2012-08-20 11:14:00-04,75,2012-08-20 11:29:00-04,35
486705,Closed,1708,2012-08-20 11:15:00-04,52,2012-08-20 11:44:00-04,64,T01322,Casual,,,
486706,Closed,647,2012-08-20 11:15:00-04,23,2012-08-20 11:26:00-04,16
486707,Closed,612,2012-08-20 11:16:00-04,63,2012-08-20 11:26:00-04,36
486708,Closed,571,2012-08-20 11:18:00-04,26,2012-08-20 11:28:00-04,42
486709,Closed,556,2012-08-20 11:18:00-04,26,2012-08-20 11:27:00-04,42
486710,Closed,1519,2012-08-20 11:20:00-04,9,2012-08-20 11:45:00-04,14
486711,Closed,842,2012-08-20 11:18:00-04,33,2012-08-20 11:32:00-04,60,T01127,Registered,02215,1988,Female
486712,Closed,752,2012-08-20 11:18:00-04,78,2012-08-20 11:31:00-04,68,T01298,Casual,,,
486713,Closed,371,2012-08-20 11:18:00-04,15,2012-08-20 11:25:00-04,37,T01056,Registered,20912,1988,Male
486714,Closed,1058,2012-08-20 11:20:00-04,21,2012-08-20 11:38:00-04,20,T01291,Registered,02115,1959,Male
486716,Closed,89,2012-08-20 11:21:00-04,35,2012-08-20 11:22:00-04,48,T01369,Registered,02124,1974,Male
486717,Closed,568,2012-08-20 11:24:00-04,46,2012-08-20 11:33:00-04,36
486718,Closed,898,2012-08-20 11:21:00-04,54,2012-08-20 11:36:00-04,53
486719,Closed,640,2012-08-20 11:21:00-04,59,2012-08-20 11:32:00-04,21
486720,Closed,504,2012-08-20 11:22:00-04,46,2012-08-20 11:30:00-04,42
486721,Closed,1172,2012-08-20 11:25:00-04,75,2012-08-20 11:44:00-04,70
486722,Closed,3254,2012-08-20 11:25:00-04,42,2012-08-20 12:19:00-04,18
486723,Closed,443,2012-08-20 11:24:00-04,80,2012-08-20 11:31:00-04,68
486725,Closed,797,2012-08-20 11:24:00-04,54,2012-08-20 11:37:00-04,36,T01323,Registered,02109,1985,Female
486726,Closed,1162,2012-08-20 11:25:00-04,75,2012-08-20 11:44:00-04,70,T01368,Casual,,,
486727,Closed,275,2012-08-20 11:24:00-04,23,2012-08-20 11:28:00-04,81
486728,Closed,3247,2012-08-20 11:25:00-04,42,2012-08-20 12:19:00-04,18,T01408,Casual,,,
486729,Closed,257,2012-08-20 11:24:00-04,50,2012-08-20 11:28:00-04,49,T01108,Registered,02118,1974,Male
486730,Closed,1248,2012-08-20 11:26:00-04,60,2012-08-20 11:47:00-04,29
486731,Closed,920,2012-08-20 11:27:00-04,68,2012-08-20 11:42:00-04,19
486732,Closed,915,2012-08-20 11:29:00-04,6,2012-08-20 11:44:00-04,36,T01295,Registered,02116,1956,Female
486733,Closed,708,2012-08-20 11:31:00-04,22,2012-08-20 11:43:00-04,81,T01241,Casual,,,
486734,Closed,457,2012-08-20 11:29:00-04,48,2012-08-20 11:37:00-04,16,T01335,Registered,02116,1984,Male
486735,Closed,704,2012-08-20 11:31:00-04,22,2012-08-20 11:43:00-04,81
486737,Closed,698,2012-08-20 11:31:00-04,22,2012-08-20 11:43:00-04,81
486738,Closed,238,2012-08-20 11:31:00-04,21,2012-08-20 11:35:00-04,57
486739,Closed,479,2012-08-20 11:31:00-04,49,2012-08-20 11:39:00-04,64,T01136,Registered,02112,1976,Male
486740,Closed,935,2012-08-20 11:31:00-04,26,2012-08-20 11:47:00-04,48,T01232,Registered,02118,1945,Male
486741,Closed,2187,2012-08-20 11:34:00-04,11,2012-08-20 12:11:00-04,66,T01200,Casual,,,
486742,Closed,1606,2012-08-20 11:35:00-04,42,2012-08-20 12:02:00-04,44
486743,Closed,692,2012-08-20 11:32:00-04,45,2012-08-20 11:44:00-04,69
486744,Closed,1550,2012-08-20 11:36:00-04,42,2012-08-20 12:02:00-04,44
486745,Closed,920,2012-08-20 11:33:00-04,60,2012-08-20 11:49:00-04,38
486746,Closed,888,2012-08-20 11:34:00-04,60,2012-08-20 11:49:00-04,38
486747,Closed,553,2012-08-20 11:35:00-04,80,2012-08-20 11:44:00-04,84,T01243,Casual,,,
486748,Closed,326,2012-08-20 11:35:00-04,37,2012-08-20 11:41:00-04,8,T01057,Registered,20912,1988,Male
486749,Closed,144,2012-08-20 11:35:00-04,46,2012-08-20 11:38:00-04,21
486750,Closed,675,2012-08-20 11:36:00-04,31,2012-08-20 11:47:00-04,40
486751,Closed,2628,2012-08-20 11:37:00-04,21,2012-08-20 12:21:00-04,26
486752,Closed,2591,2012-08-20 11:38:00-04,21,2012-08-20 12:21:00-04,26
486753,Closed,634,2012-08-20 11:39:00-04,33,2012-08-20 11:50:00-04,3
486754,Closed,358,2012-08-20 11:38:00-04,47,2012-08-20 11:44:00-04,54,T01437,Registered,02110,1969,Male
486755,Closed,201,2012-08-20 11:39:00-04,14,2012-08-20 11:43:00-04,32,T01429,Registered,02141,1987,Male
486756,Closed,4556,2012-08-20 11:39:00-04,51,2012-08-20 12:55:00-04,57
486757,Closed,605,2012-08-20 11:42:00-04,53,2012-08-20 11:52:00-04,36,T01172,Casual,,,
486758,Closed,561,2012-08-20 11:43:00-04,53,2012-08-20 11:52:00-04,36
486759,Closed,1506,2012-08-20 11:40:00-04,41,2012-08-20 12:06:00-04,13
486760,Closed,568,2012-08-20 11:42:00-04,49,2012-08-20 11:51:00-04,22,T01108,Casual,,,
486761,Closed,735,2012-08-20 11:42:00-04,74,2012-08-20 11:54:00-04,17
486762,Closed,748,2012-08-20 11:42:00-04,74,2012-08-20 11:54:00-04,17,T01013,Casual,,,
486764,Closed,442,2012-08-20 11:42:00-04,49,2012-08-20 11:49:00-04,39
486766,Closed,235,2012-08-20 11:42:00-04,38,2012-08-20 11:46:00-04,23
486767,Closed,710,2012-08-20 11:42:00-04,64,2012-08-20 11:54:00-04,61,T01136,Registered,02114,1987,Female
486768,Closed,709,2012-08-20 11:42:00-04,30,2012-08-20 11:54:00-04,34,T01188,Registered,02120,1981,Male
486769,Closed,373,2012-08-20 11:45:00-04,51,2012-08-20 11:51:00-04,16
486770,Closed,350,2012-08-20 11:46:00-04,8,2012-08-20 11:51:00-04,66,T01057,Registered,20912,1988,Male
486771,Closed,1605,2012-08-20 11:47:00-04,80,2012-08-20 12:14:00-04,74,T01130,Casual,,,
486772,Closed,1561,2012-08-20 11:48:00-04,80,2012-08-20 12:14:00-04,74
486773,Closed,1230,2012-08-20 11:47:00-04,86,2012-08-20 12:08:00-04,9
486774,Closed,697,2012-08-20 11:47:00-04,21,2012-08-20 11:59:00-04,13
486775,Closed,9022,2012-08-20 11:50:00-04,36,2012-08-20 14:20:00-04,53
486777,Closed,9011,2012-08-20 11:50:00-04,36,2012-08-20 14:21:00-04,53
486778,Closed,1159,2012-08-20 11:48:00-04,11,2012-08-20 12:08:00-04,60
486779,Closed,325,2012-08-20 11:48:00-04,22,2012-08-20 11:54:00-04,20
486780,Closed,870,2012-08-20 11:49:00-04,74,2012-08-20 12:04:00-04,9
486781,Closed,342,2012-08-20 11:49:00-04,25,2012-08-20 11:55:00-04,52
486782,Closed,798,2012-08-20 11:50:00-04,27,2012-08-20 12:03:00-04,12
486783,Closed,373,2012-08-20 11:50:00-04,32,2012-08-20 11:56:00-04,3,T01429,Registered,02141,1987,Male
486785,Closed,660,2012-08-20 11:50:00-04,62,2012-08-20 12:01:00-04,36
486786,Closed,677,2012-08-20 11:51:00-04,19,2012-08-20 12:02:00-04,50,T01159,Registered,02446,1974,Female
486787,Closed,645,2012-08-20 11:51:00-04,42,2012-08-20 12:02:00-04,4
486788,Closed,405,2012-08-20 11:51:00-04,59,2012-08-20 11:58:00-04,39,T01326,Registered,02118,1974,Male
486789,Closed,649,2012-08-20 11:51:00-04,42,2012-08-20 12:02:00-04,4,T01144,Registered,02144,1988,Female
486790,Closed,8871,2012-08-20 11:53:00-04,36,2012-08-20 14:21:00-04,53
486791,Closed,1061,2012-08-20 11:52:00-04,39,2012-08-20 12:10:00-04,22
486792,Closed,226,2012-08-20 11:52:00-04,46,2012-08-20 11:56:00-04,21
486793,Closed,207,2012-08-20 11:53:00-04,46,2012-08-20 11:56:00-04,21
486794,Closed,409,2012-08-20 11:53:00-04,36,2012-08-20 12:00:00-04,58
486795,Closed,414,2012-08-20 11:53:00-04,36,2012-08-20 12:00:00-04,58,T01192,Registered,02215,1978,Female
486796,Closed,1261,2012-08-20 11:57:00-04,36,2012-08-20 12:18:00-04,36,T01323,Casual,,,
486798,Closed,575,2012-08-20 11:55:00-04,21,2012-08-20 12:04:00-04,3,T01360,Casual,,,
486799,Closed,1306,2012-08-20 11:56:00-04,36,2012-08-20 12:18:00-04,36
486800,Closed,1295,2012-08-20 11:56:00-04,4,2012-08-20 12:17:00-04,76
486801,Closed,16712,2012-08-20 11:56:00-04,9,2012-08-20 16:35:00-04,9
486802,Closed,607,2012-08-20 11:56:00-04,52,2012-08-20 12:06:00-04,67
486803,Closed,373,2012-08-20 11:55:00-04,67,2012-08-20 12:02:00-04,53,T01211,Registered,02215,1993,Male
486804,Closed,133,2012-08-20 11:56:00-04,23,2012-08-20 11:58:00-04,6
486806,Closed,363,2012-08-20 11:57:00-04,68,2012-08-20 12:03:00-04,74,T01298,Casual,,,
486807,Closed,401,2012-08-20 11:58:00-04,66,2012-08-20 12:05:00-04,41
486808,Closed,389,2012-08-20 11:58:00-04,33,2012-08-20 12:04:00-04,9
486809,Closed,217,2012-08-20 11:58:00-04,36,2012-08-20 12:02:00-04,16,T01172,Casual,,,
486810,Closed,256,2012-08-20 11:58:00-04,64,2012-08-20 12:02:00-04,31,T01325,Registered,02130,1979,Male
486811,Closed,183,2012-08-20 11:59:00-04,36,2012-08-20 12:02:00-04,16
486812,Closed,1440,2012-08-20 11:59:00-04,54,2012-08-20 12:23:00-04,36
486813,Closed,476,2012-08-20 12:00:00-04,49,2012-08-20 12:08:00-04,36
486814,Closed,1406,2012-08-20 11:59:00-04,54,2012-08-20 12:23:00-04,36
486815,Closed,200,2012-08-20 12:00:00-04,48,2012-08-20 12:03:00-04,23
486816,Closed,473,2012-08-20 12:00:00-04,49,2012-08-20 12:08:00-04,36
486817,Closed,827,2012-08-20 12:00:00-04,53,2012-08-20 12:13:00-04,62
486818,Closed,1162,2012-08-20 12:01:00-04,27,2012-08-20 12:20:00-04,22
486820,Closed,420,2012-08-20 12:01:00-04,31,2012-08-20 12:08:00-04,20
486821,Closed,353,2012-08-20 12:03:00-04,34,2012-08-20 12:09:00-04,52,T01216,Casual,,,
486822,Closed,853,2012-08-20 12:02:00-04,70,2012-08-20 12:16:00-04,75
486823,Closed,1428,2012-08-20 12:02:00-04,58,2012-08-20 12:26:00-04,9
486824,Closed,1429,2012-08-20 12:02:00-04,58,2012-08-20 12:26:00-04,9,T01192,Registered,02215,1978,Female
486825,Closed,153,2012-08-20 12:03:00-04,53,2012-08-20 12:05:00-04,67,T01211,Casual,,,
