id,status,duration,start_date,start_station,end_date,end_station
529085,Closed,893,2012-09-02 02:14:00-04,75,2012-09-02 02:29:00-04,39
529087,Closed,1237,2012-09-02 02:17:00-04,9,2012-09-02 02:38:00-04,14
529088,Closed,4260,2012-09-02 02:21:00-04,38,2012-09-02 03:32:00-04,38
529090,Closed,417,2012-09-02 02:23:00-04,81,2012-09-02 02:30:00-04,47
529091,Closed,818,2012-09-02 02:34:00-04,46,2012-09-02 02:48:00-04,39
529092,Closed,839,2012-09-02 02:34:00-04,46,2012-09-02 02:48:00-04,39
529093,Closed,2323,2012-09-02 02:36:00-04,50,2012-09-02 03:15:00-04,8
529094,Closed,1373,2012-09-02 02:35:00-04,46,2012-09-02 02:58:00-04,46
529096,Closed,738,2012-09-02 02:40:00-04,41,2012-09-02 02:52:00-04,33
529097,Closed,41361,2012-09-02 02:45:00-04,46,2012-09-02 14:14:00-04,55,T01071,Casual,,,
529098,Closed,614,2012-09-02 02:45:00-04,68,2012-09-02 02:55:00-04,79,T01338,Casual,,,
529099,Closed,395,2012-09-02 02:46:00-04,16,2012-09-02 02:52:00-04,26
529100,Closed,393,2012-09-02 02:46:00-04,16,2012-09-02 02:52:00-04,26,T01234,Casual,,,
529101,Closed,1217,2012-09-02 02:48:00-04,66,2012-09-02 03:08:00-04,66,T01132,Casual,,,
529102,Closed,1192,2012-09-02 02:48:00-04,66,2012-09-02 03:08:00-04,66,T01021,Casual,,,
529103,Closed,1708,2012-09-02 02:52:00-04,67,2012-09-02 03:21:00-04,51,T01431,Casual,,,
529104,Closed,1366,2012-09-02 02:55:00-04,44,2012-09-02 03:17:00-04,33,T01022,Registered,02215,,Male
529105,Closed,1111,2012-09-02 02:56:00-04,81,2012-09-02 03:15:00-04,56
529106,Closed,953,2012-09-02 03:07:00-04,59,2012-09-02 03:23:00-04,36,T01025,Casual,,,
529107,Closed,910,2012-09-02 03:08:00-04,59,2012-09-02 03:23:00-04,36,T01433,Casual,,,
529108,Closed,899,2012-09-02 03:08:00-04,59,2012-09-02 03:23:00-04,36,T01388,Registered,02113,1986,Male
529109,Closed,532,2012-09-02 03:27:00-04,26,2012-09-02 03:36:00-04,13
529111,Closed,608,2012-09-02 03:29:00-04,36,2012-09-02 03:40:00-04,55
529112,Closed,257,2012-09-02 03:29:00-04,81,2012-09-02 03:34:00-04,35
529114,Closed,565,2012-09-02 03:30:00-04,36,2012-09-02 03:40:00-04,55,T01433,Casual,,,
529115,Closed,734,2012-09-02 03:30:00-04,22,2012-09-02 03:43:00-04,20
529116,Closed,522,2012-09-02 03:31:00-04,36,2012-09-02 03:39:00-04,55,T01025,Registered,02113,1986,Male
529117,Closed,338,2012-09-02 03:32:00-04,55,2012-09-02 03:38:00-04,42
529118,Closed,563,2012-09-02 03:39:00-04,13,2012-09-02 03:48:00-04,13
529119,Closed,380,2012-09-02 03:40:00-04,61,2012-09-02 03:46:00-04,49
529120,Closed,872,2012-09-02 03:39:00-04,47,2012-09-02 03:54:00-04,52
529121,Closed,696,2012-09-02 03:42:00-04,35,2012-09-02 03:54:00-04,7
529122,Closed,1289,2012-09-02 03:50:00-04,20,2012-09-02 04:12:00-04,61
529123,Closed,250,2012-09-02 03:51:00-04,52,2012-09-02 03:56:00-04,36
529124,Closed,985,2012-09-02 03:51:00-04,52,2012-09-02 04:08:00-04,47
529125,Closed,226,2012-09-02 03:52:00-04,52,2012-09-02 03:56:00-04,36
529126,Closed,1822,2012-09-02 04:02:00-04,26,2012-09-02 04:33:00-04,58,T01234,Casual,,,
529127,Closed,1823,2012-09-02 04:02:00-04,26,2012-09-02 04:33:00-04,58
529128,Closed,714,2012-09-02 04:23:00-04,22,2012-09-02 04:35:00-04,46,T01329,Registered,02115,1981,Male
529129,Closed,758,2012-09-02 04:31:00-04,55,2012-09-02 04:44:00-04,88,T01433,Casual,,,
529130,Closed,222,2012-09-02 04:34:00-04,52,2012-09-02 04:38:00-04,33
529131,Closed,1035,2012-09-02 04:38:00-04,58,2012-09-02 04:55:00-04,26,T01234,Casual,,,
529132,Closed,1181,2012-09-02 04:38:00-04,58,2012-09-02 04:58:00-04,25
529133,Closed,1172,2012-09-02 04:43:00-04,33,2012-09-02 05:02:00-04,41
529134,Closed,1704,2012-09-02 04:53:00-04,61,2012-09-02 05:21:00-04,5
529135,Closed,1859,2012-09-02 04:50:00-04,61,2012-09-02 05:21:00-04,5
529136,Closed,1658,2012-09-02 04:53:00-04,61,2012-09-02 05:21:00-04,5
529138,Closed,574,2012-09-02 05:00:00-04,72,2012-09-02 05:09:00-04,6
529139,Closed,1152,2012-09-02 05:02:00-04,61,2012-09-02 05:21:00-04,5
529140,Closed,1167,2012-09-02 05:02:00-04,61,2012-09-02 05:21:00-04,5
529141,Closed,34337,2012-09-02 05:08:00-04,75,2012-09-02 14:41:00-04,26,T01049,Casual,,,
529142,Closed,1062,2012-09-02 05:11:00-04,75,2012-09-02 05:28:00-04,22
529143,Closed,482,2012-09-02 05:12:00-04,6,2012-09-02 05:20:00-04,22
529145,Closed,18978,2012-09-02 05:48:00-04,43,2012-09-02 11:05:00-04,47
529146,Closed,409,2012-09-02 05:48:00-04,41,2012-09-02 05:55:00-04,33
529147,Closed,525,2012-09-02 05:49:00-04,21,2012-09-02 05:57:00-04,30,T01108,Registered,02116,1971,Male
529148,Closed,745,2012-09-02 05:54:00-04,36,2012-09-02 06:06:00-04,14,T01415,Registered,02116,1978,Female
529149,Closed,831,2012-09-02 06:03:00-04,68,2012-09-02 06:17:00-04,36,T01056,Registered,02116,1980,Male
529150,Closed,362,2012-09-02 06:10:00-04,53,2012-09-02 06:16:00-04,67
529151,Closed,416,2012-09-02 06:21:00-04,23,2012-09-02 06:28:00-04,72
529152,Closed,131,2012-09-02 06:23:00-04,36,2012-09-02 06:25:00-04,16
529153,Closed,436,2012-09-02 06:24:00-04,55,2012-09-02 06:31:00-04,54
529154,Closed,3232,2012-09-02 06:29:00-04,12,2012-09-02 07:23:00-04,12
529155,Closed,384,2012-09-02 06:30:00-04,53,2012-09-02 06:37:00-04,36,T01224,Registered,02115,1986,Female
529156,Closed,4398,2012-09-02 06:33:00-04,75,2012-09-02 07:47:00-04,75,T01159,Casual,,,
529157,Closed,743,2012-09-02 06:39:00-04,16,2012-09-02 06:51:00-04,27
529158,Closed,694,2012-09-02 06:44:00-04,85,2012-09-02 06:55:00-04,36,T01308,Registered,02127,1986,Female
529161,Closed,315,2012-09-02 06:55:00-04,81,2012-09-02 07:01:00-04,16
529162,Closed,341,2012-09-02 07:03:00-04,64,2012-09-02 07:09:00-04,6
529163,Closed,188,2012-09-02 07:04:00-04,6,2012-09-02 07:07:00-04,23
529164,Closed,192,2012-09-02 07:04:00-04,6,2012-09-02 07:07:00-04,23
529165,Closed,4501,2012-09-02 07:08:00-04,36,2012-09-02 08:23:00-04,25,T01388,Casual,,,
529166,Closed,4304,2012-09-02 07:11:00-04,36,2012-09-02 08:23:00-04,25
529167,Closed,198,2012-09-02 07:13:00-04,53,2012-09-02 07:17:00-04,67
529168,Closed,687,2012-09-02 07:15:00-04,54,2012-09-02 07:27:00-04,33
529169,Closed,774,2012-09-02 07:19:00-04,54,2012-09-02 07:32:00-04,33
529170,Closed,573,2012-09-02 07:24:00-04,14,2012-09-02 07:33:00-04,61
529172,Closed,368,2012-09-02 07:26:00-04,59,2012-09-02 07:32:00-04,60
529173,Closed,229,2012-09-02 07:29:00-04,21,2012-09-02 07:33:00-04,52
529174,Closed,354,2012-09-02 07:30:00-04,60,2012-09-02 07:36:00-04,40
529175,Closed,725,2012-09-02 07:34:00-04,44,2012-09-02 07:46:00-04,40
529176,Closed,1050,2012-09-02 07:34:00-04,54,2012-09-02 07:51:00-04,11,T01445,Registered,02169,1983,Female
529177,Closed,702,2012-09-02 07:34:00-04,53,2012-09-02 07:46:00-04,52
529178,Closed,12653,2012-09-02 07:37:00-04,65,2012-09-02 11:08:00-04,65,T01298,Casual,,,
529179,Closed,12744,2012-09-02 07:37:00-04,65,2012-09-02 11:10:00-04,65,T01446,Casual,,,
529181,Closed,836,2012-09-02 07:38:00-04,61,2012-09-02 07:52:00-04,43
529182,Closed,493,2012-09-02 07:38:00-04,33,2012-09-02 07:47:00-04,42
529184,Closed,373,2012-09-02 07:41:00-04,4,2012-09-02 07:47:00-04,58
529185,Closed,1867,2012-09-02 07:43:00-04,4,2012-09-02 08:14:00-04,51,T01243,Casual,,,
529186,Closed,1831,2012-09-02 07:44:00-04,4,2012-09-02 08:14:00-04,51
529187,Closed,681,2012-09-02 07:43:00-04,32,2012-09-02 07:54:00-04,75
529188,Closed,318,2012-09-02 07:52:00-04,19,2012-09-02 07:57:00-04,9
529189,Closed,797,2012-09-02 07:54:00-04,25,2012-09-02 08:07:00-04,67
529190,Closed,1815,2012-09-02 07:54:00-04,40,2012-09-02 08:24:00-04,42
529191,Closed,1293,2012-09-02 07:55:00-04,18,2012-09-02 08:16:00-04,67,T01311,Registered,02134,1986,Male
529192,Closed,364,2012-09-02 07:56:00-04,65,2012-09-02 08:02:00-04,35
529194,Closed,397,2012-09-02 08:00:00-04,57,2012-09-02 08:06:00-04,49,T01326,Registered,02110,1984,Male
529195,Closed,676,2012-09-02 08:01:00-04,11,2012-09-02 08:12:00-04,11,T01445,Registered,02215,1983,Female
529196,Closed,978,2012-09-02 08:04:00-04,21,2012-09-02 08:20:00-04,20,T01110,Casual,,,
529197,Closed,968,2012-09-02 08:04:00-04,21,2012-09-02 08:20:00-04,20,T01449,Casual,,,
529200,Closed,149,2012-09-02 08:05:00-04,53,2012-09-02 08:07:00-04,67,T01278,Registered,02215,1987,Female
529201,Closed,169,2012-09-02 08:06:00-04,53,2012-09-02 08:09:00-04,33
529203,Closed,151,2012-09-02 08:09:00-04,52,2012-09-02 08:12:00-04,21
529204,Closed,1501,2012-09-02 08:14:00-04,58,2012-09-02 08:39:00-04,6
529205,Closed,1370,2012-09-02 08:16:00-04,58,2012-09-02 08:39:00-04,6
529206,Closed,417,2012-09-02 08:17:00-04,76,2012-09-02 08:24:00-04,74
529207,Closed,2073,2012-09-02 08:16:00-04,45,2012-09-02 08:51:00-04,81
529208,Closed,1345,2012-09-02 08:16:00-04,58,2012-09-02 08:39:00-04,6
529209,Closed,295,2012-09-02 08:19:00-04,33,2012-09-02 08:24:00-04,53
529210,Closed,3257,2012-09-02 08:21:00-04,38,2012-09-02 09:15:00-04,38
529211,Closed,385,2012-09-02 08:22:00-04,49,2012-09-02 08:29:00-04,57
529212,Closed,355,2012-09-02 08:25:00-04,75,2012-09-02 08:31:00-04,67
529213,Closed,647,2012-09-02 08:27:00-04,42,2012-09-02 08:38:00-04,33
529215,Closed,3531,2012-09-02 08:28:00-04,21,2012-09-02 09:27:00-04,21
529216,Closed,309,2012-09-02 08:27:00-04,85,2012-09-02 08:32:00-04,63
529217,Closed,2775,2012-09-02 08:28:00-04,32,2012-09-02 09:14:00-04,32
529218,Closed,219,2012-09-02 08:28:00-04,14,2012-09-02 08:32:00-04,32,T01415,Registered,02115,1989,Male
529219,Closed,406,2012-09-02 08:31:00-04,54,2012-09-02 08:38:00-04,40
529220,Closed,892,2012-09-02 08:34:00-04,13,2012-09-02 08:49:00-04,27,T01214,Casual,,,
529221,Closed,1266,2012-09-02 08:35:00-04,42,2012-09-02 08:56:00-04,66
529222,Closed,468,2012-09-02 08:36:00-04,45,2012-09-02 08:44:00-04,32
529225,Closed,575,2012-09-02 08:38:00-04,25,2012-09-02 08:47:00-04,50
529226,Closed,561,2012-09-02 08:39:00-04,77,2012-09-02 08:48:00-04,90,T01420,Casual,,,
529227,Closed,1875,2012-09-02 08:40:00-04,33,2012-09-02 09:11:00-04,6
529228,Closed,355,2012-09-02 08:43:00-04,72,2012-09-02 08:49:00-04,67
529229,Closed,507,2012-09-02 08:44:00-04,33,2012-09-02 08:53:00-04,36
529230,Closed,501,2012-09-02 08:45:00-04,79,2012-09-02 08:54:00-04,74
529231,Closed,1687,2012-09-02 08:46:00-04,32,2012-09-02 09:14:00-04,6
529232,Closed,301,2012-09-02 08:48:00-04,60,2012-09-02 08:53:00-04,50
529233,Closed,743,2012-09-02 08:50:00-04,71,2012-09-02 09:02:00-04,74
529234,Closed,1549,2012-09-02 08:50:00-04,36,2012-09-02 09:16:00-04,81,T01122,Registered,02110,1964,Male
529235,Closed,569,2012-09-02 08:54:00-04,33,2012-09-02 09:03:00-04,50,T01022,Registered,02215,1981,Male
529236,Closed,1423,2012-09-02 08:56:00-04,79,2012-09-02 09:19:00-04,22
529237,Closed,415,2012-09-02 08:56:00-04,41,2012-09-02 09:03:00-04,32
529238,Closed,1184,2012-09-02 09:00:00-04,55,2012-09-02 09:20:00-04,60,T01025,Casual,,,
529239,Closed,598,2012-09-02 09:04:00-04,6,2012-09-02 09:14:00-04,58
529240,Closed,630,2012-09-02 09:03:00-04,6,2012-09-02 09:14:00-04,58
529241,Closed,193,2012-09-02 09:03:00-04,19,2012-09-02 09:06:00-04,10
529242,Closed,4533,2012-09-02 09:05:00-04,76,2012-09-02 10:21:00-04,76
529243,Closed,295,2012-09-02 09:07:00-04,53,2012-09-02 09:12:00-04,67
529244,Closed,291,2012-09-02 09:09:00-04,46,2012-09-02 09:14:00-04,61
529245,Closed,454,2012-09-02 09:10:00-04,11,2012-09-02 09:18:00-04,61
529246,Closed,899,2012-09-02 09:10:00-04,47,2012-09-02 09:25:00-04,75,T01026,Registered,02113,1986,Male
529247,Closed,1475,2012-09-02 09:14:00-04,6,2012-09-02 09:39:00-04,38
529248,Closed,1448,2012-09-02 09:15:00-04,6,2012-09-02 09:39:00-04,38
529249,Closed,1107,2012-09-02 09:13:00-04,6,2012-09-02 09:32:00-04,23
529251,Closed,306,2012-09-02 09:14:00-04,45,2012-09-02 09:19:00-04,11,T01014,Registered,01867,1965,Female
529252,Closed,792,2012-09-02 09:15:00-04,50,2012-09-02 09:28:00-04,75
529253,Closed,1039,2012-09-02 09:16:00-04,52,2012-09-02 09:34:00-04,53
529255,Closed,6774,2012-09-02 09:23:00-04,36,2012-09-02 11:15:00-04,36
529256,Closed,6789,2012-09-02 09:22:00-04,36,2012-09-02 11:15:00-04,36,T01308,Casual,,,
529257,Closed,545,2012-09-02 09:21:00-04,58,2012-09-02 09:30:00-04,4
529258,Closed,433,2012-09-02 09:21:00-04,68,2012-09-02 09:28:00-04,17
529259,Closed,790,2012-09-02 09:23:00-04,57,2012-09-02 09:36:00-04,10,T01156,Casual,,,
529261,Closed,810,2012-09-02 09:23:00-04,57,2012-09-02 09:36:00-04,10
529262,Closed,1107,2012-09-02 09:23:00-04,39,2012-09-02 09:42:00-04,4
529263,Closed,620,2012-09-02 09:23:00-04,22,2012-09-02 09:33:00-04,16,T01232,Registered,02116,1983,Male
529264,Closed,331,2012-09-02 09:24:00-04,13,2012-09-02 09:29:00-04,25
529265,Closed,1116,2012-09-02 09:24:00-04,78,2012-09-02 09:43:00-04,70
529266,Closed,1049,2012-09-02 09:25:00-04,36,2012-09-02 09:43:00-04,69,T01079,Registered,02116,1975,Male
529267,Closed,1315,2012-09-02 09:25:00-04,60,2012-09-02 09:47:00-04,55,T01025,Casual,,,
529268,Closed,362,2012-09-02 09:25:00-04,60,2012-09-02 09:31:00-04,72
529269,Closed,402,2012-09-02 09:26:00-04,42,2012-09-02 09:32:00-04,35
529270,Closed,263,2012-09-02 09:26:00-04,22,2012-09-02 09:31:00-04,43,T01254,Registered,02110,1964,Male
529271,Closed,434,2012-09-02 09:29:00-04,19,2012-09-02 09:36:00-04,55
529272,Closed,697,2012-09-02 09:31:00-04,81,2012-09-02 09:43:00-04,36,T01122,Casual,,,
529273,Closed,1401,2012-09-02 09:30:00-04,75,2012-09-02 09:53:00-04,67
529275,Closed,578,2012-09-02 09:33:00-04,81,2012-09-02 09:42:00-04,36
529276,Closed,908,2012-09-02 09:31:00-04,47,2012-09-02 09:46:00-04,75,T01193,Registered,02113,1990,Male
529277,Closed,254,2012-09-02 09:33:00-04,23,2012-09-02 09:38:00-04,44
529279,Closed,2076,2012-09-02 09:34:00-04,13,2012-09-02 10:08:00-04,73
529280,Closed,1131,2012-09-02 09:34:00-04,61,2012-09-02 09:53:00-04,38
529281,Closed,1116,2012-09-02 09:35:00-04,61,2012-09-02 09:53:00-04,38
529284,Closed,1487,2012-09-02 09:35:00-04,78,2012-09-02 10:00:00-04,73
529285,Closed,1575,2012-09-02 09:35:00-04,78,2012-09-02 10:01:00-04,73
529286,Closed,239,2012-09-02 09:36:00-04,9,2012-09-02 09:40:00-04,10
529287,Closed,1547,2012-09-02 09:36:00-04,66,2012-09-02 10:02:00-04,7,T01021,Registered,02134,1984,Male
529288,Closed,1727,2012-09-02 09:37:00-04,69,2012-09-02 10:05:00-04,70
529289,Closed,1041,2012-09-02 09:37:00-04,22,2012-09-02 09:55:00-04,45
529290,Closed,505,2012-09-02 09:40:00-04,45,2012-09-02 09:48:00-04,36
529291,Closed,1690,2012-09-02 09:40:00-04,25,2012-09-02 10:08:00-04,73,T01194,Registered,02116,1980,Female
529293,Closed,3470,2012-09-02 09:42:00-04,74,2012-09-02 10:40:00-04,74,T01099,Casual,,,
529294,Closed,577,2012-09-02 09:42:00-04,50,2012-09-02 09:52:00-04,25
529296,Closed,340,2012-09-02 09:47:00-04,36,2012-09-02 09:53:00-04,54,T01224,Registered,02116,1984,Male
529297,Closed,363,2012-09-02 09:48:00-04,35,2012-09-02 09:54:00-04,7
