id,status,duration,start_date,start_station,end_date,end_station
608017,Closed,48307,2012-09-25 19:06:00-04,43,2012-09-26 08:32:00-04,40
609541,Closed,265,2012-09-26 10:10:00-04,55,2012-09-26 10:15:00-04,5
609542,Closed,1823,2012-09-26 10:12:00-04,96,2012-09-26 10:42:00-04,30
609543,Closed,1427,2012-09-26 10:10:00-04,73,2012-09-26 10:34:00-04,16
609544,Closed,478,2012-09-26 10:11:00-04,42,2012-09-26 10:19:00-04,49
609545,Closed,1223,2012-09-26 10:11:00-04,71,2012-09-26 10:32:00-04,6
609546,Closed,139,2012-09-26 10:12:00-04,48,2012-09-26 10:14:00-04,35
609547,Closed,221,2012-09-26 10:12:00-04,38,2012-09-26 10:16:00-04,98,T01360,Registered,02148,1975,Male
609548,Closed,889,2012-09-26 10:14:00-04,98,2012-09-26 10:29:00-04,58
609551,Closed,675,2012-09-26 10:14:00-04,40,2012-09-26 10:25:00-04,84
609553,Closed,415,2012-09-26 10:15:00-04,33,2012-09-26 10:21:00-04,67,T01143,Registered,02215,1992,Male
609554,Closed,326,2012-09-26 10:15:00-04,67,2012-09-26 10:21:00-04,68,T01190,Registered,02139,1989,Female
609555,Closed,648,2012-09-26 10:16:00-04,52,2012-09-26 10:27:00-04,35,T01110,Registered,02215,1971,Male
609556,Closed,2,2012-09-26 10:17:00-04,17,2012-09-26 10:17:00-04,17
609557,Closed,159,2012-09-26 10:17:00-04,27,2012-09-26 10:20:00-04,12,T01228,Registered,02118,1992,Male
609558,Closed,439,2012-09-26 10:18:00-04,12,2012-09-26 10:26:00-04,32,T01067,Registered,02026,1985,Male
609559,Closed,796,2012-09-26 10:19:00-04,42,2012-09-26 10:32:00-04,72,T01024,Casual,,,
609560,Closed,832,2012-09-26 10:18:00-04,16,2012-09-26 10:32:00-04,39,T01088,Registered,02143,1984,Male
609563,Closed,352,2012-09-26 10:20:00-04,39,2012-09-26 10:26:00-04,16,T01258,Registered,02118,1982,Male
609564,Closed,346,2012-09-26 10:21:00-04,42,2012-09-26 10:26:00-04,48
609565,Closed,475,2012-09-26 10:21:00-04,45,2012-09-26 10:29:00-04,67
609566,Closed,1587,2012-09-26 10:21:00-04,14,2012-09-26 10:47:00-04,60,T01161,Registered,02139,1960,Female
609567,Closed,1311,2012-09-26 10:23:00-04,21,2012-09-26 10:45:00-04,50
609568,Closed,360,2012-09-26 10:21:00-04,59,2012-09-26 10:27:00-04,50
609569,Closed,1272,2012-09-26 10:23:00-04,21,2012-09-26 10:44:00-04,50
609570,Closed,3084,2012-09-26 10:22:00-04,84,2012-09-26 11:14:00-04,20
609571,Closed,1527,2012-09-26 10:22:00-04,45,2012-09-26 10:48:00-04,6,T01037,Registered,02215,1946,Male
609572,Closed,2859,2012-09-26 10:25:00-04,84,2012-09-26 11:13:00-04,20
609573,Closed,623,2012-09-26 10:25:00-04,57,2012-09-26 10:35:00-04,53,T01271,Casual,,,
609574,Closed,636,2012-09-26 10:25:00-04,57,2012-09-26 10:35:00-04,53,T01279,Casual,,,
609575,Closed,527,2012-09-26 10:25:00-04,94,2012-09-26 10:34:00-04,84
609576,Closed,870,2012-09-26 10:25:00-04,66,2012-09-26 10:39:00-04,19
609577,Closed,805,2012-09-26 10:26:00-04,9,2012-09-26 10:39:00-04,33
609578,Closed,1318,2012-09-26 10:26:00-04,27,2012-09-26 10:48:00-04,16,T01101,Registered,02120,1953,Female
609579,Closed,509,2012-09-26 10:27:00-04,67,2012-09-26 10:35:00-04,5,T01310,Registered,02139,1982,Male
609581,Closed,563,2012-09-26 10:28:00-04,61,2012-09-26 10:37:00-04,12
609582,Closed,159,2012-09-26 10:27:00-04,55,2012-09-26 10:30:00-04,61
609583,Closed,1405,2012-09-26 10:30:00-04,45,2012-09-26 10:54:00-04,74,T01386,Casual,,,
609584,Closed,610,2012-09-26 10:28:00-04,23,2012-09-26 10:38:00-04,84
609585,Closed,895,2012-09-26 10:29:00-04,26,2012-09-26 10:44:00-04,98
609586,Closed,538,2012-09-26 10:30:00-04,69,2012-09-26 10:39:00-04,34,T01089,Registered,02215,1973,Female
609587,Closed,903,2012-09-26 10:33:00-04,84,2012-09-26 10:48:00-04,5,T01314,Casual,,,
609588,Closed,483,2012-09-26 10:33:00-04,42,2012-09-26 10:41:00-04,23
609589,Closed,1340,2012-09-26 10:33:00-04,60,2012-09-26 10:56:00-04,97,T01233,Casual,,,
609590,Closed,655,2012-09-26 10:33:00-04,88,2012-09-26 10:44:00-04,67,T01133,Registered,02143,1976,Male
609591,Closed,283,2012-09-26 10:33:00-04,32,2012-09-26 10:38:00-04,11,T01067,Registered,02139,1982,Male
609592,Closed,623,2012-09-26 10:34:00-04,87,2012-09-26 10:45:00-04,70,T01326,Casual,,,
609593,Closed,319,2012-09-26 10:34:00-04,39,2012-09-26 10:40:00-04,16
609594,Closed,1061,2012-09-26 10:35:00-04,98,2012-09-26 10:53:00-04,38,T01360,Casual,,,
609596,Closed,387,2012-09-26 10:36:00-04,49,2012-09-26 10:42:00-04,43
609597,Closed,632,2012-09-26 10:36:00-04,96,2012-09-26 10:46:00-04,72
609598,Closed,32,2012-09-26 10:36:00-04,53,2012-09-26 10:36:00-04,53,T01272,Registered,02215,1987,Male
609599,Closed,995,2012-09-26 10:36:00-04,57,2012-09-26 10:53:00-04,33
609601,Closed,314,2012-09-26 10:36:00-04,53,2012-09-26 10:42:00-04,67
609604,Closed,301,2012-09-26 10:37:00-04,60,2012-09-26 10:42:00-04,47
609605,Closed,278,2012-09-26 10:37:00-04,26,2012-09-26 10:42:00-04,36
609606,Closed,369,2012-09-26 10:38:00-04,32,2012-09-26 10:44:00-04,62
609607,Closed,107,2012-09-26 10:38:00-04,35,2012-09-26 10:40:00-04,48,T01256,Registered,02124,1974,Male
609608,Closed,752,2012-09-26 10:40:00-04,64,2012-09-26 10:52:00-04,50,T01365,Casual,,,
609609,Closed,1744,2012-09-26 10:41:00-04,42,2012-09-26 11:10:00-04,44,T01180,Casual,,,
609610,Closed,280,2012-09-26 10:41:00-04,26,2012-09-26 10:45:00-04,16
609611,Closed,1548,2012-09-26 10:41:00-04,87,2012-09-26 11:07:00-04,46
609612,Closed,222,2012-09-26 10:41:00-04,6,2012-09-26 10:45:00-04,23
609613,Closed,275,2012-09-26 10:41:00-04,43,2012-09-26 10:46:00-04,22
609616,Closed,1393,2012-09-26 10:41:00-04,87,2012-09-26 11:05:00-04,46,T01399,Registered,02138,1986,Male
609617,Closed,993,2012-09-26 10:42:00-04,53,2012-09-26 10:58:00-04,7,T01279,Registered,02215,1987,Male
609618,Closed,3882,2012-09-26 10:44:00-04,38,2012-09-26 11:49:00-04,44
609619,Closed,487,2012-09-26 10:42:00-04,63,2012-09-26 10:51:00-04,20
609620,Closed,2295,2012-09-26 10:47:00-04,38,2012-09-26 11:25:00-04,44,T01009,Casual,,,
609621,Closed,459,2012-09-26 10:43:00-04,6,2012-09-26 10:51:00-04,42
609622,Closed,1394,2012-09-26 10:43:00-04,43,2012-09-26 11:06:00-04,68
609623,Closed,2303,2012-09-26 10:46:00-04,38,2012-09-26 11:25:00-04,44
609624,Closed,768,2012-09-26 10:46:00-04,59,2012-09-26 10:59:00-04,40,T01097,Registered,02171,,Male
609625,Closed,737,2012-09-26 10:47:00-04,41,2012-09-26 10:59:00-04,55,T01446,Casual,,,
609626,Closed,337,2012-09-26 10:47:00-04,48,2012-09-26 10:52:00-04,59
609627,Closed,376,2012-09-26 10:47:00-04,87,2012-09-26 10:53:00-04,74
609628,Closed,572,2012-09-26 10:49:00-04,53,2012-09-26 10:59:00-04,72,T01272,Registered,02115,1984,Female
609629,Closed,371,2012-09-26 10:50:00-04,75,2012-09-26 10:56:00-04,72
609630,Closed,851,2012-09-26 10:50:00-04,41,2012-09-26 11:04:00-04,52
609631,Closed,1213,2012-09-26 10:51:00-04,17,2012-09-26 11:11:00-04,80
609632,Closed,3376,2012-09-26 10:52:00-04,38,2012-09-26 11:48:00-04,44,T01165,Casual,,,
609633,Closed,205,2012-09-26 10:52:00-04,78,2012-09-26 10:55:00-04,95
609634,Closed,384,2012-09-26 10:52:00-04,86,2012-09-26 10:58:00-04,30
609635,Closed,326,2012-09-26 10:52:00-04,36,2012-09-26 10:57:00-04,26
609636,Closed,1328,2012-09-26 10:53:00-04,36,2012-09-26 11:15:00-04,20
609637,Closed,1107,2012-09-26 10:53:00-04,17,2012-09-26 11:12:00-04,80,T01152,Casual,,,
609638,Closed,319,2012-09-26 10:53:00-04,51,2012-09-26 10:58:00-04,36
609639,Closed,1295,2012-09-26 10:55:00-04,38,2012-09-26 11:16:00-04,22,T01360,Casual,,,
609640,Closed,372,2012-09-26 10:53:00-04,53,2012-09-26 11:00:00-04,80
609642,Closed,1010,2012-09-26 10:55:00-04,72,2012-09-26 11:12:00-04,68,T01024,Registered,02142,1979,Male
609643,Closed,128,2012-09-26 10:56:00-04,36,2012-09-26 10:58:00-04,50,T01251,Registered,02112,1960,Male
609644,Closed,1082,2012-09-26 10:58:00-04,69,2012-09-26 11:16:00-04,82
609645,Closed,249,2012-09-26 10:57:00-04,39,2012-09-26 11:01:00-04,16
609646,Closed,710,2012-09-26 10:56:00-04,27,2012-09-26 11:08:00-04,55
609647,Closed,210,2012-09-26 10:57:00-04,47,2012-09-26 11:01:00-04,23
609648,Closed,575,2012-09-26 10:58:00-04,41,2012-09-26 11:08:00-04,33,T01069,Registered,02215,1991,Male
609650,Closed,356,2012-09-26 10:59:00-04,30,2012-09-26 11:04:00-04,5
609651,Closed,1508,2012-09-26 11:00:00-04,53,2012-09-26 11:25:00-04,24
609652,Closed,655,2012-09-26 11:00:00-04,52,2012-09-26 11:11:00-04,19
609653,Closed,518,2012-09-26 11:00:00-04,39,2012-09-26 11:09:00-04,42
609654,Closed,662,2012-09-26 11:01:00-04,52,2012-09-26 11:12:00-04,19
609655,Closed,877,2012-09-26 11:02:00-04,69,2012-09-26 11:16:00-04,82
609656,Closed,1653,2012-09-26 11:02:00-04,32,2012-09-26 11:30:00-04,17
609657,Closed,244,2012-09-26 11:01:00-04,53,2012-09-26 11:05:00-04,67
609658,Closed,797,2012-09-26 11:01:00-04,6,2012-09-26 11:14:00-04,36,T01188,Registered,02118,1982,Male
609659,Closed,1170,2012-09-26 11:01:00-04,42,2012-09-26 11:21:00-04,36
609660,Closed,292,2012-09-26 11:02:00-04,43,2012-09-26 11:06:00-04,35
609661,Closed,831,2012-09-26 11:02:00-04,75,2012-09-26 11:16:00-04,13,T01150,Registered,01776,1987,Male
609662,Closed,191,2012-09-26 11:04:00-04,60,2012-09-26 11:07:00-04,58,T01161,Registered,02114,1985,Male
609664,Closed,1218,2012-09-26 11:04:00-04,4,2012-09-26 11:25:00-04,74
609665,Closed,306,2012-09-26 11:04:00-04,20,2012-09-26 11:10:00-04,7
609666,Closed,847,2012-09-26 11:06:00-04,84,2012-09-26 11:20:00-04,48
609667,Closed,596,2012-09-26 11:06:00-04,67,2012-09-26 11:16:00-04,74
609668,Closed,894,2012-09-26 11:06:00-04,21,2012-09-26 11:21:00-04,23
609669,Closed,339,2012-09-26 11:08:00-04,9,2012-09-26 11:13:00-04,33,T01214,Registered,02118,1979,Male
609671,Closed,2586,2012-09-26 11:08:00-04,67,2012-09-26 11:51:00-04,67
609672,Closed,527,2012-09-26 11:08:00-04,14,2012-09-26 11:17:00-04,21,T01255,Registered,02118,1984,Male
609673,Closed,1346,2012-09-26 11:08:00-04,36,2012-09-26 11:31:00-04,69,T01343,Registered,02116,1981,Female
609674,Closed,557,2012-09-26 11:10:00-04,38,2012-09-26 11:20:00-04,98,T01079,Casual,,,
609675,Closed,586,2012-09-26 11:10:00-04,38,2012-09-26 11:20:00-04,98
609676,Closed,1782,2012-09-26 11:13:00-04,50,2012-09-26 11:43:00-04,82,T01209,Casual,,,
609677,Closed,616,2012-09-26 11:14:00-04,6,2012-09-26 11:24:00-04,36,T01242,Registered,02114,1987,Male
609678,Closed,1643,2012-09-26 11:14:00-04,44,2012-09-26 11:41:00-04,6,T01180,Casual,,,
609679,Closed,393,2012-09-26 11:14:00-04,48,2012-09-26 11:21:00-04,42
609680,Closed,1359,2012-09-26 11:16:00-04,42,2012-09-26 11:38:00-04,22,T01335,Casual,,,
609681,Closed,1353,2012-09-26 11:16:00-04,42,2012-09-26 11:38:00-04,22
609682,Closed,268,2012-09-26 11:15:00-04,59,2012-09-26 11:20:00-04,64,T01124,Registered,02210,1989,Male
609683,Closed,933,2012-09-26 11:16:00-04,36,2012-09-26 11:31:00-04,47,T01188,Registered,02120,1978,Male
609684,Closed,445,2012-09-26 11:17:00-04,66,2012-09-26 11:25:00-04,41
609685,Closed,674,2012-09-26 11:19:00-04,7,2012-09-26 11:30:00-04,23
609686,Closed,345,2012-09-26 11:19:00-04,16,2012-09-26 11:24:00-04,39
609687,Closed,1743,2012-09-26 11:20:00-04,95,2012-09-26 11:49:00-04,14
609688,Closed,536,2012-09-26 11:19:00-04,48,2012-09-26 11:28:00-04,81
609689,Closed,1342,2012-09-26 11:20:00-04,46,2012-09-26 11:42:00-04,97
609690,Closed,1286,2012-09-26 11:20:00-04,46,2012-09-26 11:42:00-04,97
609691,Closed,429,2012-09-26 11:20:00-04,44,2012-09-26 11:27:00-04,60
609692,Closed,1130,2012-09-26 11:21:00-04,91,2012-09-26 11:39:00-04,94
609693,Closed,909,2012-09-26 11:21:00-04,88,2012-09-26 11:36:00-04,60,T01369,Registered,02110,1987,Female
609694,Closed,421,2012-09-26 11:22:00-04,19,2012-09-26 11:29:00-04,52
609695,Closed,430,2012-09-26 11:22:00-04,19,2012-09-26 11:29:00-04,52,T01155,Casual,,,
609696,Closed,542,2012-09-26 11:22:00-04,41,2012-09-26 11:31:00-04,33
609697,Closed,971,2012-09-26 11:23:00-04,38,2012-09-26 11:39:00-04,33,T01035,Registered,01944,1972,Male
609698,Closed,628,2012-09-26 11:24:00-04,49,2012-09-26 11:34:00-04,12
609699,Closed,196,2012-09-26 11:24:00-04,67,2012-09-26 11:27:00-04,80,T01122,Registered,02215,1990,Male
609700,Closed,87,2012-09-26 11:25:00-04,44,2012-09-26 11:26:00-04,47
609701,Closed,1066,2012-09-26 11:25:00-04,56,2012-09-26 11:43:00-04,81,T01111,Registered,02119,1942,Male
609702,Closed,247,2012-09-26 11:26:00-04,40,2012-09-26 11:30:00-04,43,T01097,Registered,02459,1952,Male
609703,Closed,492,2012-09-26 11:26:00-04,74,2012-09-26 11:35:00-04,29
609704,Closed,697,2012-09-26 11:26:00-04,61,2012-09-26 11:38:00-04,67
609705,Closed,1072,2012-09-26 11:27:00-04,46,2012-09-26 11:44:00-04,90
609706,Closed,2912,2012-09-26 11:31:00-04,32,2012-09-26 12:20:00-04,44
609707,Closed,184,2012-09-26 11:28:00-04,51,2012-09-26 11:31:00-04,39
609708,Closed,494,2012-09-26 11:29:00-04,70,2012-09-26 11:37:00-04,76
609710,Closed,633,2012-09-26 11:30:00-04,61,2012-09-26 11:40:00-04,57
609711,Closed,634,2012-09-26 11:30:00-04,61,2012-09-26 11:41:00-04,57
609712,Closed,300,2012-09-26 11:31:00-04,49,2012-09-26 11:36:00-04,60
609713,Closed,1036,2012-09-26 11:31:00-04,72,2012-09-26 11:48:00-04,22,T01273,Registered,02151,1974,Male
609714,Closed,512,2012-09-26 11:32:00-04,50,2012-09-26 11:40:00-04,6,T01172,Registered,02114,1983,Female
609716,Closed,301,2012-09-26 11:33:00-04,43,2012-09-26 11:38:00-04,24,T01425,Registered,02138,1954,Male
609717,Closed,568,2012-09-26 11:33:00-04,68,2012-09-26 11:43:00-04,72
609718,Closed,772,2012-09-26 11:35:00-04,64,2012-09-26 11:48:00-04,39,T01119,Casual,,,
609719,Closed,647,2012-09-26 11:35:00-04,40,2012-09-26 11:45:00-04,54,T01410,Registered,02109,1962,Female
609720,Closed,1039,2012-09-26 11:35:00-04,46,2012-09-26 11:52:00-04,23,T01216,Registered,02134,1985,Male
609721,Closed,1277,2012-09-26 11:36:00-04,41,2012-09-26 11:57:00-04,10
609723,Closed,270,2012-09-26 11:36:00-04,39,2012-09-26 11:41:00-04,51
609724,Closed,1372,2012-09-26 11:37:00-04,98,2012-09-26 11:59:00-04,5,T01130,Registered,02129,1983,Male
609727,Closed,631,2012-09-26 11:38:00-04,25,2012-09-26 11:48:00-04,22
609728,Closed,7105,2012-09-26 11:40:00-04,15,2012-09-26 13:38:00-04,76
609731,Closed,1662,2012-09-26 11:41:00-04,22,2012-09-26 12:09:00-04,44
609732,Closed,1734,2012-09-26 11:41:00-04,22,2012-09-26 12:10:00-04,44
609733,Closed,663,2012-09-26 11:40:00-04,26,2012-09-26 11:51:00-04,22
609734,Closed,448,2012-09-26 11:42:00-04,36,2012-09-26 11:49:00-04,42
609735,Closed,1002,2012-09-26 11:40:00-04,74,2012-09-26 11:57:00-04,10,T01442,Registered,02215,1983,Male
609736,Closed,563,2012-09-26 11:41:00-04,60,2012-09-26 11:50:00-04,22,T01369,Registered,02114,1984,Male
609737,Closed,6912,2012-09-26 11:42:00-04,15,2012-09-26 13:37:00-04,76
609738,Closed,1499,2012-09-26 11:44:00-04,22,2012-09-26 12:09:00-04,44
609739,Closed,1861,2012-09-26 11:45:00-04,22,2012-09-26 12:16:00-04,6
609740,Closed,1812,2012-09-26 11:46:00-04,22,2012-09-26 12:16:00-04,6,T01360,Casual,,,
609741,Closed,370,2012-09-26 11:45:00-04,33,2012-09-26 11:51:00-04,67,T01091,Registered,02215,1991,Male
609742,Closed,566,2012-09-26 11:45:00-04,34,2012-09-26 11:55:00-04,5,T01089,Registered,02139,1980,Male
609743,Closed,1671,2012-09-26 11:47:00-04,60,2012-09-26 12:15:00-04,53
609744,Closed,407,2012-09-26 11:45:00-04,23,2012-09-26 11:52:00-04,42
609745,Closed,434,2012-09-26 11:46:00-04,36,2012-09-26 11:53:00-04,39,T01242,Registered,02116,1990,Female
609746,Closed,1637,2012-09-26 11:47:00-04,60,2012-09-26 12:14:00-04,53,T01106,Casual,,,
609747,Closed,614,2012-09-26 11:47:00-04,5,2012-09-26 11:57:00-04,32
609749,Closed,464,2012-09-26 11:47:00-04,84,2012-09-26 11:55:00-04,91
609750,Closed,524,2012-09-26 11:48:00-04,27,2012-09-26 11:57:00-04,55
609751,Closed,371,2012-09-26 11:49:00-04,6,2012-09-26 11:55:00-04,72
609752,Closed,281,2012-09-26 11:50:00-04,4,2012-09-26 11:54:00-04,50
609755,Closed,358,2012-09-26 11:51:00-04,95,2012-09-26 11:57:00-04,75
609756,Closed,270,2012-09-26 11:52:00-04,14,2012-09-26 11:57:00-04,45,T01103,Registered,02120,,Male
609757,Closed,766,2012-09-26 11:53:00-04,10,2012-09-26 12:05:00-04,46
609758,Closed,229,2012-09-26 11:53:00-04,67,2012-09-26 11:56:00-04,80,T01194,Registered,02139,1989,Male
609759,Closed,523,2012-09-26 11:53:00-04,10,2012-09-26 12:02:00-04,86
609760,Closed,632,2012-09-26 11:53:00-04,22,2012-09-26 12:04:00-04,38
609761,Closed,302,2012-09-26 11:54:00-04,54,2012-09-26 11:59:00-04,58,T01410,Registered,02445,1966,Female
609762,Closed,362,2012-09-26 11:54:00-04,38,2012-09-26 12:00:00-04,40
609763,Closed,522,2012-09-26 11:54:00-04,61,2012-09-26 12:03:00-04,35,T01040,Registered,02118,1981,Male
609764,Closed,461,2012-09-26 11:55:00-04,35,2012-09-26 12:03:00-04,64,T01261,Casual,,,
609765,Closed,528,2012-09-26 11:54:00-04,33,2012-09-26 12:03:00-04,16
609766,Closed,180,2012-09-26 11:55:00-04,3,2012-09-26 11:58:00-04,32,T01007,Registered,02215,1958,Male
609767,Closed,458,2012-09-26 11:55:00-04,48,2012-09-26 12:02:00-04,49
609768,Closed,607,2012-09-26 11:55:00-04,4,2012-09-26 12:05:00-04,21,T01128,Registered,02155,1957,Female
609769,Closed,1124,2012-09-26 11:55:00-04,74,2012-09-26 12:14:00-04,33
609771,Closed,409,2012-09-26 11:56:00-04,33,2012-09-26 12:02:00-04,55,T01214,Registered,02139,1967,Female
609772,Closed,266,2012-09-26 11:57:00-04,46,2012-09-26 12:02:00-04,61,T01399,Registered,02115,1960,Female
609773,Closed,584,2012-09-26 11:58:00-04,57,2012-09-26 12:08:00-04,67
609774,Closed,1387,2012-09-26 11:58:00-04,69,2012-09-26 12:21:00-04,13,T01343,Registered,02134,1968,Male
609775,Closed,414,2012-09-26 11:59:00-04,42,2012-09-26 12:06:00-04,35,T01342,Registered,02148,1978,Male
609777,Closed,274,2012-09-26 12:00:00-04,45,2012-09-26 12:05:00-04,52,T01103,Registered,02215,1987,Male
609778,Closed,599,2012-09-26 12:01:00-04,36,2012-09-26 12:11:00-04,42
609779,Closed,457,2012-09-26 12:01:00-04,62,2012-09-26 12:08:00-04,69,T01218,Registered,02446,1972,Female
609780,Closed,163,2012-09-26 12:01:00-04,53,2012-09-26 12:03:00-04,55
609781,Closed,6884,2012-09-26 12:03:00-04,60,2012-09-26 13:58:00-04,58
609782,Closed,474,2012-09-26 12:03:00-04,36,2012-09-26 12:11:00-04,42
609783,Closed,246,2012-09-26 12:02:00-04,17,2012-09-26 12:06:00-04,97
609784,Closed,6844,2012-09-26 12:04:00-04,60,2012-09-26 13:58:00-04,58
609785,Closed,229,2012-09-26 12:03:00-04,10,2012-09-26 12:07:00-04,9
609786,Closed,340,2012-09-26 12:04:00-04,96,2012-09-26 12:10:00-04,75
609787,Closed,150,2012-09-26 12:04:00-04,61,2012-09-26 12:07:00-04,16,T01399,Registered,02163,1986,Male
609788,Closed,713,2012-09-26 12:04:00-04,64,2012-09-26 12:16:00-04,6,T01072,Registered,01966,1971,Male
609789,Closed,339,2012-09-26 12:05:00-04,31,2012-09-26 12:11:00-04,22
609790,Closed,553,2012-09-26 12:05:00-04,18,2012-09-26 12:15:00-04,70
609791,Closed,360,2012-09-26 12:06:00-04,84,2012-09-26 12:12:00-04,72,T01368,Registered,02478,1972,Male
609792,Closed,434,2012-09-26 12:07:00-04,,2012-09-26 12:14:00-04,94
609793,Closed,392,2012-09-26 12:07:00-04,67,2012-09-26 12:14:00-04,52
609794,Closed,1159,2012-09-26 12:08:00-04,63,2012-09-26 12:27:00-04,20
609795,Closed,292,2012-09-26 12:08:00-04,67,2012-09-26 12:13:00-04,75
609796,Closed,145,2012-09-26 12:08:00-04,64,2012-09-26 12:11:00-04,22
609797,Closed,1060,2012-09-26 12:10:00-04,67,2012-09-26 12:28:00-04,8
609798,Closed,571,2012-09-26 12:11:00-04,42,2012-09-26 12:20:00-04,20
609799,Closed,763,2012-09-26 12:11:00-04,39,2012-09-26 12:24:00-04,36,T01088,Registered,02215,1979,Male
609800,Closed,1034,2012-09-26 12:12:00-04,82,2012-09-26 12:30:00-04,69,T01209,Casual,,,
609801,Closed,418,2012-09-26 12:11:00-04,36,2012-09-26 12:18:00-04,59
609802,Closed,1864,2012-09-26 12:13:00-04,98,2012-09-26 12:44:00-04,20
609803,Closed,1854,2012-09-26 12:13:00-04,98,2012-09-26 12:44:00-04,20
609804,Closed,721,2012-09-26 12:13:00-04,47,2012-09-26 12:25:00-04,72,T01188,Casual,,,
609805,Closed,312,2012-09-26 12:14:00-04,96,2012-09-26 12:19:00-04,73
609806,Closed,842,2012-09-26 12:14:00-04,36,2012-09-26 12:28:00-04,56
609807,Closed,2078,2012-09-26 12:14:00-04,23,2012-09-26 12:49:00-04,77,T01312,Registered,02108,1981,Female
609808,Closed,875,2012-09-26 12:15:00-04,82,2012-09-26 12:30:00-04,69
609809,Closed,183,2012-09-26 12:16:00-04,80,2012-09-26 12:19:00-04,67,T01377,Registered,02115,1985,Male
609811,Closed,646,2012-09-26 12:17:00-04,84,2012-09-26 12:27:00-04,75
609812,Closed,3503,2012-09-26 12:18:00-04,44,2012-09-26 13:16:00-04,44
609813,Closed,985,2012-09-26 12:17:00-04,51,2012-09-26 12:34:00-04,54,T01315,Registered,02118,1960,Female
609814,Closed,1113,2012-09-26 12:17:00-04,52,2012-09-26 12:36:00-04,54,T01103,Registered,02115,1985,Female
609815,Closed,3492,2012-09-26 12:18:00-04,44,2012-09-26 13:16:00-04,44,T01009,Casual,,,
609816,Closed,486,2012-09-26 12:18:00-04,22,2012-09-26 12:26:00-04,63
609817,Closed,869,2012-09-26 12:18:00-04,17,2012-09-26 12:32:00-04,17
609818,Closed,3650,2012-09-26 12:18:00-04,24,2012-09-26 13:19:00-04,64
609819,Closed,3643,2012-09-26 12:18:00-04,24,2012-09-26 13:19:00-04,64
609820,Closed,3649,2012-09-26 12:18:00-04,24,2012-09-26 13:19:00-04,64
609822,Closed,2729,2012-09-26 12:19:00-04,33,2012-09-26 13:04:00-04,58,T01035,Registered,02215,1978,Female
609823,Closed,2683,2012-09-26 12:19:00-04,33,2012-09-26 13:04:00-04,58,T01069,Registered,02215,1975,Male
609824,Closed,190,2012-09-26 12:19:00-04,97,2012-09-26 12:23:00-04,70
609825,Closed,500,2012-09-26 12:20:00-04,6,2012-09-26 12:28:00-04,59,T01156,Registered,02114,1983,Male
609826,Closed,187,2012-09-26 12:21:00-04,25,2012-09-26 12:24:00-04,26
609827,Closed,173,2012-09-26 12:21:00-04,25,2012-09-26 12:24:00-04,26
609828,Closed,384,2012-09-26 12:21:00-04,50,2012-09-26 12:27:00-04,61
609829,Closed,409,2012-09-26 12:21:00-04,61,2012-09-26 12:28:00-04,45
609830,Closed,1517,2012-09-26 12:22:00-04,76,2012-09-26 12:47:00-04,10
609831,Closed,2249,2012-09-26 12:22:00-04,11,2012-09-26 12:59:00-04,11,T01067,Registered,02139,1982,Male
609832,Closed,979,2012-09-26 12:24:00-04,74,2012-09-26 12:40:00-04,67
609833,Closed,231,2012-09-26 12:22:00-04,19,2012-09-26 12:26:00-04,45
609834,Closed,346,2012-09-26 12:23:00-04,53,2012-09-26 12:28:00-04,80,T01106,Registered,02215,1989,Male
609835,Closed,474,2012-09-26 12:23:00-04,38,2012-09-26 12:31:00-04,48
609836,Closed,749,2012-09-26 12:24:00-04,17,2012-09-26 12:37:00-04,80
609837,Closed,1104,2012-09-26 12:27:00-04,39,2012-09-26 12:45:00-04,42
609838,Closed,1208,2012-09-26 12:25:00-04,43,2012-09-26 12:46:00-04,43
609839,Closed,1108,2012-09-26 12:26:00-04,39,2012-09-26 12:45:00-04,42,T01242,Casual,,,
609840,Closed,359,2012-09-26 12:26:00-04,94,2012-09-26 12:32:00-04,
609841,Closed,529,2012-09-26 12:28:00-04,45,2012-09-26 12:37:00-04,61
609842,Closed,683,2012-09-26 12:27:00-04,33,2012-09-26 12:38:00-04,61
609843,Closed,875,2012-09-26 12:27:00-04,6,2012-09-26 12:42:00-04,60
609844,Closed,70,2012-09-26 12:27:00-04,47,2012-09-26 12:29:00-04,44
609845,Closed,1073,2012-09-26 12:28:00-04,48,2012-09-26 12:46:00-04,27,T01078,Registered,02043,1974,Male
609846,Closed,273,2012-09-26 12:28:00-04,69,2012-09-26 12:33:00-04,62
609847,Closed,337,2012-09-26 12:29:00-04,59,2012-09-26 12:35:00-04,23
609849,Closed,1132,2012-09-26 12:30:00-04,16,2012-09-26 12:49:00-04,29,T01399,Registered,02163,1986,Male
609850,Closed,499,2012-09-26 12:30:00-04,16,2012-09-26 12:38:00-04,55
609853,Closed,332,2012-09-26 12:31:00-04,68,2012-09-26 12:36:00-04,67,T01190,Registered,02144,1987,Male
609854,Closed,116,2012-09-26 12:31:00-04,81,2012-09-26 12:33:00-04,54
609855,Closed,193,2012-09-26 12:31:00-04,9,2012-09-26 12:34:00-04,10,T01373,Registered,02446,1981,Male
609856,Closed,561,2012-09-26 12:32:00-04,22,2012-09-26 12:41:00-04,31
